"","budget","UT","BB","Extinct","rep","target","popInit","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20"
"86",1000,0.1,0.7,1,60,2000,1000,17,83,9,9,9,9,83,5,5,100,100,4,0,0,0,0,0,0,0,0
"87",1000,0.1,0.7,1,70,2000,1000,18,9,9,9,100,5,9,66,9,9,9,9,100,5,5,100,100,4,0,0
"88",1000,0.1,0.7,1,80,2000,1000,14,9,100,9,9,9,9,83,9,9,9,100,100,4,0,0,0,0,0,0
"89",1000,0.1,0.7,0,90,2000,1000,15,76,9,9,9,9,100,5,62,9,9,9,9,9,9,100,5,5,100,100
"90",1000,0.1,0.7,0,100,2000,1000,16,71,9,9,9,9,9,90,5,9,66,9,9,26,26,5,9,50,9,9
"91",1000,0.1,0.8,1,10,2000,1000,15,45,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0
"92",1000,0.1,0.8,1,20,2000,1000,16,45,9,9,9,100,100,3,0,0,0,0,0,0,0,0,0,0,0,0
"93",1000,0.1,0.8,1,30,2000,1000,13,100,9,9,9,100,5,35,9,9,100,100,3,0,0,0,0,0,0,0
"94",1000,0.1,0.8,0,40,2000,1000,16,9,100,9,9,100,5,5,100,5,35,9,9,9,100,5,41,41,5,9
"95",1000,0.1,0.8,1,50,2000,1000,19,28,9,9,100,5,5,100,5,5,100,100,3,0,0,0,0,0,0,0
"96",1000,0.1,0.8,1,60,2000,1000,15,26,9,9,100,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"97",1000,0.1,0.8,1,70,2000,1000,16,62,9,9,45,9,9,9,9,9,100,5,5,100,5,5,100,100,3,0
"98",1000,0.1,0.8,0,80,2000,1000,16,9,55,9,9,9,35,9,9,90,5,5,100,5,30,62,9,9,9,9
"99",1000,0.1,0.8,0,90,2000,1000,17,9,66,9,9,9,9,90,5,9,52,9,9,9,9,26,40,9,9,9
"100",1000,0.1,0.8,0,100,2000,1000,15,23,83,9,9,83,9,9,90,5,9,76,9,9,62,9,9,9,9,100
"101",1000,0.1,0.9,1,10,2000,1000,16,9,9,100,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102",1000,0.1,0.9,0,20,2000,1000,17,9,100,9,9,90,5,9,71,9,9,9,9,90,5,9,62,9,9,9
"103",1000,0.1,0.9,0,30,2000,1000,15,20,20,20,3,100,9,9,100,5,9,71,9,9,9,55,9,9,33,9
"104",1000,0.1,0.9,1,40,2000,1000,17,9,9,9,50,9,9,9,100,100,3,0,0,0,0,0,0,0,0,0
"105",1000,0.1,0.9,0,50,2000,1000,15,100,9,9,50,9,9,9,9,76,9,9,9,100,5,5,100,5,28,9
