"","rep","budget","at","bb","ext_prob","ext_prob_sd","ext_prob_95ci_inf","ext_prob_95ci_sup","act_dev","act_dev_sd","act_dev_95ci_inf","act_dev_95ci_sup","abs_act_dev","abs_act_dev_sd","abs_act_dev_95ci_inf","abs_act_dev_95ci_sup","fin_yield","fin_yield_sd","fin_yield_95ci_inf","fin_yield_95ci_sup","max_diff_yield","max_diff_yield_sd","max_diff_yield_95ci_inf","max_diff_yield_95ci_sup","inac_ts","inac_ts_sd","inac_ts_95ci_inf","inac_ts_95ci_sup","SumAbsDev","SumAbsDev_sd","SumAbsDev_95ci_inf","SumAbsDev_95ci_sup"
"39",100,1000,0.4,0.4,1,0,1,1,-0.378955,0.10598723208526,-0.445775,-0.3204,0.387515,0.102688913289732,0.32608,0.450835,0.993483375,0.00398837989875895,0.9908781875,0.9958935,0.00663234048207547,0.00298204638723814,0.00491736488823379,0.0086392336274394,0.271613636363636,0.0374809946124358,0.250141414141414,0.294302669552669,NA,NA,NA,NA
"40",100,1000,0.4,0.5,1,0,1,1,-0.371815,0.107923614348255,-0.439085,-0.308075,0.374935,0.107290376062983,0.31052,0.440825,0.9926905,0.00369142269422948,0.99027753125,0.99467015625,0.00824880114204849,0.00323940550614554,0.00633641748895764,0.0103787903778501,0.288970779220779,0.0403610201484618,0.262547258297258,0.312894660894661,NA,NA,NA,NA
"41",100,1000,0.4,0.6,1,0,1,1,-0.36527,0.101067046173305,-0.42903,-0.306905,0.3725,0.10099425982352,0.310205,0.436385,0.9936765,0.00408844628922882,0.9909794375,0.99595834375,0.00659168447104213,0.00309695046115407,0.00465908583182429,0.00851755082993557,0.26867871017871,0.0396607535875598,0.243450521700522,0.292881091131091,NA,NA,NA,NA
"42",100,1000,0.4,0.7,1,0,1,1,-0.36752,0.106280688708073,-0.432805,-0.304155,0.37699,0.110461485994481,0.310795,0.44401,0.9929513984375,0.00482517489377424,0.989764984375,0.9956636953125,0.00717588690822136,0.00333468298246558,0.00518342977790967,0.00920568167624541,0.283472347097347,0.0368679010468871,0.259818722943723,0.305456474081474,NA,NA,NA,NA
"43",100,1000,0.4,0.8,0.99,0.0309244599342046,0.97,1,-0.39916,0.107963322636618,-0.46581,-0.33324,0.4001,0.10766327020039,0.335065,0.46675,0.99373975,0.00364691591088724,0.99147409375,0.99582859375,0.00702899822812886,0.0029072662333183,0.00535964930894196,0.00902615571789696,0.286438367188367,0.0372738812624698,0.26391810966811,0.31025505050505,NA,NA,NA,NA
"44",100,1000,0.4,0.9,1,0,1,1,-0.391235,0.0991803532559944,-0.45112,-0.33041,0.395825,0.102211550275575,0.33278,0.460775,0.99500603125,0.00272961441695925,0.99340453125,0.996592625,0.00640708948073303,0.00299029214394615,0.00468837199605156,0.00835406534154703,0.255793095793096,0.0369897358418136,0.232409812409812,0.277780441780442,NA,NA,NA,NA
"45",100,1000,0.4,1,1,0,1,1,-0.371985,0.105022536162857,-0.44459,-0.31025,0.377805,0.0961549142444174,0.315745,0.437555,0.9926291484375,0.00420011545411759,0.98987571875,0.995040625,0.00789131579397112,0.00336921366599515,0.00589902887220221,0.0100443963674643,0.259261904761905,0.0345155451255848,0.238862193362193,0.280960317460317,NA,NA,NA,NA
"46",100,1000,0.5,0,1,0,1,1,-0.459525,0.115424451182524,-0.533755,-0.386915,0.467855,0.110760257773528,0.4028,0.538285,0.9873447890625,0.00555621289308807,0.9836950625,0.990597421875,0.0119344679834754,0.00406213899673185,0.00952736601677348,0.0145761919277561,0.269338023088023,0.0334254046372728,0.247841630591631,0.289773809523809,NA,NA,NA,NA
"47",100,1000,0.5,0.1,1,0,1,1,-0.38231,0.100611830425931,-0.447675,-0.31799,0.38381,0.101202415536284,0.325765,0.44512,0.98793478125,0.00490031457888918,0.98468515625,0.990698015625,0.0124138820502394,0.00407158965062244,0.0101070629143974,0.0150308038463895,0.310702211187505,0.0299872951337555,0.29272619047619,0.33078157626687,NA,NA,NA,NA
"48",100,1000,0.5,0.2,1,0,1,1,-0.376435,0.102702349913452,-0.44235,-0.317115,0.377145,0.107943862889807,0.309745,0.440385,0.9903955,0.0046392104598251,0.98733903125,0.99315115625,0.00999176483557459,0.00340861278342241,0.00791622575677922,0.0121082928495069,0.305384920634921,0.0317498521611331,0.286083333333333,0.324626984126984,NA,NA,NA,NA
"49",100,1000,0.5,0.3,1,0,1,1,-0.41923,0.117612728430166,-0.49388,-0.34835,0.42331,0.115747195504903,0.351895,0.4937,0.986366953125,0.00602536245241348,0.982258453125,0.989770984375,0.0134089012291722,0.00441091347891504,0.0108039770668218,0.0161186877552576,0.294597041847042,0.0323798233160521,0.275638888888889,0.316660533910534,NA,NA,NA,NA
"50",100,1000,0.5,0.4,1,0,1,1,-0.393165,0.112766741408577,-0.458165,-0.32265,0.402295,0.10621643967822,0.336325,0.47357,0.988961625,0.00531367719966124,0.98550728125,0.991978203125,0.0106529557400784,0.00395531248929344,0.00822541742270859,0.0130898375476849,0.301035103785104,0.0331170166137523,0.280655372405372,0.321352869352869,NA,NA,NA,NA
"51",100,1000,0.5,0.5,1,0,1,1,-0.356825,0.104359907436676,-0.41965,-0.294575,0.368765,0.100863873391843,0.31131,0.42923,0.9843015,0.00639771833611345,0.98020625,0.98794784375,0.0142042308711859,0.00448950655362363,0.0114667624643044,0.0169819684209764,0.313904761904762,0.0337378554746439,0.292460317460317,0.334321428571428,NA,NA,NA,NA
"52",100,1000,0.5,0.6,1,0,1,1,-0.36617,0.102853804168897,-0.42434,-0.300165,0.37159,0.0967036771127252,0.313255,0.434625,0.988302734375,0.00513188944007056,0.98494203125,0.99123953125,0.0116785686417206,0.0039972186635141,0.00930430684047159,0.0143153132495698,0.287146825396825,0.0289923135711956,0.268948412698413,0.3045,NA,NA,NA,NA
"53",100,1000,0.5,0.7,1,0,1,1,-0.341085,0.104742633696951,-0.40824,-0.27903,0.356025,0.103746671369142,0.29135,0.421615,0.984327671875,0.00684571515948343,0.97983025,0.988352328125,0.0132425340317209,0.00462677701282472,0.010426781366241,0.0160822131654694,0.297424963924964,0.0325631111559163,0.277752164502164,0.317004329004329,NA,NA,NA,NA
"54",100,1000,0.5,0.8,1,0,1,1,-0.374015,0.116093160693974,-0.44459,-0.30151,0.380895,0.11471369107064,0.31022,0.45636,0.988777140625,0.00520311188288309,0.98544246875,0.99177853125,0.0105431290235421,0.00352072842754402,0.00837295163407313,0.0126400666709329,0.297685508935509,0.0277552161550394,0.280828366078366,0.313941003441003,NA,NA,NA,NA
"55",100,1000,0.5,0.9,1,0,1,1,-0.337605,0.101351871460075,-0.40075,-0.277045,0.351115,0.0937795445270018,0.29566,0.402755,0.985802859375,0.00704297370274926,0.981027515625,0.98992753125,0.0133488022360045,0.00479851220115631,0.0104677212085513,0.0163567292323005,0.297392496392496,0.0319941085807107,0.279035714285714,0.317598845598845,NA,NA,NA,NA
"56",100,1000,0.5,1,0.99,0.0300327094409352,0.97,1,-0.35638,0.0965963100109161,-0.41885,-0.29665,0.36673,0.0940947893343181,0.3122,0.425255,0.97970598046875,0.0131329357427979,0.97080113671875,0.987226484375,0.0160055031433226,0.00643495967218461,0.0124887470421601,0.0201546877267473,0.28927688977689,0.0320452317869262,0.269246947496947,0.308767732267732,NA,NA,NA,NA
"57",100,1000,0.6,0,1,0,1,1,-0.47005,0.123787633176844,-0.54783,-0.39361,0.4756,0.114100002091067,0.405815,0.54695,0.98430765625,0.00695405008432657,0.97944778125,0.988071609375,0.0134966856685577,0.00441901204538795,0.0109015192724894,0.0163864622076367,0.296003663003663,0.0290545496281634,0.278428266178266,0.313249694749695,NA,NA,NA,NA
"58",100,1000,0.6,0.1,1,0,1,1,-0.430015,0.115320985901705,-0.50429,-0.362805,0.433545,0.111244752238953,0.36715,0.50279,0.985598984375,0.00618626039723587,0.9817336875,0.989042625,0.0133340582542361,0.00406654623273925,0.0109156328600355,0.015954603211689,0.296349927849928,0.0345479236616936,0.275968975468975,0.318912698412698,NA,NA,NA,NA
"59",100,1000,0.6,0.2,1,0,1,1,-0.42059,0.112452149541936,-0.486805,-0.351955,0.4228,0.110314679444776,0.3565,0.492955,0.9878174296875,0.00466714718679797,0.9849848125,0.99066690625,0.0121046487088607,0.0036478714329525,0.00996987792052841,0.0144051329676981,0.308345238095238,0.0318840762854662,0.289544733044733,0.328607142857143,NA,NA,NA,NA
"60",100,1000,0.6,0.3,1,0,1,1,-0.41771,0.113115259951193,-0.4846,-0.348755,0.41946,0.107444109070242,0.35768,0.49097,0.989734984375,0.00561312211856631,0.9860219375,0.99273896875,0.0101755680755525,0.00402104682791648,0.00780017271655554,0.0127434319653722,0.294993756243756,0.0300668707703857,0.27660261960262,0.31294955044955,NA,NA,NA,NA
"61",100,1000,0.6,0.4,1,0,1,1,-0.319545,0.106404038921956,-0.38811,-0.25515,0.331015,0.105462816352972,0.26449,0.39511,0.9828772265625,0.00624052976251085,0.9789052109375,0.986449953125,0.0152169229151342,0.00444210935284304,0.0126316074068509,0.0179654828842252,0.329324841824842,0.0343119448570077,0.30821645021645,0.350505217005217,NA,NA,NA,NA
"62",100,1000,0.6,0.5,1,0,1,1,-0.320125,0.0964562818790739,-0.379745,-0.26137,0.332595,0.0911864118969164,0.2785,0.39017,0.9817208671875,0.00748652593452424,0.9770648984375,0.986094875,0.0148107417995731,0.00423812194573083,0.0122112789722286,0.0174714467462005,0.303711843711844,0.0279069778550114,0.28740873015873,0.319709401709402,NA,NA,NA,NA
"63",100,1000,0.6,0.6,1,0,1,1,-0.353795,0.105929305173417,-0.421385,-0.289845,0.361025,0.105501256224868,0.29748,0.427715,0.988852625,0.00600408402914495,0.98501190625,0.992285421875,0.0100697276120755,0.00398931186596953,0.00755165035976177,0.0125176088615929,0.320117438117438,0.0344857711880769,0.299330808080808,0.341838217338217,NA,NA,NA,NA
"64",100,1000,0.6,0.7,1,0,1,1,-0.43762,0.116073143243091,-0.509435,-0.3689,0.44671,0.112410260667688,0.379895,0.516875,0.98702321875,0.00692049447979538,0.982636359375,0.991041140625,0.0110309651861878,0.00457357075716577,0.00847148549682044,0.014038796358645,0.286666666666667,0.0334002046583018,0.266480158730159,0.307198412698413,NA,NA,NA,NA
"65",100,1000,0.6,0.8,1,0,1,1,-0.425755,0.113851167098216,-0.49679,-0.35361,0.429215,0.116408180639879,0.357545,0.50003,0.9876753046875,0.0057590735477116,0.9839060859375,0.9910393671875,0.0113119142449411,0.0040408983843489,0.00896485131068018,0.0138933034839764,0.303564047064047,0.0340031663435166,0.283433455433455,0.324090021090021,NA,NA,NA,NA
"66",100,1000,0.6,0.9,1,0,1,1,-0.36825,0.119087938444976,-0.44098,-0.299705,0.38314,0.10872540291061,0.31098,0.44369,0.983553640625,0.00717114656207297,0.978841484375,0.987552796875,0.0138370731411673,0.00477730586659614,0.0110440655484958,0.0169763681397738,0.329600755453697,0.0328193425464345,0.308700577200577,0.349026653085477,NA,NA,NA,NA
"67",100,1000,0.6,1,1,0,1,1,-0.3952,0.106211958281398,-0.4589,-0.324295,0.40491,0.105554296747629,0.340925,0.469255,0.985198375,0.00683536911815915,0.9808035,0.989139359375,0.0133020265933921,0.00428764869652885,0.0106311973572724,0.0158868683754677,0.305409090909091,0.032166823920367,0.286003968253968,0.324023809523809,NA,NA,NA,NA
