"","budget","at","bb","extinct","","","","","","","","","","","","","","","","","","","","","","",""
"602",1000,0.1,0.5,0,2,1000,1000,11857,81079,91394,61930,71789,68158,69503,68420,68049,69553,68273,68120,69464,68333,68228,68755,68050,69673,68948,68607
"603",1000,0.1,0.5,0,3,1000,1000,11857,80680,92190,61914,71818,67612,68380,69355,68390,69401,67807,69639,68360,68282,69377,68475,68698,68534,68844,69277
"604",1000,0.1,0.5,0,4,1000,1000,11835,80984,90808,62324,71663,67573,69044,69167,68216,69505,69013,68497,69376,68330,67997,68868,68544,69409,68297,68812
"605",1000,0.1,0.5,0,5,1000,1000,11885,81156,90536,62329,71853,67626,69708,68329,69555,68347,68095,69574,68258,68063,68820,68507,68115,68744,69336,69101
"606",1000,0.1,0.5,0,6,1000,1000,11850,80572,91244,62145,71837,67591,69640,68927,68550,68660,68798,69275,68407,68735,67852,68922,69247,68479,69526,68333
"607",1000,0.1,0.5,0,7,1000,1000,11876,80619,90967,62198,71654,68283,68001,69512,68329,68082,69573,68309,68127,68836,67947,68973,67896,69593,68310,69476
"608",1000,0.1,0.5,0,8,1000,1000,11845,81018,91089,62192,71689,67448,69711,68933,67960,69661,68870,68641,68634,69379,68399,68027,68849,68633,68017,69288
"609",1000,0.1,0.5,0,9,1000,1000,11847,80873,90996,62235,71749,67669,69684,68407,69366,68378,67943,69557,68231,68152,69484,68843,68614,68988,69208,68389
"610",1000,0.1,0.5,0,10,1000,1000,11810,80673,91143,61479,72066,68049,68836,68739,67959,69634,68403,67955,68905,69299,68428,68677,67919,69614,69001,68534
"611",1000,0.1,0.5,0,11,1000,1000,11821,80704,91376,62134,71776,68217,68122,69454,68409,68180,68741,68640,67866,69751,68941,68507,68851,67969,69594,68321
"612",1000,0.1,0.5,0,12,1000,1000,11850,81376,91686,62049,71639,68368,68170,69452,69112,68529,67914,69619,68294,69558,68434,68738,69200,68503,68714,68068
"613",1000,0.1,0.5,0,13,1000,1000,11832,81303,91106,62137,71660,67585,69725,68936,68541,67995,69556,68384,68746,68532,68689,68664,69220,68564,69443,69264
"614",1000,0.1,0.5,0,14,1000,1000,11860,80785,91714,61902,71686,68458,68766,69335,68446,67915,68857,68514,69580,68329,69485,68408,68049,69554,69069,68423
"615",1000,0.1,0.5,0,15,1000,1000,11858,81161,91381,62088,71697,68382,68042,69552,68402,68094,69487,68323,68051,68239,68798,69240,68448,68063,69193,69259
"616",1000,0.1,0.5,0,16,1000,1000,11828,81110,91719,62038,71936,66885,69927,68891,68493,69359,68420,69448,69150,68320,68802,69102,68567,68578,69303,68479
"617",1000,0.1,0.5,0,17,1000,1000,11825,80846,91566,61930,71713,68172,69559,68130,68772,68646,67946,69587,68267,68788,69289,68501,69131,68435,69449,68336
"618",1000,0.1,0.5,0,18,1000,1000,11836,80781,91202,61597,72052,68124,69616,68298,69452,69052,68485,68532,68728,68709,68661,69295,69013,69066,68387,68030
"619",1000,0.1,0.5,0,19,1000,1000,11840,80964,91161,62050,71740,68299,69376,68533,68754,67973,69573,68298,69356,67746,69728,68267,69390,69107,68468,69449
"620",1000,0.1,0.5,0,20,1000,1000,11850,81001,91081,62220,71641,67667,69634,69036,68475,68087,69512,68339,67970,68911,69304,68456,68622,67974,68855,69215
"621",1000,0.1,0.5,0,21,1000,1000,11855,81065,91333,62145,71792,67379,69900,68891,68616,68686,69276,69161,67895,68987,68585,69216,68333,69544,68271,69383
"622",1000,0.1,0.5,0,22,1000,1000,11862,80349,93341,61711,71826,68224,68764,69401,68345,68066,68887,68527,69449,69040,69226,68328,68706,69345,68293,69451
"623",1000,0.1,0.5,0,23,1000,1000,11865,80955,90536,62290,71655,67652,68300,69373,68293,68155,69592,68343,68663,68705,69396,68400,68055,68855,69121,68439
"624",1000,0.1,0.5,0,24,1000,1000,11819,81156,91257,61539,71985,66897,69910,68908,68422,69423,68291,68067,69552,68457,69385,68433,68068,69256,69067,68595
"625",1000,0.1,0.5,0,25,1000,1000,11857,80298,93280,61748,71876,67593,69818,68215,68161,69480,68343,68066,69506,68854,68412,68701,68598,69045,69192,68374
"626",1000,0.1,0.5,0,26,1000,1000,11841,80863,91091,62141,71685,67049,69846,69073,69160,68410,68819,67875,69510,69044,68591,69184,69264,68441,68560,68672
"627",1000,0.1,0.5,0,27,1000,1000,11814,80826,91141,62678,71451,68324,68716,69284,69072,68513,68748,68250,69442,68428,68030,69681,68345,69358,68340,68073
"628",1000,0.1,0.5,0,28,1000,1000,11856,81481,89819,62361,70302,68720,68615,68563,68687,68646,68565,68680,68581,69336,68291,69539,68334,68173,69478,68600
"629",1000,0.1,0.5,0,29,1000,1000,11861,81233,91338,61603,71931,67497,69822,68169,68805,67987,69633,68299,69588,68411,67923,68831,69315,68458,68010,69677
"630",1000,0.1,0.5,0,30,1000,1000,11855,80906,92189,62293,70924,67869,68317,69417,68305,68060,68876,68564,69364,68432,69480,69106,68455,68767,69239,68456
"631",1000,0.1,0.5,0,31,1000,1000,11855,80886,91273,61994,71883,66954,69936,68954,69333,68456,68205,68811,69286,68493,67990,69525,68187,69418,69084,68347
"632",1000,0.1,0.5,0,32,1000,1000,11862,80858,90333,62666,71624,68292,68800,68564,69371,69191,68364,68123,68730,67932,69614,68228,68633,68631,69327,69176
"633",1000,0.1,0.5,0,33,1000,1000,11833,80577,91837,61954,71872,68221,68032,69555,68415,68796,68469,68665,68550,68443,68763,68647,68641,68662,69332,68425
"634",1000,0.1,0.5,0,34,1000,1000,11858,80950,91048,62141,71830,68281,69394,68462,68080,69625,68309,68747,68674,68431,68727,68606,69333,68354,69488,68391
"635",1000,0.1,0.5,0,35,1000,1000,11822,80886,89543,62540,71619,68217,69535,68288,68171,69591,68361,68099,68330,68779,69246,68352,68108,68903,69259,68563
"636",1000,0.1,0.5,0,36,1000,1000,11861,81010,91499,61663,71785,68212,69542,68266,69400,69025,69240,68480,68612,69420,68517,68668,69247,68353,68048,69564
"637",1000,0.1,0.5,0,37,1000,1000,11817,81274,90847,62189,71762,67549,69831,68225,69588,69134,68466,68063,69634,68291,69539,68396,68138,69564,68383,68805
"638",1000,0.1,0.5,0,38,1000,1000,11833,80852,91906,61987,71867,68291,68130,69486,68464,68146,69512,68377,68143,68814,69274,68367,68001,69628,68295,68939
"639",1000,0.1,0.5,0,39,1000,1000,11837,80783,90958,62278,71633,68410,69435,68440,68708,69458,69042,68463,68072,69547,68359,68804,67993,68174,69632,67719
"640",1000,0.1,0.5,0,40,1000,1000,11839,80978,91295,62022,71845,68286,68152,69526,68403,68110,69463,68796,68577,69328,68289,69330,69054,68589,68052,69620
"641",1000,0.1,0.5,0,41,1000,1000,11866,81182,90924,62296,71762,68138,68197,69461,68374,68832,68561,68134,69464,68319,68810,69186,68474,68625,69395,68325
"642",1000,0.1,0.5,0,42,1000,1000,11845,80953,91739,62083,71894,68237,69495,68316,68096,69627,68313,69449,68325,69441,68255,69429,68340,68192,68859,68468
"643",1000,0.1,0.5,0,43,1000,1000,11851,81068,89871,61980,71767,67671,69698,68163,69486,68273,68627,68656,68784,68471,68720,68660,68725,68608,68664,68579
"644",1000,0.1,0.5,0,44,1000,1000,11865,80695,89998,62347,71666,67696,69727,68970,68680,69263,69068,68385,69542,67626,69716,68966,68560,69250,68342,68875
"645",1000,0.1,0.5,0,45,1000,1000,11853,80200,91331,61926,71820,68246,68730,68709,69355,69117,68563,68662,68948,69269,69092,68458,68752,69308,68527,69276
"646",1000,0.1,0.5,0,46,1000,1000,11834,80413,91825,61954,71800,68281,68075,69509,68470,67982,68913,68447,69361,69059,68557,68650,69137,68497,68727,69395
"647",1000,0.1,0.5,0,47,1000,1000,11885,81151,91476,62217,71732,67583,69078,68582,68046,69460,68981,68419,68008,69430,68456,69360,69159,68562,69267,69152
"648",1000,0.1,0.5,0,48,1000,1000,11862,80985,91561,62054,71892,68263,69438,68297,68795,69385,68384,68087,69625,68260,68021,68126,68831,69365,68997,68620
"649",1000,0.1,0.5,0,49,1000,1000,11841,81205,91511,61952,71741,68212,68701,68597,69265,68443,68080,68988,69246,68392,68057,69581,68392,67974,69522,68412
"650",1000,0.1,0.5,0,50,1000,1000,11856,81354,91994,61438,72092,67568,69731,68302,67994,69599,68308,68210,69497,68272,68793,69248,68451,68626,67976,68938
"651",1000,0.1,0.5,0,51,1000,1000,11836,80865,91034,61591,71890,66908,69922,68143,69483,68315,69454,69173,68580,68008,69629,68299,68877,67814,69596,68406
"652",1000,0.1,0.5,0,52,1000,1000,11812,80434,92031,61917,71924,68180,69442,68491,68591,68093,68522,68532,69265,68410,68776,68682,68618,68026,68824,69378
"653",1000,0.1,0.5,0,53,1000,1000,11857,81018,90707,62328,71593,68261,68132,69465,68354,68121,69593,68292,68850,69290,68424,68808,68059,68103,68832,68520
"654",1000,0.1,0.5,0,54,1000,1000,11847,81161,90759,62234,71712,67619,69786,68970,69189,68357,69577,67633,69680,68922,68653,69364,69011,68543,68749,68579
"655",1000,0.1,0.5,0,55,1000,1000,11838,80890,91949,61927,71866,66870,70051,68154,69532,68380,68181,69575,68496,68779,68591,68030,69567,68407,68718,67959
"656",1000,0.1,0.5,0,56,1000,1000,11842,80935,91783,62001,71776,68300,69407,69142,68481,69343,69122,68496,68016,69556,68280,68008,68812,68559,68054,69596
"657",1000,0.1,0.5,0,57,1000,1000,11821,80625,91941,61920,71879,68296,68095,69564,68199,68172,68753,68581,69284,68319,68044,69526,69111,68614,69330,68470
"658",1000,0.1,0.5,0,58,1000,1000,11823,80688,92201,62042,70289,68080,68790,68601,69253,68485,68011,69545,68363,68679,68721,68515,69418,68307,68043,68864
"659",1000,0.1,0.5,0,59,1000,1000,11836,81157,91116,62480,71488,68270,68745,68656,68729,67901,69681,68408,68745,68539,68725,69276,69134,68520,68025,69485
"660",1000,0.1,0.5,0,60,1000,1000,11844,81034,90839,61673,71977,67646,69555,68223,69512,69119,68496,68780,69298,68458,68058,68889,69257,68372,69307,68392
"661",1000,0.1,0.5,0,61,1000,1000,11816,81424,91570,61639,71861,66999,70096,68161,68211,69405,68383,68044,68856,69115,68446,68169,69429,68408,69469,68423
"662",1000,0.1,0.5,0,62,1000,1000,11807,80675,90846,62222,71688,66943,69797,68233,69470,68280,68046,69455,68685,68667,69009,68681,69248,68354,68601,67918
"663",1000,0.1,0.5,0,63,1000,1000,11848,80909,91572,62057,71722,66883,69289,69195,67837,69650,68151,68693,69338,68469,68659,69105,68556,69391,69079,68553
"664",1000,0.1,0.5,0,64,1000,1000,11869,80869,90271,62213,71867,67532,69024,67792,69662,68334,69127,69107,68412,68160,69524,68318,68803,68626,68122,69545
"665",1000,0.1,0.5,0,65,1000,1000,11844,80804,91976,62375,71520,68423,68866,69280,68462,69295,68439,68707,69310,68405,68754,68579,68706,68651,69318,68357
"666",1000,0.1,0.5,0,66,1000,1000,11822,80568,90575,62275,71685,67590,69758,69014,69138,67838,69559,68300,68806,69139,68446,69396,68411,68019,69679,68373
"667",1000,0.1,0.5,0,67,1000,1000,11841,80742,92470,61945,71838,66937,69940,68254,68130,69590,68387,68079,69472,68343,68764,68694,69346,68386,68098,68993
"668",1000,0.1,0.5,0,68,1000,1000,11858,80846,91664,62147,71856,68352,69499,69086,68479,68676,69385,68321,67987,68887,69240,68403,69348,69114,69268,68452
"669",1000,0.1,0.5,0,69,1000,1000,11849,80950,90901,62040,71847,68139,68896,69310,68428,68762,69326,68458,68584,67942,68891,68544,68745,68025,69594,68329
"670",1000,0.1,0.5,0,70,1000,1000,11830,80727,92044,61501,71927,68190,69603,68232,69444,68398,68816,68622,69198,68579,68102,68767,69238,69241,69128,68550
"671",1000,0.1,0.5,0,71,1000,1000,11839,81286,91283,62056,70996,67149,69192,69183,68383,68038,69530,68260,68040,69532,68434,68135,69451,68414,68072,69509
"672",1000,0.1,0.5,0,72,1000,1000,11802,80725,91220,62028,71813,68229,69469,69047,68481,69480,69017,68513,68029,68148,69548,69007,68630,68656,69393,68388
"673",1000,0.1,0.5,0,73,1000,1000,11836,80522,92318,61913,71962,68238,68683,69440,68414,68664,69324,68391,68114,69527,68288,68111,69507,68481,68609,69326
"674",1000,0.1,0.5,0,74,1000,1000,11821,80811,91163,62564,71594,68267,68771,69357,68481,69342,69125,68613,69412,69161,69119,68608,67980,69550,68400,68695
"675",1000,0.1,0.5,0,75,1000,1000,11787,80904,91915,62028,71810,67535,69777,69048,69120,68457,68083,69418,68372,68810,69302,68492,69380,69103,68432,69484
"676",1000,0.1,0.5,0,76,1000,1000,11818,80777,91515,62016,71810,68275,69394,69060,68007,69674,68263,68847,68002,69582,68367,69425,69044,68529,68197,68823
"677",1000,0.1,0.5,0,77,1000,1000,11846,80392,91535,62564,71483,67744,69057,68473,68724,68058,69605,68352,68762,69313,68487,68717,68601,69363,69045,68670
"678",1000,0.1,0.5,0,78,1000,1000,11847,80160,92238,61836,71883,68218,68120,69528,68252,68109,69580,68200,68069,69445,68408,68781,68696,69339,68455,68703
"679",1000,0.1,0.5,0,79,1000,1000,11871,81191,91655,62019,71845,67559,69739,68279,68150,69518,68316,68169,68750,69213,68503,68613,69448,68473,68045,69480
"680",1000,0.1,0.5,0,80,1000,1000,11822,79763,92298,62010,71869,66973,69860,68780,69204,68667,67918,69790,68988,69195,69068,68492,68098,69404,68376,68800
"681",1000,0.1,0.5,0,81,1000,1000,11835,80997,90526,62093,71863,67492,69840,68858,68043,69568,69022,68489,68636,69013,69210,68490,68034,69600,69024,68422
"682",1000,0.1,0.5,0,82,1000,1000,11826,80670,91781,61490,71296,68415,69412,68988,68502,68737,69247,68399,69365,68399,68724,68490,68173,68800,69342,69181
"683",1000,0.1,0.5,0,83,1000,1000,11809,80285,93369,61675,71872,68213,69482,68507,68666,67982,69726,68272,69494,68824,68565,69409,68438,68783,68014,68820
"684",1000,0.1,0.5,0,84,1000,1000,11835,80741,92458,61505,71932,67648,69622,68970,68608,68690,69304,68485,68055,69580,68337,68602,68702,69484,68318,68727
"685",1000,0.1,0.5,0,85,1000,1000,11822,80579,91198,62091,71812,67017,70081,68933,69151,68450,68032,69497,68374,68653,68011,68742,68009,69631,68318,69600
"686",1000,0.1,0.5,0,86,1000,1000,11822,81117,90472,61874,71807,67651,69683,68964,68391,68109,69638,68242,68084,68723,69333,68451,69462,68242,68808,68510
"687",1000,0.1,0.5,0,87,1000,1000,11849,81003,91200,62007,71844,68209,69499,69112,67890,69644,68426,67971,68882,67989,69576,68420,69449,68526,68822,68556
"688",1000,0.1,0.5,0,88,1000,1000,11824,80948,92341,61797,71760,67369,69648,68365,69387,67672,69690,68302,68030,69681,68284,68192,68752,69203,68445,68081
"689",1000,0.1,0.5,0,89,1000,1000,11853,81158,90747,62242,71715,67784,69722,68156,68840,67927,69603,68308,68102,69578,68418,68626,68536,68557,69313,68320
"690",1000,0.1,0.5,0,90,1000,1000,11848,81314,92078,62309,71650,67575,69159,68396,69397,69119,69127,68497,69471,68495,68744,69159,69161,68542,69287,68448
"691",1000,0.1,0.5,0,91,1000,1000,11850,81076,91344,62137,71765,68327,68881,69283,69220,68497,69428,69164,68452,68749,68598,68746,67938,69700,68389,68692
"692",1000,0.1,0.5,0,92,1000,1000,11873,80951,91198,61601,72021,68133,69337,68378,69426,68365,67856,68930,68643,69520,68333,68147,69608,68283,69422,68287
"693",1000,0.1,0.5,0,93,1000,1000,11849,80562,90655,61651,71939,68219,69436,68550,68196,69625,68303,68049,69536,68395,68680,67896,69609,68255,68793,69303
"694",1000,0.1,0.5,0,94,1000,1000,11826,80773,92399,61815,71828,68222,68713,68671,69312,68319,68243,69604,68280,68177,68769,69322,68423,67977,69582,69027
"695",1000,0.1,0.5,0,95,1000,1000,11832,80389,90709,62247,71660,68271,69436,68331,69609,68359,68131,69466,68332,68638,68589,69255,68432,68794,68569,69457
"696",1000,0.1,0.5,0,96,1000,1000,11841,80640,91263,62204,71839,68125,68706,68659,69371,68429,68041,69211,69112,68625,68078,69542,68388,68686,69322,68198
"697",1000,0.1,0.5,0,97,1000,1000,11847,81124,90904,62179,71627,68337,68109,69528,68232,68067,68858,69356,68409,67971,69630,69054,69196,69162,68418,68132
"698",1000,0.1,0.5,0,98,1000,1000,11827,80159,91552,62187,71757,68208,69484,68424,68638,67896,69698,68186,69602,67695,69748,69047,68586,68680,69290,68409
"699",1000,0.1,0.5,0,99,1000,1000,11841,80951,91845,61989,71759,67698,69634,68428,68672,67977,69476,69075,68559,67982,69706,68289,68137,69414,68295,69451
"700",1000,0.1,0.5,0,100,1000,1000,11848,80852,90432,62428,71672,66942,70041,67969,68245,69507,68281,68123,68891,67830,68866,67842,69024,68450,69457,68258
"701",1000,0.1,0.6,0,1,1000,1000,11823,80660,91753,61965,71697,68402,68638,68011,69566,68316,68658,68612,68672,67952,69525,68264,68724,69321,69083,68608
"702",1000,0.1,0.6,0,2,1000,1000,11849,80931,91002,62079,71784,68230,69402,68214,68155,69572,68461,68017,69513,68442,69364,68404,68077,69548,68413,69448
"703",1000,0.1,0.6,0,3,1000,1000,11831,80984,91568,61921,71829,68186,68119,69563,68437,68110,69662,68267,68773,68591,69445,68470,69496,68291,69537,68936
"704",1000,0.1,0.6,0,4,1000,1000,11815,81033,91041,62151,71687,68171,69613,68194,68799,67867,69607,68270,68646,68674,68591,69349,68451,68745,69349,68410
"705",1000,0.1,0.6,0,5,1000,1000,11858,81479,90347,62285,71814,67451,69781,68592,69318,68444,68736,68615,68608,69349,68407,69404,69158,68379,68742,68605
"706",1000,0.1,0.6,0,6,1000,1000,11821,80676,91604,61993,71615,68367,69365,69190,68480,69394,69080,68493,68046,69594,68446,69432,68277,68789,68431,68734
"707",1000,0.1,0.6,0,7,1000,1000,11834,81233,90995,61691,71900,68050,69570,68235,69513,68463,68672,68532,69486,68393,68023,68205,68803,69296,68429,68665
"708",1000,0.1,0.6,0,8,1000,1000,11858,80855,90540,62192,71792,67632,69769,68293,69463,68382,67918,69448,69084,68560,69308,68390,69530,68961,68517,68124
"709",1000,0.1,0.6,0,9,1000,1000,11860,80913,90336,62225,71801,68357,68743,69341,68639,69465,69046,68496,69419,69069,68564,67989,69538,69119,68370,68612
"710",1000,0.1,0.6,0,10,1000,1000,11855,80721,92720,62264,71741,68435,68729,68556,68718,68578,68044,69565,68338,68185,69485,68494,67978,69597,69120,68598
"711",1000,0.1,0.6,0,11,1000,1000,11804,80153,91985,62104,71778,68289,68186,69424,68416,68047,69440,68399,68774,69285,68359,68698,68077,69526,68202,69487
"712",1000,0.1,0.6,0,12,1000,1000,11816,80855,91118,62145,71748,67623,69722,68276,68858,67940,69614,68839,68661,69343,68347,68744,68686,67930,68131,68741
"713",1000,0.1,0.6,0,13,1000,1000,11829,81012,91122,62610,71583,67802,69643,69053,68516,69460,68450,68636,68711,67964,69488,68417,69351,69095,68410,68212
"714",1000,0.1,0.6,0,14,1000,1000,11887,80570,91476,61955,71742,67615,69706,67680,69730,68263,68191,68013,68862,69232,68440,69290,69023,68529,68722,68566
"715",1000,0.1,0.6,0,15,1000,1000,11847,80790,91048,62001,71802,67644,69836,68826,69217,68488,68686,68529,68700,68706,69235,68688,68573,69272,68207,69431
"716",1000,0.1,0.6,0,16,1000,1000,11829,80724,92140,62018,71718,67620,69767,68395,69311,68406,69447,68363,68243,68714,68680,69378,68485,68721,67961,68813
"717",1000,0.1,0.6,0,17,1000,1000,11833,80840,91689,62381,71630,67611,69677,69041,69187,69122,67892,68897,69265,69190,68408,68016,69692,68349,68716,67874
"718",1000,0.1,0.6,0,18,1000,1000,11862,81034,91729,61648,71948,68241,69485,67790,69627,68374,68032,69584,68348,68096,69216,69149,68467,69454,69113,69251
"719",1000,0.1,0.6,0,19,1000,1000,11816,80879,91490,62111,71819,68242,68145,69537,68329,68152,69608,68272,69450,67639,69859,68100,69495,68462,69350,69046
"720",1000,0.1,0.6,0,20,1000,1000,11814,80690,91532,62114,71674,67640,69721,68104,68274,69480,68203,68172,69433,68431,68060,69628,68302,68142,69451,69107
"721",1000,0.1,0.6,0,21,1000,1000,11832,80871,92051,62043,71737,67485,69701,69019,69255,68405,68127,69462,68170,68864,69413,68416,68023,69604,69032,68614
"722",1000,0.1,0.6,0,22,1000,1000,11871,81178,90754,61618,71871,67525,69724,69040,67927,69629,68249,68173,69610,68291,68223,69486,68497,67967,69503,68339
"723",1000,0.1,0.6,0,23,1000,1000,11836,81042,90922,61962,71879,68300,69499,68391,69332,68430,68175,69527,68232,68097,69503,68263,68686,69029,68482,69356
"724",1000,0.1,0.6,0,24,1000,1000,11827,80910,91043,61801,71758,66880,69203,69282,68366,68109,69516,68346,68235,69462,68217,68093,69538,68299,68045,69563
"725",1000,0.1,0.6,0,25,1000,1000,11880,80676,90932,62023,71902,67644,69698,68295,68216,69529,68391,68786,68600,68664,68693,69417,68321,69458,68328,68003
"726",1000,0.1,0.6,0,26,1000,1000,11852,80659,91808,61426,71889,68284,69476,69141,69218,69154,68515,68144,69654,68288,68701,68744,67940,68816,68576,69236
"727",1000,0.1,0.6,0,27,1000,1000,11809,80641,91270,62561,71527,68291,68781,68562,68113,69493,68357,68189,69543,68374,68162,68681,68022,69549,68337,68680
"728",1000,0.1,0.6,0,28,1000,1000,11835,81175,91347,62210,71676,68187,68643,68555,67989,69564,68277,68876,69184,67907,69672,68305,69528,68406,68141,68845
"729",1000,0.1,0.6,0,29,1000,1000,11838,80415,93068,61724,71914,68266,68928,68394,68793,68710,68619,69385,68372,68615,69308,68418,68759,69237,68477,69507
"730",1000,0.1,0.6,0,30,1000,1000,11835,80920,90958,62207,71740,68297,69490,68382,68242,69533,68271,68143,69563,68379,68710,68648,67928,69615,68169,68904
"731",1000,0.1,0.6,0,31,1000,1000,11827,80716,91247,62115,71698,68342,68693,68588,69308,69047,67912,69631,68344,68813,69247,68533,68203,69399,68288,68781
"732",1000,0.1,0.6,0,32,1000,1000,11874,81411,90719,61690,71972,67527,69732,68276,69440,68444,68051,69493,68304,68789,68402,69286,68397,67932,69638,68859
"733",1000,0.1,0.6,0,33,1000,1000,11854,81142,90827,62212,71631,68464,69392,68184,68689,68370,68630,68930,69271,68507,68692,69295,68460,67995,69556,69004
"734",1000,0.1,0.6,0,34,1000,1000,11817,81258,91155,62140,71840,67077,69197,69104,68462,67941,69582,68391,68008,68802,68533,68638,69424,69036,68413,68834
"735",1000,0.1,0.6,0,35,1000,1000,11861,80798,90910,62249,71553,66992,69188,68532,68587,69286,68423,68055,69552,68246,68155,69466,68818,68688,68740,68506
"736",1000,0.1,0.6,0,36,1000,1000,11875,81751,90943,62187,71010,68415,68653,68599,69362,68303,68100,69519,68240,68279,69478,68399,68603,69429,69066,68116
"737",1000,0.1,0.6,0,37,1000,1000,11887,80891,90554,62388,71538,68417,69423,69108,68377,68760,69337,68483,68731,69310,68413,68151,68751,69274,68455,69398
"738",1000,0.1,0.6,0,38,1000,1000,11835,81009,90345,62288,70847,67931,68212,69454,68235,68101,69602,68359,68752,67925,69610,68325,68725,68758,68569,68674
"739",1000,0.1,0.6,0,39,1000,1000,11890,81374,91006,62424,71651,68260,69517,69031,69195,68417,68007,69536,68251,68850,68296,68697,68572,68714,68645,67970
"740",1000,0.1,0.6,0,40,1000,1000,11810,80890,91698,62073,71768,68344,69374,68317,68146,69447,68329,68089,69606,68346,68020,69468,68450,68002,69464,68408
"741",1000,0.1,0.6,0,41,1000,1000,11852,81082,90193,62401,70800,68022,69481,68371,68135,69468,68385,68163,68873,69269,68498,67968,69636,68237,69617,68297
"742",1000,0.1,0.6,0,42,1000,1000,11874,80933,91065,61759,71964,68314,69414,68994,67862,69650,68212,68195,68133,68778,69404,68325,69568,67819,69624,68263
"743",1000,0.1,0.6,0,43,1000,1000,11809,81015,90677,62228,71758,68383,68748,68564,69487,68361,68108,69575,68247,68141,68932,67889,69662,68895,68737,69267
"744",1000,0.1,0.6,0,44,1000,1000,11784,80905,90988,62159,71666,67122,69894,69042,68405,68147,68922,69249,68321,67977,68852,68590,69348,69136,68319,69541
"745",1000,0.1,0.6,0,45,1000,1000,11795,80954,91106,62245,71781,68224,68795,69346,68498,69307,69113,68469,69541,68916,68478,69382,68386,68685,68017,68933
"746",1000,0.1,0.6,0,46,1000,1000,11846,81185,91319,62159,71855,68239,69529,68372,68665,68085,69401,68418,67989,69655,68253,68222,69416,68419,69410,68194
"747",1000,0.1,0.6,0,47,1000,1000,11856,81475,91429,62474,71661,67623,69783,68219,68726,68641,68155,68677,69400,68339,68695,68671,69331,68428,69416,68356
"748",1000,0.1,0.6,0,48,1000,1000,11805,80558,91706,61993,71755,68219,68808,69220,68428,68600,69278,68468,67948,69500,67797,69707,68379,69440,68382,68738
"749",1000,0.1,0.6,0,49,1000,1000,11878,80874,89848,62511,71653,67619,69047,68598,69282,68338,68150,69415,68371,68726,68671,67958,69641,68423,69300,68487
"750",1000,0.1,0.6,0,50,1000,1000,11874,81338,91121,62094,71695,68338,69518,69048,67639,69764,68185,68853,68503,69590,68402,68630,69403,69213,67957,68899
"751",1000,0.1,0.6,0,51,1000,1000,11886,81125,91474,62035,71726,67584,69671,68928,67918,69558,68309,68056,69538,68327,68676,69251,68478,68696,69189,68414
"752",1000,0.1,0.6,0,52,1000,1000,11844,80939,90892,61640,71984,68191,68248,69352,68435,68034,69616,68400,68082,68785,68561,69271,68382,69516,68296,68187
"753",1000,0.1,0.6,0,53,1000,1000,11852,81000,90794,62570,71620,68246,68662,68605,67972,69518,68334,68095,69614,68302,69552,68479,68702,68663,69340,69055
"754",1000,0.1,0.6,0,54,1000,1000,11833,81067,91459,62586,71522,68383,69399,68142,68850,68554,68685,68642,67993,69643,68990,67969,68839,67895,68925,68557
"755",1000,0.1,0.6,0,55,1000,1000,11839,81011,91365,62070,71849,67482,69639,68408,69371,68413,68016,69499,68286,68592,68651,68637,68044,69695,68991,68503
"756",1000,0.1,0.6,0,56,1000,1000,11860,81170,91935,61898,71837,66973,69890,68953,68592,69363,68987,68504,68091,69528,68517,68055,69483,68495,68065,69524
"757",1000,0.1,0.6,0,57,1000,1000,11878,81235,91509,61963,71765,67509,69731,68253,69491,68474,68032,69582,68384,68808,68549,68732,68539,69230,69079,69264
"758",1000,0.1,0.6,0,58,1000,1000,11880,81120,91613,62013,71699,67081,69824,68987,69240,68416,68167,69463,68381,68958,68448,69372,67647,69624,69002,68528
"759",1000,0.1,0.6,0,59,1000,1000,11819,80874,91846,62010,71822,67572,69773,67651,69723,68343,69523,68926,68531,68018,69500,68362,68133,69492,68335,69433
"760",1000,0.1,0.6,0,60,1000,1000,11835,80808,91582,62143,71701,67676,69566,68265,68136,69564,68301,68087,69533,68229,68182,69441,68287,68146,69509,68386
"761",1000,0.1,0.6,0,61,1000,1000,11758,80813,90880,62716,71555,66983,70086,68854,69271,68402,68099,69577,68974,68608,67988,68937,68626,68002,69507,68280
"762",1000,0.1,0.6,0,62,1000,1000,11877,81235,90733,62137,71811,67678,69738,68953,68461,68833,69201,68513,67941,69706,69004,69258,68511,68098,69576,68345
"763",1000,0.1,0.6,0,63,1000,1000,11873,81159,91481,62103,71759,68308,68164,69542,68402,68068,68788,69260,68510,68775,68553,69358,68407,69418,69006,69206
"764",1000,0.1,0.6,0,64,1000,1000,11862,80943,91017,62083,71831,68224,68214,69396,69087,68501,68100,69444,68338,68104,69547,68425,68787,68502,68079,69549
"765",1000,0.1,0.6,0,65,1000,1000,11861,81145,90183,62412,71564,67496,69676,69013,68552,69486,69151,68496,68130,69581,68278,68183,68738,69321,68450,68742
"766",1000,0.1,0.6,0,66,1000,1000,11825,81400,91317,62088,71747,67075,69935,68927,68587,68024,69525,68337,68063,68875,67950,68878,69261,68545,68033,69602
"767",1000,0.1,0.6,0,67,1000,1000,11826,80888,90918,62018,71861,68294,69508,67792,69743,68361,68117,69584,68095,68239,69456,68375,68064,69637,68921,69241
