"","budget","at","bb","extinct","","","","","","","","","","","","","","","","","","","","","","",""
"442",1000,0.1,0.3,0,42,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"443",1000,0.1,0.3,0,43,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"444",1000,0.1,0.3,0,44,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"445",1000,0.1,0.3,0,45,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"446",1000,0.1,0.3,0,46,1000,1000,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"447",1000,0.1,0.3,0,47,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"448",1000,0.1,0.3,0,48,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"449",1000,0.1,0.3,0,49,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"450",1000,0.1,0.3,0,50,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"451",1000,0.1,0.3,0,51,1000,1000,19,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"452",1000,0.1,0.3,0,52,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"453",1000,0.1,0.3,0,53,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"454",1000,0.1,0.3,0,54,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"455",1000,0.1,0.3,0,55,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"456",1000,0.1,0.3,0,56,1000,1000,22,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"457",1000,0.1,0.3,0,57,1000,1000,20,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"458",1000,0.1,0.3,0,58,1000,1000,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"459",1000,0.1,0.3,0,59,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"460",1000,0.1,0.3,0,60,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"461",1000,0.1,0.3,0,61,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"462",1000,0.1,0.3,0,62,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"463",1000,0.1,0.3,0,63,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"464",1000,0.1,0.3,0,64,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"465",1000,0.1,0.3,0,65,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"466",1000,0.1,0.3,0,66,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"467",1000,0.1,0.3,0,67,1000,1000,20,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"468",1000,0.1,0.3,0,68,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"469",1000,0.1,0.3,0,69,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"470",1000,0.1,0.3,0,70,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"471",1000,0.1,0.3,0,71,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"472",1000,0.1,0.3,0,72,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"473",1000,0.1,0.3,0,73,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"474",1000,0.1,0.3,0,74,1000,1000,19,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"475",1000,0.1,0.3,0,75,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"476",1000,0.1,0.3,0,76,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"477",1000,0.1,0.3,0,77,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"478",1000,0.1,0.3,0,78,1000,1000,20,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"479",1000,0.1,0.3,0,79,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"480",1000,0.1,0.3,0,80,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"481",1000,0.1,0.3,0,81,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"482",1000,0.1,0.3,0,82,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"483",1000,0.1,0.3,0,83,1000,1000,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"484",1000,0.1,0.3,0,84,1000,1000,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"485",1000,0.1,0.3,0,85,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"486",1000,0.1,0.3,0,86,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"487",1000,0.1,0.3,0,87,1000,1000,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"488",1000,0.1,0.3,0,88,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"489",1000,0.1,0.3,0,89,1000,1000,19,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"490",1000,0.1,0.3,0,90,1000,1000,22,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"491",1000,0.1,0.3,0,91,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"492",1000,0.1,0.3,0,92,1000,1000,13,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"493",1000,0.1,0.3,0,93,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"494",1000,0.1,0.3,0,94,1000,1000,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"495",1000,0.1,0.3,0,95,1000,1000,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"496",1000,0.1,0.3,0,96,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"497",1000,0.1,0.3,0,97,1000,1000,13,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"498",1000,0.1,0.3,0,98,1000,1000,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"499",1000,0.1,0.3,0,99,1000,1000,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"500",1000,0.1,0.3,0,100,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"501",1000,0.1,0.4,0,1,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"502",1000,0.1,0.4,0,2,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"503",1000,0.1,0.4,0,3,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"504",1000,0.1,0.4,0,4,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"505",1000,0.1,0.4,0,5,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"506",1000,0.1,0.4,0,6,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"507",1000,0.1,0.4,0,7,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"508",1000,0.1,0.4,0,8,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"509",1000,0.1,0.4,0,9,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"510",1000,0.1,0.4,0,10,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"511",1000,0.1,0.4,0,11,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"512",1000,0.1,0.4,0,12,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"513",1000,0.1,0.4,0,13,1000,1000,20,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"514",1000,0.1,0.4,0,14,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"515",1000,0.1,0.4,0,15,1000,1000,20,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"516",1000,0.1,0.4,0,16,1000,1000,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"517",1000,0.1,0.4,0,17,1000,1000,23,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"518",1000,0.1,0.4,0,18,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"519",1000,0.1,0.4,0,19,1000,1000,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"520",1000,0.1,0.4,0,20,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"521",1000,0.1,0.4,0,21,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"522",1000,0.1,0.4,0,22,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"523",1000,0.1,0.4,0,23,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"524",1000,0.1,0.4,0,24,1000,1000,21,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"525",1000,0.1,0.4,0,25,1000,1000,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"526",1000,0.1,0.4,0,26,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"527",1000,0.1,0.4,0,27,1000,1000,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"528",1000,0.1,0.4,0,28,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"529",1000,0.1,0.4,0,29,1000,1000,13,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"530",1000,0.1,0.4,0,30,1000,1000,21,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"531",1000,0.1,0.4,0,31,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"532",1000,0.1,0.4,0,32,1000,1000,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"533",1000,0.1,0.4,0,33,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"534",1000,0.1,0.4,0,34,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"535",1000,0.1,0.4,0,35,1000,1000,19,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"536",1000,0.1,0.4,0,36,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"537",1000,0.1,0.4,0,37,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"538",1000,0.1,0.4,0,38,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"539",1000,0.1,0.4,0,39,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"540",1000,0.1,0.4,0,40,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"541",1000,0.1,0.4,0,41,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"542",1000,0.1,0.4,0,42,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"543",1000,0.1,0.4,0,43,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"544",1000,0.1,0.4,0,44,1000,1000,19,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"545",1000,0.1,0.4,0,45,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"546",1000,0.1,0.4,0,46,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"547",1000,0.1,0.4,0,47,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"548",1000,0.1,0.4,0,48,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"549",1000,0.1,0.4,0,49,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"550",1000,0.1,0.4,0,50,1000,1000,20,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"551",1000,0.1,0.4,0,51,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"552",1000,0.1,0.4,0,52,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"553",1000,0.1,0.4,0,53,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"554",1000,0.1,0.4,0,54,1000,1000,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"555",1000,0.1,0.4,0,55,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"556",1000,0.1,0.4,0,56,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"557",1000,0.1,0.4,0,57,1000,1000,13,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"558",1000,0.1,0.4,0,58,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"559",1000,0.1,0.4,0,59,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"560",1000,0.1,0.4,0,60,1000,1000,20,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"561",1000,0.1,0.4,0,61,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"562",1000,0.1,0.4,0,62,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"563",1000,0.1,0.4,0,63,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"564",1000,0.1,0.4,0,64,1000,1000,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"565",1000,0.1,0.4,0,65,1000,1000,29,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"566",1000,0.1,0.4,0,66,1000,1000,20,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"567",1000,0.1,0.4,0,67,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"568",1000,0.1,0.4,0,68,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"569",1000,0.1,0.4,0,69,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"570",1000,0.1,0.4,0,70,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"571",1000,0.1,0.4,0,71,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"572",1000,0.1,0.4,0,72,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"573",1000,0.1,0.4,0,73,1000,1000,19,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"574",1000,0.1,0.4,0,74,1000,1000,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"575",1000,0.1,0.4,0,75,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"576",1000,0.1,0.4,0,76,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"577",1000,0.1,0.4,0,77,1000,1000,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"578",1000,0.1,0.4,0,78,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"579",1000,0.1,0.4,0,79,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"580",1000,0.1,0.4,0,80,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"581",1000,0.1,0.4,0,81,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"582",1000,0.1,0.4,0,82,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"583",1000,0.1,0.4,0,83,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"584",1000,0.1,0.4,0,84,1000,1000,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"585",1000,0.1,0.4,0,85,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"586",1000,0.1,0.4,0,86,1000,1000,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"587",1000,0.1,0.4,0,87,1000,1000,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"588",1000,0.1,0.4,0,88,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"589",1000,0.1,0.4,0,89,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"590",1000,0.1,0.4,0,90,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"591",1000,0.1,0.4,0,91,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"592",1000,0.1,0.4,0,92,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"593",1000,0.1,0.4,0,93,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"594",1000,0.1,0.4,0,94,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"595",1000,0.1,0.4,0,95,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"596",1000,0.1,0.4,0,96,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"597",1000,0.1,0.4,0,97,1000,1000,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"598",1000,0.1,0.4,0,98,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"599",1000,0.1,0.4,0,99,1000,1000,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"600",1000,0.1,0.4,0,100,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"601",1000,0.1,0.5,0,1,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"602",1000,0.1,0.5,0,2,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"603",1000,0.1,0.5,0,3,1000,1000,21,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"604",1000,0.1,0.5,0,4,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"605",1000,0.1,0.5,0,5,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"606",1000,0.1,0.5,0,6,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"607",1000,0.1,0.5,0,7,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"608",1000,0.1,0.5,0,8,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"609",1000,0.1,0.5,0,9,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"610",1000,0.1,0.5,0,10,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"611",1000,0.1,0.5,0,11,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"612",1000,0.1,0.5,0,12,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"613",1000,0.1,0.5,0,13,1000,1000,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"614",1000,0.1,0.5,0,14,1000,1000,20,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"615",1000,0.1,0.5,0,15,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"616",1000,0.1,0.5,0,16,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"617",1000,0.1,0.5,0,17,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"618",1000,0.1,0.5,0,18,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"619",1000,0.1,0.5,0,19,1000,1000,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"620",1000,0.1,0.5,0,20,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"621",1000,0.1,0.5,0,21,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"622",1000,0.1,0.5,0,22,1000,1000,25,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"623",1000,0.1,0.5,0,23,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"624",1000,0.1,0.5,0,24,1000,1000,13,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"625",1000,0.1,0.5,0,25,1000,1000,23,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"626",1000,0.1,0.5,0,26,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"627",1000,0.1,0.5,0,27,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"628",1000,0.1,0.5,0,28,1000,1000,12,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"629",1000,0.1,0.5,0,29,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"630",1000,0.1,0.5,0,30,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"631",1000,0.1,0.5,0,31,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"632",1000,0.1,0.5,0,32,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"633",1000,0.1,0.5,0,33,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"634",1000,0.1,0.5,0,34,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"635",1000,0.1,0.5,0,35,1000,1000,13,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"636",1000,0.1,0.5,0,36,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"637",1000,0.1,0.5,0,37,1000,1000,12,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"638",1000,0.1,0.5,0,38,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"639",1000,0.1,0.5,0,39,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"640",1000,0.1,0.5,0,40,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"641",1000,0.1,0.5,0,41,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"642",1000,0.1,0.5,0,42,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"643",1000,0.1,0.5,0,43,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"644",1000,0.1,0.5,0,44,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"645",1000,0.1,0.5,0,45,1000,1000,21,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"646",1000,0.1,0.5,0,46,1000,1000,20,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"647",1000,0.1,0.5,0,47,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"648",1000,0.1,0.5,0,48,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"649",1000,0.1,0.5,0,49,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"650",1000,0.1,0.5,0,50,1000,1000,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"651",1000,0.1,0.5,0,51,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"652",1000,0.1,0.5,0,52,1000,1000,19,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"653",1000,0.1,0.5,0,53,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"654",1000,0.1,0.5,0,54,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"655",1000,0.1,0.5,0,55,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"656",1000,0.1,0.5,0,56,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"657",1000,0.1,0.5,0,57,1000,1000,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"658",1000,0.1,0.5,0,58,1000,1000,17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"659",1000,0.1,0.5,0,59,1000,1000,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
