"","budget","at","bb","extinct","","","","","","","","","","","","","","","","","","","","","","",""
"202",1000,0.1,0.1,0,2,1000,1000,71,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"203",1000,0.1,0.1,0,3,1000,1000,66,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"204",1000,0.1,0.1,0,4,1000,1000,57,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"205",1000,0.1,0.1,0,5,1000,1000,61,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"206",1000,0.1,0.1,0,6,1000,1000,61,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"207",1000,0.1,0.1,0,7,1000,1000,67,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"208",1000,0.1,0.1,0,8,1000,1000,59,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"209",1000,0.1,0.1,0,9,1000,1000,51,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"210",1000,0.1,0.1,0,10,1000,1000,60,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"211",1000,0.1,0.1,0,11,1000,1000,58,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"212",1000,0.1,0.1,0,12,1000,1000,56,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"213",1000,0.1,0.1,0,13,1000,1000,53,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"214",1000,0.1,0.1,0,14,1000,1000,64,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"215",1000,0.1,0.1,0,15,1000,1000,54,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"216",1000,0.1,0.1,0,16,1000,1000,60,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"217",1000,0.1,0.1,0,17,1000,1000,59,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"218",1000,0.1,0.1,0,18,1000,1000,64,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"219",1000,0.1,0.1,0,19,1000,1000,69,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"220",1000,0.1,0.1,0,20,1000,1000,61,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"221",1000,0.1,0.1,0,21,1000,1000,63,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"222",1000,0.1,0.1,0,22,1000,1000,78,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"223",1000,0.1,0.1,0,23,1000,1000,59,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"224",1000,0.1,0.1,0,24,1000,1000,58,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"225",1000,0.1,0.1,0,25,1000,1000,60,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
