"","rep","budget","at","bb","extinct","act_dev","abs_act_dev","fin_yield","max_diff_yield","inac_ts"
"2328",28,400,1.2,0.5,0,0.878,0.878,9223.73046875,0.166705622039392,19
"2329",29,400,1.2,0.5,0,1.082,1.082,9137.5703125,0.159146417835671,17
"2330",30,400,1.2,0.5,0,-0.416,0.416,9752.140625,0.0653497328860728,20
"2331",31,400,1.2,0.5,0,0.349,0.349,9422.953125,0.128106426877714,20
"2332",32,400,1.2,0.5,0,-0.968,0.968,9985.5,0.0801058455617032,20
"2333",33,400,1.2,0.5,0,1.22,1.22,9079.328125,0.163106308117618,14
"2334",34,400,1.2,0.5,0,0.048,0.048,9546.71875,0.141700770341839,20
"2335",35,400,1.2,0.5,0,-0.911,0.911,9961.0625,0.0746485700436258,20
"2336",36,400,1.2,0.5,0,-0.142,0.142,9628.109375,0.0768929912390488,20
"2337",37,400,1.2,0.5,1,-0.986,0.986,9993.5,0.103219696969697,11
"2338",38,400,1.2,0.5,1,-0.989,0.989,9995,0.0690487687107677,8
"2339",39,400,1.2,0.5,1,-0.979,0.979,9991.125,0.0764762826718296,8
"2340",40,400,1.2,0.5,0,1.441,1.441,9002.140625,0.128289685348433,11
"2341",41,400,1.2,0.5,1,-0.987,0.987,9994.875,0.090297790585975,9
"2342",42,400,1.2,0.5,0,0.4,0.4,9412.6171875,0.228559451219512,18
"2343",43,400,1.2,0.5,0,-0.835,0.835,9930.0625,0.107606028741675,20
"2344",44,400,1.2,0.5,0,-0.127,0.127,9625.1875,0.150697069943289,20
"2345",45,400,1.2,0.5,1,-0.988,0.988,9994.625,0.058852140077821,19
"2346",46,400,1.2,0.5,0,-0.93,0.93,9968.125,0.11113732892874,20
"2347",47,400,1.2,0.5,0,-0.63,0.63,9841.25,0.0738197424892704,20
"2348",48,400,1.2,0.5,0,1.153,1.153,9100.8125,0.110776406568847,14
"2349",49,400,1.2,0.5,0,1.048,1.048,9144.0625,0.180742605412209,16
"2350",50,400,1.2,0.5,1,-0.99,0.99,9995.25,0.0846153846153846,12
"2351",51,400,1.2,0.5,0,-0.9,0.9,9956.5,0.0756120979356697,20
"2352",52,400,1.2,0.5,0,-0.547,0.547,9802.65625,0.0937004995735348,20
"2353",53,400,1.2,0.5,0,-0.264,0.264,9680.875,0.125885225885226,20
"2354",54,400,1.2,0.5,0,0.487,0.487,9372.84375,0.117934578267953,20
"2355",55,400,1.2,0.5,0,0.402,0.402,9400.65625,0.170957711442786,17
"2356",56,400,1.2,0.5,0,-0.129,0.129,9625.3515625,0.102489197249102,20
"2357",57,400,1.2,0.5,0,-0.482,0.482,9775.8125,0.0841477656893478,20
"2358",58,400,1.2,0.5,0,-0.228,0.228,9675.625,0.126784189337563,20
"2359",59,400,1.2,0.5,0,0.728,0.728,9284.515625,0.206013497228248,18
"2360",60,400,1.2,0.5,0,-0.724,0.724,9879.375,0.101206272617612,20
"2361",61,400,1.2,0.5,0,1.224,1.224,9073.4609375,0.110857515487447,18
"2362",62,400,1.2,0.5,0,-0.351,0.351,9721.375,0.102007497883662,20
"2363",63,400,1.2,0.5,0,1.185,1.185,9096.7578125,0.108497920997921,11
"2364",64,400,1.2,0.5,0,1.334,1.334,9037.7890625,0.131855205088266,19
"2365",65,400,1.2,0.5,0,0.969,0.969,9162.40625,0.105984,19
"2366",66,400,1.2,0.5,0,0.506,0.506,9363.78125,0.137924667651403,19
"2367",67,400,1.2,0.5,1,-0.971,0.971,9987.625,0.078475602516918,9
"2368",68,400,1.2,0.5,0,-0.699,0.699,9867.5,0.0941960038058991,20
"2369",69,400,1.2,0.5,0,-0.979,0.979,9990.75,0.102733270499529,20
"2370",70,400,1.2,0.5,0,1.114,1.114,9121.1015625,0.135049683830172,14
"2371",71,400,1.2,0.5,1,-0.986,0.986,9993.75,0.0800669216061185,10
"2372",72,400,1.2,0.5,0,-0.259,0.259,9682.4375,0.098922624877571,20
"2373",73,400,1.2,0.5,0,-0.944,0.944,9975.875,0.0880681818181818,20
"2374",74,400,1.2,0.5,0,-0.017,0.017,9582.15625,0.0853960396039604,20
"2375",75,400,1.2,0.5,1,-0.979,0.979,9991.25,0.101190476190476,16
"2376",76,400,1.2,0.5,0,-0.764,0.764,9896.875,0.0628208262038621,20
"2377",77,400,1.2,0.5,0,0.75,0.75,9257.15625,0.156736967269541,18
"2378",78,400,1.2,0.5,1,-0.977,0.977,9991.125,0.0719355226753278,14
"2379",79,400,1.2,0.5,0,-0.806,0.806,9914.25,0.0376183358246139,20
"2380",80,400,1.2,0.5,0,-0.828,0.828,9924.375,0.105801236329054,20
"2381",81,400,1.2,0.5,1,-0.989,0.989,9995.125,0.0856592877767084,16
"2382",82,400,1.2,0.5,0,-0.981,0.981,9991.5,0.103317535545024,20
"2383",83,400,1.2,0.5,0,-0.984,0.984,9993,0.0666182170542636,20
"2384",84,400,1.2,0.5,0,1.299,1.299,9049.65625,0.144563372927816,11
"2385",85,400,1.2,0.5,0,-0.044,0.044,9587.75,0.0591710338256313,20
"2386",86,400,1.2,0.5,0,-0.907,0.907,9960.125,0.108222066057625,20
"2387",87,400,1.2,0.5,1,-0.99,0.99,9995.25,0.0390625,8
"2388",88,400,1.2,0.5,0,-0.537,0.537,9802.25,0.100097299927025,20
"2389",89,400,1.2,0.5,0,-0.942,0.942,9975.75,0.0906439854191981,20
"2390",90,400,1.2,0.5,0,-0.145,0.145,9635.875,0.0877580203929371,20
"2391",91,400,1.2,0.5,0,-0.913,0.913,9961.75,0.123252562907735,20
"2392",92,400,1.2,0.5,1,-0.989,0.989,9995,0.103646833013436,15
"2393",93,400,1.2,0.5,0,0.014,0.014,9567.28125,0.126083188908146,20
"2394",94,400,1.2,0.5,0,0.528,0.528,9358.71875,0.148457258472433,15
"2395",95,400,1.2,0.5,0,-0.471,0.471,9767.828125,0.119408326374806,20
"2396",96,400,1.2,0.5,0,1.408,1.408,9008.4140625,0.112072856221792,14
"2397",97,400,1.2,0.5,0,-0.0649999999999999,0.0649999999999999,9594.34375,0.150927385137592,20
"2398",98,400,1.2,0.5,1,-0.989,0.989,9994.75,0.0815347721822542,9
"2399",99,400,1.2,0.5,1,-0.988,0.988,9994.5,0.0612048192771084,18
"2400",100,400,1.2,0.5,0,1.392,1.392,9018.0625,0.174412777951769,14
"2401",1,400,1.2,1,1,-0.986,0.986,9994.375,0.082046332046332,6
"2402",2,400,1.2,1,0,1.122,1.122,9121.5390625,0.165998496617389,18
"2403",3,400,1.2,1,0,0.0609999999999999,0.0609999999999999,9543.75,0.189782303370787,17
"2404",4,400,1.2,1,0,-0.546,0.546,9802.09375,0.11231674235728,20
"2405",5,400,1.2,1,0,-0.222,0.222,9664.1328125,0.0847426243673621,20
"2406",6,400,1.2,1,0,-0.647,0.647,9844.390625,0.11120302528953,20
"2407",7,400,1.2,1,0,1.296,1.296,9046.171875,0.122508038585209,16
"2408",8,400,1.2,1,0,-0.079,0.079,9605.8125,0.131091324750331,20
"2409",9,400,1.2,1,0,-0.862,0.862,9938.625,0.112356870229008,20
"2410",10,400,1.2,1,0,-0.551,0.551,9805.75,0.115912046341175,20
"2411",11,400,1.2,1,0,-0.189,0.189,9646.125,0.114363010329562,20
"2412",12,400,1.2,1,1,-0.988,0.988,9994.5,0.0909749034749035,9
"2413",13,400,1.2,1,0,0.421,0.421,9396.15625,0.072879177377892,20
"2414",14,400,1.2,1,1,-0.987,0.987,9994.5,0.0958838924577683,10
"2415",15,400,1.2,1,0,0.445,0.445,9397.28125,0.165663390663391,14
"2416",16,400,1.2,1,0,-0.259,0.259,9682.96875,0.104896178891756,20
"2417",17,400,1.2,1,0,0.24,0.24,9471.78125,0.126911220715166,19
"2418",18,400,1.2,1,0,-0.336,0.336,9712.21875,0.0821484011176653,20
"2419",19,400,1.2,1,0,-0.981,0.981,9991.75,0.0902492136462618,20
"2420",20,400,1.2,1,0,-0.856,0.856,9939.125,0.0691527878349022,20
"2421",21,400,1.2,1,0,-0.979,0.979,9990.75,0.0727493917274939,20
"2422",22,400,1.2,1,0,1.407,1.407,9010.609375,0.141036962280812,12
"2423",23,400,1.2,1,0,-0.949,0.949,9978.5,0.0648589226823012,20
"2424",24,400,1.2,1,1,-0.989,0.989,9994.75,0.0885230255308996,15
"2425",25,400,1.2,1,1,-0.988,0.988,9994.5,0.0497318381277426,14
"2426",26,400,1.2,1,0,1.443,1.443,8975.53125,0.125397185655924,12
"2427",27,400,1.2,1,1,-0.987,0.987,9994.25,0.0681381957773513,10
"2428",28,400,1.2,1,0,1.345,1.345,9031.2578125,0.189109002688754,16
"2429",29,400,1.2,1,1,-0.989,0.989,9995.625,0.0955109837631328,13
"2430",30,400,1.2,1,0,0.787,0.787,9252,0.121730830416799,20
"2431",31,400,1.2,1,0,-0.991,0.991,9995.75,0.0703275529865125,20
"2432",32,400,1.2,1,0,-0.881,0.881,9949.4375,0.0878861296184131,20
"2433",33,400,1.2,1,0,-0.901,0.901,9956.125,0.116338354577057,20
"2434",34,400,1.2,1,0,-0.884,0.884,9948.25,0.0671027131782946,20
"2435",35,400,1.2,1,1,-0.99,0.99,9995.25,0.0902380952380952,12
"2436",36,400,1.2,1,0,1.183,1.183,9104,0.139336462826694,16
"2437",37,400,1.2,1,0,-0.562,0.562,9809.875,0.113446901051105,20
"2438",38,400,1.2,1,1,-0.986,0.986,9993.75,0.100956937799043,9
"2439",39,400,1.2,1,0,-0.943,0.943,9975.375,0.0675044883303411,20
"2440",40,400,1.2,1,1,-0.986,0.986,9993.75,0.0767754318618042,14
"2441",41,400,1.2,1,0,1.255,1.255,9053.4375,0.139459921718252,16
"2442",42,400,1.2,1,0,-0.717,0.717,9878.65625,0.11183048852266,20
"2443",43,400,1.2,1,0,1.1,1.1,9130.7109375,0.171310758465575,16
"2444",44,400,1.2,1,0,-0.929,0.929,9969.125,0.157332700522069,20
"2445",45,400,1.2,1,0,1.324,1.324,9033.5625,0.144599798005302,13
"2446",46,400,1.2,1,0,-0.745,0.745,9887.3125,0.105916030534351,20
"2447",47,400,1.2,1,0,-0.267,0.267,9683.625,0.0684328080406998,20
"2448",48,400,1.2,1,0,1.387,1.387,9013.25,0.111748508490133,17
"2449",49,400,1.2,1,0,-0.712,0.712,9871.0625,0.0914811229428848,20
"2450",50,400,1.2,1,0,-0.923,0.923,9965.625,0.0864463601532567,20
"2451",51,400,1.2,1,0,-0.982,0.982,9992.875,0.113387660069849,20
"2452",52,400,1.2,1,1,-0.989,0.989,9994.75,0.109437514709343,16
"2453",53,400,1.2,1,0,-0.867,0.867,9942.375,0.107151314231589,20
"2454",54,400,1.2,1,0,-0.138,0.138,9630.59375,0.123207220573689,20
"2455",55,400,1.2,1,0,-0.966,0.966,9984.5,0.0446735395189003,20
"2456",56,400,1.2,1,1,-0.986,0.986,9994.125,0.122519310754605,14
"2457",57,400,1.2,1,1,-0.99,0.99,9995.25,0.0928909952606635,16
"2458",58,400,1.2,1,0,-0.524,0.524,9792.921875,0.0805900812207728,20
"2459",59,400,1.2,1,0,1.376,1.376,9027.9375,0.175790674926638,19
"2460",60,400,1.2,1,0,-0.992,0.992,9996.5,0.0809374244986712,20
"2461",61,400,1.2,1,0,1.256,1.256,9051.34375,0.105601153323176,17
"2462",62,400,1.2,1,1,-0.987,0.987,9994.375,0.0909524946287897,8
"2463",63,400,1.2,1,0,-0.814,0.814,9918.625,0.0762158238567626,20
"2464",64,400,1.2,1,0,-0.962,0.962,9982.875,0.0812109562710236,20
"2465",65,400,1.2,1,0,-0.313,0.313,9702.625,0.168783382789318,20
"2466",66,400,1.2,1,0,-0.53,0.53,9793,0.0915262456055279,20
"2467",67,400,1.2,1,0,-0.803,0.803,9917.6875,0.103972744418081,20
"2468",68,400,1.2,1,0,-0.326,0.326,9715.9375,0.0920298879202989,20
"2469",69,400,1.2,1,0,-0.962,0.962,9983.375,0.0856330688144025,20
"2470",70,400,1.2,1,0,0.388,0.388,9407.21875,0.103361450333627,20
"2471",71,400,1.2,1,1,-0.981,0.981,9991.25,0.0797118847539016,6
"2472",72,400,1.2,1,1,-0.977,0.977,9989.25,0.0913415794481446,5
"2473",73,400,1.2,1,0,1.316,1.316,9038.28125,0.14038437062492,10
"2474",74,400,1.2,1,0,-0.967,0.967,9985,0.0891206447025361,20
"2475",75,400,1.2,1,0,-0.986,0.986,9993.875,0.10785587714117,20
"2476",76,400,1.2,1,0,-0.189,0.189,9653.1875,0.0995101041028781,20
"2477",77,400,1.2,1,0,0.372,0.372,9409.75,0.131671701913394,20
"2478",78,400,1.2,1,0,1.262,1.262,9071.78125,0.133430609597925,14
"2479",79,400,1.2,1,1,-0.987,0.987,9994.25,0.0872865275142315,10
"2480",80,400,1.2,1,0,-0.953,0.953,9979.375,0.128432039936465,20
"2481",81,400,1.2,1,0,-0.724,0.724,9883.578125,0.0958353336533845,20
"2482",82,400,1.2,1,0,-0.711,0.711,9874,0.0804360993337371,20
"2483",83,400,1.2,1,0,-0.769,0.769,9900.25,0.110291493158834,20
"2484",84,400,1.2,1,0,-0.954,0.954,9980.125,0.102089268755935,20
"2485",85,400,1.2,1,0,-0.938,0.938,9972.625,0.0853029394121176,20
"2486",86,400,1.2,1,1,-0.986,0.986,9994,0.0821325648414986,7
"2487",87,400,1.2,1,0,0.476,0.476,9388.8046875,0.15249818643453,15
"2488",88,400,1.2,1,0,-0.757,0.757,9893.625,0.138684398005224,20
"2489",89,400,1.2,1,1,-0.989,0.989,9995.25,0.107023411371237,8
"2490",90,400,1.2,1,0,0.776,0.776,9251.25,0.111386217185665,17
"2491",91,400,1.2,1,0,1.076,1.076,9132.8125,0.0932164584287303,14
"2492",92,400,1.2,1,1,-0.989,0.989,9995.125,0.0661366100469823,6
"2493",93,400,1.2,1,0,-0.387,0.387,9729.9375,0.0909421828550628,20
"2494",94,400,1.2,1,1,-0.972,0.972,9988.125,0.0784855769230769,6
"2495",95,400,1.2,1,0,1.285,1.285,9053.2890625,0.150724893917963,17
"2496",96,400,1.2,1,1,-0.988,0.988,9994.25,0.11554524361949,19
"2497",97,400,1.2,1,0,1.225,1.225,9065.890625,0.129735525375268,16
"2498",98,400,1.2,1,0,-0.246,0.246,9682.984375,0.102622506771731,20
"2499",99,400,1.2,1,1,-0.989,0.989,9994.75,0.103529411764706,8
"2500",100,400,1.2,1,0,-0.982,0.982,9991.25,0.104206500956023,20
"2501",1,400,1.2,1.5,0,-0.17,0.17,9639.25,0.139046328240513,20
"2502",2,400,1.2,1.5,0,-0.969,0.969,9986,0.116870650347972,20
"2503",3,400,1.2,1.5,0,-0.912,0.912,9960.875,0.0549963172109011,20
"2504",4,400,1.2,1.5,1,-0.989,0.989,9995.25,0.0880189798339265,16
"2505",5,400,1.2,1.5,1,-0.99,0.99,9995.5,0.113006396588486,17
"2506",6,400,1.2,1.5,1,-0.986,0.986,9993.25,0.0773993808049536,16
"2507",7,400,1.2,1.5,0,1.563,1.563,8947.78125,0.099462717861355,15
"2508",8,400,1.2,1.5,0,-0.733,0.733,9885.375,0.0811727647201357,20
"2509",9,400,1.2,1.5,0,-0.269,0.269,9685.1875,0.0971609026244788,20
"2510",10,400,1.2,1.5,0,-0.896,0.896,9954.5,0.0844968704862783,20
"2511",11,400,1.2,1.5,0,1.095,1.095,9126.16015625,0.214475111486079,15
"2512",12,400,1.2,1.5,0,-0.904,0.904,9958.4375,0.0998071359691418,20
"2513",13,400,1.2,1.5,0,-0.34,0.34,9715.5,0.0774517087667162,20
"2514",14,400,1.2,1.5,1,-0.986,0.986,9993.25,0.0999519461797213,7
"2515",15,400,1.2,1.5,1,-0.99,0.99,9995.625,0.115568290353391,17
"2516",16,400,1.2,1.5,0,-0.299,0.299,9698.5,0.0989647522800099,20
"2517",17,400,1.2,1.5,0,1.209,1.209,9066.59375,0.126845199216199,11
"2518",18,400,1.2,1.5,0,-0.983,0.983,9992.625,0.120318352059925,20
"2519",19,400,1.2,1.5,0,-0.307,0.307,9700.9453125,0.0845520462086764,20
"2520",20,400,1.2,1.5,1,-0.984,0.984,9992.5,0.0967432950191571,8
"2521",21,400,1.2,1.5,0,-0.943,0.943,9974.5625,0.112887596899225,20
"2522",22,400,1.2,1.5,1,-0.989,0.989,9994.5,0.0846228239845261,16
"2523",23,400,1.2,1.5,0,1.608,1.608,8923.703125,0.216113327165456,18
"2524",24,400,1.2,1.5,1,-0.985,0.985,9994.03125,0.111111111111111,19
"2525",25,400,1.2,1.5,0,-0.983,0.983,9992.25,0.0701923076923077,20
"2526",26,400,1.2,1.5,0,-0.924,0.924,9966,0.0930753804411938,20
"2527",27,400,1.2,1.5,0,-0.591,0.591,9824.25,0.11546947781319,20
"2528",28,400,1.2,1.5,0,-0.99,0.99,9995.75,0.0829175576146353,20
"2529",29,400,1.2,1.5,0,0.069,0.069,9542.4375,0.114510809820447,20
"2530",30,400,1.2,1.5,0,0.357,0.357,9427.34375,0.131074247656635,17
"2531",31,400,1.2,1.5,0,1.219,1.219,9082.6875,0.17313925944396,17
"2532",32,400,1.2,1.5,0,-0.723,0.723,9878.6875,0.0881781769632237,20
"2533",33,400,1.2,1.5,0,-0.991,0.991,9996.375,0.0597878495660559,20
"2534",34,400,1.2,1.5,0,-0.455,0.455,9762.25,0.0426599749058971,20
"2535",35,400,1.2,1.5,0,0.483,0.483,9372.7890625,0.112061403508772,17
"2536",36,400,1.2,1.5,0,0.0349999999999999,0.0349999999999999,9565.6875,0.149132321041215,20
"2537",37,400,1.2,1.5,0,-0.892,0.892,9955.5625,0.157753705815279,20
"2538",38,400,1.2,1.5,0,-0.758,0.758,9897.0625,0.101380295097573,20
"2539",39,400,1.2,1.5,0,1.238,1.238,9072.140625,0.166801543824701,13
"2540",40,400,1.2,1.5,0,-0.0620000000000001,0.0620000000000001,9596.0625,0.162605042016807,19
"2541",41,400,1.2,1.5,0,0.0880000000000001,0.0880000000000001,9536.1484375,0.165546781883194,20
"2542",42,400,1.2,1.5,0,-0.984,0.984,9993.25,0.0641891891891892,20
"2543",43,400,1.2,1.5,0,0.772,0.772,9260.4453125,0.130749467351798,20
"2544",44,400,1.2,1.5,0,-0.801,0.801,9913,0.131535171102662,20
"2545",45,400,1.2,1.5,0,-0.262,0.262,9681.71875,0.108065706902916,20
"2546",46,400,1.2,1.5,0,-0.937,0.937,9971.875,0.0832933269323092,20
"2547",47,400,1.2,1.5,0,-0.178,0.178,9644.484375,0.0828395061728395,20
"2548",48,400,1.2,1.5,0,-0.036,0.036,9583.390625,0.114935538798346,20
"2549",49,400,1.2,1.5,0,-0.984,0.984,9993.375,0.0737094837935174,20
"2550",50,400,1.2,1.5,0,1.088,1.088,9124.234375,0.111150385604113,16
"2551",51,400,1.2,1.5,0,0.0660000000000001,0.0660000000000001,9553.71875,0.112438574938575,20
"2552",52,400,1.2,1.5,0,-0.756,0.756,9892.375,0.0751075599262446,20
"2553",53,400,1.2,1.5,0,-0.957,0.957,9982.25,0.082107547624789,20
"2554",54,400,1.2,1.5,0,-0.63,0.63,9836.625,0.0644567219152855,20
"2555",55,400,1.2,1.5,0,0.301,0.301,9449,0.128778005337305,17
"2556",56,400,1.2,1.5,0,0.852,0.852,9224.734375,0.0815554250668755,17
"2557",57,400,1.2,1.5,0,-0.945,0.945,9977.25,0.112242536449896,20
"2558",58,400,1.2,1.5,0,1.091,1.091,9132.28125,0.206319101387909,14
"2559",59,400,1.2,1.5,0,0.847,0.847,9229.28125,0.140545724539042,18
"2560",60,400,1.2,1.5,0,1.3,1.3,9040.90625,0.125655313396419,18
"2561",61,400,1.2,1.5,0,1.181,1.181,9080.2265625,0.167892592712341,14
"2562",62,400,1.2,1.5,0,-0.975,0.975,9989.25,0.0851321853019646,20
"2563",63,400,1.2,1.5,0,-0.595,0.595,9825.5,0.106528370957901,20
"2564",64,400,1.2,1.5,0,-0.718,0.718,9876.90625,0.0600171128223934,20
"2565",65,400,1.2,1.5,0,1.442,1.442,8981.109375,0.0877952755905512,18
"2566",66,400,1.2,1.5,0,0.527,0.527,9351.578125,0.13976461979389,17
"2567",67,400,1.2,1.5,0,-0.438,0.438,9760.265625,0.0993425858290723,20
"2568",68,400,1.2,1.5,0,-0.849,0.849,9932.25,0.071688500727802,20
"2569",69,400,1.2,1.5,1,-0.983,0.983,9992.5,0.0835913312693498,9
"2570",70,400,1.2,1.5,0,-0.493,0.493,9781.75,0.107433252427184,20
"2571",71,400,1.2,1.5,1,-0.989,0.989,9995.25,0.112068965517241,15
"2572",72,400,1.2,1.5,0,0.0109999999999999,0.0109999999999999,9576.3125,0.162947494033413,20
"2573",73,400,1.2,1.5,0,-0.884,0.884,9950.0625,0.0957293666026871,20
"2574",74,400,1.2,1.5,0,-0.816,0.816,9923.34375,0.108332342095872,20
"2575",75,400,1.2,1.5,0,-0.959,0.959,9983,0.0902441901616138,20
"2576",76,400,1.2,1.5,1,-0.989,0.989,9995.375,0.0668257756563246,8
"2577",77,400,1.2,1.5,0,-0.813,0.813,9918.8125,0.133101045296167,20
"2578",78,400,1.2,1.5,1,-0.989,0.989,9995,0.114613180515759,12
"2579",79,400,1.2,1.5,0,-0.717,0.717,9875.1875,0.0925970007141157,20
"2580",80,400,1.2,1.5,0,-0.422,0.422,9747.5625,0.0789279567248586,20
"2581",81,400,1.2,1.5,0,-0.319,0.319,9708.46875,0.133016769850334,20
"2582",82,400,1.2,1.5,0,-0.937,0.937,9972,0.119170984455959,20
"2583",83,400,1.2,1.5,0,-0.903,0.903,9957.5,0.104506232023011,20
"2584",84,400,1.2,1.5,0,-0.944,0.944,9973.875,0.0959704339532666,20
"2585",85,400,1.2,1.5,0,-0.974,0.974,9988.625,0.0826107899807322,20
"2586",86,400,1.2,1.5,0,-0.579,0.579,9818.5625,0.0733529267695322,20
"2587",87,400,1.2,1.5,0,-0.165,0.165,9641.84375,0.108702327580913,20
"2588",88,400,1.2,1.5,1,-0.969,0.969,9986.125,0.145446096654275,6
"2589",89,400,1.2,1.5,1,-0.989,0.989,9995,0.104739336492891,17
"2590",90,400,1.2,1.5,1,-0.99,0.99,9996.125,0.0946073793755913,14
"2591",91,400,1.2,1.5,0,1.178,1.178,9104.1953125,0.142000761228115,13
"2592",92,400,1.2,1.5,0,-0.988,0.988,9994.75,0.093094508602404,20
"2593",93,400,1.2,1.5,0,-0.794,0.794,9909,0.117198666031444,20
"2594",94,400,1.2,1.5,0,-0.881,0.881,9949.625,0.109595597032783,20
"2595",95,400,1.2,1.5,0,-0.954,0.954,9980.125,0.145618556701031,20
"2596",96,400,1.2,1.5,1,0.101,0.101,9528.40625,0.0680568720379147,2
"2597",97,400,1.2,1.5,0,1.118,1.118,9123.2109375,0.203524844720497,12
"2598",98,400,1.2,1.5,1,-0.987,0.987,9993.75,0.0998116760828625,7
"2599",99,400,1.2,1.5,0,1.506,1.506,8952.8125,0.138556156620299,11
"2600",100,400,1.2,1.5,0,-0.86,0.86,9938.1875,0.0966032281377981,20
"2601",1,800,0,0,0,-0.121,0.121,9689.875,0.0828227537088297,0
"2602",2,800,0,0,0,-0.299,0.299,9758.3125,0.0709104552276138,0
"2603",3,800,0,0,0,-0.396,0.396,9788.34375,0.110530689777989,0
"2604",4,800,0,0,0,-0.604,0.604,9855,0.0762239457101309,0
"2605",5,800,0,0,0,-0.952,0.952,9981.875,0.12393063583815,0
"2606",6,800,0,0,0,-0.679,0.679,9878.75,0.0959498553519769,0
"2607",7,800,0,0,1,-0.169,0.169,9640,0.0643458589920824,0
"2608",8,800,0,0,0,-0.583,0.583,9848.71875,0.0944203422511449,0
"2609",9,800,0,0,0,-0.513,0.513,9823,0.0731073725878278,0
"2610",10,800,0,0,0,-0.623,0.623,9869,0.107952129275257,0
"2611",11,800,0,0,0,-0.774,0.774,9918.34375,0.128656361474435,0
"2612",12,800,0,0,0,-0.771,0.771,9919.8125,0.132107428018389,0
"2613",13,800,0,0,0,-0.424,0.424,9795.8125,0.0869915175530927,0
"2614",14,800,0,0,0,-0.855,0.855,9943.625,0.0458670591120922,0
"2615",15,800,0,0,0,-0.00800000000000001,0.00800000000000001,9644.8125,0.0953036944270507,0
"2616",16,800,0,0,1,-0.24,0.24,9679.171875,0.101766395697085,0
"2617",17,800,0,0,1,-0.132,0.132,9630.328125,0.0925213940220762,0
"2618",18,800,0,0,0,-0.81,0.81,9929.125,0.06591796875,0
"2619",19,800,0,0,0,-0.878,0.878,9953.625,0.0611698893347927,0
"2620",20,800,0,0,0,-0.678,0.678,9885.5,0.102577714858727,0
"2621",21,800,0,0,0,-0.941,0.941,9981.875,0.101770956316411,0
"2622",22,800,0,0,0,-0.935,0.935,9977.25,0.0890542486797888,0
"2623",23,800,0,0,0,-0.98,0.98,9990,0.0835928143712575,0
"2624",24,800,0,0,1,-0.989,0.989,9994.5,0.0910834132310642,0
"2625",25,800,0,0,0,-0.779,0.779,9916.0625,0.0451192525202852,0
"2626",26,800,0,0,1,-0.231,0.231,9668.46875,0.0636986732063133,0
"2627",27,800,0,0,0,-0.963,0.963,9985.625,0.0802319961333978,0
"2628",28,800,0,0,0,-0.942,0.942,9982.25,0.0794107078692059,0
"2629",29,800,0,0,0,-0.626,0.626,9857.625,0.110425077178817,0
"2630",30,800,0,0,0,-0.509,0.509,9815,0.0628308113830251,0
"2631",31,800,0,0,0,-0.861,0.861,9950.125,0.100583090379009,0
"2632",32,800,0,0,0,0.166,0.166,9585.96875,0.120790096486437,0
"2633",33,800,0,0,0,-0.906,0.906,9969.3125,0.0600072736089223,0
"2634",34,800,0,0,0,-0.88,0.88,9546.03125,0.0576005870123517,0
"2635",35,800,0,0,0,-0.423,0.423,9783.875,0.0924908424908425,0
"2636",36,800,0,0,0,-0.977,0.977,9576.59375,0.0868427313823459,0
"2637",37,800,0,0,0,-0.752,0.752,9908.25,0.0948798835234166,0
"2638",38,800,0,0,0,0.095,0.095,9604.4375,0.0657362970447083,0
"2639",39,800,0,0,0,-0.113,0.113,9684.9453125,0.0885943922940058,0
"2640",40,800,0,0,0,-0.238,0.238,9722.6875,0.0958819151575292,0
"2641",41,800,0,0,0,-0.955,0.955,9979.375,0.0983801810385898,0
"2642",42,800,0,0,0,-0.897,0.897,9961.125,0.131849724814549,0
"2643",43,800,0,0,1,-0.172,0.172,9648.3125,0.117842221676087,0
"2644",44,800,0,0,0,-0.623,0.623,9855.125,0.0865512649800266,0
"2645",45,800,0,0,0,-0.684,0.684,9884.625,0.0956902848794741,0
"2646",46,800,0,0,0,-0.428,0.428,9790.96875,0.0366160030146966,0
"2647",47,800,0,0,0,-0.822,0.822,9935.5625,0.0759856630824373,0
"2648",48,800,0,0,0,-0.962,0.962,9984.25,0.14108969783488,0
"2649",49,800,0,0,0,-0.52,0.52,9831.0625,0.0764346764346764,0
"2650",50,800,0,0,0,-0.479,0.479,9802.453125,0.0932141107300343,0
"2651",51,800,0,0,1,-0.232,0.232,9666.375,0.0753174902552496,0
"2652",52,800,0,0,0,-0.731,0.731,9900.8125,0.0752453653217012,0
"2653",53,800,0,0,0,-0.775,0.775,9917.625,0.0707230825509084,0
"2654",54,800,0,0,0,0.0580000000000001,0.0580000000000001,9617.9375,0.0790554736743077,0
"2655",55,800,0,0,0,-0.891,0.891,9962.3125,0.0402610194533366,0
"2656",56,800,0,0,0,-0.875,0.875,9956.75,0.100129426991411,0
"2657",57,800,0,0,1,-0.179,0.179,9643.9375,0.0826375245579568,0
"2658",58,800,0,0,0,-0.467,0.467,9809.34375,0.07316773241515,0
"2659",59,800,0,0,0,-0.985,0.985,9991.75,0.107778819119025,0
"2660",60,800,0,0,0,-0.26,0.26,9729.0625,0.0536694957563655,0
"2661",61,800,0,0,0,-0.887,0.887,9956.875,0.092817943211644,0
"2662",62,800,0,0,1,-0.216,0.216,9660.875,0.065448629708422,0
"2663",63,800,0,0,0,-0.943,0.943,9979.125,0.064975845410628,0
