"rep","memory","budget","ratio","at","bb","extinct","act_dev","abs_act_dev","fin_yield","max_diff_yield","inac_ts","SumAbsDev","final_ts"
80,0,1000,1,0.1,0.1,1,-0.093,0.093,39952,0.004,0.181818181818182,7504,11
81,0,1000,1,0.1,0.1,1,-0.0625,0.0625,39910,0.005,0.0588235294117647,10827,17
82,0,1000,1,0.1,0.1,0,0.442,0.1,34875.84375,0.0888541949497692,0.25,10907,20
83,0,1000,1,0.1,0.1,1,-0.0255,0.0255,39624.5,0.0205823293172691,0.25,5724,8
84,0,1000,1,0.1,0.1,1,-0.044,0.044,39718.5,0.0117735470941884,0.285714285714286,4929,7
85,0,1000,1,0.1,0.1,1,0.0305,0.0305,39430.5,0.0243473895582329,0.153846153846154,9305,13
86,0,1000,1,0.1,0.1,1,-0.0659999999999999,0.0659999999999999,39737.5,0.0115172759138708,0.1875,9427,16
87,0,1000,1,0.1,0.1,1,-0.9285,0.9285,40000,0,0.222222222222222,7984,9
88,0,1000,1,0.1,0.1,0,0.313,0.1,37005,0.0559193294918806,0.1,10520,20
89,0,1000,1,0.1,0.1,1,-0.0335,0.0335,39713.75,0.0165413533834586,0.166666666666667,11646,18
90,0,1000,1,0.1,0.1,1,-0.0275,0.0275,39660,0.0115461847389558,0.375,5257,8
91,0,1000,1,0.1,0.1,1,0.0485,0.0485,39386.125,0.0254024144869215,0.25,6214,8
92,0,1000,1,0.1,0.1,0,-0.0975,0.1,40000,0,0.1,8997,20
93,0,1000,1,0.1,0.1,1,-0.0855,0.0855,39946,0.0035,0.181818181818182,7570,11
94,0,1000,1,0.1,0.1,1,0.014,0.014,39713.25,0.0095333667837431,0.157894736842105,11762,19
95,0,1000,1,0.1,0.1,1,0.0145,0.0145,39576.25,0.028894472361809,0.25,5782,8
96,0,1000,1,0.1,0.1,1,-0.0675,0.0675,39507,0.0176056338028169,0.166666666666667,11946,18
97,0,1000,1,0.1,0.1,1,0.032,0.032,39270.25,0.0217501264542236,0.25,5935,8
98,0,1000,1,0.1,0.1,1,-0.089,0.089,39754.5,0.00902255639097744,0.181818181818182,7715,11
99,0,1000,1,0.1,0.1,1,0.028,0.028,39411.75,0.014616935483871,0.214285714285714,7815,14
100,0,1000,1,0.1,0.1,1,-0.0590000000000001,0.0590000000000001,39713.875,0.0191633266533066,0.285714285714286,5104,7
1,0,1000,0.5,0.1,0.2,1,-0.9915,0.9915,40000,0,0,8695,8
2,0,1000,0.5,0.1,0.2,1,-0.957,0.957,40000,0,0,6805,5
3,0,1000,0.5,0.1,0.2,1,-0.9905,0.9905,40000,0,0,7252,5
4,0,1000,0.5,0.1,0.2,1,-0.914,0.914,39796.25,0.00951903807615231,0.181818181818182,9455,11
5,0,1000,0.5,0.1,0.2,1,-0.972,0.972,39982,0.0015,0,8369,8
6,0,1000,0.5,0.1,0.2,1,-0.977,0.977,40000,0,0,6928,5
7,0,1000,0.5,0.1,0.2,1,-0.991,0.991,39051.875,0.0294191919191919,0,5448,4
8,0,1000,0.5,0.1,0.2,1,-0.9935,0.9935,40000,0,0,8883,7
9,0,1000,0.5,0.1,0.2,1,-0.92,0.92,39844,0.00650976464697046,0,6370,5
10,0,1000,0.5,0.1,0.2,1,-0.9825,0.9825,40000,0,0,7067,5
11,0,1000,0.5,0.1,0.2,1,-0.988,0.988,39994.25,0.001,0.111111111111111,8567,9
12,0,1000,0.5,0.1,0.2,1,-0.9905,0.9905,39017.5,0.0218384966988319,0,5446,4
13,0,1000,0.5,0.1,0.2,1,-0.98,0.98,38895.125,0.0246693794506612,0,5374,4
14,0,1000,0.5,0.1,0.2,1,-0.99,0.99,39994,0.0015,0,7889,6
15,0,1000,0.5,0.1,0.2,1,-0.9395,0.9395,40000,0,0,7012,5
16,0,1000,0.5,0.1,0.2,1,-0.916,0.916,39838.5,0.00550826239359039,0,6388,5
17,0,1000,0.5,0.1,0.2,1,-0.987,0.987,40000,0,0,7816,6
18,0,1000,0.5,0.1,0.2,1,-0.994,0.994,39046,0.0258489609731374,0,5429,4
19,0,1000,0.5,0.1,0.2,1,-0.9,0.9,39316.5,0.0211907164480323,0,6715,6
20,0,1000,0.5,0.1,0.2,1,-0.9245,0.9245,39994,0.001,0.0769230769230769,9241,13
21,0,1000,0.5,0.1,0.2,1,-0.952,0.952,40000,0,0.1,8417,10
22,0,1000,0.5,0.1,0.2,1,-0.9885,0.9885,40000,0,0,8202,7
23,0,1000,0.5,0.1,0.2,1,-0.944,0.944,40000,0,0,6707,5
24,0,1000,0.5,0.1,0.2,1,-0.8505,0.8505,38881.75,0.0317662007623888,0,5865,5
25,0,1000,0.5,0.1,0.2,1,-0.995,0.995,39093.5,0.02,0,5472,4
26,0,1000,0.5,0.1,0.2,1,-0.917,0.917,39791.25,0.00676352705410822,0,6348,5
27,0,1000,0.5,0.1,0.2,1,-0.9085,0.9085,39295.5,0.0196770938446014,0,5970,5
28,0,1000,0.5,0.1,0.2,1,-0.903,0.903,39940.25,0.004,0.125,7129,8
29,0,1000,0.5,0.1,0.2,1,-0.9485,0.9485,39988,0.0015,0,6655,5
30,0,1000,0.5,0.1,0.2,1,-0.923,0.923,39916.25,0.00575,0,6480,5
31,0,1000,0.5,0.1,0.2,1,-0.87,0.87,38770.9375,0.0285423037716616,0,7440,9
32,0,1000,0.5,0.1,0.2,1,-0.964,0.964,39994,0.001,0,6869,5
33,0,1000,0.5,0.1,0.2,1,-0.6105,0.6105,37217,0.0546426708398539,0,3463,3
34,0,1000,0.5,0.1,0.2,1,-0.9105,0.9105,39952,0.003,0,8263,9
35,0,1000,0.5,0.1,0.2,1,-0.6225,0.6225,38525.125,0.0309938524590164,0,3514,3
36,0,1000,0.5,0.1,0.2,1,-0.8485,0.8485,39547.25,0.0275689223057644,0,6388,5
37,0,1000,0.5,0.1,0.2,1,-0.9945,0.9945,39071.75,0.0200202736948809,0,5447,4
38,0,1000,0.5,0.1,0.2,1,-0.937,0.937,39832.75,0.00925462731365683,0,7937,8
39,0,1000,0.5,0.1,0.2,1,-0.973,0.973,40000,0,0,6821,5
40,0,1000,0.5,0.1,0.2,1,-0.974,0.974,38805,0.0257521672616012,0,5338,4
41,0,1000,0.5,0.1,0.2,1,-0.614,0.614,39982,0.002,0,3473,3
42,0,1000,0.5,0.1,0.2,1,-0.979,0.979,40000,0,0,8782,7
43,0,1000,0.5,0.1,0.2,1,-0.9545,0.9545,39856.5,0.00600600600600601,0.111111111111111,8532,9
44,0,1000,0.5,0.1,0.2,1,-0.9605,0.9605,39904.25,0.0075,0,7358,6
45,0,1000,0.5,0.1,0.2,1,-0.8825,0.8825,39038.875,0.0309031281533804,0,7063,7
46,0,1000,0.5,0.1,0.2,1,-0.618,0.618,39604.75,0.0118031140130588,0,3492,3
47,0,1000,0.5,0.1,0.2,1,-0.8785,0.8785,39802.5,0.00951427140711067,0.125,7612,8
48,0,1000,0.5,0.1,0.2,1,-0.934,0.934,40000,0,0.111111111111111,8046,9
49,0,1000,0.5,0.1,0.2,1,-0.855,0.855,38791.5625,0.0249936240754909,0,5799,5
50,0,1000,0.5,0.1,0.2,1,-0.966,0.966,39838.25,0.0100050025012506,0.111111111111111,8342,9
51,0,1000,0.5,0.1,0.2,1,-0.9945,0.9945,40000,0,0,9599,9
52,0,1000,0.5,0.1,0.2,1,-0.9885,0.9885,39091.875,0.0261089987325729,0,5453,4
53,0,1000,0.5,0.1,0.2,1,-0.961,0.961,39988,0.0015,0,6849,5
54,0,1000,0.5,0.1,0.2,1,-0.93,0.93,39701.5,0.0135202804206309,0,7036,6
55,0,1000,0.5,0.1,0.2,1,-0.8725,0.8725,38818,0.0364768683274021,0,6871,8
56,0,1000,0.5,0.1,0.2,1,-0.994,0.994,40000,0,0,7276,5
57,0,1000,0.5,0.1,0.2,1,-0.928,0.928,39695.5,0.0125250501002004,0,6984,6
58,0,1000,0.5,0.1,0.2,1,-0.973,0.973,40000,0,0,6989,5
59,0,1000,0.5,0.1,0.2,1,-0.6185,0.6185,40000,0,0,3489,3
60,0,1000,0.5,0.1,0.2,1,-0.833,0.833,39286,0.025182573659028,0.111111111111111,7648,9
61,0,1000,0.5,0.1,0.2,1,-0.877,0.877,38980.25,0.029128672745694,0,6499,6
62,0,1000,0.5,0.1,0.2,1,-0.984,0.984,39061.875,0.0185279187817259,0,5461,4
63,0,1000,0.5,0.1,0.2,1,-0.928,0.928,39910.25,0.00475,0,6497,5
64,0,1000,0.5,0.1,0.2,1,-0.9745,0.9745,40000,0,0,6993,5
65,0,1000,0.5,0.1,0.2,1,-0.99,0.99,40000,0,0,7226,5
66,0,1000,0.5,0.1,0.2,1,-0.9925,0.9925,40000,0,0,7319,5
67,0,1000,0.5,0.1,0.2,1,-0.8345,0.8345,39341.875,0.01665825340737,0.3,7297,10
68,0,1000,0.5,0.1,0.2,1,-0.9245,0.9245,39970,0.0025,0.125,7198,8
69,0,1000,0.5,0.1,0.2,1,-0.955,0.955,39850.25,0.00650325162581291,0,8939,10
70,0,1000,0.5,0.1,0.2,1,-0.887,0.887,39904,0.0055,0.125,7535,8
71,0,1000,0.5,0.1,0.2,1,-0.96,0.96,39982,0.0015,0,6489,5
72,0,1000,0.5,0.1,0.2,1,-0.6205,0.6205,38984.375,0.0331561629967097,0,3496,3
73,0,1000,0.5,0.1,0.2,1,-0.9285,0.9285,39624,0.0140280561122244,0,6867,6
74,0,1000,0.5,0.1,0.2,1,-0.89,0.89,39862.25,0.00550275137568784,0,7774,8
75,0,1000,0.5,0.1,0.2,1,-0.992,0.992,40000,0,0,7325,5
76,0,1000,0.5,0.1,0.2,1,-0.9745,0.9745,39982,0.0025,0,7304,6
77,0,1000,0.5,0.1,0.2,1,-0.62,0.62,38259.9375,0.0373038332904554,0,3489,3
78,0,1000,0.5,0.1,0.2,1,-0.9525,0.9525,39976,0.002,0,6721,5
79,0,1000,0.5,0.1,0.2,1,-0.977,0.977,38872,0.027198779867819,0,5384,4
80,0,1000,0.5,0.1,0.2,1,-0.9855,0.9855,40000,0,0,7165,5
81,0,1000,0.5,0.1,0.2,1,-0.9555,0.9555,40000,0,0,6748,5
82,0,1000,0.5,0.1,0.2,1,-0.982,0.982,38888.75,0.0266903914590747,0,5372,4
83,0,1000,0.5,0.1,0.2,1,-0.908,0.908,39311.125,0.0203619909502262,0.153846153846154,9181,13
84,0,1000,0.5,0.1,0.2,1,-0.9275,0.9275,39575.75,0.0140632847815168,0,7454,8
85,0,1000,0.5,0.1,0.2,1,-0.9885,0.9885,40000,0,0,7235,5
86,0,1000,0.5,0.1,0.2,1,-0.9095,0.9095,39400.375,0.018639798488665,0,6755,6
87,0,1000,0.5,0.1,0.2,1,-0.992,0.992,40000,0,0,9648,10
88,0,1000,0.5,0.1,0.2,1,-0.9915,0.9915,40000,0,0,7237,5
89,0,1000,0.5,0.1,0.2,1,-0.6265,0.6265,39116,0.0255760952139782,0,3528,3
90,0,1000,0.5,0.1,0.2,1,-0.98,0.98,40000,0,0,7094,5
91,0,1000,0.5,0.1,0.2,1,-0.922,0.922,39779,0.00901352028042063,0,6292,5
92,0,1000,0.5,0.1,0.2,1,-0.9435,0.9435,39958,0.003,0,6644,5
93,0,1000,0.5,0.1,0.2,1,-0.9885,0.9885,39023.375,0.0294710327455919,0,5469,4
94,0,1000,0.5,0.1,0.2,1,-0.9895,0.9895,39964,0.0025,0.111111111111111,8796,9
95,0,1000,0.5,0.1,0.2,1,-0.8295,0.8295,39242.625,0.0220030349013657,0,6217,5
96,0,1000,0.5,0.1,0.2,1,-0.971,0.971,38721.875,0.0222108756701557,0,5346,4
97,0,1000,0.5,0.1,0.2,1,-0.9645,0.9645,39940,0.0035,0,7770,7
98,0,1000,0.5,0.1,0.2,1,-0.959,0.959,40000,0,0,6843,5
99,0,1000,0.5,0.1,0.2,1,-0.939,0.939,39482,0.0175967823026647,0.111111111111111,8290,9
100,0,1000,0.5,0.1,0.2,1,-0.9915,0.9915,39946,0.0045,0,8327,7
1,0,1000,0.6,0.1,0.2,1,-0.8675,0.8675,39641.75,0.0135270541082164,0.125,7469,8
2,0,1000,0.6,0.1,0.2,1,-0.962,0.962,39994,5e-04,0,6997,5
3,0,1000,0.6,0.1,0.2,1,-0.933,0.933,39381,0.0171457387796268,0.111111111111111,8255,9
4,0,1000,0.6,0.1,0.2,1,-0.948,0.948,39898,0.0075,0,8185,7
5,0,1000,0.6,0.1,0.2,1,-0.9855,0.9855,40000,0,0,7370,5
6,0,1000,0.6,0.1,0.2,1,-0.9295,0.9295,39683.25,0.0107769423558897,0,9930,11
7,0,1000,0.6,0.1,0.2,1,-0.911,0.911,39922.25,0.006,0,7119,6
8,0,1000,0.6,0.1,0.2,1,-0.9845,0.9845,39982,0.0015,0,9902,8
9,0,1000,0.6,0.1,0.2,1,-0.929,0.929,39964,0.0025,0,6683,5
10,0,1000,0.6,0.1,0.2,1,-0.9615,0.9615,40000,0,0,7018,5
11,0,1000,0.6,0.1,0.2,1,-0.8885,0.8885,39248.125,0.0209173387096774,0,6252,5
12,0,1000,0.6,0.1,0.2,1,-0.905,0.905,39275.375,0.0200909780136467,0,7099,6
13,0,1000,0.6,0.1,0.2,1,-0.9585,0.9585,40000,0,0,6942,5
14,0,1000,0.6,0.1,0.2,1,-0.9045,0.9045,39524.125,0.0215430861723447,0,6414,5
15,0,1000,0.6,0.1,0.2,1,-0.868,0.868,38972.125,0.0335604340146354,0,6091,5
16,0,1000,0.6,0.1,0.2,1,-0.974,0.974,40000,0,0,7162,5
17,0,1000,0.6,0.1,0.2,1,-0.8535,0.8535,39240.625,0.0266246056782334,0.125,6920,8
18,0,1000,0.6,0.1,0.2,1,-0.9285,0.9285,39304.5,0.0242301867743564,0,7953,8
19,0,1000,0.6,0.1,0.2,1,-0.9115,0.9115,39376.75,0.0181177654755913,0,6844,6
20,0,1000,0.6,0.1,0.2,1,-0.969,0.969,39940,0.0035,0,11399,17
21,0,1000,0.6,0.1,0.2,1,-0.854,0.854,39395,0.0198692152917505,0,7204,8
22,0,1000,0.6,0.1,0.2,1,-0.992,0.992,40000,0,0,11773,12
23,0,1000,0.6,0.1,0.2,1,-0.9545,0.9545,40000,0,0,6964,5
24,0,1000,0.6,0.1,0.2,1,-0.993,0.993,40000,0,0,7426,5
25,0,1000,0.6,0.1,0.2,1,-0.969,0.969,39808.5,0.00901352028042063,0,7695,7
26,0,1000,0.6,0.1,0.2,1,-0.8695,0.8695,39093.875,0.0272177419354839,0,6187,5
27,0,1000,0.6,0.1,0.2,1,-0.993,0.993,40000,0,0,7474,5
28,0,1000,0.6,0.1,0.2,1,-0.8945,0.8945,39399.5,0.0176411290322581,0,6271,5
29,0,1000,0.6,0.1,0.2,1,-0.9875,0.9875,39904,0.007,0,8729,8
30,0,1000,0.6,0.1,0.2,1,-0.8465,0.8465,39187.875,0.0305247225025227,0.142857142857143,9953,14
31,0,1000,0.6,0.1,0.2,1,-0.9345,0.9345,39964.25,0.0025,0,6712,5
32,0,1000,0.6,0.1,0.2,1,-0.863,0.863,39440.25,0.0201511335012594,0.125,6933,8
33,0,1000,0.6,0.1,0.2,1,-0.9905,0.9905,40000,0,0.0909090909090909,10836,11
34,0,1000,0.6,0.1,0.2,1,-0.9355,0.9355,39928,0.005,0,6744,5
35,0,1000,0.6,0.1,0.2,1,-0.911,0.911,39898.5,0.0080040020010005,0,6984,6
36,0,1000,0.6,0.1,0.2,1,-0.942,0.942,39982,0.0035,0,7287,7
37,0,1000,0.6,0.1,0.2,1,-0.883,0.883,39695,0.0117676514772158,0,6944,6
38,0,1000,0.6,0.1,0.2,1,-0.971,0.971,40000,0,0,7143,5
39,0,1000,0.6,0.1,0.2,1,-0.941,0.941,39760.75,0.00900900900900901,0,8094,7
40,0,1000,0.6,0.1,0.2,1,-0.9775,0.9775,40000,0,0.1,9568,10
41,0,1000,0.6,0.1,0.2,1,-0.9865,0.9865,40000,0,0,7338,5
42,0,1000,0.6,0.1,0.2,1,-0.8935,0.8935,38754.375,0.0327660655321311,0,6613,6
43,0,1000,0.6,0.1,0.2,1,-0.9815,0.9815,39976,0.002,0,9952,9
44,0,1000,0.6,0.1,0.2,1,-0.991,0.991,39964,0.0035,0,8999,8
45,0,1000,0.6,0.1,0.2,1,-0.9925,0.9925,40000,0,0,7437,5
46,0,1000,0.6,0.1,0.2,1,-0.8765,0.8765,39540.5,0.0140774258421317,0,6641,7
47,0,1000,0.6,0.1,0.2,1,-0.896,0.896,39457.75,0.0180995475113122,0,6343,5
48,0,1000,0.6,0.1,0.2,1,-0.9815,0.9815,40000,0,0,7246,5
49,0,1000,0.6,0.1,0.2,1,-0.961,0.961,39922,0.004,0,8638,7
50,0,1000,0.6,0.1,0.2,1,-0.909,0.909,39892,0.008,0,7074,6
51,0,1000,0.6,0.1,0.2,1,-0.986,0.986,40000,0,0,7944,6
52,0,1000,0.6,0.1,0.2,1,-0.9175,0.9175,39194,0.0265017667844523,0.181818181818182,8628,11
53,0,1000,0.6,0.1,0.2,1,-0.9785,0.9785,39916,0.0055,0.181818181818182,9569,11
54,0,1000,0.6,0.1,0.2,1,-0.9825,0.9825,40000,0,0,7312,5
55,0,1000,0.6,0.1,0.2,1,-0.8525,0.8525,39334.625,0.0231563050591493,0.125,7027,8
56,0,1000,0.6,0.1,0.2,1,-0.9285,0.9285,39976,0.003,0,7128,7
57,0,1000,0.6,0.1,0.2,1,-0.9945,0.9945,40000,0,0.214285714285714,10967,14
58,0,1000,0.6,0.1,0.2,1,-0.961,0.961,39695,0.0120300751879699,0.1,8722,10
59,0,1000,0.6,0.1,0.2,1,-0.9555,0.9555,39862.75,0.00875,0,8910,8
60,0,1000,0.6,0.1,0.2,1,-0.921,0.921,39480.75,0.016088486676722,0,7136,6
61,0,1000,0.6,0.1,0.2,1,-0.9875,0.9875,40000,0,0,7351,5
62,0,1000,0.6,0.1,0.2,1,-0.99,0.99,40000,0,0,7420,5
63,0,1000,0.6,0.1,0.2,1,-0.9365,0.9365,39516,0.0165829145728643,0,7278,6
64,0,1000,0.6,0.1,0.2,1,-0.916,0.916,39964,0.0025,0,6991,6
65,0,1000,0.6,0.1,0.2,1,-0.9635,0.9635,40000,0,0,7035,5
66,0,1000,0.6,0.1,0.2,1,-0.966,0.966,40000,0,0,7041,5
67,0,1000,0.6,0.1,0.2,1,-0.901,0.901,39123.375,0.0229113924050633,0,8812,9
68,0,1000,0.6,0.1,0.2,1,-0.9795,0.9795,39994,0.001,0,9768,9
69,0,1000,0.6,0.1,0.2,1,-0.9945,0.9945,40000,0,0,11084,10
70,0,1000,0.6,0.1,0.2,1,-0.9275,0.9275,40000,0,0,7105,6
71,0,1000,0.6,0.1,0.2,1,-0.9385,0.9385,39576.75,0.0172932330827068,0.2,8622,10
72,0,1000,0.6,0.1,0.2,1,-0.975,0.975,40000,0,0,7174,5
73,0,1000,0.6,0.1,0.2,1,-0.9945,0.9945,39988,0.0035,0,13322,14
74,0,1000,0.6,0.1,0.2,1,-0.99,0.99,40000,0,0,7931,6
75,0,1000,0.6,0.1,0.2,1,-0.9805,0.9805,40000,0,0,7292,5
76,0,1000,0.6,0.1,0.2,1,-0.9245,0.9245,39524.5,0.0198094282848546,0.1,8556,10
77,0,1000,0.6,0.1,0.2,1,-0.9355,0.9355,39440.75,0.0166163141993958,0.181818181818182,9074,11
78,0,1000,0.6,0.1,0.2,1,-0.955,0.955,39754.75,0.0150225338007011,0,8999,9
79,0,1000,0.6,0.1,0.2,1,-0.9365,0.9365,39512.375,0.0190763052208835,0.111111111111111,7889,9
80,0,1000,0.6,0.1,0.2,1,-0.95,0.95,39505.25,0.017102615694165,0.2,8641,10
81,0,1000,0.6,0.1,0.2,1,-0.9905,0.9905,40000,0,0,7396,5
82,0,1000,0.6,0.1,0.2,1,-0.9685,0.9685,40000,0,0,6990,5
83,0,1000,0.6,0.1,0.2,1,-0.9885,0.9885,39928.5,0.004,0.111111111111111,9162,9
84,0,1000,0.6,0.1,0.2,1,-0.926,0.926,39994,5e-04,0,7282,7
85,0,1000,0.6,0.1,0.2,1,-0.9945,0.9945,40000,0,0,8939,7
86,0,1000,0.6,0.1,0.2,1,-0.985,0.985,40000,0,0,7157,5
87,0,1000,0.6,0.1,0.2,1,-0.842,0.842,39183.25,0.0283185840707965,0.181818181818182,8706,11
88,0,1000,0.6,0.1,0.2,1,-0.921,0.921,39274.625,0.0259445843828715,0.111111111111111,8623,9
89,0,1000,0.6,0.1,0.2,1,-0.9685,0.9685,39988,0.0015,0,6949,5
90,0,1000,0.6,0.1,0.2,1,-0.9335,0.9335,39470.5,0.0163480885311871,0.111111111111111,12364,18
91,0,1000,0.6,0.1,0.2,1,-0.982,0.982,39976,0.002,0.0714285714285714,12053,14
92,0,1000,0.6,0.1,0.2,1,-0.93,0.93,39535.375,0.0210526315789474,0,7983,7
93,0,1000,0.6,0.1,0.2,1,-0.9865,0.9865,39970.25,0.002,0,7954,6
94,0,1000,0.6,0.1,0.2,1,-0.9175,0.9175,39214.5,0.0212121212121212,0.166666666666667,9245,12
95,0,1000,0.6,0.1,0.2,1,-0.9045,0.9045,39958,0.0035,0,7051,6
96,0,1000,0.6,0.1,0.2,1,-0.9045,0.9045,39659.5,0.016016016016016,0,6404,5
97,0,1000,0.6,0.1,0.2,1,-0.922,0.922,39417,0.0208542713567839,0,9216,9
98,0,1000,0.6,0.1,0.2,1,-0.992,0.992,40000,0,0.1,9493,10
99,0,1000,0.6,0.1,0.2,1,-0.8785,0.8785,39584.125,0.0169342699448068,0,7088,7
100,0,1000,0.6,0.1,0.2,1,-0.9805,0.9805,40000,0,0,7283,5
1,0,1000,0.7,0.1,0.2,1,-0.935,0.935,39358.25,0.0143866733972741,0.0714285714285714,11208,14
2,0,1000,0.7,0.1,0.2,1,-0.9945,0.9945,40000,0,0.166666666666667,10740,12
3,0,1000,0.7,0.1,0.2,1,-0.971,0.971,39940,0.0045,0.0833333333333334,11470,12
4,0,1000,0.7,0.1,0.2,1,-0.965,0.965,39624,0.0140350877192982,0,8512,8
5,0,1000,0.7,0.1,0.2,1,-0.876,0.876,39475.75,0.0203517587939698,0,6837,7
6,0,1000,0.7,0.1,0.2,1,-0.986,0.986,39970,0.0025,0,8548,7
7,0,1000,0.7,0.1,0.2,1,-0.8985,0.8985,39163.5,0.0159574468085106,0,11225,12
8,0,1000,0.7,0.1,0.2,1,-0.964,0.964,39754,0.0105210420841683,0,10880,12
9,0,1000,0.7,0.1,0.2,1,-0.995,0.995,40000,0,0,11878,10
10,0,1000,0.7,0.1,0.2,1,-0.9335,0.9335,39670.5,0.0150451354062187,0.0714285714285714,12710,14
11,0,1000,0.7,0.1,0.2,1,-0.9445,0.9445,39695.5,0.0135338345864662,0,11178,10
12,0,1000,0.7,0.1,0.2,1,-0.9525,0.9525,39535,0.016566265060241,0,12575,15
13,0,1000,0.7,0.1,0.2,1,-0.969,0.969,39892.25,0.00700700700700701,0,11505,11
14,0,1000,0.7,0.1,0.2,1,-0.8865,0.8865,39648.25,0.0177677677677678,0,7038,7
15,0,1000,0.7,0.1,0.2,1,-0.9925,0.9925,39970,0.003,0,8539,7
16,0,1000,0.7,0.1,0.2,1,-0.9465,0.9465,39737.5,0.0115230460921844,0.0625,14322,16
17,0,1000,0.7,0.1,0.2,1,-0.892,0.892,39679,0.0192789183775663,0,6899,6
18,0,1000,0.7,0.1,0.2,1,-0.965,0.965,39856.25,0.0105052526263132,0.1,10101,10
19,0,1000,0.7,0.1,0.2,1,-0.9615,0.9615,39988,0.0015,0.0833333333333334,11203,12
20,0,1000,0.7,0.1,0.2,1,-0.947,0.947,39850.75,0.00775775775775776,0.142857142857143,11885,14
21,0,1000,0.7,0.1,0.2,1,-0.979,0.979,39994,0.001,0.0526315789473685,15554,19
22,0,1000,0.7,0.1,0.2,1,-0.9505,0.9505,39577,0.0140421263791374,0.111111111111111,8642,9
23,0,1000,0.7,0.1,0.2,1,-0.942,0.942,39653.75,0.0173019057171515,0,8551,7
24,0,1000,0.7,0.1,0.2,1,-0.0415,0.0415,39796.5,0.00651302605210421,0.3,6330,10
25,0,1000,0.7,0.1,0.2,1,-0.985,0.985,39838.25,0.00600600600600601,0,9091,9
26,0,1000,0.7,0.1,0.2,1,-0.945,0.945,40000,0,0.181818181818182,9548,11
27,0,1000,0.7,0.1,0.2,1,-0.913,0.913,39262.5,0.0256603773584906,0,12006,12
28,0,1000,0.7,0.1,0.2,1,-0.958,0.958,39814.75,0.0100150225338007,0.111111111111111,14922,18
29,0,1000,0.7,0.1,0.2,1,-0.9725,0.9725,39666,0.0117794486215539,0.1,9261,10
30,0,1000,0.7,0.1,0.2,1,-0.967,0.967,39743.75,0.0120180270405608,0.0769230769230769,10846,13
31,0,1000,0.7,0.1,0.2,1,-0.9425,0.9425,39536.25,0.0160723254645907,0,9021,9
32,0,1000,0.7,0.1,0.2,1,-0.953,0.953,39653,0.0125376128385155,0.105263157894737,14417,19
33,0,1000,0.7,0.1,0.2,1,-0.0590000000000001,0.0590000000000001,39635.25,0.0135202804206309,0.285714285714286,8689,14
34,0,1000,0.7,0.1,0.2,1,-0.95,0.95,39802.5,0.00951427140711067,0,9598,8
35,0,1000,0.7,0.1,0.2,1,-0.9705,0.9705,40000,0,0,7312,5
36,0,1000,0.7,0.1,0.2,1,-0.9075,0.9075,39892.5,0.00625312656328164,0,7433,7
37,0,1000,0.7,0.1,0.2,1,-0.882,0.882,39209.25,0.0197368421052632,0,6386,5
38,0,1000,0.7,0.1,0.2,1,-0.962,0.962,39868.25,0.00700350175087544,0,7915,6
39,0,1000,0.7,0.1,0.2,1,-0.993,0.993,40000,0,0.0714285714285714,11827,14
40,0,1000,0.7,0.1,0.2,1,-0.098,0.098,39718.75,0.0070281124497992,0.176470588235294,11355,17
41,0,1000,0.7,0.1,0.2,1,-0.0485,0.0485,39328.625,0.018204804045512,0.333333333333333,4479,6
42,0,1000,0.7,0.1,0.2,1,-0.876,0.876,39429.75,0.0241813602015113,0,6794,6
43,0,1000,0.7,0.1,0.2,1,-0.9125,0.9125,39695.5,0.0160240360540811,0,6656,5
44,0,1000,0.7,0.1,0.2,1,-0.99,0.99,40000,0,0.0666666666666667,13366,15
45,0,1000,0.7,0.1,0.2,1,-0.986,0.986,40000,0,0.0555555555555556,14034,18
46,0,1000,0.7,0.1,0.2,1,-0.95,0.95,39624.875,0.014550928248871,0,7743,6
47,0,1000,0.7,0.1,0.2,0,-0.2885,0.2,34346.875,0.0682967959527825,0.1,11291,20
48,0,1000,0.7,0.1,0.2,0,0.192,0.2,34436.46875,0.0593387962701328,0.2,9951,20
49,0,1000,0.7,0.1,0.2,1,-0.9345,0.9345,39334.75,0.0209173387096774,0.0714285714285714,11755,14
50,0,1000,0.7,0.1,0.2,1,-0.941,0.941,39946,0.004,0,6955,5
51,0,1000,0.7,0.1,0.2,1,-0.865,0.865,39275.5,0.0161779575328615,0,6828,7
52,0,1000,0.7,0.1,0.2,1,-0.9845,0.9845,40000,0,0.1,10111,10
53,0,1000,0.7,0.1,0.2,1,-0.992,0.992,39994,0.001,0,11751,13
54,0,1000,0.7,0.1,0.2,0,-0.337,0.2,32292.375,0.0715619630985284,0.2,10861,20
55,0,1000,0.7,0.1,0.2,0,-0.916,0.2,37799,0.0374317650116974,0.15,12092,20
56,0,1000,0.7,0.1,0.2,1,-0.986,0.986,39994,0.002,0,11743,10
57,0,1000,0.7,0.1,0.2,1,-0.951,0.951,39904,0.00450225112556278,0.0666666666666667,12623,15
58,0,1000,0.7,0.1,0.2,1,-0.97,0.97,39946,0.0055,0.1,9968,10
59,0,1000,0.7,0.1,0.2,1,-0.9635,0.9635,39844.5,0.0080040020010005,0,7921,6
60,0,1000,0.7,0.1,0.2,0,-0.5885,0.2,39538.75,0.0108203321590337,0.1,12470,20
