"","rep","memory","budget","ratio","at","bb","ext_prob","ext_prob_sd","ext_prob_95ci_inf","ext_prob_95ci_sup","act_dev","act_dev_sd","act_dev_95ci_inf","act_dev_95ci_sup","abs_act_dev","abs_act_dev_sd","abs_act_dev_95ci_inf","abs_act_dev_95ci_sup","fin_yield","fin_yield_sd","fin_yield_95ci_inf","fin_yield_95ci_sup","max_diff_yield","max_diff_yield_sd","max_diff_yield_95ci_inf","max_diff_yield_95ci_sup","inac_ts","inac_ts_sd","inac_ts_95ci_inf","inac_ts_95ci_sup","SumAbsDev","SumAbsDev_sd","SumAbsDev_95ci_inf","SumAbsDev_95ci_sup"
"85",100,1,1000,0.8,0.5,0.1,0.36,0.152532424107271,0.26,0.45,-0.37132,0.165072223784498,-0.46909,-0.269625,0.405295,0.133249283986151,0.32021,0.482445,36871.976640625,1122.36439921809,36177.2175,37553.605234375,0.0416192134140769,0.0119410367301966,0.0345919597724991,0.0493843551712677,0.271658319707468,0.0514262378006653,0.238858633325739,0.302759182939524,756.710140376007,82.9502095340487,706.507691532753,806.408146739956
"86",100,1,1000,0.8,0.5,0.2,0.17,0.118028069765312,0.1,0.25,-0.15144,0.168105966144046,-0.25729,-0.0515,0.328735,0.0912407441869137,0.276455,0.39132,36157.883359375,1047.69976045204,35518.4053125,36812.494140625,0.0509048879009174,0.0122718154771506,0.043125314050038,0.0583846754427682,0.285500023626185,0.028469313512175,0.268007469654528,0.30280929038282,660.532982269021,53.3535642949684,627.466,693.293327838828
"87",100,1,1000,0.8,0.5,0.3,0.07,0.0822047456173925,0.03,0.13,-0.11489,0.149659518438643,-0.20182,-0.021925,0.344905,0.0519229082447787,0.318225,0.378205,35680.31390625,1111.51237764967,35012.13359375,36405.938046875,0.0594732107409699,0.0119819494335698,0.0517714901591708,0.0667059800679031,0.278639772508194,0.0232745050547883,0.264909870830923,0.293544534412955,627.774029175503,38.5214832258034,605.543644110276,652.6549260009
"88",100,1,1000,0.8,0.5,0.4,0.37,0.149816153327937,0.28,0.46,-0.360405,0.178607490768246,-0.474125,-0.25057,0.607375,0.0839724498925725,0.55892,0.66333,36347.2569140625,1169.16874963948,35639.11484375,37058.633203125,0.0461700447375104,0.0125204997736256,0.0385894199818595,0.0545272968692008,0.233985730729539,0.0496862428024567,0.201153717154878,0.263583204334365,774.516502156126,84.6850134570153,724.362148638943,829.500794119065
"89",100,1,1000,0.8,0.5,0.5,0.4,0.152340381774472,0.31,0.5,-0.356995,0.195979621957514,-0.479255,-0.24171,0.68297,0.0741046322377414,0.639765,0.72957,36657.7541796875,1177.57076313922,35880.5856640625,37332.159765625,0.0438361945215578,0.0120073932897603,0.0368143726402414,0.051899096926049,0.215183128919584,0.0484296537084862,0.184131846868302,0.244085218702866,807.856220347248,88.8286311477798,754.753914838,860.088806958951
"90",100,1,1000,0.8,0.5,0.6,0.5,0.156621498969311,0.41,0.6,-0.518435,0.169699795636416,-0.61756,-0.411895,0.78001,0.054353315228041,0.74785,0.813195,36996.08859375,1128.05730261881,36326.69890625,37700.8984375,0.0390203290893122,0.0116545034252232,0.0316675415247878,0.0464365231107461,0.188527334722381,0.0475144246979095,0.159964099539951,0.216729763700352,857.893934007857,95.430568233008,801.132581750465,916.436652679536
"91",100,1,1000,0.8,0.5,0.7,0.55,0.155971348702772,0.45,0.64,-0.600155,0.163210024735593,-0.69674,-0.49007,0.83885,0.0410570747526347,0.81421,0.86471,37536.353203125,1177.39481398988,36805.187109375,38225.1365625,0.033224808704076,0.0124348757584491,0.0258153606192358,0.0410212481550372,0.179665285651741,0.0470053322604482,0.151299122360268,0.208664559125085,875.757981636355,80.7319780298073,825.600013496308,927.071630897096
"92",100,1,1000,0.8,0.5,0.8,0.54,0.162992953928392,0.44,0.64,-0.58315,0.177044588801615,-0.68608,-0.468955,0.88775,0.0271652053148458,0.871545,0.90415,37066.3456640625,1228.90566475527,36233.287109375,37733.2640234375,0.0360171615375926,0.011463710877991,0.0286499339508519,0.0426749918245275,0.187098397861169,0.0421649056085354,0.159798251284319,0.211762725535558,870.639667657549,79.0802919952106,820.123582824898,916.271171550672
"93",100,1,1000,0.8,0.5,0.9,0.48,0.161213830020563,0.38,0.58,-0.522655,0.17174053947034,-0.622025,-0.413645,0.927715,0.011776883662401,0.92079,0.934605,37015.269375,1241.15976855157,36253.03171875,37773.42359375,0.0340061343110531,0.0114144200471678,0.02733976234435,0.0410466537092561,0.196373711427891,0.0438996676166635,0.169577380952381,0.222248011147779,844.719470666674,85.4082917321412,792.840909012728,898.604263655462
"94",100,1,1000,0.8,0.5,1,0.54,0.156785174391876,0.44,0.63,-0.587245,0.169553344006414,-0.687245,-0.482295,0.978045,0.00973550411342033,0.971775,0.98371,37403.9641796875,1132.00214059149,36637.679765625,38005.981171875,0.0347986176660441,0.0116511049912194,0.0274134634471328,0.0415175816529027,0.193052987775898,0.0483131822215052,0.163569986300249,0.221774197122107,874.622955088384,82.8596083007597,823.324241911597,925.174693044142
"95",100,1,1000,0.9,0.3,0,0.19,0.122898163476346,0.12,0.27,-0.282705,0.158052265621918,-0.37713,-0.188775,0.18293,0.118914023146834,0.11541,0.257865,36257.2346875,965.84874592485,35643.1353125,36856.49484375,0.0530969244856248,0.0110464874845634,0.0460427210871088,0.0596255735754421,0.182009304421069,0.0294463868108534,0.163220426632191,0.200773576097105,663.460574278663,73.0721160142687,618.25005365223,709.920150396989
"96",100,1,1000,0.9,0.3,0.1,0.17,0.124648742837259,0.09,0.25,-0.157115,0.154938883621425,-0.247545,-0.060495,0.2444,0.102052271410486,0.184345,0.30954,36332.938359375,975.695144657531,35695.2790625,36926.894765625,0.0505455082204541,0.0109246449221818,0.0436314758609498,0.0569588693414894,0.179885047958577,0.028909152713242,0.160850288600289,0.197274658348188,639.003447945845,64.5358577437795,602.254105742297,682.340832399626
"97",100,1,1000,0.9,0.3,0.2,0.07,0.0807929827435902,0.03,0.13,-0.04886,0.132184291849964,-0.13012,0.029755,0.253335,0.061546117169669,0.21525,0.29151,35372.539375,989.108242152847,34778.933203125,36001.10671875,0.0586398354365369,0.0110830835755557,0.0520334057998308,0.0657112136787293,0.183875,0.0226974111869536,0.169625,0.198,581.723333333333,39.595336145952,557.981333333333,607.589166666667
"98",100,1,1000,0.9,0.3,0.3,0.03,0.053673526758985,0,0.07,0.020185,0.123283398550991,-0.056135,0.0981,0.319145,0.0343507441775504,0.3,0.344315,35701.9490625,936.239511823036,35094.59765625,36276.36625,0.0578348390538875,0.0106327916347868,0.0513166381142109,0.064013209454164,0.1758173374613,0.0216889854329626,0.163029411764706,0.189105263157895,556.388281905745,24.8810772404267,541.7575,572.907825249398
"99",100,1,1000,0.9,0.3,0.4,0.03,0.0540710251204447,0,0.07,-0.04375,0.112338891518566,-0.11521,0.023295,0.41609,0.0291903553800893,0.4,0.43556,34995.875859375,914.724486067812,34434.176484375,35515.457578125,0.0649414423330742,0.00957428712398927,0.0587463755050111,0.0705264850144416,0.159552631578947,0.0196936151611246,0.147219298245614,0.171885964912281,560.37000877193,19.2380427119941,548.814166666667,572.409342105263
"100",100,1,1000,0.9,0.3,0.5,0.05,0.0736173837617121,0.01,0.1,0.02423,0.12201542500391,-0.048985,0.096395,0.52282,0.0307674501508305,0.50474,0.541825,35893.2965625,1000.8828384218,35281.3534375,36486.2140625,0.0554919676918728,0.0118035170079169,0.0477526140473963,0.0624793539951133,0.163524648725887,0.0191482881439889,0.151540009526078,0.175126696832579,571.822074065254,30.1157914327872,554.104286139557,591.595821266968
"101",100,1,1000,0.9,0.3,0.6,0.03,0.0547390411522035,0,0.07,-0.09306,0.105061396594289,-0.158255,-0.02827,0.610475,0.0193517128914818,0.6,0.62478,36035.989453125,984.591813562734,35446.718828125,36647.425,0.0567369557284622,0.0110131892732092,0.0498464552492851,0.0635727461083598,0.162611111111111,0.0156835360410119,0.152722222222222,0.172,560.753152777778,22.3958454588821,548.055875,575.171875
"102",100,1,1000,0.9,0.3,0.7,0.16,0.116891035333828,0.09,0.23,-0.20925,0.157116998361029,-0.30387,-0.112065,0.742115,0.0301756179834453,0.723915,0.76202,36364.842265625,1034.00679726452,35719.52625,36960.166328125,0.0480600079996619,0.0110873469048764,0.0408129136185851,0.0547179431623981,0.154533834586466,0.0224832241235908,0.140107142857143,0.1685,623.22091335638,53.1394877896181,592.737962494377,655.756354579631
"103",100,1,1000,0.9,0.3,0.8,0.02,0.0428103640807605,0,0.05,-0.032365,0.117923505529677,-0.108565,0.03527,0.802525,0.00596905516303828,0.8,0.806735,35403.811953125,1000.6498599567,34747.305625,35978.238203125,0.058944254203826,0.010787451611791,0.0521972064513031,0.0654272060023454,0.177245614035088,0.0218442221697236,0.163666666666667,0.190333333333333,558.6555,21.3019131078818,546.199,572.8095
"104",100,1,1000,0.9,0.3,0.9,0.12,0.103226489239962,0.06,0.18,-0.11302,0.150381827172639,-0.204865,-0.023365,0.90751,0.00707597645301596,0.903425,0.911995,36200.1471875,1023.50029363035,35517.89796875,36789.34640625,0.0524911776520167,0.0116619625057772,0.0444153550204905,0.0597250214818691,0.15615811965812,0.0223844113348622,0.14215811965812,0.168388888888889,623.041681623932,60.637712039998,585.538138888889,659.950792735043
"105",100,1,1000,0.9,0.3,1,0.17,0.114197237667595,0.1,0.24,-0.1406,0.16671310531043,-0.24095,-0.032965,0.993035,0.00564361749620173,0.989515,0.996305,36573.14046875,990.821605841731,35959.37625,37174.319375,0.0477717570636729,0.0112917069489166,0.0406722007795067,0.0541406439735418,0.151504594820384,0.0255342228133263,0.136076441102757,0.166322055137845,650.086588778181,66.9569900693344,609.779027967646,693.778121312898
