"rep","bdgt_ratio","at","bb","ext_prob","act_dev","act_dev_sd","act_dev_95ci","abs_act_dev","abs_act_dev_sd","abs_act_dev_95ci","fin_yield","fin_yield_sd","fin_yield_95ci","max_diff_yield","max_diff_yield_sd","max_diff_yield_95ci","inac_ts","inac_ts_sd","inac_ts_95ci","overK_tot","overK_sd","overK_95ci"
100,1.6,0.2,0.5,0.07,-0.216,0.417320690461027,0.0776216484257511,0.353,0.309321228048144,0.0575337484169549,9676.067,168.872927097742,31.4103644401801,0.095,0.019765680230427,0.00367641652285943,0.361,0.123074997651096,0.0228919495631038,0.015,0.0364782704318263,0.0067849583003197
100,1.6,0.2,0.6,0.08,-0.239,0.385286613897349,0.0716633101849069,0.345,0.293586849642194,0.0546071540334481,9671.514,166.868562599277,31.0375526434655,0.094,0.0228427962015688,0.0042487600934918,0.35,0.115199571677919,0.0214271203320929,0.023,0.0428557766983488,0.00797117446589287
100,1.6,0.2,0.7,0.08,-0.193,0.431643059024514,0.0802856089785597,0.367,0.29662094489347,0.0551714957501854,9648.424,171.690758735402,31.9344811247848,0.092,0.0221706997439895,0.00412375015238204,0.366,0.112129469250808,0.0208560812806502,0.031,0.0512985280431256,0.00954152621602136
100,1.6,0.2,0.8,0.06,-0.281,0.426803498300583,0.0793854506839085,0.411,0.302089024773971,0.0561885586079586,9674.334,176.784616606947,32.8819386888921,0.089,0.0209260798399535,0.00389225085023135,0.344,0.103513524248644,0.0192535155102478,0.028,0.0416102087101319,0.00773949882008453
100,1.6,0.2,0.9,0.1,-0.253,0.382891642635354,0.0712178455301759,0.368,0.272963789177283,0.0507712647869746,9661.645,176.819635140252,32.8884521360869,0.094,0.0230006311157467,0.00427811738752889,0.369,0.116791538495319,0.0217232261601293,0.033,0.0463901169461317,0.00862856175198049
100,1.6,0.2,1,0.15,-0.275,0.439279895011843,0.0817060604722029,0.419,0.303804936587524,0.0565077182052795,9688.64,182.676834780158,33.9778912691094,0.094,0.020495908486082,0.00381223897841125,0.332,0.106508971395451,0.0198106686795539,0.034,0.0489375205528991,0.00910237882283923
100,2,0.2,0,0.11,-0.358,0.394802190464997,0.0734332074264894,0.428,0.317201537916457,0.058999486052461,9714.982,169.283420862012,31.4867162803343,0.09,0.02167373740487,0.00403131515730581,0.343,0.109409482839982,0.0203501638082366,0.009,0.0224340325565279,0.0041727300555142
100,2,0.2,0.1,0.09,-0.29,0.388307688579689,0.0722252300758222,0.38,0.299996246441164,0.0557993018380566,9680.112,172.61085595313,32.1056192072821,0.091,0.0217053221522953,0.00403718992032692,0.352,0.112564387895263,0.0209369761485189,0.009,0.020246135808504,0.00376578126038174
100,2,0.2,0.2,0.05,-0.201,0.37451441139619,0.0696596805196913,0.321,0.277851835198604,0.0516804413469404,9652.026,159.872430452132,29.7362720640966,0.092,0.0247080849314979,0.00459570379725861,0.364,0.111472611531449,0.0207339057448495,0.01,0.0232411599355866,0.00432285574801911
100,2,0.2,0.3,0.06,-0.235,0.381454658597397,0.0709505664991158,0.342,0.288232121665154,0.0536111746297186,9666.813,165.508274339386,30.7845390271258,0.094,0.022685333146005,0.00421947196515693,0.356,0.110546404486795,0.0205616312345439,0.02,0.0413742158886083,0.00769560415528115
100,2,0.2,0.4,0.07,-0.203,0.385845835126995,0.0717673253336211,0.34,0.271257751367159,0.0504539417542917,9648.555,158.358917774596,29.4547587060748,0.092,0.0206933147340823,0.0038489565405393,0.345,0.109941383248432,0.0204490972842084,0.029,0.0445320879801908,0.00828296836431549
100,2,0.2,0.5,0.1,-0.251,0.410492171211903,0.076351543845414,0.38,0.293445605236001,0.0545808825738963,9672.144,155.989808066056,29.0141043002864,0.095,0.0225063959213906,0.00418618964137865,0.356,0.0999838646784741,0.0185969988301962,0.031,0.043851336045422,0.0081563485044485
100,2,0.2,0.6,0.06,-0.176,0.407666710151389,0.0758260080881583,0.346,0.277198782009364,0.0515589734537416,9643.626,173.081934003044,32.1932397245663,0.091,0.021339686322043,0.00396918165589999,0.362,0.103909232949769,0.019327117328657,0.03,0.0460913613021426,0.00857299320219853
100,2,0.2,0.7,0.13,-0.208,0.428078058113685,0.0796225188091455,0.385,0.277755015228976,0.0516624328325895,9639.128,191.735813719482,35.6628613518237,0.092,0.0217239697403136,0.00404065837169832,0.345,0.103528268642988,0.0192562579675957,0.042,0.0465322832426307,0.00865500468312931
100,2,0.2,0.8,0.14,-0.319,0.435141635365179,0.0809363441779234,0.427,0.328103445747086,0.061027240908958,9688.635,197.198313160291,36.6788862478141,0.093,0.022294665285946,0.00414680774318596,0.353,0.108735759976097,0.020224851355554,0.044,0.0491655340927508,0.00914478934125164
100,2,0.2,0.9,0.16,-0.355,0.417445524662328,0.077644867587193,0.435,0.332017292357254,0.0617552163784493,9707.364,190.079277357042,35.3547455884098,0.089,0.0221371765604144,0.00411751484023707,0.345,0.103976395205534,0.0193396095082293,0.037,0.047345045454157,0.0088061784544732
100,2,0.2,1,0.12,-0.266,0.41253073726926,0.0767307171320824,0.401,0.280786625735485,0.0522263123868002,9663.199,178.294123372186,33.1627069472265,0.095,0.0253749611628022,0.00471974277628121,0.345,0.102186602287543,0.0190067080254831,0.05,0.0527497766188469,0.00981145845110551
100,0.4,0.3,0,1,-0.877,0.184440056507377,0.0343058505103721,0.877,0.184440056507377,0.0343058505103721,9946.193,79.8399006953029,14.8502215293263,0.094,0.021777579328667,0.00405062975513207,0.018,0.0559383022415329,0.0104045242169251,0,0,0
100,0.4,0.3,0.1,1,-0.9,0.159582959015306,0.0296824303768469,0.9,0.159582959015306,0.0296824303768469,9956.478,68.5540488412365,12.75105308447,0.092,0.0266578882946238,0.00495836722280003,0.016,0.0550317712124692,0.0102359094455193,0,0,0
100,0.4,0.3,0.2,1,-0.876,0.195059001433935,0.036280974266712,0.876,0.195059001433935,0.036280974266712,9946.086,84.513012899511,15.719420399309,0.094,0.0224644474579796,0.00417838722718421,0.011,0.0443013246548994,0.00824004638581128,0,0,0
100,0.4,0.3,0.3,1,-0.901,0.143405927705273,0.0266735025531809,0.901,0.143405927705273,0.0266735025531809,9956.629,62.2182703333463,11.5725982820024,0.093,0.0259660416266061,0.00482968374254873,0.016,0.0517973523603006,0.00963430753901591,0,0,0
100,0.4,0.3,0.4,1,-0.844,0.224477955769075,0.0417528997730479,0.844,0.224477955769075,0.0417528997730479,9932.109,96.615938254201,17.9705645152814,0.093,0.0233164248076886,0.00433685501423008,0.016,0.0531940693623199,0.0098940969013915,0,0,0
100,0.4,0.3,0.5,1,-0.912,0.128014947043955,0.0238107801501757,0.912,0.128014947043955,0.0238107801501757,9961.802,55.0233821108276,10.2343490726139,0.093,0.0190318765358796,0.00353992903567361,0.017,0.0522381849049265,0.00971630239231634,0,0,0
100,0.4,0.3,0.6,1,-0.888,0.177231020838551,0.0329649698759704,0.888,0.177231020838551,0.0329649698759704,9951.159,76.0848686007299,14.1517855597358,0.093,0.0238211748062222,0.00443073851395733,0.008,0.0420648261380102,0.0078240576616699,0,0,0
100,0.4,0.3,0.7,1,-0.85,0.223452088507997,0.0415620884624875,0.85,0.223452088507997,0.0415620884624875,9934.643,96.4543144835569,17.9405024939416,0.091,0.0206225680552019,0.00383579765826756,0.016,0.0527383571818376,0.00980933443582179,0,0,0
100,0.4,0.3,0.8,1,-0.905,0.145233230746724,0.0270133809188908,0.905,0.145233230746724,0.0270133809188908,9958.462,62.7286810487566,11.6675346750687,0.092,0.0237012038649088,0.00440842391887304,0.026,0.0668352331896869,0.0124313533732818,0,0,0
100,0.4,0.3,0.9,1,-0.887,0.175797813157932,0.0326983932473753,0.887,0.175797813157932,0.0326983932473753,9950.988,75.7364163893382,14.0869734484169,0.094,0.023813168943294,0.00442924942345268,0.022,0.0599167597152917,0.0111445173070443,0,0,0
100,0.4,0.3,1,1,-0.904,0.146093014165219,0.0271733006347307,0.904,0.146093014165219,0.0271733006347307,9958.211,63.0164854772104,11.7210662987611,0.093,0.025321245563509,0.00470975167481267,0.007,0.0328520601536827,0.00611048318858499,0,0,0
100,0.8,0.3,0,0.75,-0.855,0.253669515971733,0.0471825299707423,0.86,0.233842491019191,0.0434947033295696,9930.63,118.661087994886,22.0709623670489,0.091,0.0216508679676985,0.00402706144199192,0.156,0.186322403153802,0.0346559669866072,0,0,0
100,0.8,0.3,0.1,0.72,-0.803,0.350357231114101,0.0651664449872227,0.833,0.269828117942373,0.0501880299372814,9913.887,144.5156942237,26.8799191256083,0.092,0.0218648231432358,0.00406685710464185,0.156,0.191212497783206,0.0355655245876764,0.002,0.0091054198964126,0.00169360810073274
100,0.8,0.3,0.2,0.73,-0.829,0.273861251274245,0.0509381927370095,0.832,0.266157938036418,0.0495053764747738,9918.72,131.480146071792,24.4553071693534,0.091,0.0239233829885422,0.00444974923586885,0.168,0.189648054781462,0.0352745381893519,0.001,0.00768165991565639,0.00142878874431209
100,0.8,0.3,0.3,0.62,-0.757,0.348360876973952,0.064795123117155,0.78,0.292831185897854,0.0544666005770008,9888.129,148.896445660541,27.6947388928607,0.095,0.0234575803150981,0.00436310993860824,0.198,0.214728792357735,0.0399395553785387,0.002,0.0130558241966773,0.00242838330058198
100,0.8,0.3,0.4,0.61,-0.744,0.34029134813592,0.063294190753281,0.761,0.298847111345577,0.0555855627102774,9877.452,161.657598557802,30.0683133317512,0.093,0.0201345121886704,0.00374501926709269,0.197,0.215240194583704,0.0400346761925689,0.003,0.015723301886761,0.00292453415093755
100,0.8,0.3,0.5,0.6,-0.735,0.366227926352434,0.0681183943015528,0.758,0.315136891050556,0.0586154617354035,9880.521,160.058611298289,29.7709017014818,0.09,0.0216115142019339,0.0040197416415597,0.211,0.202874609452692,0.0377346773582007,0.002,0.0130558241966773,0.00242838330058198
100,0.8,0.3,0.6,0.53,-0.709,0.369336069757941,0.068696508974977,0.733,0.317142094622928,0.0589884295998646,9863.17,161.537445496229,30.0459648622986,0.092,0.0199744864709357,0.00371525448359404,0.241,0.211728430020865,0.039381487983881,0.006,0.0186609839834968,0.0034709430209304
100,0.8,0.3,0.7,0.62,-0.729,0.394165629955713,0.0733148071717626,0.767,0.312658419481592,0.0581544660235761,9877.89,168.541361396892,31.348693219822,0.093,0.0222568386836948,0.00413977199516723,0.228,0.207075796659521,0.0385160981786709,0.005,0.0223912448318052,0.00416477153871578
100,0.8,0.3,0.8,0.65,-0.733,0.372287525871056,0.0692454798120164,0.759,0.314626014804751,0.0585204387536836,9883.65,157.656404100003,29.3240911626006,0.093,0.0212942592350544,0.00396073221772012,0.217,0.221666819423352,0.0412300284127435,0.007,0.0252508281209444,0.00469665403049567
100,0.8,0.3,0.9,0.6,-0.71,0.410397108871026,0.0763338622500109,0.759,0.309456352725912,0.0575588816070197,9875.962,168.006135421066,31.2491411883183,0.092,0.0245583114324783,0.00456784592644096,0.19,0.204540716572143,0.0380445732824185,0.007,0.0270464617708625,0.00503064188938043
100,0.8,0.3,1,0.52,-0.745,0.322614470483977,0.0600062915100196,0.755,0.297658903153026,0.0553645559864629,9879.519,149.372622645087,27.7833078119862,0.091,0.0220904229339533,0.00410881866571531,0.221,0.205099504717118,0.0381485078773839,0.006,0.021723410543848,0.00404055436115573
100,1.2,0.3,0,0.16,-0.403,0.38955030730214,0.0724563571581981,0.464,0.313154723271214,0.0582467785284458,9734.216,168.724694937198,31.3827932583188,0.089,0.0236177341517561,0.00439289855222663,0.463,0.145111644702974,0.0269907659147532,0.015,0.0304827479627382,0.0056697911210693
100,1.2,0.3,0.1,0.2,-0.467,0.425068674665422,0.0790627734877684,0.531,0.340864672338576,0.0634008290549752,9756.661,174.812575832904,32.5151391049201,0.095,0.0239680432501511,0.00445805604452811,0.472,0.140117591978331,0.0260618721079696,0.012,0.0257036376007068,0.00478087659373146
100,1.2,0.3,0.2,0.25,-0.459,0.435249277698854,0.0809563656519868,0.55,0.311803655520521,0.0579954799268169,9757.129,187.63031071407,34.899237792817,0.095,0.0266329979839942,0.00495373762502292,0.45,0.14290166158948,0.0265797090556433,0.021,0.0344044877711842,0.00639923472544027
100,1.2,0.3,0.3,0.21,-0.529,0.378199388784233,0.0703450863138674,0.56,0.330498822718299,0.0614727810256037,9795.026,159.019927046137,29.5777064305815,0.093,0.0260725393747395,0.00484949232370155,0.453,0.142583169691646,0.0265204695626462,0.015,0.0281962977148733,0.00524451137496643
100,1.2,0.3,0.4,0.19,-0.48,0.429691205073099,0.0799225641435963,0.549,0.335262799980113,0.062358880796301,9765.746,179.204444563489,33.332026688809,0.096,0.0206236421362984,0.0038359974373515,0.451,0.138356803132421,0.0257343653826303,0.023,0.0422953785042054,0.00786694040178221
100,1.2,0.3,0.5,0.23,-0.446,0.470243850238223,0.0874653561443096,0.545,0.349229451793516,0.064956678033594,9759.401,191.585123377628,35.6348329482387,0.097,0.0223310041230699,0.004153566766891,0.466,0.131403034420734,0.0244409644022565,0.026,0.0473869236783843,0.00881396780417947
100,1.2,0.3,0.6,0.28,-0.486,0.428035957495502,0.0796146880941633,0.555,0.333188461093809,0.0619730537634485,9774.935,183.913931331764,34.207991227708,0.094,0.0238546673541288,0.00443696812786796,0.459,0.135887378971073,0.0252750524886196,0.039,0.0542645720720313,0.0100932104053978
100,1.2,0.3,0.7,0.17,-0.39,0.412019024764242,0.0766355386061489,0.481,0.299694521912975,0.0557431810758133,9727.626,181.392968648036,33.7390921685348,0.09,0.022567814927706,0.00419761357655332,0.443,0.138205259673488,0.0257061782992688,0.039,0.0540634893074427,0.0100558090111843
100,1.2,0.3,0.8,0.26,-0.47,0.458132108334341,0.0852125721501875,0.556,0.347459839115228,0.0646275300754323,9757.595,184.919103959405,34.3949533364493,0.093,0.0207128005351174,0.00385258089953184,0.469,0.123140256014078,0.0229040876186185,0.043,0.0558561771173363,0.0103892489438246
100,1.2,0.3,0.9,0.31,-0.434,0.455699599350806,0.0847601254792499,0.526,0.343259159978421,0.0638462037559862,9746.278,187.568874423683,34.8878106428051,0.092,0.0246153606174194,0.00457845707484001,0.454,0.124744272214696,0.0232024346319335,0.045,0.0521263021374996,0.00969549219757493
100,1.2,0.3,1,0.26,-0.315,0.52390258212339,0.0974458802749506,0.513,0.32976697374009,0.0613366571156567,9694.039,219.850346127727,40.8921643797573,0.095,0.0223965158917127,0.00416575195585857,0.472,0.114581719670541,0.0213121998587206,0.058,0.0603270880791406,0.0112208383827202
100,1.6,0.3,0,0.27,-0.473,0.452083304538471,0.0840874946441557,0.557,0.341461904496274,0.0635119142363069,9772.478,189.848857943841,35.3118875775544,0.086,0.0215444570880077,0.00400726901836944,0.469,0.155166985278807,0.0288610592618581,0.013,0.0266712002770602,0.00496084325153321
100,1.6,0.3,0.1,0.26,-0.423,0.429155441571353,0.0798229121322717,0.517,0.309269151354929,0.0575240621520168,9746.722,172.131396429567,32.0164397358995,0.094,0.0213266436649177,0.00396675572167469,0.465,0.139798807614552,0.0260025782163067,0.018,0.0375171913200879,0.00697819758553635
100,1.6,0.3,0.2,0.34,-0.508,0.390357191905987,0.0726064376945135,0.551,0.326265872093496,0.0606854522093902,9791.204,164.249688214432,30.5504420078843,0.092,0.0215543660348326,0.00400911208247886,0.441,0.14407954599318,0.0267987955547316,0.023,0.0390171662301604,0.00725719291880983
100,1.6,0.3,0.3,0.17,-0.409,0.428400905411713,0.0796825684065787,0.498,0.319005626118019,0.0593350464579516,9733.89,182.296583242748,33.9071644831511,0.094,0.0236859125327142,0.00440557973108485,0.455,0.15537323347232,0.0288994214258515,0.026,0.0394943797134046,0.00734595462669325
100,1.6,0.3,0.4,0.24,-0.429,0.472088982688389,0.0878085507800403,0.554,0.313621656352576,0.0583336280815792,9740.025,214.928425943469,39.9766872254853,0.092,0.0218082388698312,0.0040563324297886,0.463,0.126072074454917,0.0234494058486146,0.051,0.0637055207468503,0.0118492268589142
100,1.6,0.3,0.5,0.13,-0.394,0.457205574079863,0.0850402367788545,0.506,0.327098961950494,0.0608404069227919,9737.995,186.139830422327,34.6220084585528,0.091,0.0232217419765511,0.0043192440076385,0.459,0.123131785127221,0.0229025120336632,0.038,0.047543031607604,0.00884300387901434
100,1.6,0.3,0.6,0.25,-0.346,0.498521437590575,0.092724987391847,0.505,0.333461764803491,0.0620238882534493,9712.512,195.842728045918,36.4267474165407,0.092,0.0240764697213811,0.00447822336817689,0.481,0.0967905205781064,0.0180030368275278,0.062,0.063497528423505,0.0118105402867719
100,1.6,0.3,0.7,0.3,-0.382,0.524083498147292,0.0974795306553964,0.557,0.330784647054957,0.0615259443522221,9732.813,219.61799118454,40.8489463603244,0.092,0.0225025383346586,0.00418547213024651,0.447,0.138292972679766,0.0257224929184365,0.054,0.0558839934321703,0.0103944227783837
100,1.6,0.3,0.8,0.29,-0.416,0.518880868267992,0.0965118414978466,0.573,0.335302934190513,0.0623663457594355,9736.567,216.414561298504,40.2531084015217,0.093,0.0211986789759582,0.00394295428952823,0.451,0.120717768238549,0.0224535048923701,0.067,0.0511633608693307,0.0095163851216955
100,1.6,0.3,0.9,0.26,-0.345,0.504929815204874,0.0939169456281066,0.514,0.32840249556133,0.0610828641744073,9717.91,202.007064621573,37.5733140196126,0.091,0.0212111909143655,0.00394528151007198,0.441,0.127374781509856,0.0236917093608332,0.059,0.0626998741566587,0.0116621765931385
100,1.6,0.3,1,0.26,-0.399,0.456080690184967,0.0848310083744039,0.502,0.338843385651838,0.0630248697312418,9724.21,191.370436825105,35.5949012494696,0.093,0.0251737673546649,0.00468232072796767,0.454,0.125493840876106,0.0233418544029557,0.062,0.0609260499596119,0.0113322452924878
100,2,0.3,0,0.22,-0.46,0.365083368782551,0.0679055065935545,0.502,0.303748874712136,0.0564972906964573,9765.237,156.666907463336,29.1400447881806,0.093,0.0220900597218428,0.00410875110826277,0.475,0.146262571974978,0.0272048383873459,0.022,0.0402853334760737,0.00749307202654971
100,2,0.3,0.1,0.25,-0.435,0.439805417373996,0.0818038076315633,0.514,0.343168136044067,0.0638292733041965,9761.532,179.460482365951,33.3796497200669,0.091,0.0226380447677737,0.00421067632680591,0.485,0.134135104991986,0.0249491295285094,0.021,0.0319679295947153,0.00594603490461705
100,2,0.3,0.2,0.21,-0.388,0.474480585227231,0.088253388852265,0.515,0.330458217991903,0.0614652285464939,9733.881,196.166848677029,36.4870338539274,0.093,0.0207134604346133,0.00385270364083807,0.48,0.134071130914242,0.0249372303500489,0.028,0.0451282541112426,0.00839385526469112
100,2,0.3,0.3,0.17,-0.25,0.501821861024428,0.0933388661505436,0.476,0.293449790243475,0.0545816609852863,9683.044,204.129040450474,37.9680015237881,0.094,0.0223308711775067,0.00415354203901624,0.477,0.129305576793729,0.0240508372836336,0.049,0.0554960244911087,0.0103222605553462
100,2,0.3,0.4,0.26,-0.348,0.485301707573482,0.0902661176086677,0.494,0.333330966506749,0.0619995597702553,9717.76,192.449745865197,35.7956527309267,0.09,0.0227919728004982,0.00423930694089267,0.467,0.105576275961541,0.0196371873288466,0.072,0.0644084683577276,0.0119799751145373
100,2,0.3,0.5,0.23,-0.317,0.452317168934732,0.0841309934218602,0.456,0.310478512895332,0.0577490033985318,9706.856,180.429226855393,33.559836195103,0.094,0.0265300748242469,0.00493459391730992,0.47,0.12695541951018,0.0236137080288935,0.061,0.0618936209276442,0.0115122134925418
100,2,0.3,0.6,0.27,-0.372,0.49959190456923,0.0929240942498769,0.531,0.322314445248986,0.0599504868163114,9738.678,204.110992485396,37.9646446022836,0.09,0.0240888792321669,0.00448053153718304,0.45,0.112685191804997,0.0209594456757295,0.055,0.0557407793650145,0.0103677849618927
100,2,0.3,0.7,0.33,-0.325,0.526433393294686,0.0979166111528116,0.521,0.331315855889265,0.0616247491954033,9695.98,231.401955718401,43.0407637636227,0.096,0.0215785009098859,0.00401360116923878,0.464,0.135570820769829,0.0252161726631883,0.078,0.0732517322754451,0.0136248222032328
100,2,0.3,0.8,0.34,-0.389,0.486025672826513,0.0904007751457314,0.531,0.322859930069441,0.0600519469929161,9725.333,203.323694257901,37.8182071319696,0.095,0.0234748184301548,0.00436631622800879,0.457,0.128219053559307,0.0238487439620312,0.067,0.0590322564478201,0.0109799996992945
100,2,0.3,0.9,0.37,-0.422,0.500382255799696,0.0930710995787434,0.553,0.348784934313454,0.0648739977823024,9742.928,205.013720233086,38.132551963354,0.096,0.0240371846314789,0.00447091634145508,0.463,0.129932578788838,0.0241674596547239,0.077,0.0622155198174357,0.011572086686043
100,2,0.3,1,0.34,-0.354,0.474105560742829,0.0881836342981663,0.483,0.340056367727945,0.0632504843973977,9713.568,208.516536475131,38.7840757843744,0.092,0.0227291933790157,0.00422762996849691,0.473,0.107395423136163,0.0199755487033263,0.083,0.0690502942309394,0.0128433547269547
100,0.4,0.4,0,1,-0.908,0.126813096780859,0.0235872360012398,0.908,0.126813096780859,0.0235872360012398,9959.503,55.1049820740423,10.2495266657719,0.095,0.0209252676028059,0.00389209977412189,0.04,0.082073260350686,0.0152656264252276,0,0,0
100,0.4,0.4,0.1,1,-0.88,0.184547051020611,0.0343257514898337,0.88,0.184547051020611,0.0343257514898337,9947.268,79.82338065699,14.8471488022001,0.09,0.0217059367218739,0.00403730423026854,0.039,0.0759935337945842,0.0141347972857927,0,0,0
100,0.4,0.4,0.2,1,-0.898,0.130295909918209,0.024235039244787,0.898,0.130295909918209,0.024235039244787,9955.327,56.4985675539956,10.5087335650432,0.094,0.0220310180252831,0.00409776935270266,0.052,0.0890385387360009,0.0165611682048962,0,0,0
100,0.4,0.4,0.3,1,-0.874,0.200309630020096,0.0372575911837379,0.874,0.200309630020096,0.0372575911837379,9944.968,86.0432283056965,16.0040404648596,0.089,0.0222798040820385,0.00414404355925917,0.031,0.0701657285299185,0.0130508255065648,0,0,0
100,0.4,0.4,0.4,1,-0.885,0.174054505279469,0.0323741379819813,0.885,0.174054505279469,0.0323741379819813,9950.188,74.7498420996303,13.9034706305312,0.091,0.0222184387224408,0.004132629602374,0.041,0.0796212999755059,0.0148095617954441,0,0,0
100,0.4,0.4,0.5,1,-0.884,0.198017717807414,0.036831295512179,0.884,0.198017717807414,0.036831295512179,9949.618,85.6201378632028,15.9253456425557,0.094,0.0228063594394443,0.00424198285573664,0.029,0.0666259356007107,0.0123924240217322,0,0,0
100,0.4,0.4,0.6,1,-0.885,0.177722708484625,0.0330564237781403,0.885,0.177722708484625,0.0330564237781403,9950.336,76.3382313821144,14.1989110370733,0.093,0.023226661023081,0.00432015895029307,0.053,0.089691103902207,0.0166825453258105,0,0,0
100,0.4,0.4,0.7,1,-0.9,0.145444732118458,0.0270527201740333,0.9,0.145444732118458,0.0270527201740333,9956.162,62.8114717827232,11.6829337515865,0.096,0.0221740508480886,0.00412437345774447,0.066,0.0932438237090632,0.0173433512098857,0,0,0
100,0.4,0.4,0.8,1,-0.865,0.206368509020033,0.0383845426777262,0.865,0.206368509020033,0.0383845426777262,9941.152,89.3016168476403,16.6101007336611,0.091,0.0197422967205032,0.0036720671900136,0.045,0.0779862183242457,0.0145054366083097,0,0,0
100,0.4,0.4,0.9,1,-0.867,0.207457003942621,0.0385870027333274,0.867,0.207457003942621,0.0385870027333274,9942.071,89.5495470202266,16.6562157457622,0.09,0.0238934550824153,0.00444418264532924,0.051,0.0843499733460135,0.0156890950423585,0,0,0
100,0.4,0.4,1,1,-0.881,0.184096005640886,0.0342418570492049,0.881,0.184096005640886,0.0342418570492049,9948.266,79.6907300013197,14.8224757802455,0.09,0.0226765571649889,0.00421783963268794,0.05,0.080232956789492,0.0149233299628455,0,0,0
100,0.8,0.4,0,0.83,-0.87,0.247228430542862,0.0459844880809724,0.875,0.228100804182464,0.0424267495779383,9939.835,106.815415083237,19.8676672054821,0.095,0.0241018063130939,0.00448293597423547,0.218,0.204127748729984,0.0379677612637771,0.002,0.0117388190946693,0.0021834203516085
100,0.8,0.4,0.1,0.79,-0.842,0.29037191825156,0.0540091767947902,0.855,0.249699064127727,0.0464440259277572,9929.759,119.99067731552,22.3182659806868,0.091,0.021528531343817,0.00400430682994995,0.22,0.203543456216298,0.0378590828562315,0.002,0.0127365595970317,0.00236900008504789
100,0.8,0.4,0.2,0.82,-0.871,0.250103024226563,0.0465191625061407,0.875,0.236772919170511,0.044039762965715,9937.171,128.91263865061,23.9777507890135,0.095,0.024680377995909,0.00459055030723907,0.192,0.186482793531784,0.0346857995969118,0.002,0.00857233039988826,0.00159445345437922
100,0.8,0.4,0.3,0.68,-0.786,0.35579179020854,0.0661772729787885,0.819,0.26799987863709,0.0498479774264987,9895.224,156.165131215432,29.0467144060704,0.093,0.0219665071618161,0.00408577033209779,0.252,0.236269596527201,0.0439461449540594,0.006,0.0301035362334314,0.00559925773941825
100,0.8,0.4,0.4,0.66,-0.764,0.354713789732317,0.065976764890211,0.784,0.307500930276986,0.0571951730315195,9888.124,160.190783394571,29.7954857113902,0.091,0.0222624003886303,0.00414080647228524,0.276,0.238127070362697,0.0442916350874616,0.008,0.0222841417510036,0.00414485036568668
100,0.8,0.4,0.5,0.68,-0.775,0.371404304599109,0.0690812006554342,0.812,0.278793880452527,0.05185566176417,9902.748,147.010708186835,27.3439917227514,0.094,0.0223134745334687,0.00415030626322518,0.28,0.235646257002584,0.0438302038024806,0.011,0.032183757215153,0.00598617884201845
100,0.8,0.4,0.6,0.73,-0.842,0.275612412674397,0.0512639087574378,0.854,0.236915711048073,0.0440663222549416,9925.141,125.735017521745,23.3867132590446,0.091,0.0203592905500561,0.00378682804231044,0.25,0.218531346448197,0.0406468304393647,0.008,0.0266881176468085,0.00496398988230639
100,0.8,0.4,0.7,0.63,-0.692,0.464421253722405,0.0863823531923674,0.768,0.322892052981779,0.0600579218546109,9855.522,197.735465597224,36.7787966010836,0.093,0.0244479877903619,0.00454732572900732,0.336,0.240527867022298,0.0447381832661475,0.023,0.0443442137796045,0.00824802376300645
100,0.8,0.4,0.8,0.6,-0.628,0.437549901454253,0.081384281670491,0.69,0.33101612323025,0.0615689989208264,9826.587,193.532404061722,35.9970271554802,0.091,0.0208724932332658,0.00388228374138744,0.38,0.23174470991703,0.0431045160445676,0.034,0.0558557036926231,0.0103891608868279
100,0.8,0.4,0.9,0.63,-0.738,0.402932614738745,0.0749454663414066,0.792,0.279719935512706,0.0520279080053633,9874.618,173.099696055859,32.1965434663898,0.095,0.025110315618263,0.00467051870499692,0.314,0.232977787293511,0.043333868436593,0.024,0.0491740051935888,0.00914636496600752
100,0.8,0.4,1,0.63,-0.658,0.469038877478039,0.0872412312109152,0.743,0.315493613407641,0.0586818120938212,9855.58,187.267229697803,34.8317047237914,0.097,0.0252535305159491,0.00469715667596653,0.339,0.229436929097692,0.0426752688121706,0.032,0.0538859135217424,0.0100227799150441
100,1.2,0.4,0,0.27,-0.468,0.475612253051291,0.0884638790675401,0.588,0.313546260824089,0.0583196045132806,9761.297,202.82710268954,37.7258411002544,0.093,0.023330526588719,0.00433947794550173,0.57,0.149936618366744,0.0278882110162144,0.021,0.0309105609257423,0.00574936433218807
100,1.2,0.4,0.1,0.36,-0.546,0.428618555549822,0.079723051332267,0.607,0.336093110445437,0.0625133185428513,9796.503,187.360161014049,34.8489899486131,0.093,0.0212973216582983,0.00396130182844349,0.556,0.140269780583408,0.026090179188514,0.029,0.0415559743398645,0.0077294112272148
100,1.2,0.4,0.2,0.38,-0.549,0.446241727309223,0.0830009612795155,0.625,0.331212685186245,0.0616055594446416,9803.27,183.781793654362,34.1834136197113,0.093,0.0234127348905209,0.00435476868963689,0.57,0.141739393175276,0.0263635271306014,0.031,0.0411919161645255,0.00766169640660174
100,1.2,0.4,0.3,0.37,-0.536,0.427836305900358,0.0795775528974666,0.596,0.338201357152508,0.0629054524303664,9778.868,204.589698655342,38.0536839498936,0.093,0.0205539152103184,0.00382302822911922,0.54,0.145283659137223,0.0270227605995235,0.03,0.0504825291953379,0.00938975043033285
