"","budget","at","bb","extinct","","","","","","","","","","","","","","","","","","","",""
"500",1000,0.5,0.4,1,49,49,49,190,190,190,187,110,110,110,110,109,110,110,0,0,0,0,0,0
"501",1000,0.5,0.5,1,56,56,160,160,160,160,160,160,160,160,160,160,81,11,11,160,110,110,0,0
"502",1000,0.5,0.5,1,68,68,160,160,160,160,160,160,160,160,70,12,12,160,110,110,0,0,0,0
"503",1000,0.5,0.5,1,55,110,110,110,110,110,110,110,110,65,65,12,12,160,110,110,0,0,0,0
"504",1000,0.5,0.5,0,52,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,168,168,11,11
"505",1000,0.5,0.5,1,70,70,160,160,160,160,160,160,160,160,160,160,160,110,17,17,17,17,260,0
"506",1000,0.5,0.5,0,55,55,55,210,210,210,210,210,210,24,24,24,210,210,210,210,210,14,14,160
"507",1000,0.5,0.5,1,60,110,110,160,160,160,160,160,14,14,160,110,110,110,110,110,0,0,0,0
"508",1000,0.5,0.5,1,63,63,160,160,160,160,17,17,160,110,109,0,0,0,0,0,0,0,0,0
"509",1000,0.5,0.5,0,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
"510",1000,0.5,0.5,1,64,64,64,210,210,210,210,210,210,210,210,210,210,94,10,10,160,0,0,0
"511",1000,0.5,0.6,1,58,110,110,110,110,290,290,290,290,290,290,290,290,90,10,10,170,0,0,0
"512",1000,0.5,0.6,0,56,56,56,229,229,229,230,230,230,230,230,20,12,110,110,109,110,110,110,110
"513",1000,0.5,0.6,0,62,62,62,62,290,110,110,170,170,170,170,170,170,170,84,84,15,15,170,110
"514",1000,0.5,0.6,0,57,57,57,57,290,110,109,109,109,109,288,288,170,170,170,170,170,170,170,170
"515",1000,0.5,0.6,0,58,58,58,228,228,170,110,110,110,110,170,110,110,110,170,170,169,169,169,169
"516",1000,0.5,0.6,0,68,68,68,68,68,68,402,402,402,402,402,402,402,402,108,108,10,10,170,110
"517",1000,0.5,0.6,0,69,69,69,69,69,69,69,69,69,69,468,468,468,468,468,468,468,11,11,168
"518",1000,0.5,0.6,0,68,68,170,170,170,230,230,230,230,230,230,45,14,14,170,110,109,110,110,110
"519",1000,0.5,0.6,1,62,62,62,230,230,230,230,230,230,230,81,15,15,15,230,110,0,0,0,0
"520",1000,0.5,0.6,0,69,69,69,69,69,350,110,110,170,170,170,170,170,170,170,83,15,15,15,230
"521",1000,0.5,0.7,0,66,66,66,250,110,110,110,110,313,110,110,110,250,250,250,250,250,250,250,99
"522",1000,0.5,0.7,1,47,110,110,110,110,110,110,110,110,110,110,110,177,12,12,180,110,110,110,0
"523",1000,0.5,0.7,1,69,69,69,69,69,69,69,69,451,110,109,110,110,110,110,109,110,109,110,0
"524",1000,0.5,0.7,0,58,110,110,110,110,110,110,110,110,110,110,110,155,15,15,15,250,110,110,110
"525",1000,0.5,0.7,0,56,56,56,247,247,180,110,110,110,110,315,315,315,248,248,248,250,250,250,250
"526",1000,0.5,0.7,0,60,60,60,248,248,248,248,248,248,248,248,248,248,248,166,14,14,180,180,180
"527",1000,0.5,0.7,1,64,64,64,64,64,361,361,361,361,361,361,63,10,10,180,0,0,0,0,0
"528",1000,0.5,0.7,1,55,55,55,250,250,250,250,250,250,250,250,250,129,10,10,179,110,110,0,0
"529",1000,0.5,0.7,1,55,55,180,180,180,180,180,180,180,102,102,10,10,180,0,0,0,0,0,0
"530",1000,0.5,0.7,1,56,56,56,248,110,109,110,110,110,110,109,110,0,0,0,0,0,0,0,0
"531",1000,0.5,0.8,1,51,110,110,189,189,189,189,189,45,45,45,14,14,190,110,0,0,0,0,0
"532",1000,0.5,0.8,1,58,58,190,190,190,190,190,190,190,190,190,190,174,12,12,190,110,110,110,0
"533",1000,0.5,0.8,1,54,54,190,190,190,270,270,270,270,270,270,270,86,10,10,189,0,0,0,0
"534",1000,0.5,0.8,1,52,52,188,110,110,110,110,110,109,110,110,110,110,110,110,110,110,110,0,0
"535",1000,0.5,0.8,1,61,61,190,190,190,190,190,190,190,190,190,190,174,11,11,190,109,110,0,0
"536",1000,0.5,0.8,0,51,51,190,110,110,190,190,190,190,190,190,190,121,11,110,110,190,110,110,110
"537",1000,0.5,0.8,1,57,110,110,110,110,350,350,350,350,350,350,100,11,11,190,110,110,110,0,0
"538",1000,0.5,0.8,0,65,65,65,65,65,399,109,109,109,269,269,269,269,21,21,21,269,110,110,110
"539",1000,0.5,0.8,1,56,56,56,56,345,110,110,110,110,110,110,110,110,110,109,0,0,0,0,0
"540",1000,0.5,0.8,0,50,50,190,109,109,190,109,109,190,109,110,110,110,110,110,110,110,109,110,110
"541",1000,0.5,0.9,1,57,57,57,288,110,110,198,198,198,198,198,198,98,10,10,197,0,0,0,0
"542",1000,0.5,0.9,1,67,67,67,289,289,289,289,289,289,108,108,10,10,200,110,110,0,0,0,0
"543",1000,0.5,0.9,1,70,70,70,287,287,287,287,19,19,198,110,110,110,109,110,0,0,0,0,0
"544",1000,0.5,0.9,0,51,110,110,200,200,200,200,200,200,200,200,200,171,12,12,200,110,110,110,110
"545",1000,0.5,0.9,1,53,110,110,110,110,110,110,110,110,110,110,110,200,18,18,18,18,351,0,0
"546",1000,0.5,0.9,0,56,110,110,110,199,199,199,199,199,199,199,131,16,16,16,290,110,109,110,110
"547",1000,0.5,0.9,1,60,60,200,200,200,200,200,200,200,75,75,11,11,200,110,110,0,0,0,0
"548",1000,0.5,0.9,0,62,62,62,62,372,110,110,197,110,110,109,110,110,109,110,110,110,200,110,110
"549",1000,0.5,0.9,0,55,55,55,287,287,200,200,200,200,200,200,200,200,200,200,208,11,11,200,110
"550",1000,0.5,0.9,1,58,110,110,200,200,200,200,200,200,200,200,142,142,10,10,200,110,0,0,0
"551",1000,0.5,1,1,60,60,60,60,361,110,110,209,110,110,110,110,110,110,110,109,0,0,0,0
"552",1000,0.5,1,1,67,110,110,110,110,110,110,110,110,540,540,540,540,10,10,209,0,0,0,0
"553",1000,0.5,1,0,57,57,210,210,210,210,210,210,210,210,210,210,225,12,12,210,110,109,110,110
"554",1000,0.5,1,0,57,110,110,110,210,210,210,210,210,210,210,210,210,210,215,11,11,210,110,110
"555",1000,0.5,1,1,56,56,56,310,310,310,310,310,310,310,310,168,12,12,209,110,110,110,0,0
"556",1000,0.5,1,1,61,61,61,309,110,110,110,110,110,110,110,110,110,195,10,10,210,0,0,0
"557",1000,0.5,1,1,49,49,210,210,210,210,210,10,109,110,110,110,110,109,110,110,110,110,0,0
"558",1000,0.5,1,1,47,47,210,210,210,110,110,110,310,310,310,310,310,310,131,131,10,10,210,0
"559",1000,0.5,1,0,62,62,62,310,110,110,210,210,210,210,210,210,210,210,210,153,10,10,209,110
"560",1000,0.5,1,1,42,42,209,209,210,210,210,210,210,210,210,210,210,189,10,10,209,0,0,0
"561",1000,0.6,0,0,54,54,54,110,110,110,110,109,109,109,109,109,109,110,110,110,110,110,110,110
"562",1000,0.6,0,1,63,63,63,63,63,110,109,110,110,110,110,110,110,110,0,0,0,0,0,0
"563",1000,0.6,0,1,69,110,110,110,110,110,110,110,110,110,110,110,110,110,110,10,10,110,0,0
"564",1000,0.6,0,1,62,62,62,110,110,110,110,110,110,110,110,110,110,110,110,110,0,0,0,0
"565",1000,0.6,0,1,64,64,64,110,109,110,110,110,110,110,110,110,110,0,0,0,0,0,0,0
"566",1000,0.6,0,1,61,61,61,61,61,110,110,109,110,110,109,110,110,110,110,0,0,0,0,0
"567",1000,0.6,0,1,62,62,62,62,110,110,110,109,110,109,0,0,0,0,0,0,0,0,0,0
"568",1000,0.6,0,0,59,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,13,13
"569",1000,0.6,0,1,68,68,68,68,68,110,110,110,110,109,110,110,110,110,110,0,0,0,0,0
"570",1000,0.6,0,0,52,52,110,110,110,110,110,110,110,110,110,110,110,110,110,110,109,109,109,110
"571",1000,0.6,0.1,0,65,65,65,65,140,140,140,140,140,140,140,140,140,140,140,140,140,140,14,14
"572",1000,0.6,0.1,0,61,61,61,61,140,140,140,140,140,140,160,160,160,160,160,160,160,14,14,14
"573",1000,0.6,0.1,0,66,66,66,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130
"574",1000,0.6,0.1,0,72,72,72,72,72,72,160,160,160,160,160,160,160,160,160,160,160,160,12,12
"575",1000,0.6,0.1,0,73,73,73,73,73,73,73,170,170,170,170,170,170,170,170,170,170,170,170,170
"576",1000,0.6,0.1,1,57,57,57,57,140,110,110,110,110,110,109,110,0,0,0,0,0,0,0,0
"577",1000,0.6,0.1,1,68,68,68,68,68,150,150,150,150,150,150,150,150,150,10,10,120,0,0,0
"578",1000,0.6,0.1,0,65,65,120,120,120,120,120,120,120,120,120,120,120,120,120,13,13,120,110,110
"579",1000,0.6,0.1,1,53,53,53,53,140,110,110,110,109,110,110,0,0,0,0,0,0,0,0,0
"580",1000,0.6,0.1,0,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77
"581",1000,0.6,0.2,1,67,67,67,67,67,67,67,227,110,110,110,109,110,110,0,0,0,0,0,0
"582",1000,0.6,0.2,1,56,56,56,56,56,190,110,109,110,110,109,0,0,0,0,0,0,0,0,0
"583",1000,0.6,0.2,0,55,55,55,55,169,169,169,169,169,169,169,169,169,169,169,169,169,20,20,20
"584",1000,0.6,0.2,1,50,50,50,50,170,110,110,110,110,0,0,0,0,0,0,0,0,0,0,0
"585",1000,0.6,0.2,0,64,64,64,64,170,170,170,170,170,170,170,170,170,170,170,11,11,129,110,109
"586",1000,0.6,0.2,1,60,60,60,60,170,170,170,170,170,170,170,13,13,130,0,0,0,0,0,0
"587",1000,0.6,0.2,0,55,55,55,149,110,110,130,130,130,130,130,130,130,130,130,130,130,130,10,10
"588",1000,0.6,0.2,0,54,54,130,130,130,130,130,130,130,130,130,130,130,14,14,130,110,109,110,109
"589",1000,0.6,0.2,1,67,67,67,67,170,110,110,130,110,109,110,110,110,0,0,0,0,0,0,0
"590",1000,0.6,0.2,1,56,56,56,56,56,190,110,110,110,110,110,0,0,0,0,0,0,0,0,0
"591",1000,0.6,0.3,1,70,70,70,70,70,70,70,290,110,110,110,110,109,110,0,0,0,0,0,0
"592",1000,0.6,0.3,0,51,51,51,168,168,168,168,168,168,168,168,168,168,168,168,48,12,12,140,110
"593",1000,0.6,0.3,0,72,72,72,72,72,72,72,290,290,290,290,290,290,290,290,290,290,23,23,23
"594",1000,0.6,0.3,1,54,54,54,54,200,110,110,110,110,109,0,0,0,0,0,0,0,0,0,0
"595",1000,0.6,0.3,1,53,53,53,53,200,110,110,109,110,110,0,0,0,0,0,0,0,0,0,0
"596",1000,0.6,0.3,1,51,51,51,169,110,109,110,110,110,110,109,0,0,0,0,0,0,0,0,0
"597",1000,0.6,0.3,1,57,57,57,57,200,200,140,140,140,110,110,109,110,0,0,0,0,0,0,0
"598",1000,0.6,0.3,1,58,58,58,58,200,110,110,110,140,110,109,110,110,0,0,0,0,0,0,0
"599",1000,0.6,0.3,1,57,57,57,57,200,200,140,110,110,110,110,110,110,110,0,0,0,0,0,0
"600",1000,0.6,0.3,1,53,53,53,53,200,110,110,140,110,110,109,0,0,0,0,0,0,0,0,0
"601",1000,0.6,0.4,1,57,57,57,57,57,270,110,110,110,110,110,110,0,0,0,0,0,0,0,0
"602",1000,0.6,0.4,1,69,69,69,69,230,230,230,230,230,230,230,230,230,230,73,10,10,150,0,0
"603",1000,0.6,0.4,0,53,53,53,190,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
"604",1000,0.6,0.4,0,59,59,59,190,190,190,190,190,190,190,190,190,190,190,92,92,12,12,150,109
"605",1000,0.6,0.4,0,56,56,56,189,189,189,190,190,190,190,190,190,190,190,190,190,71,10,10,150
"606",1000,0.6,0.4,1,59,59,149,149,149,149,149,149,149,149,23,23,23,23,23,270,110,109,0,0
"607",1000,0.6,0.4,0,63,63,150,150,150,150,150,150,150,150,150,150,150,150,150,108,14,14,14,189
"608",1000,0.6,0.4,1,58,58,58,58,58,58,58,347,110,110,0,0,0,0,0,0,0,0,0,0
"609",1000,0.6,0.4,1,63,63,63,63,230,230,230,230,230,230,230,230,230,230,75,10,10,150,0,0
"610",1000,0.6,0.4,0,61,61,61,61,230,230,230,230,230,230,230,230,230,69,12,12,150,110,110,110
"611",1000,0.6,0.5,0,72,72,72,210,210,210,210,210,210,210,210,210,210,123,123,15,15,15,209,110
"612",1000,0.6,0.5,1,68,68,68,68,68,68,359,359,359,359,359,359,359,359,84,84,10,10,159,0
"613",1000,0.6,0.5,0,60,60,60,60,260,260,260,260,253,253,253,253,253,253,253,30,30,12,110,110
"614",1000,0.6,0.5,0,62,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
"615",1000,0.6,0.5,0,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
"616",1000,0.6,0.5,0,72,72,72,72,72,305,305,305,305,305,305,305,305,305,92,12,12,160,110,110
"617",1000,0.6,0.5,1,62,62,62,62,260,260,260,260,260,260,260,260,61,10,10,159,109,0,0,0
"618",1000,0.6,0.5,0,66,66,66,208,208,208,208,208,208,208,208,74,74,12,12,160,110,109,110,109
"619",1000,0.6,0.5,1,50,50,50,210,110,110,110,110,110,109,0,0,0,0,0,0,0,0,0,0
"620",1000,0.6,0.5,0,76,76,76,76,76,76,76,388,388,388,388,388,388,388,388,53,11,11,160,110
"621",1000,0.6,0.6,1,59,59,59,59,290,290,290,290,290,290,290,290,106,10,10,170,110,0,0,0
"622",1000,0.6,0.6,0,63,63,63,229,110,110,110,229,229,229,229,229,229,229,229,229,118,11,11,170
"623",1000,0.6,0.6,1,60,60,60,230,110,110,110,110,287,110,110,109,110,110,0,0,0,0,0,0
"624",1000,0.6,0.6,1,61,61,170,170,170,170,170,170,170,170,111,11,11,169,110,110,0,0,0,0
"625",1000,0.6,0.6,0,74,74,74,74,74,74,388,388,388,388,388,388,388,388,388,388,120,10,10,170
"626",1000,0.6,0.6,0,69,69,69,69,69,349,349,349,349,290,290,290,290,290,10,110,110,110,110,110
"627",1000,0.6,0.6,1,66,66,66,66,66,66,399,109,110,110,110,110,110,0,0,0,0,0,0,0
"628",1000,0.6,0.6,0,64,64,170,170,170,170,170,170,33,33,33,33,33,345,345,345,345,345,345,345
"629",1000,0.6,0.6,0,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
"630",1000,0.6,0.6,1,61,61,61,61,61,61,383,110,110,110,110,110,0,0,0,0,0,0,0,0
"631",1000,0.6,0.7,0,64,64,64,250,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
"632",1000,0.6,0.7,1,52,52,52,52,316,110,110,110,110,109,0,0,0,0,0,0,0,0,0,0
"633",1000,0.6,0.7,0,59,59,59,59,320,320,320,320,320,320,320,98,13,13,180,180,180,250,110,110
"634",1000,0.6,0.7,1,60,60,60,60,60,60,389,110,110,110,110,110,0,0,0,0,0,0,0,0
"635",1000,0.6,0.7,1,56,56,56,56,320,320,320,250,110,110,110,110,110,110,109,110,110,0,0,0
"636",1000,0.6,0.7,0,55,55,55,250,110,110,110,110,110,110,390,390,390,390,390,390,390,390,390,108
"637",1000,0.6,0.7,0,59,59,59,250,250,250,250,250,250,250,250,250,250,250,179,12,12,180,110,110
"638",1000,0.6,0.7,0,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,643,643,643,643,643
"639",1000,0.6,0.7,1,62,62,62,62,62,388,388,388,388,388,388,388,388,388,127,127,10,10,179,0
"640",1000,0.6,0.7,0,71,71,71,71,71,71,71,71,436,436,436,436,436,436,436,436,436,81,81,14
"641",1000,0.6,0.8,1,54,54,54,54,338,110,110,109,110,109,0,0,0,0,0,0,0,0,0,0
"642",1000,0.6,0.8,0,49,49,49,267,110,110,190,190,187,187,187,270,270,270,270,270,270,270,270,270
"643",1000,0.6,0.8,1,58,58,58,58,58,58,422,110,110,110,110,110,110,0,0,0,0,0,0,0
"644",1000,0.6,0.8,1,60,60,60,270,270,270,270,270,270,270,270,148,148,10,10,190,0,0,0,0
"645",1000,0.6,0.8,1,62,62,62,62,62,62,62,419,110,110,110,110,110,110,110,109,0,0,0,0
"646",1000,0.6,0.8,1,74,74,74,74,350,350,350,350,350,350,350,102,12,12,190,110,110,110,110,0
"647",1000,0.6,0.8,0,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68
"648",1000,0.6,0.8,1,72,72,72,72,72,381,381,381,381,381,381,381,381,129,10,10,190,110,109,0
"649",1000,0.6,0.8,0,62,62,62,62,62,62,62,439,439,189,189,189,189,189,189,189,189,189,138,10
"650",1000,0.6,0.8,0,45,45,190,190,190,190,190,190,190,190,190,190,190,190,190,236,12,12,190,110
"651",1000,0.6,0.9,0,67,67,67,67,67,67,442,442,442,442,442,442,442,442,442,132,14,14,14,285
"652",1000,0.6,0.9,1,49,49,49,290,290,290,290,290,290,290,290,290,175,10,10,200,0,0,0,0
"653",1000,0.6,0.9,1,46,46,46,289,110,110,199,110,110,109,110,110,110,110,110,109,0,0,0,0
"654",1000,0.6,0.9,0,78,78,78,78,78,78,78,78,78,78,78,78,78,78,706,706,706,706,706,706
"655",1000,0.6,0.9,0,67,67,67,67,67,398,398,398,398,398,398,398,107,13,13,199,110,110,198,110
"656",1000,0.6,0.9,0,61,61,61,289,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,318
"657",1000,0.6,0.9,0,63,63,63,63,367,367,367,367,367,367,367,367,367,367,367,367,367,283,10,10
"658",1000,0.6,0.9,1,59,59,59,290,290,290,285,285,285,285,285,94,94,10,10,200,110,0,0,0
"659",1000,0.6,0.9,1,70,70,70,287,110,110,199,199,199,199,199,199,199,137,10,10,200,0,0,0
"660",1000,0.6,0.9,1,69,69,200,200,200,200,200,200,200,200,200,200,200,212,11,11,199,110,110,0
"661",1000,0.6,1,0,58,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109
"662",1000,0.6,1,1,55,55,210,110,110,110,110,110,441,110,110,110,110,110,110,110,0,0,0,0
"663",1000,0.6,1,1,75,75,75,75,388,388,388,388,388,388,388,388,179,10,10,210,110,0,0,0
"664",1000,0.6,1,1,64,64,64,303,303,303,303,303,303,303,303,303,189,189,13,13,13,310,0,0
"665",1000,0.6,1,1,62,62,62,62,378,109,110,110,110,110,110,0,0,0,0,0,0,0,0,0
"666",1000,0.6,1,1,72,72,72,72,356,356,356,356,356,356,356,111,10,10,210,110,110,110,0,0
"667",1000,0.6,1,1,66,66,66,66,66,66,442,110,110,110,110,0,0,0,0,0,0,0,0,0
"668",1000,0.6,1,0,62,62,62,62,371,110,110,110,210,210,210,210,210,210,210,210,186,13,13,210
"669",1000,0.6,1,0,62,62,62,62,62,62,454,454,454,454,454,454,454,454,454,133,10,10,210,110
"670",1000,0.6,1,1,53,53,53,53,53,53,438,110,110,110,0,0,0,0,0,0,0,0,0,0
"671",1000,0.7,0,1,59,59,59,59,59,110,110,110,110,110,110,0,0,0,0,0,0,0,0,0
"672",1000,0.7,0,0,65,65,65,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
"673",1000,0.7,0,1,58,58,58,110,110,110,109,109,110,110,110,110,0,0,0,0,0,0,0,0
"674",1000,0.7,0,1,53,53,53,53,110,110,110,109,110,0,0,0,0,0,0,0,0,0,0,0
"675",1000,0.7,0,1,60,60,60,60,60,110,110,109,110,110,110,0,0,0,0,0,0,0,0,0
"676",1000,0.7,0,1,47,47,47,47,110,110,110,109,0,0,0,0,0,0,0,0,0,0,0,0
"677",1000,0.7,0,1,67,67,67,67,67,67,67,67,67,67,67,110,110,109,110,110,0,0,0,0
"678",1000,0.7,0,1,63,63,63,63,63,63,110,110,110,110,110,109,0,0,0,0,0,0,0,0
"679",1000,0.7,0,1,61,61,61,61,61,110,110,110,110,110,110,110,0,0,0,0,0,0,0,0
"680",1000,0.7,0,1,73,73,73,73,73,73,73,73,73,73,73,110,109,110,110,110,0,0,0,0
"681",1000,0.7,0.1,1,67,67,67,67,67,67,67,67,67,189,110,109,110,109,0,0,0,0,0,0
"682",1000,0.7,0.1,1,75,75,75,75,75,75,75,75,179,110,110,120,110,109,110,110,0,0,0,0
"683",1000,0.7,0.1,1,66,66,66,66,66,66,66,66,180,110,110,109,110,0,0,0,0,0,0,0
"684",1000,0.7,0.1,0,58,58,58,130,130,130,130,130,120,120,119,110,110,110,110,110,110,120,120,120
"685",1000,0.7,0.1,0,72,72,72,72,140,140,140,140,140,140,140,140,140,140,140,140,140,140,10,10
"686",1000,0.7,0.1,1,54,54,54,54,140,110,110,110,110,0,0,0,0,0,0,0,0,0,0,0
"687",1000,0.7,0.1,1,63,63,63,63,63,150,110,110,110,110,109,110,0,0,0,0,0,0,0,0
"688",1000,0.7,0.1,0,55,55,55,130,130,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
"689",1000,0.7,0.1,1,66,66,66,66,66,66,160,110,110,110,110,109,0,0,0,0,0,0,0,0
"690",1000,0.7,0.1,0,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68
"691",1000,0.7,0.2,1,53,53,53,53,170,110,109,110,110,110,0,0,0,0,0,0,0,0,0,0
"692",1000,0.7,0.2,0,56,56,56,56,169,169,169,169,170,170,170,170,167,167,167,167,167,167,167,167
"693",1000,0.7,0.2,1,64,64,64,64,64,64,64,64,250,110,110,110,110,110,0,0,0,0,0,0
"694",1000,0.7,0.2,1,51,51,51,51,169,110,110,110,110,110,0,0,0,0,0,0,0,0,0,0
"695",1000,0.7,0.2,0,59,59,59,59,170,170,170,170,170,170,170,170,170,170,170,170,170,170,29,29
"696",1000,0.7,0.2,1,71,71,71,71,71,71,71,71,71,71,289,110,110,109,110,110,0,0,0,0
"697",1000,0.7,0.2,0,70,70,70,70,70,70,70,70,70,270,270,270,270,270,270,270,270,270,270,270
"698",1000,0.7,0.2,0,73,73,73,73,73,73,73,73,73,73,73,73,330,330,130,130,130,130,129,110
"699",1000,0.7,0.2,1,63,63,63,63,63,63,210,110,109,110,110,110,109,110,0,0,0,0,0,0
"700",1000,0.7,0.2,1,56,56,56,56,170,170,130,110,110,110,109,110,110,0,0,0,0,0,0,0
"701",1000,0.7,0.3,0,53,110,110,110,110,110,110,110,110,110,110,110,110,58,12,12,140,110,110,110
"702",1000,0.7,0.3,0,49,49,49,170,170,140,140,140,140,140,140,140,140,140,140,140,140,379,110,110
"703",1000,0.7,0.3,1,58,58,58,58,58,58,257,110,109,110,0,0,0,0,0,0,0,0,0,0
"704",1000,0.7,0.3,1,57,57,57,57,200,110,109,110,109,110,0,0,0,0,0,0,0,0,0,0
"705",1000,0.7,0.3,1,52,52,52,52,200,200,140,110,110,109,110,0,0,0,0,0,0,0,0,0
"706",1000,0.7,0.3,0,66,66,66,66,66,66,66,66,66,345,345,345,345,345,345,345,345,345,345,345
"707",1000,0.7,0.3,1,57,57,57,57,57,228,228,228,228,228,230,110,110,109,110,110,110,0,0,0
"708",1000,0.7,0.3,1,48,48,48,48,197,110,110,140,110,110,110,0,0,0,0,0,0,0,0,0
"709",1000,0.7,0.3,1,64,64,64,64,64,64,64,64,320,110,110,110,0,0,0,0,0,0,0,0
"710",1000,0.7,0.3,0,63,63,63,63,63,227,227,227,227,227,227,227,227,227,227,227,227,227,227,88
"711",1000,0.7,0.4,0,60,60,60,190,190,190,190,190,190,190,190,190,190,190,190,190,190,123,123,10
"712",1000,0.7,0.4,0,45,45,150,150,150,150,150,150,150,150,150,150,150,150,150,112,10,10,150,109
"713",1000,0.7,0.4,1,60,60,60,60,60,60,305,110,110,110,0,0,0,0,0,0,0,0,0,0
"714",1000,0.7,0.4,1,58,58,58,58,58,58,58,344,110,110,110,0,0,0,0,0,0,0,0,0
"715",1000,0.7,0.4,1,63,63,63,63,63,63,63,348,110,110,110,109,0,0,0,0,0,0,0,0
"716",1000,0.7,0.4,1,54,54,54,54,229,110,110,110,109,110,110,0,0,0,0,0,0,0,0,0
"717",1000,0.7,0.4,1,58,58,58,58,230,110,110,150,110,109,110,0,0,0,0,0,0,0,0,0
"718",1000,0.7,0.4,1,58,58,58,58,230,230,150,110,110,110,110,109,0,0,0,0,0,0,0,0
"719",1000,0.7,0.4,0,57,57,57,57,57,267,267,267,267,267,267,267,267,267,267,267,267,94,10,10
"720",1000,0.7,0.4,1,64,64,64,64,64,64,310,110,110,110,110,109,0,0,0,0,0,0,0,0
"721",1000,0.7,0.5,1,57,57,57,57,57,308,110,110,109,110,110,110,0,0,0,0,0,0,0,0
"722",1000,0.7,0.5,1,56,56,56,56,56,56,355,110,110,109,0,0,0,0,0,0,0,0,0,0
"723",1000,0.7,0.5,1,61,61,61,61,61,61,61,384,110,110,110,109,110,110,0,0,0,0,0,0
"724",1000,0.7,0.5,0,53,53,53,53,260,260,260,260,260,260,260,260,260,260,109,109,109,10,10,159
"725",1000,0.7,0.5,1,67,67,67,67,67,67,67,67,67,400,110,110,110,110,0,0,0,0,0,0
"726",1000,0.7,0.5,0,62,62,62,209,209,209,209,209,209,209,209,209,209,209,209,209,209,155,155,12
"727",1000,0.7,0.5,0,68,68,68,68,68,68,68,374,374,374,374,374,374,374,374,374,374,374,93,93
"728",1000,0.7,0.5,1,53,53,53,53,260,110,110,110,160,110,110,0,0,0,0,0,0,0,0,0
"729",1000,0.7,0.5,1,58,58,58,58,260,110,110,160,110,110,160,110,110,110,110,110,0,0,0,0
"730",1000,0.7,0.5,0,63,63,63,63,63,63,360,360,360,360,360,306,306,306,306,306,306,306,306,306
"731",1000,0.7,0.6,0,82,82,82,82,82,82,82,82,82,82,82,487,487,487,487,487,487,487,487,487
"732",1000,0.7,0.6,1,59,59,59,59,59,59,370,370,170,110,110,109,110,110,109,0,0,0,0,0
"733",1000,0.7,0.6,1,64,64,64,64,64,64,64,64,408,110,110,110,170,110,110,110,109,0,0,0
"734",1000,0.7,0.6,1,68,68,68,68,68,68,384,110,110,110,170,110,110,110,0,0,0,0,0,0
"735",1000,0.7,0.6,1,59,59,59,59,59,59,358,110,110,110,110,109,110,0,0,0,0,0,0,0
"736",1000,0.7,0.6,1,67,67,67,67,67,350,350,350,350,350,350,350,350,350,122,122,10,10,170,0
"737",1000,0.7,0.6,0,61,61,61,61,61,345,345,345,345,345,345,345,345,345,345,345,345,150,10,10
"738",1000,0.7,0.6,0,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83
"739",1000,0.7,0.6,1,57,57,57,57,289,110,110,170,110,109,110,110,110,110,0,0,0,0,0,0
"740",1000,0.7,0.6,0,68,68,68,68,68,68,402,110,110,110,110,110,348,348,348,348,348,348,348,348
"741",1000,0.7,0.7,1,67,67,67,67,67,67,396,110,110,110,180,110,110,110,110,110,0,0,0,0
"742",1000,0.7,0.7,0,46,46,180,180,180,180,180,180,180,180,180,180,180,180,180,180,207,10,10,180
"743",1000,0.7,0.7,0,76,76,76,76,76,76,76,76,76,76,76,76,76,599,110,109,110,109,110,110
"744",1000,0.7,0.7,1,51,51,51,51,320,320,320,249,110,110,110,110,179,110,110,110,110,110,0,0
"745",1000,0.7,0.7,1,60,60,60,60,60,377,110,110,109,110,0,0,0,0,0,0,0,0,0,0
"746",1000,0.7,0.7,0,42,42,180,180,180,180,180,180,180,180,180,180,180,180,180,180,170,170,10,10
"747",1000,0.7,0.7,1,67,67,67,67,67,67,67,67,67,458,110,110,110,110,0,0,0,0,0,0
"748",1000,0.7,0.7,0,61,61,61,247,247,247,247,247,247,247,247,247,247,247,156,11,11,178,110,110
"749",1000,0.7,0.7,1,61,61,61,61,61,367,367,367,367,367,367,367,367,367,116,10,10,180,0,0
