"","budget","at","bb","extinct","","","","","","","","","","","","","","","","","","","","","","",""
"437",1000,0.4,0.9,1,1500,1000,700,48,48,197,110,110,110,109,110,109,110,110,110,109,110,110,0,0,0,0,0
"438",1000,0.4,0.9,1,1500,1000,700,58,110,110,200,200,200,200,200,200,200,200,154,10,10,199,0,0,0,0,0
"439",1000,0.4,0.9,0,1500,1000,700,60,60,200,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
"440",1000,0.4,0.9,0,1500,1000,700,66,66,200,200,200,200,200,200,200,200,200,196,17,17,17,288,109,110,110,109
"441",1000,0.4,1,1,1500,1000,700,60,60,60,307,307,307,307,307,307,307,158,11,11,208,110,110,0,0,0,0
"442",1000,0.4,1,0,1500,1000,700,58,58,210,110,110,109,109,210,210,210,210,210,210,210,155,12,12,210,110,110
"443",1000,0.4,1,1,1500,1000,700,60,60,60,308,308,308,308,308,308,78,12,12,208,110,110,110,109,110,110,0
"444",1000,0.4,1,0,1500,1000,700,59,59,59,309,309,309,309,309,309,309,139,13,13,209,110,109,110,110,110,110
"445",1000,0.4,1,0,1500,1000,700,63,63,63,63,63,63,457,110,110,110,110,110,110,110,110,110,110,110,236,12
"446",1000,0.4,1,0,1500,1000,700,51,51,210,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
"447",1000,0.4,1,1,1500,1000,700,65,65,210,210,210,210,210,210,210,210,154,11,11,210,109,110,109,0,0,0
"448",1000,0.4,1,0,1500,1000,700,61,61,61,310,310,310,310,310,310,110,14,14,210,110,110,110,110,110,110,110
"449",1000,0.4,1,0,1500,1000,700,41,41,210,110,110,110,109,110,109,110,110,109,110,110,109,110,109,110,110,110
"450",1000,0.4,1,0,1500,1000,700,59,59,207,110,110,110,110,110,110,110,110,110,110,110,110,110,110,320,11,11
"451",1000,0.5,0,1,1500,1000,700,64,64,64,64,110,110,110,110,109,110,110,110,109,110,110,0,0,0,0,0
"452",1000,0.5,0,1,1500,1000,700,56,56,56,110,110,110,110,110,110,110,110,110,109,0,0,0,0,0,0,0
"453",1000,0.5,0,1,1500,1000,700,51,51,51,110,109,110,109,110,109,110,110,110,0,0,0,0,0,0,0,0
"454",1000,0.5,0,1,1500,1000,700,51,51,51,110,110,110,110,110,109,110,109,0,0,0,0,0,0,0,0,0
"455",1000,0.5,0,0,1500,1000,700,72,72,72,72,110,110,110,109,109,109,109,109,109,109,109,109,109,109,109,109
"456",1000,0.5,0,1,1500,1000,700,63,63,63,63,63,110,110,110,110,109,110,109,110,110,110,110,110,0,0,0
"457",1000,0.5,0,1,1500,1000,700,54,54,54,110,110,110,110,109,110,110,109,110,110,110,0,0,0,0,0,0
"458",1000,0.5,0,1,1500,1000,700,62,62,62,62,62,62,110,109,110,110,110,110,110,110,110,110,0,0,0,0
"459",1000,0.5,0,0,1500,1000,700,64,64,64,64,110,110,110,110,109,110,110,110,110,110,109,110,110,109,110,110
"460",1000,0.5,0,1,1500,1000,700,78,78,78,78,110,110,110,109,110,109,110,110,109,110,110,0,0,0,0,0
"461",1000,0.5,0.1,0,1500,1000,700,69,69,69,69,69,150,110,109,110,110,110,110,110,109,110,110,110,109,110,110
"462",1000,0.5,0.1,1,1500,1000,700,55,55,55,130,110,110,110,110,110,109,110,110,110,0,0,0,0,0,0,0
"463",1000,0.5,0.1,0,1500,1000,700,70,70,70,70,70,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
"464",1000,0.5,0.1,0,1500,1000,700,58,58,58,58,140,110,110,120,120,120,110,110,110,110,109,110,110,110,110,110
"465",1000,0.5,0.1,1,1500,1000,700,61,61,61,61,140,110,110,110,110,110,110,110,109,110,110,110,110,0,0,0
"466",1000,0.5,0.1,0,1500,1000,700,65,65,65,65,65,65,65,65,65,190,190,190,190,190,190,190,190,190,16,16
"467",1000,0.5,0.1,1,1500,1000,700,51,51,120,110,110,110,109,110,110,110,110,110,110,0,0,0,0,0,0,0
"468",1000,0.5,0.1,1,1500,1000,700,66,66,66,130,110,110,110,109,110,109,110,110,109,110,110,110,0,0,0,0
"469",1000,0.5,0.1,0,1500,1000,700,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
"470",1000,0.5,0.1,1,1500,1000,700,54,54,54,130,110,110,110,110,109,110,110,0,0,0,0,0,0,0,0,0
"471",1000,0.5,0.2,1,1500,1000,700,54,54,54,150,110,110,109,110,110,110,110,0,0,0,0,0,0,0,0,0
"472",1000,0.5,0.2,1,1500,1000,700,58,58,58,150,110,110,130,110,109,110,110,110,110,109,110,110,109,110,0,0
"473",1000,0.5,0.2,0,1500,1000,700,71,71,71,71,71,71,71,230,110,110,110,109,110,110,110,110,110,110,109,110
"474",1000,0.5,0.2,0,1500,1000,700,71,71,71,71,71,71,71,71,246,110,110,110,110,110,110,110,110,110,110,110
"475",1000,0.5,0.2,1,1500,1000,700,56,56,56,56,170,110,110,109,110,110,109,110,109,110,109,110,110,0,0,0
"476",1000,0.5,0.2,0,1500,1000,700,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81
"477",1000,0.5,0.2,1,1500,1000,700,56,56,56,150,110,109,110,109,110,110,110,110,110,110,110,110,110,110,0,0
"478",1000,0.5,0.2,0,1500,1000,700,60,60,60,60,170,170,170,170,170,170,170,170,170,170,170,12,12,130,110,110
"479",1000,0.5,0.2,0,1500,1000,700,53,53,53,150,110,110,109,110,110,110,110,110,110,110,110,110,110,109,110,110
"480",1000,0.5,0.2,0,1500,1000,700,68,68,68,68,170,170,130,130,130,130,130,130,130,130,130,130,130,130,130,130
"481",1000,0.5,0.3,1,1500,1000,700,54,54,54,170,110,109,110,110,110,109,110,110,110,110,110,110,109,110,110,0
"482",1000,0.5,0.3,1,1500,1000,700,55,55,55,170,110,110,110,109,110,110,110,110,110,0,0,0,0,0,0,0
"483",1000,0.5,0.3,1,1500,1000,700,57,57,57,170,110,109,110,110,110,110,110,109,110,110,110,0,0,0,0,0
"484",1000,0.5,0.3,0,1500,1000,700,68,68,68,68,68,68,68,68,68,68,68,386,386,386,386,386,386,386,13,13
"485",1000,0.5,0.3,0,1500,1000,700,65,65,65,65,65,230,230,230,230,230,230,230,230,230,230,43,15,15,140,110
"486",1000,0.5,0.3,1,1500,1000,700,44,44,140,110,110,110,110,110,109,110,110,110,110,0,0,0,0,0,0,0
"487",1000,0.5,0.3,0,1500,1000,700,65,65,65,65,65,65,65,65,320,320,320,320,320,320,320,320,15,15,140,110
"488",1000,0.5,0.3,1,1500,1000,700,44,44,44,170,110,110,109,110,109,110,110,109,110,0,0,0,0,0,0,0
"489",1000,0.5,0.3,0,1500,1000,700,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73
"490",1000,0.5,0.3,1,1500,1000,700,56,56,56,170,170,170,170,170,170,170,170,170,12,12,139,110,110,0,0,0
"491",1000,0.5,0.4,0,1500,1000,700,69,69,69,69,69,69,69,350,350,350,350,350,350,350,350,34,16,16,16,190
"492",1000,0.5,0.4,1,1500,1000,700,51,51,51,190,110,109,110,110,110,110,110,110,0,0,0,0,0,0,0,0
"493",1000,0.5,0.4,1,1500,1000,700,64,64,64,64,64,64,64,64,375,375,375,375,375,375,375,375,10,10,150,0
"494",1000,0.5,0.4,1,1500,1000,700,57,57,57,188,110,110,110,110,110,110,110,110,110,110,110,110,110,0,0,0
"495",1000,0.5,0.4,1,1500,1000,700,55,55,55,190,110,110,110,109,110,109,110,109,110,110,110,110,110,109,0,0
"496",1000,0.5,0.4,0,1500,1000,700,64,64,64,64,64,64,310,310,310,310,310,310,310,310,310,310,75,10,10,150
"497",1000,0.5,0.4,1,1500,1000,700,58,58,58,188,110,110,110,110,110,110,109,110,110,0,0,0,0,0,0,0
"498",1000,0.5,0.4,0,1500,1000,700,66,66,66,190,190,190,190,190,190,190,190,34,34,34,34,34,34,34,34,34
"499",1000,0.5,0.4,0,1500,1000,700,64,64,64,190,110,110,150,150,150,110,110,109,110,110,110,109,110,110,110,110
"500",1000,0.5,0.4,0,1500,1000,700,65,65,65,65,230,230,230,230,230,230,230,230,230,52,15,15,150,150,150,150
"501",1000,0.5,0.5,1,1500,1000,700,55,55,55,210,109,110,110,109,110,110,110,110,0,0,0,0,0,0,0,0
"502",1000,0.5,0.5,0,1500,1000,700,65,65,65,210,210,210,210,210,210,210,210,210,210,210,102,11,11,160,110,110
"503",1000,0.5,0.5,1,1500,1000,700,62,62,62,208,110,110,109,110,110,109,110,110,109,110,110,110,0,0,0,0
"504",1000,0.5,0.5,0,1500,1000,700,57,57,160,160,160,160,160,160,160,160,160,160,160,160,160,143,10,10,160,110
"505",1000,0.5,0.5,0,1500,1000,700,59,59,59,59,260,260,260,260,260,260,260,48,15,15,160,110,110,110,110,110
"506",1000,0.5,0.5,0,1500,1000,700,62,62,62,62,259,110,110,110,110,110,310,310,310,310,310,310,310,310,87,12
"507",1000,0.5,0.5,0,1500,1000,700,61,61,61,61,61,308,308,308,308,308,308,308,308,79,12,12,160,110,110,110
"508",1000,0.5,0.5,0,1500,1000,700,67,67,67,67,67,67,67,67,67,67,67,67,67,67,505,505,505,505,505,505
"509",1000,0.5,0.5,0,1500,1000,700,68,68,160,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
"510",1000,0.5,0.5,1,1500,1000,700,68,68,68,68,260,110,110,109,110,110,110,110,110,110,110,0,0,0,0,0
"511",1000,0.5,0.6,0,1500,1000,700,68,68,170,170,170,170,170,170,170,170,170,125,13,13,170,110,109,110,110,110
"512",1000,0.5,0.6,0,1500,1000,700,61,61,61,61,290,290,290,290,290,290,290,290,74,14,14,170,110,110,110,109
"513",1000,0.5,0.6,1,1500,1000,700,45,45,169,110,110,109,110,110,110,109,110,110,110,110,110,110,110,110,109,0
"514",1000,0.5,0.6,1,1500,1000,700,54,54,54,230,110,110,110,110,110,109,110,110,110,110,110,110,110,110,0,0
"515",1000,0.5,0.6,1,1500,1000,700,57,57,57,230,110,109,110,110,110,110,110,110,110,110,110,0,0,0,0,0
"516",1000,0.5,0.6,0,1500,1000,700,51,51,51,230,230,230,230,230,230,230,230,230,109,14,14,169,110,110,110,109
"517",1000,0.5,0.6,0,1500,1000,700,70,70,70,70,70,70,70,380,380,380,380,380,380,380,42,42,15,15,170,110
"518",1000,0.5,0.6,0,1500,1000,700,50,50,168,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
"519",1000,0.5,0.6,0,1500,1000,700,59,59,59,59,289,110,110,110,109,110,109,110,110,109,110,109,110,110,110,110
"520",1000,0.5,0.6,1,1500,1000,700,63,63,63,63,63,340,340,340,340,340,340,340,340,340,114,10,10,170,0,0
"521",1000,0.5,0.7,1,1500,1000,700,54,54,54,245,110,110,110,110,109,110,110,110,109,0,0,0,0,0,0,0
"522",1000,0.5,0.7,0,1500,1000,700,60,60,60,250,110,110,180,180,180,180,180,180,180,180,180,180,127,12,12,180
"523",1000,0.5,0.7,0,1500,1000,700,56,56,56,250,110,110,110,110,320,320,320,320,320,320,320,320,320,149,11,11
"524",1000,0.5,0.7,1,1500,1000,700,75,75,75,250,250,250,250,250,250,250,250,250,250,146,10,10,180,0,0,0
"525",1000,0.5,0.7,1,1500,1000,700,66,66,66,250,250,250,250,250,250,250,250,250,145,10,10,180,0,0,0,0
"526",1000,0.5,0.7,1,1500,1000,700,64,64,64,250,110,110,110,109,110,110,110,110,110,110,110,0,0,0,0,0
"527",1000,0.5,0.7,1,1500,1000,700,60,60,60,60,312,110,110,110,110,110,110,109,110,110,110,110,110,0,0,0
"528",1000,0.5,0.7,1,1500,1000,700,52,52,180,110,109,110,109,110,110,110,109,110,109,110,110,110,109,0,0,0
"529",1000,0.5,0.7,1,1500,1000,700,59,59,59,59,320,320,320,320,320,320,320,320,320,143,10,10,179,110,0,0
"530",1000,0.5,0.7,0,1500,1000,700,56,56,56,56,56,369,110,110,110,110,110,110,109,110,109,110,109,110,109,110
"531",1000,0.5,0.8,1,1500,1000,700,63,63,63,63,344,344,344,344,344,344,344,344,126,10,10,190,0,0,0,0
"532",1000,0.5,0.8,0,1500,1000,700,62,62,62,270,270,270,270,270,270,270,270,270,270,152,12,12,190,110,109,110
"533",1000,0.5,0.8,1,1500,1000,700,53,53,190,190,190,190,190,190,190,190,190,190,153,10,10,190,0,0,0,0
"534",1000,0.5,0.8,0,1500,1000,700,63,63,63,63,344,344,344,344,344,344,344,344,344,145,12,12,190,109,110,110
"535",1000,0.5,0.8,1,1500,1000,700,61,61,61,61,61,388,110,109,110,110,110,110,110,110,110,110,110,109,0,0
"536",1000,0.5,0.8,1,1500,1000,700,63,63,63,63,344,110,110,110,110,110,110,110,110,110,110,110,109,0,0,0
"537",1000,0.5,0.8,1,1500,1000,700,55,55,55,270,270,270,270,270,270,270,270,117,11,11,190,110,110,110,0,0
"538",1000,0.5,0.8,1,1500,1000,700,59,59,59,270,270,270,270,270,270,270,270,270,159,11,11,187,110,110,109,0
"539",1000,0.5,0.8,1,1500,1000,700,53,53,53,267,110,110,110,110,109,110,110,110,110,110,110,0,0,0,0,0
"540",1000,0.5,0.8,0,1500,1000,700,73,73,73,73,73,73,73,73,73,505,110,109,110,110,109,110,110,110,110,110
"541",1000,0.5,0.9,1,1500,1000,700,60,60,60,60,360,360,360,360,360,360,360,360,360,189,11,11,200,110,110,0
"542",1000,0.5,0.9,1,1500,1000,700,63,63,63,63,369,369,369,369,369,369,369,135,12,12,200,110,110,110,110,0
"543",1000,0.5,0.9,1,1500,1000,700,62,62,62,62,358,358,358,358,358,358,358,136,10,10,200,0,0,0,0,0
"544",1000,0.5,0.9,1,1500,1000,700,91,91,91,91,91,91,91,91,91,91,91,91,91,278,10,10,199,110,0,0
"545",1000,0.5,0.9,1,1500,1000,700,76,76,76,76,76,418,418,418,418,418,418,418,418,144,10,10,200,110,0,0
"546",1000,0.5,0.9,1,1500,1000,700,59,59,59,290,110,110,110,109,110,110,109,110,110,110,109,110,109,110,0,0
"547",1000,0.5,0.9,1,1500,1000,700,53,53,200,200,200,200,200,200,200,200,200,200,200,207,10,10,200,0,0,0
"548",1000,0.5,0.9,1,1500,1000,700,63,63,63,290,290,290,290,290,290,290,290,155,10,10,200,110,0,0,0,0
"549",1000,0.5,0.9,0,1500,1000,700,55,55,200,200,200,200,200,200,200,200,200,200,200,237,12,12,200,110,110,110
"550",1000,0.5,0.9,1,1500,1000,700,59,59,59,59,371,371,371,371,371,371,371,371,155,10,10,200,0,0,0,0
"551",1000,0.5,1,0,1500,1000,700,60,60,60,308,110,110,110,310,310,310,310,310,310,310,310,171,11,11,210,110
"552",1000,0.5,1,1,1500,1000,700,61,61,61,307,307,307,307,307,307,307,307,307,307,221,10,10,209,0,0,0
"553",1000,0.5,1,0,1500,1000,700,64,64,64,306,306,306,306,306,306,306,306,306,200,13,13,210,109,110,110,110
"554",1000,0.5,1,1,1500,1000,700,64,64,64,64,64,421,421,421,421,421,421,421,421,144,10,10,210,0,0,0
"555",1000,0.5,1,1,1500,1000,700,59,59,59,307,110,110,110,110,110,110,110,109,110,110,110,110,0,0,0,0
"556",1000,0.5,1,0,1500,1000,700,55,55,55,307,110,109,109,109,310,310,310,310,310,310,310,138,12,12,209,110
"557",1000,0.5,1,0,1500,1000,700,51,51,51,310,110,110,210,110,110,110,110,110,109,110,110,110,110,110,110,110
"558",1000,0.5,1,0,1500,1000,700,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68
"559",1000,0.5,1,1,1500,1000,700,64,64,64,64,379,110,110,110,110,110,110,109,110,110,110,0,0,0,0,0
"560",1000,0.5,1,1,1500,1000,700,52,52,52,303,110,110,110,110,110,110,109,110,109,110,110,0,0,0,0,0
"561",1000,0.6,0,1,1500,1000,700,64,64,64,64,64,110,110,110,110,110,109,110,109,0,0,0,0,0,0,0
"562",1000,0.6,0,1,1500,1000,700,60,60,60,60,60,110,109,110,110,110,109,110,0,0,0,0,0,0,0,0
"563",1000,0.6,0,1,1500,1000,700,67,67,67,67,67,110,109,110,110,110,110,110,110,0,0,0,0,0,0,0
"564",1000,0.6,0,1,1500,1000,700,60,60,60,60,60,110,109,110,109,110,110,110,0,0,0,0,0,0,0,0
"565",1000,0.6,0,1,1500,1000,700,62,62,62,62,62,110,110,109,110,109,110,109,110,0,0,0,0,0,0,0
"566",1000,0.6,0,0,1500,1000,700,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
"567",1000,0.6,0,1,1500,1000,700,57,57,57,57,110,109,110,110,110,109,110,109,110,110,110,110,0,0,0,0
"568",1000,0.6,0,1,1500,1000,700,70,70,70,70,70,110,110,110,109,110,109,110,110,110,0,0,0,0,0,0
"569",1000,0.6,0,1,1500,1000,700,62,62,62,62,62,110,110,110,110,110,109,110,110,109,0,0,0,0,0,0
"570",1000,0.6,0,0,1500,1000,700,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,12
"571",1000,0.6,0.1,0,1500,1000,700,57,57,57,57,57,57,57,170,170,170,170,170,170,170,170,170,170,170,170,170
"572",1000,0.6,0.1,1,1500,1000,700,66,66,66,66,66,150,110,109,110,110,109,110,0,0,0,0,0,0,0,0
"573",1000,0.6,0.1,1,1500,1000,700,58,58,58,58,140,110,110,110,109,110,110,0,0,0,0,0,0,0,0,0
"574",1000,0.6,0.1,1,1500,1000,700,54,54,54,54,140,110,110,110,110,110,110,110,0,0,0,0,0,0,0,0
"575",1000,0.6,0.1,1,1500,1000,700,52,52,52,130,110,109,110,110,110,110,0,0,0,0,0,0,0,0,0,0
"576",1000,0.6,0.1,1,1500,1000,700,62,62,62,62,62,150,150,120,110,110,109,110,110,110,110,110,0,0,0,0
"577",1000,0.6,0.1,1,1500,1000,700,68,68,68,68,68,150,110,109,110,110,110,110,109,110,110,0,0,0,0,0
"578",1000,0.6,0.1,1,1500,1000,700,64,64,64,64,64,150,110,110,110,110,109,110,109,0,0,0,0,0,0,0
"579",1000,0.6,0.1,1,1500,1000,700,69,69,69,69,140,140,140,140,140,110,110,110,110,110,110,110,0,0,0,0
"580",1000,0.6,0.1,1,1500,1000,700,58,58,58,58,140,110,109,110,110,110,109,0,0,0,0,0,0,0,0,0
"581",1000,0.6,0.2,0,1500,1000,700,73,73,73,73,73,73,73,73,73,73,290,290,290,290,290,290,290,290,290,290
"582",1000,0.6,0.2,1,1500,1000,700,62,62,62,62,62,190,110,109,110,110,110,109,110,0,0,0,0,0,0,0
"583",1000,0.6,0.2,0,1500,1000,700,63,63,63,63,170,170,170,170,170,170,170,170,170,170,170,170,11,11,129,110
"584",1000,0.6,0.2,1,1500,1000,700,65,65,65,65,65,65,209,110,110,110,110,110,109,110,0,0,0,0,0,0
"585",1000,0.6,0.2,1,1500,1000,700,56,56,56,56,56,188,110,110,110,110,110,110,110,0,0,0,0,0,0,0
"586",1000,0.6,0.2,0,1500,1000,700,56,56,56,150,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
"587",1000,0.6,0.2,1,1500,1000,700,59,59,59,59,59,190,109,110,110,110,110,110,110,0,0,0,0,0,0,0
"588",1000,0.6,0.2,1,1500,1000,700,53,53,53,53,170,110,109,110,110,110,109,0,0,0,0,0,0,0,0,0
"589",1000,0.6,0.2,0,1500,1000,700,55,55,55,55,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,24
"590",1000,0.6,0.2,1,1500,1000,700,55,55,55,150,110,110,110,110,110,110,110,110,110,0,0,0,0,0,0,0
"591",1000,0.6,0.3,0,1500,1000,700,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
"592",1000,0.6,0.3,1,1500,1000,700,61,61,61,61,200,110,110,110,110,110,110,110,0,0,0,0,0,0,0,0
"593",1000,0.6,0.3,1,1500,1000,700,53,53,53,170,110,110,110,110,109,110,110,110,110,0,0,0,0,0,0,0
"594",1000,0.6,0.3,1,1500,1000,700,63,63,63,63,63,227,110,110,110,110,110,110,110,110,0,0,0,0,0,0
"595",1000,0.6,0.3,1,1500,1000,700,62,62,62,62,200,110,110,110,110,110,110,110,110,0,0,0,0,0,0,0
"596",1000,0.6,0.3,0,1500,1000,700,69,69,69,69,69,69,69,69,320,320,320,320,320,320,320,320,320,320,320,48
"597",1000,0.6,0.3,0,1500,1000,700,55,55,55,170,170,170,170,170,170,170,170,170,170,170,170,170,87,12,12,139
"598",1000,0.6,0.3,0,1500,1000,700,60,60,60,60,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
"599",1000,0.6,0.3,0,1500,1000,700,62,62,62,62,62,230,230,230,230,230,230,230,230,230,230,230,230,61,14,14
"600",1000,0.6,0.3,0,1500,1000,700,65,65,65,65,65,65,65,65,65,65,378,109,110,109,110,109,110,109,110,110
"601",1000,0.6,0.4,0,1500,1000,700,57,57,57,190,109,109,109,109,109,270,270,270,270,270,270,270,270,270,270,270
"602",1000,0.6,0.4,0,1500,1000,700,57,57,57,57,230,230,230,230,230,230,230,230,230,230,230,230,102,10,10,150
"603",1000,0.6,0.4,1,1500,1000,700,71,71,71,71,71,269,110,109,110,110,110,110,110,110,110,0,0,0,0,0
"604",1000,0.6,0.4,1,1500,1000,700,50,50,50,50,230,110,110,110,109,110,0,0,0,0,0,0,0,0,0,0
"605",1000,0.6,0.4,1,1500,1000,700,53,53,53,53,230,110,110,110,110,110,110,109,110,0,0,0,0,0,0,0
"606",1000,0.6,0.4,1,1500,1000,700,55,55,55,189,110,109,110,110,110,110,110,110,109,110,0,0,0,0,0,0
"607",1000,0.6,0.4,1,1500,1000,700,58,58,58,58,229,110,109,110,110,110,110,110,110,0,0,0,0,0,0,0
"608",1000,0.6,0.4,0,1500,1000,700,59,59,59,59,59,267,267,267,267,267,267,267,267,267,267,267,96,13,13,150
"609",1000,0.6,0.4,0,1500,1000,700,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
"610",1000,0.6,0.4,0,1500,1000,700,66,66,66,66,66,66,66,66,66,66,409,409,409,409,409,409,409,409,409,409
"611",1000,0.6,0.5,0,1500,1000,700,60,60,60,60,60,302,302,302,302,302,302,302,302,302,302,108,11,11,160,110
"612",1000,0.6,0.5,1,1500,1000,700,57,57,57,57,260,109,110,109,110,109,110,110,0,0,0,0,0,0,0,0
"613",1000,0.6,0.5,1,1500,1000,700,54,54,54,210,110,110,110,110,110,110,110,0,0,0,0,0,0,0,0,0
"614",1000,0.6,0.5,0,1500,1000,700,55,55,55,55,259,259,259,259,259,259,259,259,259,259,259,118,11,11,160,110
"615",1000,0.6,0.5,1,1500,1000,700,63,63,63,63,63,63,356,110,109,110,110,110,110,110,0,0,0,0,0,0
"616",1000,0.6,0.5,1,1500,1000,700,53,53,53,53,260,109,110,109,110,110,109,110,110,109,0,0,0,0,0,0
"617",1000,0.6,0.5,1,1500,1000,700,64,64,64,64,64,306,110,110,110,110,110,110,110,110,0,0,0,0,0,0
"618",1000,0.6,0.5,1,1500,1000,700,59,59,59,59,59,310,110,110,110,110,110,109,110,109,0,0,0,0,0,0
"619",1000,0.6,0.5,1,1500,1000,700,55,55,55,55,258,110,109,110,110,109,110,0,0,0,0,0,0,0,0,0
"620",1000,0.6,0.5,0,1500,1000,700,68,68,68,68,68,68,68,68,68,68,68,459,110,110,110,110,110,109,110,110
"621",1000,0.6,0.6,1,1500,1000,700,52,52,52,52,285,110,110,109,110,110,110,110,0,0,0,0,0,0,0,0
"622",1000,0.6,0.6,1,1500,1000,700,49,49,49,230,110,110,110,110,110,110,110,0,0,0,0,0,0,0,0,0
"623",1000,0.6,0.6,0,1500,1000,700,61,61,61,61,61,344,344,344,344,344,344,344,344,344,344,344,146,10,10,170
"624",1000,0.6,0.6,0,1500,1000,700,60,60,60,60,286,286,286,286,286,286,286,286,286,286,286,286,286,166,11,11
"625",1000,0.6,0.6,0,1500,1000,700,64,64,64,64,290,290,290,290,290,290,290,290,290,290,290,290,290,183,10,10
"626",1000,0.6,0.6,0,1500,1000,700,53,53,53,53,290,290,290,290,290,290,290,290,290,290,290,134,11,11,169,110
"627",1000,0.6,0.6,0,1500,1000,700,66,66,66,66,66,66,392,392,392,392,392,392,392,392,392,392,392,143,10,10
"628",1000,0.6,0.6,0,1500,1000,700,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
"629",1000,0.6,0.6,0,1500,1000,700,72,72,72,72,72,72,72,399,399,399,399,399,399,399,399,399,78,11,11,168
"630",1000,0.6,0.6,1,1500,1000,700,66,66,66,66,66,66,373,110,109,110,110,110,110,109,110,109,0,0,0,0
"631",1000,0.6,0.7,1,1500,1000,700,51,51,51,250,110,110,109,110,110,110,110,0,0,0,0,0,0,0,0,0
"632",1000,0.6,0.7,1,1500,1000,700,54,54,54,54,316,110,110,110,110,110,110,109,0,0,0,0,0,0,0,0
"633",1000,0.6,0.7,1,1500,1000,700,52,52,52,249,110,110,180,110,110,109,110,109,110,109,110,110,0,0,0,0
"634",1000,0.6,0.7,0,1500,1000,700,66,66,66,66,315,315,315,315,315,315,315,315,315,315,157,11,11,180,110,110
"635",1000,0.6,0.7,0,1500,1000,700,57,57,57,57,320,320,320,320,320,320,320,320,320,320,320,320,181,11,11,180
"636",1000,0.6,0.7,0,1500,1000,700,66,66,66,66,66,66,66,66,440,440,440,440,440,440,440,440,440,440,114,12
"637",1000,0.6,0.7,1,1500,1000,700,56,56,56,249,110,110,110,110,110,110,110,0,0,0,0,0,0,0,0,0
"638",1000,0.6,0.7,1,1500,1000,700,63,63,63,63,63,63,63,417,110,109,110,110,110,109,110,0,0,0,0,0
"639",1000,0.6,0.7,1,1500,1000,700,57,57,57,57,57,57,409,110,110,109,110,110,0,0,0,0,0,0,0,0
"640",1000,0.6,0.7,1,1500,1000,700,61,61,61,61,61,61,395,110,109,110,110,110,110,0,0,0,0,0,0,0
"641",1000,0.6,0.8,0,1500,1000,700,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
"642",1000,0.6,0.8,1,1500,1000,700,72,72,72,72,72,72,72,72,479,110,110,110,110,110,109,110,110,110,0,0
"643",1000,0.6,0.8,1,1500,1000,700,68,68,68,68,68,68,68,429,110,110,109,110,110,110,109,110,0,0,0,0
"644",1000,0.6,0.8,1,1500,1000,700,64,64,64,64,64,403,110,110,110,109,110,110,110,109,0,0,0,0,0,0
"645",1000,0.6,0.8,1,1500,1000,700,52,52,52,52,334,110,110,110,110,110,109,110,0,0,0,0,0,0,0,0
"646",1000,0.6,0.8,1,1500,1000,700,52,52,52,52,348,110,110,110,110,109,110,0,0,0,0,0,0,0,0,0
"647",1000,0.6,0.8,1,1500,1000,700,50,50,50,268,110,110,110,110,110,110,109,110,0,0,0,0,0,0,0,0
"648",1000,0.6,0.8,1,1500,1000,700,67,67,67,67,67,67,67,67,462,110,110,110,110,110,110,110,110,110,0,0
"649",1000,0.6,0.8,1,1500,1000,700,62,62,62,62,62,62,422,110,110,110,110,109,110,110,110,110,0,0,0,0
"650",1000,0.6,0.8,0,1500,1000,700,51,51,51,265,265,265,265,265,265,265,265,265,265,265,191,11,11,188,109,110
"651",1000,0.6,0.9,0,1500,1000,700,53,53,53,53,356,356,356,356,356,356,356,356,356,356,356,356,247,10,10,200
"652",1000,0.6,0.9,1,1500,1000,700,58,58,58,58,359,359,359,359,359,359,359,359,359,359,187,11,11,200,110,0
"653",1000,0.6,0.9,1,1500,1000,700,57,57,57,57,372,110,110,110,110,110,109,0,0,0,0,0,0,0,0,0
"654",1000,0.6,0.9,1,1500,1000,700,51,51,51,288,109,110,109,110,110,110,110,109,110,0,0,0,0,0,0,0
"655",1000,0.6,0.9,1,1500,1000,700,67,67,67,67,67,67,67,453,110,110,110,110,110,110,110,110,110,110,110,0
