"","budget","at","bb","extinct","","","","","","","","","","","","","","","","","","","","","","",""
"78",1000,0.1,0.6,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1600,2200,1000,1000,1000,1600,1000,1000,1000,1000
"79",1000,0.1,0.6,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"80",1000,0.1,0.6,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1600,2200,2800,1000,1000,1000,1000,1000,1000,1000,1600,2200,1000,1000
"81",1000,0.1,0.7,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1700,2400,1000,1000,1000,1000,1000,1000,1000,1000,1000
"82",1000,0.1,0.7,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1700,2400,3100,1000,1000,1000,1000,1000,1000,1000,1000,1700,2400
"83",1000,0.1,0.7,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1700,2400,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"84",1000,0.1,0.7,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1700,2400,3100,1000,1000,1000,1000,1000,1000,1000,1000,1000,1700,2400
"85",1000,0.1,0.7,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1700,2400,3100,1000,1700,2400,3100,1000,1700,1000,1000,1000
"86",1000,0.1,0.7,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1700,2400,3100,1000,1000,1700,2400,1000,1700,2400,1000,1000
"87",1000,0.1,0.7,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1700,2400,3100,1000,1000,1000,1700,1000,1000,1000,1000,1000
"88",1000,0.1,0.7,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1700,2400,3100,1000,1000,1700
"89",1000,0.1,0.7,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1700,2400,3100,1000,1000,1000,1000,1000,1000,1000,1000,1000
"90",1000,0.1,0.7,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1700,2400,1000,1000,1000,1700,2400,1000,1000,1000,1700,2400
"91",1000,0.1,0.8,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1800,2600,1000,1000,1000,1000,1000,1800,1000,1800,2600,1000
