"","rep","memory","budget","ratio","at","bb","ext_prob","ext_prob_sd","ext_prob_95ci_inf","ext_prob_95ci_sup","act_dev","act_dev_sd","act_dev_95ci_inf","act_dev_95ci_sup","abs_act_dev","abs_act_dev_sd","abs_act_dev_95ci_inf","abs_act_dev_95ci_sup","fin_yield","fin_yield_sd","fin_yield_95ci_inf","fin_yield_95ci_sup","max_diff_yield","max_diff_yield_sd","max_diff_yield_95ci_inf","max_diff_yield_95ci_sup","inac_ts","inac_ts_sd","inac_ts_95ci_inf","inac_ts_95ci_sup","SumAbsDev","SumAbsDev_sd","SumAbsDev_95ci_inf","SumAbsDev_95ci_sup"
"85",10,1,1000,0.4,0.5,0.5,1,0,1,1,-0.86005,0.528672493779361,-0.9553,-0.7541,0.86005,0.520864625436239,0.75755,0.9592,39640.575,1636.36822400595,39288.55,39895.625,0.00998208753464809,0.0345094361729209,0.00426408704194257,0.0170151675652428,0,0,0,0,1261.79166666667,253.128705275204,1214.18333333333,1307.90666666667
"86",10,1,1000,0.4,0.5,0.6,1,0,1,1,-0.7873,0.590136413155655,-0.8943,-0.6839,0.7873,0.592624690170535,0.68235,0.8946,39329.125,2274.77254189499,38877.25,39695.875,0.0155899725423449,0.0378529291167364,0.00813187863622803,0.0226612768946537,0.0142857142857143,0.139938438035835,0,0.0428571428571429,1219.68928571429,301.5093265172,1163.86428571429,1276.14166666667
"87",10,1,1000,0.4,0.5,0.7,1,0,1,1,-0.9058,0.397005100890474,-0.96885,-0.821,0.9058,0.386702909157807,0.8234,0.9647,39374.4625,2094.47377660585,38991.2,39730.825,0.0159722323671992,0.0438875169169653,0.0075325468726388,0.0237046396005347,0.03125,0.311974384353997,0,0.09375,1193.01458333333,664.033612303752,1052.95833333333,1305.57333333333
"88",10,1,1000,0.4,0.5,0.8,1,0,1,1,-0.8411,0.505914752034756,-0.9278,-0.7452,0.8411,0.504003314351702,0.74095,0.9218,39277.6125,2538.95907983073,38762.6,39689.1375,0.0157484444316679,0.0417402532830767,0.00837841407605064,0.0241259846801007,0.0365079365079365,0.259533251180668,0,0.0952380952380952,1162.98912698413,479.639044592333,1073.57492063492,1242.51666666667
"89",10,1,1000,0.4,0.5,0.9,1,0,1,1,-0.89785,0.477898963820922,-0.9735,-0.7972,0.89785,0.48924929841544,0.79375,0.97435,39504.4625,1708.85639630511,39148.4875,39784.675,0.0140225006093386,0.035423575947091,0.00740894785808432,0.0205023502978992,0,0,0,0,1290.92,283.78843987338,1236.61,1339.145
"90",10,1,1000,0.5,0.3,0,1,0,1,1,-0.9483,0.126089940170587,-0.97225,-0.92505,0.9483,0.12714791385976,0.9245,0.96995,39679.25,1308.00869198299,39423.775,39901.3,0.0119033276439297,0.0416520131177896,0.00465615841179187,0.0206497261287849,0.0404040404040404,0.259295664941408,0,0.0848484848484848,1202.34556277056,743.459657044566,1060.92874458874,1330.67
"91",10,1,1000,0.5,0.3,0.1,1,0,1,1,-0.9276,0.372760751516453,-0.9794,-0.8527,0.9276,0.366297155676463,0.8498,0.97785,39745.375,1309.3865148348,39476.9125,39964.7,0.00624227112297267,0.0237858179204628,0.00222700348170077,0.0109875789012564,0.053475935828877,0.381337015298021,0,0.141176470588235,1158.11680481283,644.45479949818,1029.70027629234,1268.4975
"92",10,1,1000,0.5,0.3,0.2,1,0,1,1,-0.94345,0.157586207109351,-0.972,-0.91305,0.94345,0.151861994147281,0.91575,0.97125,39806.75,780.014459482074,39662.4,39948.075,0.00680451138749103,0.029041293004112,0.00165829145728643,0.0122326923808962,0.0333333333333333,0.244654202932109,0,0.0888888888888888,1175.68984126984,590.985814330651,1062.0473015873,1274.54666666667
"93",10,1,1000,0.5,0.3,0.3,1,0,1,1,-0.9266,0.18710201887087,-0.96025,-0.8945,0.9266,0.188241601645332,0.8908,0.95885,39586.1,1218.06948889375,39361.3,39810.1,0.0139577457229815,0.0365296079334945,0.00696816867544376,0.0207927042966236,0.0753246753246753,0.408797394418191,0.0181818181818182,0.157142857142857,1057.97504329004,823.307674121264,905.173809523809,1209.13575757576
"94",10,1,1000,0.5,0.3,0.4,1,0,1,1,-0.925,0.346732902927055,-0.97365,-0.85365,0.925,0.34663351949862,0.8521,0.9739,39606.76875,2325.44663719301,39100.50625,39965.825,0.00921366184605913,0.0385623171894331,0.0024,0.016374842992031,0.025,0.260391665466551,0,0.075,1198.70821428571,580.12401436224,1093.07142857143,1302.61321428571
