"","rep","budget","at","bb","extinct","act_dev","abs_act_dev","fin_yield","max_diff_yield","inac_ts","SumSqDev"
"130",30,1000,0.1,0.2,1,-0.028,0.028,39582.5,0.0115577889447236,0.25,9529754
"131",31,1000,0.1,0.2,0,-0.344,0.344,32316.734375,0.0961538461538462,0.15,8151117
"132",32,1000,0.1,0.2,0,-0.3185,0.3185,31623.28125,0.0980466384009691,0.1,9648704
"133",33,1000,0.1,0.2,0,-0.222,0.222,36203.59375,0.0672549806123813,0.1,7586292
"134",34,1000,0.1,0.2,0,-0.321,0.321,40000,0,0.1,8863111
"135",35,1000,0.1,0.2,0,-0.08,0.08,36162.625,0.0705416116248349,0.1,8005314
"136",36,1000,0.1,0.2,0,-0.1455,0.1455,30478.828125,0.120387198735678,0.2,8995618
"137",37,1000,0.1,0.2,0,-0.468,0.468,39411,0.0126071608673727,0.1,9112675
"138",38,1000,0.1,0.2,0,-1,1,39103.25,0.015989847715736,0.25,14275821
"139",39,1000,0.1,0.2,0,-0.3385,0.3385,34389.375,0.0719570072585148,0.05,7921175
"140",40,1000,0.1,0.2,0,0.248,0.248,35139.0625,0.0607142857142857,0.05,7077453
"141",41,1000,0.1,0.2,0,0.315,0.315,33992.0625,0.0578894901737397,0.05,7532196
"142",42,1000,0.1,0.2,0,-0.00349999999999995,0.00349999999999995,39820.25,0.00601202404809619,0.15,8152845
"143",43,1000,0.1,0.2,0,-0.074,0.074,32394.75,0.0822667751720056,0.15,9946626
"144",44,1000,0.1,0.2,0,-0.439,0.439,38900,0.0309644670050761,0,10905441
"145",45,1000,0.1,0.2,1,-0.9655,0.9655,39976,0.007,0.0833333333333334,16344345
"146",46,1000,0.1,0.2,1,-0.051,0.051,39772,0.00750750750750751,0.25,6854301
"147",47,1000,0.1,0.2,1,-0.0659999999999999,0.0659999999999999,39904,0.00400200100050025,0.210526315789474,15236577
"148",48,1000,0.1,0.2,0,0.5545,0.5545,34253.90625,0.075267304445695,0.1,8472017
