"rep","budget","at","bb","ext_prob","ext_prob_sd","ext_prob_95ci_inf","ext_prob_95ci_sup","act_dev","act_dev_sd","act_dev_95ci_inf","act_dev_95ci_sup","abs_act_dev","abs_act_dev_sd","abs_act_dev_95ci_inf","abs_act_dev_95ci_sup","fin_yield","fin_yield_sd","fin_yield_95ci_inf","fin_yield_95ci_sup","max_diff_yield","max_diff_yield_sd","max_diff_yield_95ci_inf","max_diff_yield_95ci_sup","inac_ts","inac_ts_sd","inac_ts_95ci_inf","inac_ts_95ci_sup","overK_tot","overK_sd","overK_95ci_inf","overK_95ci_sup"
100,1000,0.6,0.7,1,0,1,1,-0.50794,0.134444967308625,-0.595525,-0.43191,0.51754,0.127103781687929,0.439035,0.594825,39593.98375,243.77844776101,39422.67875,39726.801875,0.011229140392102,0.00469482023723098,0.00844907126698587,0.0142921883223037,0.270574092574093,0.0206467809472961,0.257873015873016,0.283429792429792,0.338027333777334,0.0369155178835687,0.314232600732601,0.360207153957154
100,1000,0.6,0.8,1,0,1,1,-0.60505,0.122653954380071,-0.686425,-0.536765,0.60978,0.12182688621174,0.53299,0.68458,39742.824375,171.848275204194,39624.839375,39837.9625,0.00757501130672819,0.00367146340456781,0.00539262594948944,0.00986368698183345,0.255880785880786,0.0193408694737368,0.244076312576313,0.266629509379509,0.325380064380064,0.0382741911847381,0.302308635808636,0.348697524697525
100,1000,0.6,0.9,1,0,1,1,-0.561595,0.129311929288839,-0.64263,-0.48319,0.566755,0.127360504329964,0.488075,0.643475,39587.115625,236.504607111792,39431.66375,39719.446875,0.0118617741389333,0.00493818873606551,0.00899244043572023,0.0150546700819933,0.258957731810673,0.0233899747556752,0.244230625583567,0.273049486461251,0.335932431947138,0.0395879791983339,0.3088197945845,0.359170634920635
100,1000,0.6,1,1,0,1,1,-0.59737,0.128326672458117,-0.674865,-0.52189,0.60217,0.122447396146419,0.527125,0.678255,39628.245625,211.497237173965,39482.465,39742.596875,0.0107440527925847,0.00453106699418631,0.0081274909330064,0.0137908529441195,0.268055375180375,0.0203409075962316,0.255542207792208,0.280291847041847,0.324153318903319,0.0364215077582982,0.301624098124098,0.346818903318903
100,1000,0.7,0,1,0,1,1,-0.659665,0.117262589689925,-0.73069,-0.58394,0.663855,0.110368179672024,0.59349,0.729485,39779.7275,161.303929506737,39663.4,39863.290625,0.00709499171641503,0.00370413497442695,0.00504929772684254,0.0096082981880832,0.279976190476191,0.0186676166488468,0.268861111111111,0.290876984126984,0.365313492063492,0.0335518089633323,0.344083333333333,0.386690476190476
100,1000,0.7,0.1,1,0,1,1,-0.656955,0.111032517337521,-0.723285,-0.592595,0.656955,0.107428807097858,0.58812,0.72375,39868.09625,72.9120692238777,39818.53,39908.97125,0.00608517321762049,0.0028560562570345,0.00428653236330765,0.00780603860777134,0.292050144300144,0.0248323130217142,0.277949494949495,0.308135642135642,0.361406926406927,0.0412304790881184,0.335835497835498,0.385615079365079
100,1000,0.7,0.2,1,0,1,1,-0.64583,0.110241583586487,-0.709895,-0.576455,0.64765,0.109919156215223,0.57769,0.70958,39841.05875,108.855319065398,39764.764375,39901.85875,0.00665926813595943,0.00369994653350059,0.00446826382734567,0.00906775976614134,0.286392857142857,0.0233839165788819,0.272269841269841,0.30081746031746,0.392329365079365,0.0350302463467906,0.368956349206349,0.412099206349206
100,1000,0.7,0.3,1,0,1,1,-0.56241,0.121417748848088,-0.63784,-0.48752,0.56575,0.122094470711574,0.490095,0.643145,39647.518125,214.663309680777,39503.98875,39772.914375,0.00974693562706151,0.0044490553862659,0.00727548853917653,0.0125994314889418,0.289638278388278,0.0231251155754097,0.27607905982906,0.304487179487179,0.358061965811966,0.0381385707180302,0.336254273504274,0.38292735042735
100,1000,0.7,0.4,1,0,1,1,-0.607015,0.121942101491013,-0.685625,-0.53238,0.609085,0.124072000319072,0.52955,0.68327,39786.361875,114.956805873538,39711.299375,39850.5925,0.00837232756619409,0.00360759018318262,0.00617766549551375,0.0106440296873341,0.275926046176046,0.0215350270028217,0.262547619047619,0.288650793650794,0.34418759018759,0.0372158181165483,0.322703463203463,0.367150793650794
100,1000,0.7,0.5,1,0,1,1,-0.64332,0.113230716768547,-0.712225,-0.573885,0.64654,0.111348156558398,0.574855,0.71516,39787.01,161.226128286604,39673.875625,39872.7575,0.00705124273329862,0.0033874165223634,0.00502356257041926,0.00922523149038185,0.270293650793651,0.0233165559252858,0.255912698412698,0.284599206349206,0.328388888888889,0.0406305789132481,0.302793650793651,0.352424603174603
100,1000,0.7,0.6,1,0,1,1,-0.591825,0.127503704517718,-0.67228,-0.514515,0.596975,0.122375986827498,0.522255,0.66904,39587.745,249.625301095787,39424.273125,39726.254375,0.0105643500220688,0.00490710024958003,0.00773692566565741,0.0136802885702274,0.284412698412698,0.0223075190196064,0.27118253968254,0.298444444444444,0.370531746031746,0.0405310296623353,0.345214285714286,0.395071428571429
100,1000,0.7,0.7,1,0,1,1,-0.678855,0.122507251774222,-0.75827,-0.6015,0.685135,0.11078989790307,0.615615,0.752425,39693.916875,260.120947134232,39508.58375,39826.825,0.00832837435873536,0.00485113075428921,0.00560249060214448,0.0116104174403969,0.272123015873016,0.0211505614633224,0.259619047619048,0.285420634920635,0.363813492063492,0.0382755233390904,0.34059126984127,0.387309523809524
100,1000,0.7,0.8,1,0,1,1,-0.68065,0.120162735899606,-0.75059,-0.60393,0.682,0.1209499025558,0.60218,0.75631,39806.539375,114.183399911376,39732.586875,39873.39125,0.00722687776127094,0.00358563122981028,0.00506005783506406,0.00950544820010326,0.279099312452254,0.0253161942112306,0.264231092436975,0.294213309566251,0.352905016552075,0.0360887157771339,0.331349927849928,0.374312049062049
100,1000,0.7,0.9,1,0,1,1,-0.627085,0.127873664741684,-0.70437,-0.547445,0.633455,0.129440022438439,0.55542,0.714925,39687.305,203.166624845872,39552.4475,39797.6675,0.0103623268342293,0.00466840609599829,0.0075164421701122,0.0133474858883577,0.267381257631258,0.0264448950663386,0.251734432234432,0.283297619047619,0.339753052503052,0.0428527209125969,0.311348290598291,0.366057692307692
100,1000,0.7,1,1,0,1,1,-0.57641,0.130372274283757,-0.65162,-0.498855,0.58194,0.126980207052838,0.505615,0.66216,39626.528125,249.584654814157,39458.934375,39766.438125,0.0103861439924485,0.00498859354757175,0.00752424404954373,0.0138316864770025,0.275167748917749,0.017929887772283,0.263603174603175,0.286327561327561,0.355346681096681,0.0344872148557938,0.3335,0.374789682539682
100,1000,0.8,0,1,0,1,1,-0.69997,0.100429351682098,-0.75935,-0.635345,0.70065,0.107368941907157,0.631735,0.76246,39813.505625,138.618585152598,39717.066875,39885.98625,0.00671967384748021,0.00376431863927271,0.00436911560023127,0.00906357899714349,0.309050144300144,0.0260521673631362,0.292920634920635,0.324775974025974,0.392478354978355,0.0398857872758066,0.365492424242424,0.416821428571429
100,1000,0.8,0.1,1,0,1,1,-0.70543,0.0991379726576575,-0.76679,-0.646385,0.70725,0.103154292990641,0.643975,0.770815,39822.28875,105.832146530408,39756.8725,39883.6875,0.00714393811516758,0.00382055924072948,0.00483678593628697,0.0094928917311451,0.301940476190476,0.0245274098435145,0.286710317460317,0.31777380952381,0.38052380952381,0.0411586233695904,0.355916666666667,0.405670634920635
100,1000,0.8,0.2,1,0,1,1,-0.720925,0.096660215329088,-0.779115,-0.6634,0.721805,0.094970703604007,0.656375,0.7765,39822.194375,110.510255996485,39754.6125,39884.51125,0.00690114644423904,0.00378162542650291,0.00466410785661586,0.00924530953424115,0.298048618048618,0.0324490947134126,0.277173437673438,0.318493978243978,0.36908769008769,0.0448592190165821,0.341426795426795,0.396686535686536
100,1000,0.8,0.3,1,0,1,1,-0.70129,0.10712576585811,-0.76073,-0.63304,0.70283,0.102807910183049,0.640265,0.764875,39780.390625,182.074568577113,39656.283125,39875.5675,0.00692776792503279,0.00416503432679509,0.00469527655075155,0.00967351503794673,0.29593253968254,0.0224726956495076,0.282170634920635,0.308972222222222,0.370095238095238,0.0363714487472785,0.346392857142857,0.393111111111111
100,1000,0.8,0.4,1,0,1,1,-0.732355,0.104386192382619,-0.79906,-0.670005,0.733415,0.101846637805808,0.672955,0.796585,39798.50375,118.024937090011,39720.49125,39866.91,0.00773686792094517,0.0039257221285104,0.00539159477806831,0.0100862493284648,0.293053391053391,0.0249889172969189,0.277509018759019,0.307555555555556,0.361252164502165,0.039942612173458,0.337154761904762,0.384664862914863
100,1000,0.8,0.5,1,0,1,1,-0.762385,0.103584865330464,-0.821365,-0.6981,0.764205,0.101110798055559,0.69622,0.82326,39783.593125,151.001353246934,39679.22875,39865.888125,0.00733025924899125,0.00405378884540455,0.00496013871832433,0.00990173227241467,0.286879148629149,0.0245717835712868,0.271420634920635,0.30108152958153,0.369451298701299,0.0377620659713155,0.346133838383838,0.391795454545455
100,1000,0.8,0.6,1,0,1,1,-0.73088,0.106040125585695,-0.79232,-0.663405,0.73216,0.10801096172681,0.66492,0.796475,39672.855625,226.950564281144,39536.73375,39806.5225,0.00897853003686383,0.00445143249183036,0.0064233486844534,0.0119863017053302,0.285356962481962,0.0263077862832281,0.270051406926407,0.301420093795094,0.331437049062049,0.0382217978308855,0.30978373015873,0.355063492063492
100,1000,0.8,0.7,1,0,1,1,-0.73962,0.109081766114162,-0.80747,-0.67111,0.74361,0.101029587073003,0.680215,0.80361,39750.656875,217.986061747281,39600.594375,39869.009375,0.00701079573681389,0.00443741188689644,0.00451554707801958,0.00984995039622485,0.280950216450216,0.0234888518124966,0.267595238095238,0.29663455988456,0.367795454545454,0.0358754638018967,0.346378787878788,0.389873015873016
100,1000,0.8,0.8,1,0,1,1,-0.73184,0.112731947498559,-0.80185,-0.660445,0.73385,0.111347658077017,0.669095,0.80309,39779.9775,174.233902079202,39665.906875,39873.9225,0.0070501246070433,0.00385764522814837,0.00475298777954908,0.00939929851618477,0.272569264069264,0.0236492772913011,0.258426406926407,0.286471861471861,0.352308080808081,0.0370920623784287,0.330651875901876,0.376304112554113
100,1000,0.8,0.9,1,0,1,1,-0.790755,0.0913427965621921,-0.84729,-0.73193,0.791025,0.098202481375682,0.73045,0.850665,39861.7,152.899395050467,39747.42625,39937.3675,0.00465418758300052,0.00325719248477312,0.00280580916951202,0.00681137582430309,0.292595238095238,0.0256637477038495,0.277281746031746,0.309,0.38390873015873,0.0407293465365634,0.357924603174603,0.409043650793651
100,1000,0.8,1,1,0,1,1,-0.716225,0.108198776016751,-0.781645,-0.647555,0.720275,0.102624310010555,0.651705,0.777325,39714.90875,225.114996394692,39556.70125,39829.4525,0.00820677979474639,0.00417717935248408,0.00566477255807717,0.010756100493936,0.285584249084249,0.0256108685354963,0.270846153846154,0.301250915750916,0.369072344322344,0.0370789036063666,0.346153540903541,0.39159126984127
100,1000,0.9,0,1,0,1,1,-0.757805,0.0755474552629409,-0.803735,-0.709725,0.757805,0.0761956792118129,0.708015,0.804015,39921.22,59.6869886222629,39881.71875,39956.285,0.0033212990912608,0.00228742895249546,0.00199137444188384,0.00478866417149039,0.354299783549784,0.0315377331878639,0.33502380952381,0.374121212121212,0.381168831168831,0.0382209968282807,0.358619047619048,0.404883116883117
100,1000,0.9,0.1,1,0,1,1,-0.74084,0.0861556630666393,-0.79366,-0.690915,0.7427,0.0871956296070245,0.684875,0.794305,39824.269375,143.945188285168,39725.941875,39901.76125,0.00526615926467706,0.00363519408530152,0.00321501406619742,0.00755334291759761,0.353019841269841,0.033315065583964,0.332988095238095,0.373571428571429,0.369428571428571,0.04230595985037,0.342619047619048,0.394190476190476
100,1000,0.9,0.2,1,0,1,1,-0.75617,0.0799272399296098,-0.80243,-0.70603,0.75642,0.079488475270304,0.705495,0.803265,39862.82625,131.727124632447,39771.9775,39928.12375,0.0049887734206675,0.00349206121130241,0.00297924682702888,0.00715255222084507,0.34690873015873,0.0336130224204653,0.325428571428572,0.367234126984127,0.376003968253968,0.0434566399934517,0.348813492063492,0.402357142857143
100,1000,0.9,0.3,1,0,1,1,-0.78113,0.0840752817895721,-0.82899,-0.72712,0.78363,0.0823591369833375,0.73393,0.83152,39848.36,132.906651720395,39760.8175,39918.10625,0.00554947016373228,0.00348330345668791,0.00345704476672836,0.00786331303891237,0.347034632034632,0.0356855580125806,0.324619047619048,0.367367965367965,0.377300144300144,0.0418725980006948,0.350547619047619,0.403034271284271
100,1000,0.9,0.4,1,0,1,1,-0.76317,0.0857545297710641,-0.81639,-0.70861,0.765,0.0788237460438388,0.719595,0.81576,39903.36375,84.4210063367911,39844.59625,39950.65625,0.00406134378639349,0.00257312419382476,0.00251829785978875,0.00577772101637634,0.330436507936508,0.0299802289669806,0.313198412698413,0.349638888888889,0.383440476190476,0.0455179686570905,0.354726190476191,0.41318253968254
100,1000,0.9,0.5,1,0,1,1,-0.758395,0.0849838138807082,-0.81314,-0.70539,0.760015,0.0855735530438257,0.706335,0.809605,39871.30125,100.111200796774,39805.1425,39929.73375,0.0046775304935049,0.00321712911315764,0.00289023800587737,0.00682079544208329,0.340812035187035,0.0348358749326583,0.32062697025197,0.363363997113997,0.381888916638917,0.0428744729344179,0.355318986568987,0.408315712065712
100,1000,0.9,0.6,1,0,1,1,-0.65451,0.0999937138872206,-0.71632,-0.595485,0.66172,0.0957196730350618,0.603735,0.719465,39740.3890625,185.217264814993,39622.4884375,39843.018125,0.0076558876940489,0.00429592244305273,0.00507421214384509,0.0102270990656435,0.33425,0.036155710378246,0.313095238095238,0.356174603174603,0.343829365079365,0.0449693134100636,0.316321428571429,0.369853174603175
100,1000,0.9,0.7,1,0,1,1,-0.740415,0.0928306379559618,-0.79306,-0.68004,0.743925,0.0913359515949625,0.685385,0.7987,39849.3515625,136.325719775928,39755.1409375,39921.285,0.0051156089791773,0.00365374092465916,0.00311196291670734,0.00763286946605689,0.334947163947164,0.0317179215183945,0.315989898989899,0.355150793650794,0.371871267621268,0.0371998503471434,0.350225885225885,0.39514874014874
100,1000,0.9,0.8,1,0,1,1,-0.792785,0.0884406684621965,-0.84691,-0.738855,0.797235,0.0843371908432877,0.742715,0.84609,39896.02875,100.723099248754,39826.27375,39950.26125,0.00403795821122425,0.00314627252016672,0.00220244642408174,0.00599758829369488,0.345006387403446,0.0305991432619634,0.325421717171717,0.36422428062134,0.396697818521348,0.041129896360198,0.371797619047619,0.423410067057126
100,1000,0.9,0.9,1,0,1,1,-0.762305,0.0944206517117506,-0.82157,-0.705925,0.764605,0.0887313334474433,0.70951,0.81908,39821.41625,174.327088607021,39715.27875,39921.79875,0.00598609789341409,0.00378926932919441,0.00370906639021048,0.00841124989845573,0.336884199134199,0.0306321528402561,0.318453463203463,0.355528499278499,0.380526515151515,0.0407707980608982,0.355911255411256,0.407013708513709
100,1000,0.9,1,1,0,1,1,-0.7569,0.0902531877904508,-0.81148,-0.70057,0.76175,0.088780899658546,0.707925,0.814095,39859.455625,138.516716014779,39763.4675,39934.3225,0.00478051169805971,0.00315033497936304,0.00291815091404238,0.00664301460116307,0.333007936507937,0.0318157631442031,0.31236038961039,0.351842352092352,0.364917748917749,0.0420572272237683,0.340073593073593,0.391905483405483
100,1000,1,0,1,0,1,1,-0.76895,0.0716080996150632,-0.813085,-0.72423,0.76971,0.0707117837477291,0.725685,0.81201,39928.17125,60.19539004324,39888.695,39961.75125,0.00326405939594532,0.00275159061933263,0.00171680821948132,0.00511012451326626,0.425982600732601,0.0268466260307831,0.409178571428572,0.44271916971917,0.393109584859585,0.036750820350172,0.370792124542125,0.414526251526252
100,1000,1,0.1,1,0,1,1,-0.72395,0.075724414137332,-0.76911,-0.67537,0.72449,0.075089165646119,0.67548,0.7672,39916.3675,75.1571050056649,39869.005,39958.933125,0.00355285555382108,0.00244232940824238,0.00216455146140648,0.00508785603675619,0.433034188034188,0.0325748912783487,0.412623015873016,0.45268894993895,0.395868131868132,0.0450132596370665,0.366931623931624,0.422230158730159
100,1000,1,0.2,1,0,1,1,-0.759375,0.0721014737723523,-0.79912,-0.714265,0.759505,0.0721492566890528,0.71371,0.800925,39879.065,88.5666040877079,39819.33,39929.9175,0.00504915078113296,0.00313847558064621,0.00322353505630643,0.0069732859825834,0.430638888888889,0.0297034615961178,0.412349206349206,0.450194444444445,0.371781746031746,0.0441183423607611,0.344484126984127,0.397186507936508
100,1000,1,0.3,1,0,1,1,-0.750085,0.0855364537729943,-0.79892,-0.69448,0.753515,0.0838301422175891,0.70088,0.802465,39810.8575,161.806853727769,39706.17,39902.55625,0.00555885891183238,0.00356978016671653,0.00349927712504493,0.00798039339358268,0.430108974358975,0.0338049230464418,0.408888888888889,0.449358974358975,0.386067155067155,0.0431554291305963,0.359650793650794,0.412452075702076
100,1000,1,0.4,1,0,1,1,-0.745565,0.0766789426920765,-0.793565,-0.69803,0.746625,0.0743193911955743,0.69905,0.79181,39826.210625,167.832456262534,39715.139375,39918.03,0.00471120739406369,0.0037928101877329,0.0025243110016363,0.00710580772204746,0.43659126984127,0.0285739755616318,0.417384920634921,0.453496031746032,0.413960317460318,0.0464845967213029,0.385702380952381,0.441218253968254
100,1000,1,0.5,1,0,1,1,-0.69821,0.0816513680085068,-0.74638,-0.64783,0.70008,0.0802125058083624,0.64955,0.75155,39858.444375,102.212347168988,39789.58625,39917.93875,0.00554073792156246,0.0032842210048123,0.00368147973256293,0.0076927407886834,0.425531746031746,0.0272593020586989,0.408190476190476,0.441698412698413,0.385484126984127,0.0420719843231613,0.360619047619048,0.411833333333333
100,1000,1,0.6,1,0,1,1,-0.74524,0.0884141671283382,-0.799925,-0.689885,0.7485,0.0940028644202297,0.682015,0.80526,39776.400625,210.744681186083,39634.431875,39897.904375,0.00597700982834154,0.00445365597819544,0.00353853741662562,0.00907588572807797,0.433007020757021,0.0291234439847046,0.415863247863248,0.451,0.387244505494506,0.0417402586106673,0.360349206349206,0.412754884004884
100,1000,1,0.7,1,0,1,1,-0.740825,0.0921191770365043,-0.79869,-0.683825,0.745255,0.085437748632863,0.691875,0.79642,39823.7840625,176.812525892846,39693.6371875,39914.471875,0.00495282789743211,0.00400879954076986,0.00251491581612842,0.00741602844679652,0.426025974025974,0.0249437119388016,0.41074025974026,0.441287878787879,0.390895021645022,0.0414694367842726,0.365371212121212,0.416159090909091
100,1000,1,0.8,1,0,1,1,-0.7653,0.075758399877232,-0.81213,-0.71894,0.76623,0.0765842533983707,0.717415,0.811665,39873.480625,104.341385816471,39803.726875,39932.10125,0.00460401425636249,0.00340631144630342,0.00268598531914722,0.0068412817695987,0.428823953823954,0.0234897005135356,0.413746031746032,0.441823953823954,0.4230386002886,0.043635798874943,0.396174603174603,0.450858946608947
100,1000,1,0.9,1,0,1,1,-0.7501,0.0775232128792806,-0.792765,-0.69886,0.75053,0.0718116487374272,0.70444,0.79511,39888.86625,87.5476302738593,39831.6825,39936.64875,0.00453923161775637,0.00294621169554585,0.00298857525245462,0.00659543428121664,0.428970085470086,0.0300376745853474,0.410444444444445,0.448025641025641,0.399092185592186,0.0431905418886548,0.372906593406594,0.42693833943834
100,1000,1,1,1,0,1,1,-0.794285,0.0786682172259811,-0.8426,-0.746565,0.798325,0.0767411587661765,0.748635,0.84215,39880.43625,125.28192111659,39797.291875,39948.71375,0.0038902502097426,0.00307143321493968,0.00212926820947914,0.00584316551426831,0.431386904761905,0.0252376925572181,0.415142857142857,0.446361111111111,0.402849206349206,0.0443399734123143,0.374154761904762,0.429785714285714
