"rep","memory","budget","ratio","at","bb","extinct","act_dev","abs_act_dev","fin_yield","max_diff_yield","inac_ts","SumAbsDev","final_ts"
3,1,1000,0.3,0.3,0.2,1,-0.995,0.995,39940,0.003,0,5484,4
4,1,1000,0.3,0.3,0.2,1,-0.619,0.619,38285.75,0.0309768637532134,0,3499,3
5,1,1000,0.3,0.3,0.2,1,-0.616,0.616,39643.25,0.0148092369477912,0,3485,3
6,1,1000,0.3,0.3,0.2,1,-0.625,0.625,39582.75,0.0150526843953838,0,3513,3
7,1,1000,0.3,0.3,0.2,1,-0.611,0.611,39058.4375,0.0343955488113303,0,3472,3
8,1,1000,0.3,0.3,0.2,1,-0.626,0.626,39970,0.002,0,3522,3
9,1,1000,0.3,0.3,0.2,1,-0.989,0.989,39922,0.005,0,5412,4
10,1,1000,0.3,0.3,0.2,1,-0.6115,0.6115,39423.5,0.0148614609571788,0,3466,3
1,1,1000,0.4,0.3,0.2,1,-0.9315,0.9315,39934,0.0055,0,6233,5
2,1,1000,0.4,0.3,0.2,1,-0.929,0.929,39754.75,0.0145145145145145,0,6014,5
3,1,1000,0.4,0.3,0.2,1,-0.989,0.989,40000,0,0,7321,6
4,1,1000,0.4,0.3,0.2,1,-0.985,0.985,40000,0,0,6884,5
5,1,1000,0.4,0.3,0.2,1,-0.9075,0.9075,39731.5,0.0087719298245614,0,5955,5
6,1,1000,0.4,0.3,0.2,1,-0.622,0.622,39802.75,0.00825825825825826,0,3513,3
7,1,1000,0.4,0.3,0.2,1,-0.9585,0.9585,39135,0.0189777327935223,0,5242,4
8,1,1000,0.4,0.3,0.2,1,-0.9935,0.9935,40000,0,0,7319,5
9,1,1000,0.4,0.3,0.2,1,-0.9795,0.9795,39365.5,0.0171457387796268,0,5320,4
10,1,1000,0.4,0.3,0.2,1,-0.9205,0.9205,39418.75,0.0181360201511335,0,6622,6
1,1,1000,0.5,0.3,0.2,1,-0.9935,0.9935,40000,0,0.111111111111111,9288,9
2,1,1000,0.5,0.3,0.2,1,-0.9005,0.9005,39493.25,0.0220883534136546,0,6248,5
3,1,1000,0.5,0.3,0.2,1,-0.968,0.968,40000,0,0,6928,5
4,1,1000,0.5,0.3,0.2,1,-0.989,0.989,40000,0,0,7091,5
5,1,1000,0.5,0.3,0.2,1,-0.9925,0.9925,40000,0,0,7744,6
6,1,1000,0.5,0.3,0.2,1,-0.905,0.905,39480.75,0.0165829145728643,0,6195,5
7,1,1000,0.5,0.3,0.2,1,-0.969,0.969,40000,0,0,7329,7
8,1,1000,0.5,0.3,0.2,1,-0.961,0.961,40000,0,0,7428,7
9,1,1000,0.5,0.3,0.2,1,-0.9,0.9,39475.5,0.0168299422255715,0,6119,5
10,1,1000,0.5,0.3,0.2,1,-0.856,0.856,39618,0.0125439036628199,0.222222222222222,7289,9
1,1,1000,0.6,0.3,0.2,1,-0.9535,0.9535,39779,0.0135067533766883,0.285714285714286,10971,14
2,1,1000,0.6,0.3,0.2,1,-0.987,0.987,40000,0,0.125,7936,8
3,1,1000,0.6,0.3,0.2,1,-0.985,0.985,39994,5e-04,0.1,10005,10
4,1,1000,0.6,0.3,0.2,1,-0.913,0.913,39503.5,0.0180813661476645,0,6314,5
5,1,1000,0.6,0.3,0.2,1,-0.6215,0.6215,38829.625,0.0291730086250634,0,3496,3
6,1,1000,0.6,0.3,0.2,1,-0.9905,0.9905,40000,0,0,9687,8
7,1,1000,0.6,0.3,0.2,1,-0.992,0.992,40000,0,0.0833333333333334,10771,12
8,1,1000,0.6,0.3,0.2,1,-0.9875,0.9875,40000,0,0,9520,8
9,1,1000,0.6,0.3,0.2,1,-0.868,0.868,39080.75,0.0213523131672598,0,6111,5
10,1,1000,0.6,0.3,0.2,1,-0.9055,0.9055,39319,0.019647355163728,0.1,9153,10
1,1,1000,0.7,0.3,0.2,1,-0.9795,0.9795,40000,0,0,7283,5
2,1,1000,0.7,0.3,0.2,1,-0.9515,0.9515,39820.25,0.00601202404809619,0.1,9726,10
3,1,1000,0.7,0.3,0.2,0,-0.9395,0.2,37875.75,0.0476497933884297,0.25,14215,20
4,1,1000,0.7,0.3,0.2,1,-0.9075,0.9075,38957,0.0324132691820714,0.125,8065,8
5,1,1000,0.7,0.3,0.2,1,-0.966,0.966,39814.75,0.013013013013013,0,7968,6
6,1,1000,0.7,0.3,0.2,1,-0.9415,0.9415,39982,0.0015,0.125,7564,8
7,1,1000,0.7,0.3,0.2,1,-0.974,0.974,39946,0.0045,0,8021,6
8,1,1000,0.7,0.3,0.2,1,-0.9945,0.9945,39940.25,0.0045,0,8782,7
9,1,1000,0.7,0.3,0.2,1,-0.9685,0.9685,39791.75,0.00951427140711067,0,8328,8
10,1,1000,0.7,0.3,0.2,0,0.0309999999999999,0.2,34613.3125,0.0896193771626298,0.3,8493,20
1,1,1000,0.8,0.3,0.2,1,-0.9945,0.9945,40000,0,0,9991,8
2,1,1000,0.8,0.3,0.2,1,-0.966,0.966,39904.25,0.00450225112556278,0.111111111111111,15921,18
3,1,1000,0.8,0.3,0.2,1,-0.949,0.949,39542.25,0.0188536953242836,0,8345,7
4,1,1000,0.8,0.3,0.2,1,-0.9715,0.9715,39952.25,0.0055,0.25,12375,16
5,1,1000,0.8,0.3,0.2,0,0.369,0.2,34091.65625,0.0880443886097152,0.15,14262,20
6,1,1000,0.8,0.3,0.2,1,-0.992,0.992,39988,0.0025,0,11331,10
7,1,1000,0.8,0.3,0.2,1,-0.98,0.98,39976,0.003,0,10198,9
8,1,1000,0.8,0.3,0.2,1,-0.9595,0.9595,39784.75,0.0100050025012506,0,8432,7
9,1,1000,0.8,0.3,0.2,0,-0.373,0.2,34842.75,0.060814606741573,0.2,11993,20
10,1,1000,0.8,0.3,0.2,0,-0.9975,0.2,38961.625,0.0213523131672598,0.15,17079,20
1,1,1000,0.9,0.3,0.2,1,-0.9935,0.9935,40000,0,0,11399,9
2,1,1000,0.9,0.3,0.2,1,-0.9185,0.9185,39844.75,0.00900450225112556,0.1875,12259,16
3,1,1000,0.9,0.3,0.2,0,-0.331,0.2,31962.859375,0.117033089051743,0.25,9809,20
4,1,1000,0.9,0.3,0.2,0,-0.4435,0.2,34312.5,0.0723890475858705,0.2,9411,20
5,1,1000,0.9,0.3,0.2,0,0.0780000000000001,0.2,34184.625,0.0860782657657658,0.15,11157,20
6,1,1000,0.9,0.3,0.2,0,0.3815,0.2,35349.875,0.059676977826444,0.2,13542,20
7,1,1000,0.9,0.3,0.2,1,-0.9495,0.9495,39659.75,0.0160320641282565,0,9726,8
8,1,1000,0.9,0.3,0.2,1,-0.993,0.993,40000,0,0.125,14677,16
9,1,1000,0.9,0.3,0.2,0,-0.364,0.2,31685.390625,0.0886742424242424,0.3,10346,20
10,1,1000,0.9,0.3,0.2,1,-0.9555,0.9555,39821.5,0.0087543771885943,0.0909090909090909,10888,11
1,1,1000,0.1,0.3,0.3,1,-0.627,0.627,39797,0.0110165247871808,0,3523,3
2,1,1000,0.1,0.3,0.3,1,-0.623,0.623,40000,0,0,3513,3
3,1,1000,0.1,0.3,0.3,1,-0.6125,0.6125,40000,0,0,3472,3
4,1,1000,0.1,0.3,0.3,1,-0.6215,0.6215,39994,0.001,0,3504,3
5,1,1000,0.1,0.3,0.3,1,-0.6255,0.6255,40000,0,0,3524,3
6,1,1000,0.1,0.3,0.3,1,-0.617,0.617,39880,0.00550275137568784,0,3494,3
7,1,1000,0.1,0.3,0.3,1,-0.6225,0.6225,39760.75,0.0135067533766883,0,3512,3
8,1,1000,0.1,0.3,0.3,1,-0.609,0.609,39928,0.004,0,3466,3
9,1,1000,0.1,0.3,0.3,1,-0.9715,0.9715,40000,0,0,5340,4
10,1,1000,0.1,0.3,0.3,1,-0.628,0.628,40000,0,0,3536,3
1,1,1000,0.2,0.3,0.3,1,-0.6155,0.6155,39570.25,0.0180632212744606,0,3476,3
2,1,1000,0.2,0.3,0.3,1,-0.613,0.613,40000,0,0,3467,3
3,1,1000,0.2,0.3,0.3,1,-0.9515,0.9515,39994,0.001,0,5257,4
4,1,1000,0.2,0.3,0.3,1,-0.62,0.62,39976,0.003,0,3496,3
5,1,1000,0.2,0.3,0.3,1,-0.62,0.62,39898,0.00550275137568784,0,3502,3
6,1,1000,0.2,0.3,0.3,1,-0.6145,0.6145,38433.75,0.034593621399177,0,3478,3
7,1,1000,0.2,0.3,0.3,1,-0.993,0.993,40000,0,0,5452,4
8,1,1000,0.2,0.3,0.3,1,-0.877,0.877,39802,0.00701402805611222,0,4840,4
9,1,1000,0.2,0.3,0.3,1,-0.62,0.62,39946,0.004,0,3498,3
10,1,1000,0.2,0.3,0.3,1,-0.99,0.99,39994,0.001,0,5380,4
1,1,1000,0.3,0.3,0.3,1,-0.829,0.829,38286.125,0.0453381147540984,0,4611,4
2,1,1000,0.3,0.3,0.3,1,-0.953,0.953,39820.5,0.00801201802704056,0,5287,4
3,1,1000,0.3,0.3,0.3,1,-0.8865,0.8865,38918.875,0.0306329113924051,0,4911,4
4,1,1000,0.3,0.3,0.3,1,-0.957,0.957,40000,0,0,6683,5
5,1,1000,0.3,0.3,0.3,1,-0.919,0.919,39988,0.0015,0,5767,6
6,1,1000,0.3,0.3,0.3,1,-0.9625,0.9625,39958,0.003,0,6070,5
7,1,1000,0.3,0.3,0.3,1,-0.987,0.987,39958,0.003,0,5451,4
8,1,1000,0.3,0.3,0.3,1,-0.6135,0.6135,38856.25,0.0262219959266802,0,3474,3
9,1,1000,0.3,0.3,0.3,1,-0.992,0.992,39952,0.003,0,5409,4
10,1,1000,0.3,0.3,0.3,1,-0.6165,0.6165,38861,0.0251460502921006,0,3485,3
1,1,1000,0.4,0.3,0.3,1,-0.9795,0.9795,40000,0,0,7345,7
2,1,1000,0.4,0.3,0.3,1,-0.627,0.627,40000,0,0,3535,3
3,1,1000,0.4,0.3,0.3,1,-0.957,0.957,40000,0,0,6450,5
4,1,1000,0.4,0.3,0.3,1,-0.948,0.948,39203.5,0.0237134207870838,0,5275,4
5,1,1000,0.4,0.3,0.3,1,-0.9785,0.9785,40000,0,0,6666,5
6,1,1000,0.4,0.3,0.3,1,-0.9815,0.9815,40000,0,0,7498,6
7,1,1000,0.4,0.3,0.3,1,-0.9815,0.9815,39388.5,0.0199394245330641,0,5366,4
8,1,1000,0.4,0.3,0.3,1,-0.6065,0.6065,38925.25,0.0345265295760345,0,3447,3
9,1,1000,0.4,0.3,0.3,1,-0.928,0.928,39677.375,0.0135406218655968,0,5886,5
10,1,1000,0.4,0.3,0.3,1,-0.63,0.63,39400.25,0.0186351045076807,0,3541,3
1,1,1000,0.5,0.3,0.3,1,-0.837,0.837,39406.125,0.0195115810674723,0,6857,7
2,1,1000,0.5,0.3,0.3,1,-0.876,0.876,39398.5,0.0260913196186653,0,6325,6
3,1,1000,0.5,0.3,0.3,1,-0.938,0.938,39946,0.005,0,6643,5
4,1,1000,0.5,0.3,0.3,1,-0.8885,0.8885,39970,0.002,0.214285714285714,9868,14
5,1,1000,0.5,0.3,0.3,1,-0.9945,0.9945,39069.875,0.025044270174551,0,5473,4
6,1,1000,0.5,0.3,0.3,1,-0.9665,0.9665,40000,0,0,7602,7
7,1,1000,0.5,0.3,0.3,1,-0.9465,0.9465,39631.5,0.0115461847389558,0,7326,6
8,1,1000,0.5,0.3,0.3,1,-0.995,0.995,39032.375,0.0242139959432049,0,5440,4
9,1,1000,0.5,0.3,0.3,1,-0.9785,0.9785,40000,0,0.181818181818182,9450,11
10,1,1000,0.5,0.3,0.3,1,-0.8455,0.8455,39406.625,0.0261701056869653,0.357142857142857,8655,14
1,1,1000,0.6,0.3,0.3,1,-0.8855,0.8855,39749.25,0.013013013013013,0,6931,6
2,1,1000,0.6,0.3,0.3,1,-0.9195,0.9195,39255.375,0.0219475277497477,0.1,8866,10
3,1,1000,0.6,0.3,0.3,1,-0.93,0.93,39659.75,0.0132765531062124,0.1,9271,10
4,1,1000,0.6,0.3,0.3,1,-0.99,0.99,39970,0.003,0.1875,13578,16
5,1,1000,0.6,0.3,0.3,1,-0.9885,0.9885,39988,0.0015,0,8043,6
6,1,1000,0.6,0.3,0.3,1,-0.9315,0.9315,39417,0.0168680765357503,0.111111111111111,8200,9
7,1,1000,0.6,0.3,0.3,1,-0.9475,0.9475,39581.75,0.014550928248871,0.2,8824,10
8,1,1000,0.6,0.3,0.3,1,-0.9585,0.9585,40000,0,0,7004,5
9,1,1000,0.6,0.3,0.3,1,-0.856,0.856,39392.25,0.0243841126194067,0.125,7030,8
10,1,1000,0.6,0.3,0.3,1,-0.9465,0.9465,39545.75,0.0153150891287974,0.181818181818182,9454,11
1,1,1000,0.7,0.3,0.3,1,-0.963,0.963,40000,0,0.142857142857143,7807,7
2,1,1000,0.7,0.3,0.3,1,-0.872,0.872,39404.25,0.0209068010075567,0,7009,7
3,1,1000,0.7,0.3,0.3,0,-0.3305,0.3,35771.0625,0.0833221160317674,0.15,11899,20
4,1,1000,0.7,0.3,0.3,1,-0.9725,0.9725,40000,0,0,7306,5
5,1,1000,0.7,0.3,0.3,0,-0.415,0.3,34923.5,0.0691225165562914,0.25,11377,20
6,1,1000,0.7,0.3,0.3,1,-0.984,0.984,39952,0.0035,0.117647058823529,14692,17
7,1,1000,0.7,0.3,0.3,1,-0.9805,0.9805,40000,0,0.153846153846154,10791,13
8,1,1000,0.7,0.3,0.3,1,-0.9175,0.9175,39288.25,0.0277357539082199,0.117647058823529,13708,17
9,1,1000,0.7,0.3,0.3,1,-0.871,0.871,39435.375,0.0163480885311871,0,6892,7
10,1,1000,0.7,0.3,0.3,1,-0.885,0.885,39601.25,0.0150413637503134,0,7011,7
1,1,1000,0.8,0.3,0.3,1,-0.9705,0.9705,39826.5,0.00750750750750751,0,8520,7
2,1,1000,0.8,0.3,0.3,1,-0.945,0.945,39341,0.0151438667339727,0,8365,8
3,1,1000,0.8,0.3,0.3,0,0.561,0.3,33773.15625,0.0700003602694816,0.3,10562,20
4,1,1000,0.8,0.3,0.3,0,-0.2545,0.3,34805.875,0.0897824290828973,0.25,11297,20
5,1,1000,0.8,0.3,0.3,1,-0.9945,0.9945,39982,0.006,0,11402,9
6,1,1000,0.8,0.3,0.3,0,-0.171,0.3,39268.75,0.0289964699949571,0.25,10913,20
7,1,1000,0.8,0.3,0.3,0,-0.2885,0.3,33916.0625,0.080694872513309,0.3,10736,20
8,1,1000,0.8,0.3,0.3,1,-0.9885,0.9885,39922.25,0.0055,0,8969,8
9,1,1000,0.8,0.3,0.3,1,-0.9935,0.9935,39946,0.004,0,8666,7
10,1,1000,0.8,0.3,0.3,0,-0.8305,0.3,37402.375,0.0437631027253669,0.1,15144,20
1,1,1000,0.9,0.3,0.3,0,0.127,0.3,34210.0625,0.0825989648901944,0.2,10222,20
2,1,1000,0.9,0.3,0.3,0,-0.2545,0.3,31860.65625,0.0916679143584369,0.3,9956,20
3,1,1000,0.9,0.3,0.3,1,-0.932,0.932,39934,0.006,0,7036,5
4,1,1000,0.9,0.3,0.3,1,-0.9575,0.9575,39623.25,0.0140350877192982,0,8612,8
5,1,1000,0.9,0.3,0.3,1,-0.9625,0.9625,39844.5,0.00700350175087544,0,11087,10
6,1,1000,0.9,0.3,0.3,0,0.666,0.3,31864.78125,0.101442824821038,0.25,11205,20
7,1,1000,0.9,0.3,0.3,0,0.5035,0.3,32840.328125,0.0552834669041259,0.3,10276,20
8,1,1000,0.9,0.3,0.3,0,-0.973,0.3,38763,0.0446700507614213,0.15,15284,20
9,1,1000,0.9,0.3,0.3,1,-0.9315,0.9315,39506.25,0.014070351758794,0,9468,8
10,1,1000,0.9,0.3,0.3,0,-0.7115,0.3,37188.5,0.0504731861198738,0.15,13269,20
1,1,1000,0.1,0.3,0.4,1,-0.623,0.623,39844,0.00751126690035053,0,3508,3
2,1,1000,0.1,0.3,0.4,1,-0.61,0.61,39892,0.009,0,3458,3
3,1,1000,0.1,0.3,0.4,1,-0.621,0.621,39898,0.0095,0,3505,3
4,1,1000,0.1,0.3,0.4,1,-0.6295,0.6295,39952,0.009,0,3537,3
5,1,1000,0.1,0.3,0.4,1,-0.6185,0.6185,40000,0,0,3499,3
6,1,1000,0.1,0.3,0.4,1,-0.615,0.615,40000,0,0,3481,3
7,1,1000,0.1,0.3,0.4,1,-0.625,0.625,40000,0,0,3513,3
8,1,1000,0.1,0.3,0.4,1,-0.6105,0.6105,39905,0.01275,0,3466,3
9,1,1000,0.1,0.3,0.4,1,-0.622,0.622,40000,0,0,3505,3
10,1,1000,0.1,0.3,0.4,1,-0.603,0.603,39552.75,0.0130784708249497,0,3423,3
1,1,1000,0.2,0.3,0.4,1,-0.613,0.613,39904.75,0.01675,0,3472,3
2,1,1000,0.2,0.3,0.4,1,-0.84,0.84,39576,0.0130456598093327,0,4697,4
3,1,1000,0.2,0.3,0.4,1,-0.613,0.613,39629.5,0.0218263923733066,0,3472,3
4,1,1000,0.2,0.3,0.4,1,-0.6155,0.6155,40000,0,0,3483,3
5,1,1000,0.2,0.3,0.4,1,-0.9635,0.9635,40000,0,0,5267,4
6,1,1000,0.2,0.3,0.4,1,-0.627,0.627,39363.25,0.0233903420523139,0,3532,3
7,1,1000,0.2,0.3,0.4,1,-0.616,0.616,38235,0.0289555325749741,0,3485,3
8,1,1000,0.2,0.3,0.4,1,-0.624,0.624,39736.75,0.0140070035017509,0,3517,3
9,1,1000,0.2,0.3,0.4,1,-0.6225,0.6225,40000,0,0,3510,3
10,1,1000,0.2,0.3,0.4,1,-0.612,0.612,39618,0.00829145728643216,0,3466,3
1,1,1000,0.3,0.3,0.4,1,-0.622,0.622,39982,0.004,0,3511,3
2,1,1000,0.3,0.3,0.4,1,-0.6165,0.6165,40000,0,0,3483,3
3,1,1000,0.3,0.3,0.4,1,-0.9945,0.9945,39952,0.003,0,5487,4
4,1,1000,0.3,0.3,0.4,1,-0.9715,0.9715,39713,0.0135067533766883,0,5314,4
5,1,1000,0.3,0.3,0.4,1,-0.609,0.609,39127,0.0258293238794632,0,3456,3
6,1,1000,0.3,0.3,0.4,1,-0.9745,0.9745,39874.25,0.00650325162581291,0,5316,4
7,1,1000,0.3,0.3,0.4,1,-0.616,0.616,39868.5,0.0072536268134067,0,3483,3
8,1,1000,0.3,0.3,0.4,1,-0.6165,0.6165,39601.25,0.019568489713999,0,3484,3
9,1,1000,0.3,0.3,0.4,1,-0.9925,0.9925,39868.75,0.00575287643821911,0,5401,4
10,1,1000,0.3,0.3,0.4,1,-0.9725,0.9725,39863,0.005005005005005,0,5345,4
1,1,1000,0.4,0.3,0.4,1,-0.963,0.963,39982,0.0015,0,6659,6
2,1,1000,0.4,0.3,0.4,1,-0.954,0.954,39092.375,0.026409344845099,0,5224,4
3,1,1000,0.4,0.3,0.4,1,-0.97,0.97,39994,0.001,0.222222222222222,7941,9
4,1,1000,0.4,0.3,0.4,1,-0.9905,0.9905,39600,0.0138121546961326,0,5442,4
5,1,1000,0.4,0.3,0.4,1,-0.6195,0.6195,38840,0.0441176470588235,0,3501,3
6,1,1000,0.4,0.3,0.4,1,-0.9945,0.9945,40000,0,0,7445,6
7,1,1000,0.4,0.3,0.4,1,-0.6115,0.6115,40000,0,0,3459,3
8,1,1000,0.4,0.3,0.4,1,-0.9535,0.9535,40000,0,0,6773,6
9,1,1000,0.4,0.3,0.4,1,-0.9205,0.9205,39319.5,0.0224350894882783,0.470588235294118,9630,17
10,1,1000,0.4,0.3,0.4,1,-0.91,0.91,38657.75,0.0300713557594292,0,5069,4
1,1,1000,0.5,0.3,0.4,1,-0.9675,0.9675,39964,0.004,0.25,10257,12
2,1,1000,0.5,0.3,0.4,1,-0.986,0.986,38923.25,0.0304105423213381,0,5414,4
3,1,1000,0.5,0.3,0.4,1,-0.969,0.969,39910.25,0.0055,0,7911,8
4,1,1000,0.5,0.3,0.4,1,-0.9835,0.9835,40000,0,0,7166,5
5,1,1000,0.5,0.3,0.4,1,-0.892,0.892,39564.75,0.0162907268170426,0,6165,5
6,1,1000,0.5,0.3,0.4,1,-0.9615,0.9615,40000,0,0,6862,5
7,1,1000,0.5,0.3,0.4,1,-0.9745,0.9745,40000,0,0,7296,6
8,1,1000,0.5,0.3,0.4,1,-0.992,0.992,39988,0.002,0,7869,6
9,1,1000,0.5,0.3,0.4,1,-0.623,0.623,37765.4375,0.0304353493222106,0,3513,3
10,1,1000,0.5,0.3,0.4,1,-0.901,0.901,39952,0.0035,0,7370,7
1,1,1000,0.6,0.3,0.4,1,-0.973,0.973,39970,0.003,0,7722,6
2,1,1000,0.6,0.3,0.4,1,-0.9635,0.9635,39868.25,0.0080040020010005,0.230769230769231,10944,13
3,1,1000,0.6,0.3,0.4,1,-0.9225,0.9225,39433.25,0.0173716012084592,0.214285714285714,11158,14
4,1,1000,0.6,0.3,0.4,1,-0.949,0.949,39850.5,0.00601202404809619,0,8203,7
5,1,1000,0.6,0.3,0.4,1,-0.974,0.974,40000,0,0,7169,5
6,1,1000,0.6,0.3,0.4,1,-0.9495,0.9495,39886.25,0.00500250125062531,0,8870,8
7,1,1000,0.6,0.3,0.4,1,-0.845,0.845,39177.25,0.0204442200908632,0,6765,7
8,1,1000,0.6,0.3,0.4,1,-0.8645,0.8645,39298.875,0.0246975806451613,0,6436,6
9,1,1000,0.6,0.3,0.4,1,-0.9395,0.9395,39504.75,0.0150678051230537,0.333333333333333,12824,18
10,1,1000,0.6,0.3,0.4,1,-0.9725,0.9725,39958.25,0.004,0,9676,10
1,1,1000,0.7,0.3,0.4,1,-0.995,0.995,40000,0,0,9309,7
2,1,1000,0.7,0.3,0.4,1,-0.9305,0.9305,39529.75,0.0188536953242836,0,9000,8
3,1,1000,0.7,0.3,0.4,1,-0.959,0.959,39713,0.0115346038114343,0.0909090909090909,9749,11
4,1,1000,0.7,0.3,0.4,1,-0.991,0.991,40000,0,0,10188,9
5,1,1000,0.7,0.3,0.4,1,-0.9325,0.9325,39600.25,0.0150526843953838,0.166666666666667,14091,18
6,1,1000,0.7,0.3,0.4,1,-0.9885,0.9885,39928,0.005,0.153846153846154,12525,13
7,1,1000,0.7,0.3,0.4,1,-0.897,0.897,39803.25,0.00701051577366049,0,7097,7
8,1,1000,0.7,0.3,0.4,1,-0.9345,0.9345,39618.5,0.0135474159558455,0,11667,11
9,1,1000,0.7,0.3,0.4,0,-0.1695,0.4,35929.75,0.0788087520259319,0.25,11023,20
10,1,1000,0.7,0.3,0.4,1,-0.9895,0.9895,40000,0,0,10496,10
1,1,1000,0.8,0.3,0.4,0,-0.2565,0.4,40000,0,0.35,10632,20
2,1,1000,0.8,0.3,0.4,0,-0.1425,0.4,39772.5,0.00901803607214429,0.3,9794,20
3,1,1000,0.8,0.3,0.4,1,-0.9755,0.9755,39970,0.002,0,16016,15
4,1,1000,0.8,0.3,0.4,0,0.0595000000000001,0.4,34887,0.0578146611341632,0.25,9536,20
5,1,1000,0.8,0.3,0.4,1,-0.9495,0.9495,39534.75,0.0160723254645907,0,8389,8
6,1,1000,0.8,0.3,0.4,0,-0.119,0.4,36156.375,0.052907915993538,0.15,11084,20
7,1,1000,0.8,0.3,0.4,0,-0.317,0.4,39976,0.0025,0.15,10872,20
8,1,1000,0.8,0.3,0.4,1,-0.965,0.965,39600.875,0.0162907268170426,0,8676,8
9,1,1000,0.8,0.3,0.4,0,-0.202,0.4,37417.375,0.0455851619644723,0.2,10373,20
10,1,1000,0.8,0.3,0.4,1,-0.9935,0.9935,40000,0,0,10301,9
1,1,1000,0.9,0.3,0.4,1,-0.9145,0.9145,39184.375,0.0288097043214556,0,10483,9
2,1,1000,0.9,0.3,0.4,1,-0.937,0.937,39460.75,0.023121387283237,0,10692,9
3,1,1000,0.9,0.3,0.4,1,-0.9475,0.9475,39701.75,0.013013013013013,0,9570,8
4,1,1000,0.9,0.3,0.4,0,-0.0955,0.4,40000,0,0.3,10585,20
5,1,1000,0.9,0.3,0.4,0,-0.587,0.4,35577.0625,0.064977523498161,0.1,12028,20
6,1,1000,0.9,0.3,0.4,0,-0.0845,0.4,31645.40625,0.132046501425751,0.3,10503,20
7,1,1000,0.9,0.3,0.4,0,0.5445,0.4,33759.53125,0.103665440135862,0.25,10628,20
8,1,1000,0.9,0.3,0.4,0,-0.228,0.4,36019.1875,0.0723461798512508,0.3,10150,20
9,1,1000,0.9,0.3,0.4,0,-0.268,0.4,32089.375,0.0792038072216347,0.25,9638,20
10,1,1000,0.9,0.3,0.4,1,-0.975,0.975,39952.5,0.00775,0,12422,11
1,1,1000,0.1,0.3,0.5,1,-0.615,0.615,39689.75,0.0152882205513784,0,3478,3
2,1,1000,0.1,0.3,0.5,1,-0.624,0.624,39838.75,0.00800800800800801,0,3513,3
3,1,1000,0.1,0.3,0.5,1,-0.625,0.625,39988,0.002,0,3521,3
4,1,1000,0.1,0.3,0.5,1,-0.6125,0.6125,39772.75,0.00802407221664995,0,3472,3
5,1,1000,0.1,0.3,0.5,1,-0.613,0.613,39808.75,0.00751126690035053,0,3467,3
6,1,1000,0.1,0.3,0.5,1,-0.607,0.607,40000,0,0,3440,3
7,1,1000,0.1,0.3,0.5,1,-0.6215,0.6215,40000,0,0,3518,3
8,1,1000,0.1,0.3,0.5,1,-0.9795,0.9795,40000,0,0,5395,4
9,1,1000,0.1,0.3,0.5,1,-0.623,0.623,40000,0,0,3521,3
10,1,1000,0.1,0.3,0.5,1,-0.6105,0.6105,39820,0.00900450225112556,0,3465,3
1,1,1000,0.2,0.3,0.5,1,-0.945,0.945,39982,0.0015,0,5217,4
2,1,1000,0.2,0.3,0.5,1,-0.8665,0.8665,39570.5,0.0105580693815988,0,4762,4
3,1,1000,0.2,0.3,0.5,1,-0.8075,0.8075,39270.75,0.0179383527033855,0,4508,4
4,1,1000,0.2,0.3,0.5,1,-0.618,0.618,39588.625,0.024812030075188,0,3495,3
5,1,1000,0.2,0.3,0.5,1,-0.6225,0.6225,39988,0.0025,0,3500,3
6,1,1000,0.2,0.3,0.5,1,-0.916,0.916,39958,0.003,0,5063,4
7,1,1000,0.2,0.3,0.5,1,-0.617,0.617,39994,0.001,0,3498,3
8,1,1000,0.2,0.3,0.5,1,-0.6205,0.6205,38592.375,0.0352400408580184,0,3503,3
9,1,1000,0.2,0.3,0.5,1,-0.615,0.615,37893.75,0.0282037951650637,0,3484,3
10,1,1000,0.2,0.3,0.5,1,-0.616,0.616,39299,0.0207175341081354,0,3478,3
1,1,1000,0.3,0.3,0.5,1,-0.619,0.619,39421.75,0.0148577184588265,0,3492,3
2,1,1000,0.3,0.3,0.5,1,-0.9635,0.9635,39742.75,0.0102756892230576,0,5301,4
3,1,1000,0.3,0.3,0.5,1,-0.613,0.613,38904.625,0.0198827427988784,0,3468,3
4,1,1000,0.3,0.3,0.5,1,-0.888,0.888,39081.375,0.0273141122913505,0,4902,4
5,1,1000,0.3,0.3,0.5,1,-0.993,0.993,40000,0,0,6566,5
6,1,1000,0.3,0.3,0.5,1,-0.915,0.915,39712.75,0.0115346038114343,0,5514,5
7,1,1000,0.3,0.3,0.5,1,-0.8915,0.8915,39994,0.001,0.142857142857143,6160,7
8,1,1000,0.3,0.3,0.5,1,-0.9585,0.9585,39796,0.00701402805611222,0,5295,4
9,1,1000,0.3,0.3,0.5,1,-0.6165,0.6165,38460.0625,0.0373105819432064,0,3486,3
10,1,1000,0.3,0.3,0.5,1,-0.9705,0.9705,39862.25,0.008,0,5311,4
1,1,1000,0.4,0.3,0.5,1,-0.897,0.897,39458.375,0.0181040985667589,0,5863,5
2,1,1000,0.4,0.3,0.5,1,-0.948,0.948,39226.375,0.0186821509719768,0,5270,4
3,1,1000,0.4,0.3,0.5,1,-0.993,0.993,40000,0,0,6959,5
4,1,1000,0.4,0.3,0.5,1,-0.606,0.606,36778.25,0.0390042598509052,0,3458,3
