"","rep","budget","at","bb","ext_prob","ext_prob_sd","ext_prob_95ci_inf","ext_prob_95ci_sup","act_dev","act_dev_sd","act_dev_95ci_inf","act_dev_95ci_sup","abs_act_dev","abs_act_dev_sd","abs_act_dev_95ci_inf","abs_act_dev_95ci_sup","fin_yield","fin_yield_sd","fin_yield_95ci_inf","fin_yield_95ci_sup","max_diff_yield","max_diff_yield_sd","max_diff_yield_95ci_inf","max_diff_yield_95ci_sup","inac_ts","inac_ts_sd","inac_ts_95ci_inf","inac_ts_95ci_sup","SumSqDev","SumSqDev_sd","SumSqDev_95ci_inf","SumSqDev_95ci_sup"
"56",83,1000,0.5,1,0.17,0.11636860627013,0.1,0.24,0.0377168674698795,0.19696278228391,-0.0733373493975904,0.148512048192771,0.440692771084337,0.112928861115842,0.375602409638554,0.503879518072289,35028.3515625,1370.24814660343,34279.5239081325,35831.2112198795,0.0607018405060044,0.0135509830382067,0.0528278861374418,0.0685054901452869,0.290963855421687,0.0195638060811807,0.279518072289157,0.301807228915663,12820516.1807229,1198473.28233226,12172197.1204819,13514979.3975904
"57",93,1000,0.6,0,0.07,0.0810359939979286,0.02,0.12,-0.0385483870967742,0.117662969436833,-0.109349462365591,0.0330860215053763,0.306247311827957,0.0698661432698286,0.265543010752688,0.348758064516129,35236.1103830645,1160.24298428606,34573.1670026882,35908.6651545699,0.058188421049202,0.0125256941696305,0.050818377527943,0.0655128228246982,0.417741935483871,0.0183320609231616,0.406451612903226,0.427956989247312,10172126.9139785,668492.466457742,9792504.60215054,10577792.5913978
"58",92,1000,0.6,0.1,0.08,0.0841539654382959,0.03,0.13,0.0325271739130435,0.123678984582727,-0.0368804347826087,0.108505434782609,0.279809782608696,0.0693421774376324,0.240847826086957,0.323244565217391,34865.5497622283,1132.91098489653,34186.8198029891,35559.8420516304,0.0587410888981722,0.0123763329339886,0.051375086496543,0.0659876099159271,0.371195652173913,0.0150259672571078,0.3625,0.379891304347826,10122146.4891304,695287.727423728,9715130.15217391,10556428.6847826
"59",90,1000,0.6,0.2,0.1,0.101405556399474,0.04,0.17,0.0992277777777778,0.158863291460306,0.00628888888888889,0.189655555555556,0.361338888888889,0.0949596131851815,0.307322222222222,0.4196,33481.35,1122.79142183003,32847.63671875,34143.8412326389,0.0737675305445638,0.0122214832065198,0.0665240899223947,0.0809669607509906,0.347777777777778,0.0186291608487825,0.336666666666667,0.358333333333333,11873513.8444444,896077.749395943,11366200.9444444,12373721.4333333
"60",90,1000,0.6,0.3,0.1,0.094440104475447,0.05,0.16,0.0945666666666667,0.150719095115194,0.0115222222222222,0.188422222222222,0.333588888888889,0.0976162855232751,0.277888888888889,0.388883333333333,33888.7270833333,1289.25186306993,33177.3463541667,34616.1681423611,0.068730039641196,0.0138271129277223,0.0600486236012175,0.0759931505762579,0.347222222222222,0.0179224024246115,0.338333333333333,0.358888888888889,12455007.2,1019726.58790729,11867703.3888889,13025675.2777778
"61",94,1000,0.6,0.4,0.06,0.0781417967802149,0.02,0.11,0.0953776595744681,0.147653856648854,0.0101223404255319,0.186558510638298,0.335196808510638,0.101562401217104,0.274744680851064,0.396734042553192,33718.9024268617,1291.83883778188,32995.0539394947,34481.4087433511,0.0700276423763745,0.0134019704678833,0.0623942233341289,0.0778664159091433,0.352659574468085,0.0176681047355216,0.342553191489362,0.363297872340426,14014500.2446809,1012321.93907234,13425622.1702128,14620007.0212766
"62",89,1000,0.6,0.5,0.11,0.103176596672938,0.05,0.18,0.0276910112359551,0.146839923917402,-0.0586741573033708,0.107662921348315,0.309983146067416,0.0974559851029564,0.255044943820225,0.365365168539326,34028.538184691,1512.68699384485,33170.5006144663,34905.9252984551,0.0635415763932157,0.0144865616223655,0.05482794145311,0.071542062735236,0.346067415730337,0.0177313483860977,0.335955056179775,0.357303370786517,13649391.3483146,978987.264525775,13061560.258427,14203433.9325843
"63",90,1000,0.6,0.6,0.1,0.0948946837820803,0.05,0.16,0.11905,0.168436645642887,0.02545,0.222094444444444,0.360861111111111,0.1238692960882,0.289455555555556,0.4322,33648.3352430556,1517.78990847694,32724.1910590278,34514.12421875,0.0682108331243686,0.0141694547679469,0.0599403140935027,0.0768319741497908,0.349444444444444,0.0229443457479899,0.335555555555556,0.362777777777778,16095973.7777778,1471178.90262014,15170323.4888889,16907881.7888889
"64",89,1000,0.6,0.7,0.11,0.101202866570173,0.05,0.18,0.117707865168539,0.170502307784184,0.0203370786516854,0.214921348314607,0.356910112359551,0.116030347685669,0.29361797752809,0.425320224719101,33878.6912745787,1486.13153775209,33090.5032917837,34743.7372278792,0.0684310705082206,0.0140811911881732,0.0600111832544375,0.0764297262886944,0.343258426966292,0.0180908515689865,0.332584269662921,0.353370786516854,15562651.3258427,1263717.33380178,14808940.5168539,16303822.0786517
"65",84,1000,0.6,0.8,0.16,0.113962952512887,0.09,0.23,0.06225,0.174012514381559,-0.0349464285714286,0.15877380952381,0.337785714285714,0.106531751549871,0.280684523809524,0.39839880952381,34332.7605096726,1546.47499591407,33492.2018694196,35224.038969494,0.0646825315824823,0.0142760920451957,0.0572123358035858,0.0728445911576724,0.348809523809524,0.0216334882431658,0.336904761904762,0.361309523809524,15438576.2738095,1447254.395867,14601053.8571429,16268990.7261905
"66",82,1000,0.6,0.9,0.18,0.1218306118338,0.11,0.26,0.0506951219512195,0.181286336751416,-0.0499329268292683,0.148859756097561,0.36469512195122,0.124022073850514,0.297158536585366,0.433658536585366,34540.3463700457,1475.46814786263,33724.8494664634,35360.3870045732,0.0643293537542197,0.0140194738035184,0.0565635039912009,0.0721298130055876,0.364024390243902,0.0212017163944702,0.352439024390244,0.376219512195122,15370399.8292683,1551958.71670241,14549186.804878,16305530.4634146
"67",86,1000,0.6,1,0.14,0.110181296878455,0.08,0.21,0.000476744186046512,0.188109059211476,-0.103023255813953,0.105697674418605,0.403209302325581,0.112073454411482,0.342139534883721,0.469372093023256,35226.8129542151,1351.53056477656,34430.3884447674,35977.7039425872,0.0568019819254253,0.0138498859564236,0.0487747950362643,0.0643030375420026,0.344186046511628,0.0241647872176006,0.330813953488372,0.358720930232558,15358754.1744186,1209364.67586454,14678088.4767442,16030590.6046512
"68",95,1000,0.7,0,0.05,0.0716613810594907,0.01,0.1,0.0521263157894737,0.12543690481933,-0.0234789473684211,0.129952631578947,0.288842105263158,0.0774570464416681,0.246147368421053,0.337694736842105,34459.5856907895,1183.4932884364,33761.012993421,35155.4330592105,0.0642175784131594,0.0134415454797181,0.0559312620018816,0.072204911986794,0.432105263157895,0.0210696570993894,0.420526315789474,0.445263157894737,10973324.7157895,694020.848359046,10562009.0105263,11409801.6105263
"69",77,1000,0.7,0.1,0.23,0.12860711056893,0.15,0.31,0.196525974025974,0.162871782788357,0.10861038961039,0.284415584415584,0.355162337662338,0.103037182179686,0.303461038961039,0.412,34120.372463474,1288.7921272515,33435.9497767857,34812.3442573052,0.0682621225846396,0.0136136983395576,0.060633565387079,0.0751743452762355,0.381818181818182,0.0192421270071186,0.371428571428571,0.392207792207792,11615735.1948052,934897.120918427,11136562.4935065,12130740.8961039
"70",90,1000,0.7,0.2,0.1,0.0938533941632352,0.05,0.16,0.0973388888888889,0.136641985783291,0.0189611111111111,0.172922222222222,0.294616666666667,0.0944996658792711,0.241105555555556,0.3507,33708.1958767361,1358.2900690266,32907.6589409722,34501.7760416667,0.0718201309952881,0.0134295760759556,0.0635404143222531,0.0795353912092611,0.366111111111111,0.0223277748345171,0.353333333333333,0.378888888888889,12858599.9888889,958297.445150827,12314892.3444444,13386518.0888889
"71",93,1000,0.7,0.3,0.07,0.0799256978181434,0.02,0.12,0.1215,0.135284848309063,0.0350645161290323,0.201994623655914,0.323424731182796,0.0976189724906034,0.26747311827957,0.381435483870968,33591.4038138441,1231.48469645105,32869.2939348118,34307.4040658602,0.0723335895863988,0.0133759265255734,0.0640023135896153,0.0800487072317643,0.353763440860215,0.0195918270567863,0.341935483870968,0.365591397849462,12707845.3655914,814244.98538264,12213437.7634409,13181671.3763441
"72",87,1000,0.7,0.4,0.13,0.10414750611658,0.07,0.19,0.0227126436781609,0.152449214964217,-0.0673850574712644,0.10533908045977,0.279977011494253,0.110751012934712,0.221045977011494,0.344103448275862,32838.6059626437,1460.60501280882,31992.2948096264,33626.5868803879,0.0759038358552979,0.015046204096239,0.0668325642532989,0.0841255154387568,0.356896551724138,0.0269518539430671,0.341954022988506,0.373563218390805,15857972.6781609,1265416.0715584,15165937.2068966,16613758.7011494
"73",88,1000,0.7,0.5,0.12,0.103352642379712,0.06,0.18,0.110767045454545,0.172487926647004,0.00779545454545455,0.205744318181818,0.362846590909091,0.114005804643522,0.300272727272727,0.428017045454545,34254.8731356534,1445.46645025204,33444.2435191761,35076.5470525568,0.0636459957870107,0.0136886457186417,0.0557185835351203,0.0714172398520395,0.367613636363636,0.026391807384144,0.352840909090909,0.382954545454545,15197028.7613636,1224299.97589454,14493394.0227273,15861858.0113636
"74",80,1000,0.7,0.6,0.2,0.12936034941202,0.12,0.29,0.060475,0.205316869093994,-0.05861875,0.171225,0.348675,0.143361183192689,0.27383125,0.4310875,33605.9184082031,1774.14407837181,32563.2002929688,34525.6864257812,0.0669734687656595,0.0162832998746746,0.0576008744735676,0.07581402657715,0.35375,0.0234000533130884,0.340625,0.36625,18224019.725,1813990.1173509,17209927.175,19193730.975
"75",83,1000,0.7,0.7,0.17,0.120996051358895,0.1,0.25,0.109668674698795,0.191067505570289,0.0021566265060241,0.212981927710843,0.375704819277108,0.14267793424234,0.294572289156627,0.455457831325301,33644.5900790663,1656.97164595553,32735.3354668675,34563.4833396084,0.0697750139955792,0.0158160715400436,0.0611038386339701,0.0785183916963559,0.368674698795181,0.0248280512772404,0.354819277108434,0.382530120481928,17235156.7108434,1165013.53366548,16554172.626506,17894002.5180723
"76",87,1000,0.7,0.8,0.13,0.10278186669453,0.07,0.19,0.0945689655172414,0.200213275845946,-0.0214310344827586,0.206586206896552,0.408913793103448,0.135603762065537,0.331965517241379,0.486373563218391,33977.0700431034,1532.0462136271,33089.2516163793,34817.197737069,0.0645015911644741,0.0131673537698067,0.0567010776295899,0.0719431545785968,0.390229885057471,0.0277601079321968,0.375287356321839,0.406896551724138,17597448.6896552,1465581.94704474,16781775.183908,18449051.0114943
"77",85,1000,0.7,0.9,0.15,0.11469457024831,0.08,0.22,0.00219411764705882,0.187985898862206,-0.105394117647059,0.103241176470588,0.389935294117647,0.120907420767931,0.316441176470588,0.456029411764706,34504.6584558824,1512.00175487087,33642.4644761029,35297.7484375,0.0612176085078665,0.0146158947647146,0.052700833973599,0.069175560838608,0.365294117647059,0.0240097988317412,0.351176470588235,0.378235294117647,17284749.4470588,1418103.19077126,16550833.2941176,18110560.3529412
"78",82,1000,0.7,1,0.18,0.120503573022177,0.1,0.25,0.177768292682927,0.234021318208806,0.052469512195122,0.307439024390244,0.515280487804878,0.147795275589754,0.433024390243902,0.598134146341463,33700.2596227134,1671.91945654445,32770.1359565549,34592.107660061,0.0692095429127855,0.0144815441308548,0.0614228507101698,0.0770968623624053,0.361585365853659,0.0217983923524572,0.349390243902439,0.373170731707317,19112785.3292683,1499326.62925195,18321853.0731707,19979313.4268293
"79",82,1000,0.8,0,0.18,0.122355980068756,0.11,0.26,0.0371036585365854,0.1526248138245,-0.0461585365853659,0.126762195121951,0.306530487804878,0.0952168424896066,0.256512195121951,0.364384146341463,34466.1567740091,1582.39791924061,33598.2587176067,35351.5687881098,0.0636517501576749,0.0165091561904587,0.0544528028610793,0.0724047147199813,0.425609756097561,0.0306500943311949,0.408536585365854,0.442682926829268,12524182.9390244,1046914.47726441,11951449.5487805,13097250.0121951
"80",80,1000,0.8,0.1,0.2,0.130062471392199,0.12,0.29,0.2273375,0.1660429290953,0.13629375,0.32265,0.359625,0.113968834673118,0.29889375,0.4252125,34471.7322265625,1324.54401619258,33753.015234375,35173.9252929688,0.0595138707823253,0.0139419960614731,0.0516868183153837,0.0673543391796741,0.404375,0.0307430513400378,0.38875,0.421875,13335433.15,1440941.14618981,12586230.975,14131000.525
"81",82,1000,0.8,0.2,0.18,0.118732323511606,0.11,0.25,0.187524390243902,0.165633173260446,0.0990792682926829,0.282621951219512,0.329634146341463,0.112289076655311,0.269329268292683,0.39269512195122,33247.9390720274,1429.53894552387,32447.8455602134,34072.3073551829,0.0712976691394213,0.0139429340486083,0.0634717272192023,0.0787271823828987,0.36280487804878,0.0214463777088878,0.351829268292683,0.375,14252273.5365854,1283743.19730261,13507156.3292683,14936702.6585366
"82",92,1000,0.8,0.3,0.08,0.0872214179979652,0.03,0.14,0.158358695652174,0.167162631550139,0.0493967391304348,0.250586956521739,0.39970652173913,0.111195646965702,0.333423913043478,0.467190217391304,33027.7844769022,1207.5204494952,32301.6620244565,33770.9520210598,0.0737440024552178,0.0116138910795693,0.0668094184504792,0.0799637962950606,0.35,0.0214980951843118,0.3375,0.3625,15254947.5652174,1199618.68569367,14616690.0652174,15999098
"83",82,1000,0.8,0.4,0.18,0.120813199994575,0.11,0.26,0.142548780487805,0.167838436808077,0.0499329268292683,0.235164634146341,0.316792682926829,0.120465486050417,0.249707317073171,0.380134146341463,32927.1972179878,1610.17757100952,32064.7641006098,33853.9685594512,0.0734052149048647,0.015706628382218,0.0646482195403091,0.0823490502522019,0.371951219512195,0.0306669171084542,0.354878048780488,0.389634146341463,17091381.4268293,1080135.22625064,16488722.6463415,17688918.902439
"84",87,1000,0.8,0.5,0.13,0.104721810411001,0.07,0.2,0.101224137931034,0.193956199009611,-0.00758045977011494,0.205057471264368,0.397994252873563,0.134049604097454,0.318402298850575,0.471132183908046,33060.9249281609,1441.04023935686,32169.013200431,33904.0875538793,0.0742527289639394,0.0139559106578834,0.0655919837082874,0.0815886195018454,0.370689655172414,0.0322404463387925,0.352298850574713,0.389655172413793,17833262.6781609,1452747.92751947,17040011.0344828,18674926.9310345
"85",84,1000,0.8,0.6,0.16,0.116621653654071,0.09,0.23,0.172309523809524,0.207093781816579,0.059077380952381,0.28389880952381,0.424214285714286,0.142094246518629,0.344880952380952,0.499982142857143,33976.9867931548,1638.19327466312,33137.3120349702,34985.6022135417,0.0654998410597583,0.0149274140758325,0.0568652854786081,0.0738899532981458,0.380952380952381,0.0302517135862367,0.363690476190476,0.398809523809524,19091310.5595238,1597620.3054377,18233202.6666667,20040183.452381
"86",73,1000,0.8,0.7,0.27,0.137404277056922,0.19,0.36,0.145493150684931,0.209612971806569,0.0381164383561644,0.262787671232877,0.343,0.161923658778999,0.259924657534247,0.429520547945205,33360.2039811644,1961.97025456076,32257.4762949486,34354.1092144692,0.0694199338734946,0.0170670222709793,0.0605673860014368,0.0778319156165446,0.385616438356164,0.0330958104013871,0.369178082191781,0.402739726027397,18915789.6164384,1726441.09606463,17991822.5616438,19867162.630137
"87",69,1000,0.8,0.8,0.31,0.149312819884356,0.21,0.4,0.0669057971014493,0.240472575313388,-0.0566014492753623,0.190688405797101,0.381442028985507,0.165374723708595,0.30136231884058,0.465108695652174,33646.0628396739,1999.63792925121,32632.3509397645,34673.3991734601,0.0663998475199053,0.0163133814594353,0.0581318425653427,0.0741432996617679,0.391304347826087,0.0354425920008172,0.373913043478261,0.409420289855072,19606615.0144928,2048123.22797503,18610442.3188406,20663925.6376812
"88",76,1000,0.8,0.9,0.24,0.134564482683953,0.16,0.33,0.110927631578947,0.228951981678636,-0.0142565789473684,0.232203947368421,0.402677631578947,0.147012356338663,0.324157894736842,0.481085526315789,33041.1371813322,1649.9334271126,32194.8443153783,33942.0717516447,0.0759437228306147,0.0155688610969039,0.0670887971127596,0.0842983235730774,0.395394736842105,0.0382276736451178,0.374342105263158,0.415131578947368,19876481.5789474,1744361.8500347,18961452.3815789,20770788.6315789
"89",69,1000,0.8,1,0.31,0.14923519164139,0.22,0.41,0.0766014492753623,0.234819786568424,-0.0425507246376812,0.196485507246377,0.378876811594203,0.150767898277923,0.304644927536232,0.459224637681159,33772.2905344203,1988.37545314422,32747.373754529,34751.8156702899,0.0685093921059624,0.0176569950251247,0.0588406931595334,0.0774517701449257,0.389855072463768,0.0363875088076252,0.371014492753623,0.409420289855072,20490851.3478261,2034375.09468837,19395822.1884058,21470564.0144928
"90",49,1000,0.9,0,0.51,0.153412364349662,0.41,0.61,0.0543367346938775,0.361527423160547,-0.0947551020408163,0.204826530612245,0.428459183673469,0.248848208039258,0.318989795918367,0.540132653061224,35355.2460140306,2374.38010026669,34307.9588647959,36370.3647959184,0.0580179692061603,0.0239437697219342,0.0476089766646359,0.068788849222956,0.385714285714286,0.0330302063146634,0.371428571428571,0.4,16762201.9591837,3347068.17503565,15369382.877551,18171773.7959184
"91",42,1000,0.9,0.1,0.58,0.15104307700491,0.49,0.68,0.273130952380952,0.319694528407713,0.142083333333333,0.392226190476191,0.414916666666667,0.221170323179039,0.333202380952381,0.509083333333333,33538.3776041667,2723.21958832308,32464.3802083333,34610.931547619,0.0686579696420577,0.0270898380061881,0.0575881547860644,0.0788151680386415,0.394047619047619,0.0407056041270085,0.378571428571429,0.410714285714286,15882143.5238095,2546856.63221432,14867370.3095238,16864265.452381
"92",45,1000,0.9,0.2,0.55,0.160545531475553,0.45,0.65,0.0901111111111111,0.380257690354849,-0.0686222222222222,0.253722222222222,0.3874,0.264619781594264,0.279766666666667,0.496244444444444,32974.2875868056,2732.10259969469,31888.5546875,34074.5727430556,0.0767653016213452,0.0283049004729848,0.0642966895911891,0.0878652908047213,0.345555555555556,0.0388032878233724,0.33,0.363333333333333,17070200.5777778,2866190.12718459,15908358.2888889,18280094.1555556
"93",46,1000,0.9,0.3,0.54,0.158057242539505,0.44,0.64,0.133489130434783,0.28040330186985,0.0161847826086956,0.252239130434783,0.28075,0.234478770223815,0.190380434782609,0.386423913043478,32595.0360903533,2668.89009808978,31480.2561141304,33714.4997452446,0.0768278596811687,0.0246427725310029,0.0662230357512759,0.0863774589309525,0.369565217391304,0.059843640124829,0.346739130434783,0.396739130434783,17441889.6086957,2538286.60080971,16388021.5652174,18467382.2826087
"94",45,1000,0.9,0.4,0.55,0.159405584607442,0.45,0.65,0.104311111111111,0.284363287895598,-0.0136888888888889,0.219577777777778,0.236533333333333,0.242549038765109,0.147477777777778,0.344333333333333,31370.8249131944,2795.9964729165,30287.3138020833,32575.9680555556,0.0856194454646788,0.0266476635025852,0.0744253006750084,0.0963455016932649,0.356666666666667,0.0640272807228894,0.332222222222222,0.383333333333333,19254698.0222222,2262810.81856137,18350569.6888889,20166461.7111111
"95",44,1000,0.9,0.5,0.56,0.160103423013395,0.46,0.66,0.233920454545455,0.392771507673419,0.0739318181818182,0.395818181818182,0.424306818181818,0.303494769420628,0.308818181818182,0.552113636363636,32318.4007457386,2787.82283419089,31237.5369318182,33414.5282315341,0.0763819258702376,0.0247717954244092,0.0654423962141844,0.0851813604701754,0.370454545454545,0.0694448518577751,0.345454545454545,0.401136363636364,20468982.6363636,3566308.52621922,19060146.8409091,21945406.4318182
"96",59,1000,0.9,0.6,0.41,0.158179028478825,0.31,0.51,0.00114406779661016,0.28062025804378,-0.128084745762712,0.134322033898305,0.372686440677966,0.202507221479527,0.285491525423729,0.470737288135593,33510.1449947034,2465.8106206451,32382.7417902542,34649.5154925847,0.0694887686631289,0.0207039412222991,0.0593607275410077,0.0789319820123943,0.364406779661017,0.044646776386989,0.34406779661017,0.384745762711864,21446532.2711864,1914254.05657316,20508744.5932203,22316376.3728814
"97",42,1000,0.9,0.7,0.58,0.159447987149605,0.48,0.68,-0.00886904761904761,0.459271686621012,-0.194404761904762,0.167380952380952,0.444916666666667,0.293614827463965,0.324642857142857,0.562035714285714,33927.6584821429,3392.68330964875,32548.7907366071,35242.9272693452,0.0674771521894385,0.0286835523510218,0.0562892253845036,0.0784656975900749,0.389285714285714,0.0722532185519631,0.361904761904762,0.420238095238095,22988362.9761905,3062488.82750941,21778371.547619,24237253.0714286
"98",57,1000,0.9,0.8,0.43,0.154220015339492,0.34,0.53,0.0235701754385965,0.316477174193919,-0.129385964912281,0.166736842105263,0.407640350877193,0.224875911883038,0.297982456140351,0.509377192982456,33076.5810718202,2732.04149917321,31762.9254385965,34293.2552083333,0.0720844979821212,0.0226083360236359,0.0617559407076664,0.0828360148531246,0.37280701754386,0.0411967299427258,0.355263157894737,0.392982456140351,23022397.5614035,2355396.62875534,21841923.4561404,24091325.5614035
"99",47,1000,0.9,0.9,0.53,0.162837140552868,0.43,0.63,0.014468085106383,0.343486819114256,-0.128191489361702,0.15568085106383,0.371021276595745,0.243800983228024,0.270191489361702,0.470851063829787,33473.1884142287,2974.60422671241,32278.6129488032,34750.7948803191,0.0713682264113104,0.0279087847481937,0.0591789576511358,0.0827293641390183,0.419148936170213,0.0773101251647465,0.387234042553191,0.453191489361702,22946954.7021277,3574675.4797026,21480401.8723404,24412638.2978723
"100",43,1000,0.9,1,0.57,0.159981867659426,0.47,0.67,-0.0937441860465116,0.389879058777561,-0.245290697674419,0.0604418604651163,0.407674418604651,0.284471529245546,0.302779069767442,0.526720930232558,34186.2625363372,3459.17594615458,32722.9703851744,35530.6666061046,0.0640638930029541,0.0281312929029412,0.0526942770379591,0.0751273897298336,0.416279069767442,0.072240836394081,0.388372093023256,0.445348837209302,24183571,3800295.52343147,22604785.8372093,25741368.8372093
"101",14,1000,1,0,0.86,0.110833590794871,0.79,0.92,-0.0635,1.331833819681,-0.374642857142857,0.204035714285714,0.430428571428571,0.910936042606173,0.247357142857143,0.6525,34692.7276785714,10844.2509142457,32316.8404017857,37022.859375,0.0620036702998222,0.127276173857571,0.0340283625210832,0.0909939468948756,0.421428571428571,0.0726964128815162,0.407142857142857,0.439285714285714,18161449.2142857,9923630.07779655,15871247.7857143,20247691.2142857
"102",10,1000,1,0.1,0.9,0.0938870963907547,0.84,0.95,-0.29855,2.58244562786669,-0.7263,0.2256,0.72935,1.13601290001466,0.50775,0.92345,37012.615625,10032.9475798437,35106.471875,38686.496875,0.0381731585399103,0.103510307172159,0.0182300331112218,0.0572878161550605,0.44,0.336327287689305,0.385,0.505,21451127.5,11957531.4151025,19631246,24000638.3
"103",2,1000,1,0.2,0.98,0.0438183117479947,0.95,1,-1,0,-1,-1,1,0,1,1,39824.125,3938.64199289393,39648.25,40000,0.00389153904092393,0.0871325932718823,0,0.00778307808184785,0.4,1.12692501968853,0.35,0.45,25648813,35297423.7061105,24052125,27245501
"104",1,1000,1,0.3,0.99,0.0343264776915295,0.96,1,0.5525,0,0.5525,0.5525,0.5525,0,0.5525,0.5525,34227.84375,0,34227.84375,34227.84375,0.0700098605437386,0,0.0700098605437386,0.0700098605437386,0.55,0,0.55,0.55,16353697,0,16353697,16353697
"105",7,1000,1,0.4,0.93,0.0837760301776303,0.88,0.98,-0.0636428571428572,3.87384897003642,-0.623571428571429,0.502357142857143,0.683071428571429,1.79408012217942,0.397285714285714,0.929214285714286,34092.5625,22706.104345101,30715.3883928571,37573.8125,0.0597943306953545,0.186295083673421,0.0317146720140166,0.0866963179367426,0.571428571428571,0.676676527189306,0.478571428571429,0.671428571428571,28874764.2857143,52865771.2557671,22596556,37586627
"106",11,1000,1,0.5,0.89,0.0978449814964488,0.83,0.95,-0.0591818181818182,2.34618929558899,-0.532272727272727,0.390545454545455,0.663363636363636,1.26540378315759,0.411909090909091,0.898045454545455,33764.4083806818,12406.3447916469,31468.3203125,36368.0191761364,0.0634057209158398,0.0888765468352367,0.0453542094872239,0.0799441541267724,0.522727272727273,0.344322904258044,0.454545454545455,0.590909090909091,25434358.3636364,19769516.5859128,21970386.9090909,29546616.6363636
"107",13,1000,1,0.6,0.87,0.102099495937576,0.8,0.93,-0.203538461538462,1.78057315141348,-0.563038461538461,0.160307692307692,0.591538461538462,1.0683671802486,0.360346153846154,0.801884615384615,33463.2334735577,12201.9364975788,30682.9435096154,35872.3197115385,0.0703758985507253,0.104525132485947,0.0482464546353493,0.0922565672238117,0.484615384615385,0.326613637491251,0.415384615384615,0.55,31439798.2307692,18060720.5861739,27689963.7692308,35335884.0769231
"108",11,1000,1,0.7,0.89,0.0960217988718492,0.83,0.94,-0.360181818181818,2.2039765691642,-0.767590909090909,0.115318181818182,0.727363636363636,1.08024393150124,0.513181818181818,0.920636363636364,35710.6633522727,11693.3042946301,33225.7002840909,37720.1519886364,0.0540394669342832,0.106461987020887,0.0344968914780813,0.0764176606763799,0.554545454545455,0.258553026196508,0.509090909090909,0.604545454545455,28915287.7272727,21115475.8541034,25053798.6363636,33174568.2727273
"109",17,1000,1,0.8,0.83,0.121926584136487,0.75,0.9,-0.0449117647058823,1.74001248588069,-0.441911764705882,0.401647058823529,0.820264705882353,0.674375338905604,0.642852941176471,0.975941176470588,35757.0128676471,7693.60696356397,33734.1617647059,37485.3961397059,0.0564433033588379,0.0735457774191483,0.0373876082289744,0.0733515984539206,0.526470588235294,0.218607929643721,0.476470588235294,0.585294117647059,29891628.8823529,14438485.6218494,26374097.2352941,33316745.8823529
"110",13,1000,1,0.9,0.87,0.105169949043528,0.8,0.93,-0.284807692307692,1.80273295994971,-0.645423076923077,0.134923076923077,0.694192307692308,0.8482373161067,0.505346153846154,0.867615384615385,35840.9281850962,10870.1771009255,33097.7124399038,37899.6045673077,0.0511682889201259,0.0742225106749576,0.0362203097316976,0.0668426145321968,0.530769230769231,0.244485522294143,0.473076923076923,0.580769230769231,31866910.1538462,17459075.9399325,28090172.6153846,35600574.9230769
"111",20,1000,1,1,0.8,0.124376083315926,0.72,0.88,-0.077175,1.11013484580216,-0.3659,0.2246,0.580075,0.595766576153622,0.421875,0.74535,34185.6576171875,8288.34751406565,31983.0095703125,36361.9216796875,0.0632116816448643,0.0673101775685489,0.0447695810354303,0.08125459187041,0.53,0.181414239561809,0.4825,0.575,33327531.5,15733041.4805355,29432457.3,37982657.65
