"","rep","budget","at","bb","ext_prob","ext_prob_sd","ext_prob_95ci_inf","ext_prob_95ci_sup","act_dev","act_dev_sd","act_dev_95ci_inf","act_dev_95ci_sup","abs_act_dev","abs_act_dev_sd","abs_act_dev_95ci_inf","abs_act_dev_95ci_sup","fin_yield","fin_yield_sd","fin_yield_95ci_inf","fin_yield_95ci_sup","max_diff_yield","max_diff_yield_sd","max_diff_yield_95ci_inf","max_diff_yield_95ci_sup","inac_ts","inac_ts_sd","inac_ts_95ci_inf","inac_ts_95ci_sup","SumAbsDev","SumAbsDev_sd","SumAbsDev_95ci_inf","SumAbsDev_95ci_sup"
"14",100,1000,0.2,0.1,0.13,0.107477674449397,0.07,0.2,-0.28182,0.127546337765432,-0.35579,-0.203115,0.41035,0.086321843416671,0.35847,0.463335,0.8922958046875,0.0253938269783543,0.87562407421875,0.9072114609375,0.0557424499228658,0.0110934463461927,0.0486087049203434,0.0624128518376166,0.0994820261437909,0.0225105965673541,0.0857647058823529,0.113143790849673,NA,NA,NA,NA
"15",100,1000,0.2,0.2,0.14,0.107999083422972,0.07,0.21,-0.19635,0.137965419370891,-0.27986,-0.10922,0.37389,0.0931017840356304,0.317075,0.42985,0.89132167578125,0.0250663963766387,0.8759326328125,0.906834810546875,0.0568374133561255,0.0117173554043491,0.0494883276376889,0.0638985475047482,0.0956111111111111,0.0244673487066133,0.0807222222222222,0.11,NA,NA,NA,NA
"16",100,1000,0.2,0.3,0.12,0.104790006463143,0.06,0.19,-0.23328,0.135273290159532,-0.314025,-0.14597,0.37623,0.0922129731239774,0.32279,0.436415,0.897834376953125,0.0244688029244218,0.882644208984375,0.9124597421875,0.0549494656561284,0.012096516129408,0.0470859070114971,0.0618921094911561,0.103666666666667,0.0213569174930183,0.0903333333333333,0.1165,NA,NA,NA,NA
"17",100,1000,0.2,0.4,0.14,0.107951335837455,0.08,0.21,-0.157475,0.141231681003559,-0.24459,-0.07068,0.390355,0.0963700212714231,0.332825,0.451875,0.90869428515625,0.0245355399252318,0.8936794921875,0.92388612109375,0.0486736055786836,0.0118058062715417,0.0415706580475874,0.0560040843802023,0.092770202020202,0.0207493223001081,0.079520202020202,0.105111111111111,NA,NA,NA,NA
"18",100,1000,0.2,0.5,0.13,0.104571004343914,0.07,0.2,-0.17622,0.1447364818712,-0.26737,-0.09233,0.37107,0.0912771220746583,0.31497,0.425585,0.8903345546875,0.0254709519283239,0.8742329765625,0.90611907421875,0.0558166163996203,0.0113193679403671,0.0488527544381818,0.0628610204348569,0.0960263157894737,0.0230073756069447,0.0820526315789474,0.110526315789474,NA,NA,NA,NA
"19",100,1000,0.2,0.6,0.13,0.106773805095377,0.07,0.2,-0.17376,0.144227661031335,-0.264885,-0.083845,0.39792,0.0917806193972641,0.344895,0.457175,0.899680975585938,0.0263314543453913,0.882956932617188,0.91687248046875,0.0507597029437956,0.0116577456536552,0.0434508985783507,0.0575149363528391,0.0975526315789474,0.0207131502287571,0.0840789473684211,0.110526315789474,NA,NA,NA,NA
"20",100,1000,0.2,0.7,0.24,0.138048706819533,0.16,0.33,-0.290255,0.147013266102447,-0.38205,-0.199175,0.455445,0.105254455785908,0.389965,0.52003,0.9104755625,0.0257858106530695,0.893581265625,0.9269279921875,0.0480517026979171,0.0118459586402092,0.0409599703033538,0.0550389993680439,0.0800339366515837,0.0204993335411164,0.0675294117647059,0.0922533936651584,NA,NA,NA,NA
"21",100,1000,0.2,0.8,0.13,0.107679265610535,0.07,0.2,-0.197225,0.144431401755814,-0.284785,-0.110435,0.408705,0.0947647381197713,0.34808,0.46676,0.892812490234375,0.0258916522291678,0.877224046875,0.9087466328125,0.0538093283195392,0.011752129284652,0.0469027540048554,0.060993203419447,0.096,0.0199144054757993,0.0845,0.109,NA,NA,NA,NA
"22",100,1000,0.2,0.9,0.13,0.107674101441396,0.07,0.2,-0.205385,0.132867383217532,-0.28619,-0.12133,0.379065,0.0842494817974637,0.329785,0.43431,0.89326044140625,0.0262984503929931,0.8770709296875,0.90953484765625,0.0548406582783232,0.0116212530737757,0.047888580913006,0.0614924133799849,0.0951437908496732,0.0202488996306191,0.0826437908496732,0.107143790849673,NA,NA,NA,NA
"23",100,1000,0.2,1,0.18,0.120591266414088,0.11,0.26,-0.195145,0.158537600099484,-0.2885,-0.09883,0.456445,0.0969315618069632,0.398135,0.51424,0.892251919921875,0.0252803597458871,0.876287630859375,0.90722451171875,0.0560261371144112,0.0111134095681335,0.049147348398959,0.0627404899368108,0.078,0.0187464148761055,0.0665,0.0905,NA,NA,NA,NA
"24",100,1000,0.3,0,0.01,0.0320665973665225,0,0.03,0.03932,0.112569509012839,-0.026715,0.110645,0.28208,0.0692074576190651,0.241355,0.323745,0.88736086328125,0.0251965713579294,0.8718312265625,0.90249617578125,0.0604022181366988,0.0112194685664714,0.0536941742014371,0.0670657087329462,0.164875,0.0202146909672836,0.151,0.177375,NA,NA,NA,NA
"25",100,1000,0.3,0.1,0,0,0,0,0.045045,0.107478454371791,-0.02404,0.108265,0.276595,0.065704614755429,0.23515,0.31879,0.876036958984375,0.025451673617258,0.8607940234375,0.892512220703125,0.0639553954707283,0.0106344965262176,0.0577217402280088,0.0704917120717747,0.17,0.0218235094715897,0.1565,0.1835,NA,NA,NA,NA
"26",100,1000,0.3,0.2,0.03,0.0556245621932606,0,0.07,0.015115,0.118091863488128,-0.060575,0.090115,0.289395,0.0763030165841572,0.242095,0.336505,0.882138609375,0.0269304793561117,0.86687878515625,0.89824653125,0.0602292370685196,0.0114548525389639,0.0531023796712137,0.0674446268300295,0.17125,0.0173130735895046,0.159916666666667,0.181083333333333,NA,NA,NA,NA
"27",100,1000,0.3,0.3,0.02,0.0436202158674534,0,0.05,0.00561,0.109075926856367,-0.060475,0.073765,0.27166,0.0679281286817623,0.2295,0.31212,0.8917605390625,0.0268127967610206,0.87462615234375,0.907603765625,0.0574280302249612,0.0120884566890934,0.0500952270327061,0.0648391688845971,0.162828947368421,0.0180554075580344,0.152578947368421,0.174,NA,NA,NA,NA
"28",100,1000,0.3,0.4,0.02,0.0456008040864778,0,0.05,0.00393,0.113123262395887,-0.067085,0.071735,0.29169,0.0684583005430564,0.248265,0.33457,0.888409634765625,0.025334122849642,0.873123716796875,0.90382823828125,0.0569257048097315,0.0110150025654396,0.0500861389062523,0.0635898774530095,0.159276315789474,0.0152193293290547,0.149855263157895,0.168052631578947,NA,NA,NA,NA
"29",100,1000,0.3,0.5,0.03,0.0546336836936646,0,0.07,0.017825,0.126571658141908,-0.06328,0.092435,0.309825,0.0791913916444257,0.26333,0.35942,0.89607576171875,0.0263744398693714,0.87970139453125,0.91217478515625,0.0575800127238556,0.0123972316712215,0.0496774612115634,0.0646130069173035,0.151330128205128,0.0168229792963424,0.14025,0.1615,NA,NA,NA,NA
"30",100,1000,0.3,0.6,0,0,0,0,-0.004585,0.114702043418069,-0.07581,0.065415,0.288565,0.067583390455448,0.243135,0.32819,0.904185013671875,0.0269575959056131,0.8888606953125,0.92075756640625,0.0526667911170585,0.01279799063956,0.0444025986009873,0.0605339550890888,0.1555,0.0170600892125274,0.145,0.166,NA,NA,NA,NA
"31",100,1000,0.3,0.7,0.03,0.0537967649509886,0,0.07,-0.018835,0.126325142109742,-0.09346,0.06494,0.338015,0.0714027881228097,0.296895,0.381635,0.902363068359375,0.0282852505829798,0.883858896484375,0.919020099609375,0.0499741114019843,0.0123846675168664,0.0422300244932448,0.0570170172090808,0.149413461538462,0.0173690481887617,0.139163461538462,0.159663461538462,NA,NA,NA,NA
