"","budget","UT","BB","Extinct","rep","target","popInit","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20"
"151",1000,0.2,0.3,0,10,2000,1000,1718,1827,2528,1155,951,1103,1371,1902,2939,1470,1834,2790,1379,1524,2235,1642,2125,2731,1226,1056
"152",1000,0.2,0.3,0,20,2000,1000,1750,2696,1234,1105,1369,1902,2779,1348,1258,1753,2686,1347,1925,2985,1470,1305,1779,2749,1381,1552
"153",1000,0.2,0.3,0,30,2000,1000,1753,2108,2560,1077,865,915,914,970,1061,1228,1490,2617,1347,1749,2578,1243,1361,1889,2884,1401
"154",1000,0.2,0.3,0,40,2000,1000,1750,1615,2116,2700,1216,1038,1221,1557,2521,1278,1171,1500,2214,1990,1250,1684,2761,1422,1550,2329
"155",1000,0.2,0.3,1,50,2000,1000,1730,2416,1064,703,590,282,61,0,0,0,0,0,0,0,0,0,0,0,0,0
"156",1000,0.2,0.3,0,60,2000,1000,1737,2326,1791,2327,1285,1299,1822,2779,1385,1522,2685,1422,1830,2768,1365,1867,3069,1564,2201,1871
"157",1000,0.2,0.3,0,70,2000,1000,1751,2834,1333,1169,1533,2264,1629,2076,3193,1543,1532,2796,1521,1979,3014,1461,1846,2818,1379,1517
"158",1000,0.2,0.3,0,80,2000,1000,1764,1912,3189,1591,1648,2495,1232,1331,1852,2814,1402,1538,2119,2632,1191,1018,1183,1981,3077,1545
"159",1000,0.2,0.3,0,90,2000,1000,1762,2871,1330,1644,2497,1229,1270,1694,2526,1250,1735,2875,1456,2076,3182,1560,1569,2892,1565,1530
"160",1000,0.2,0.3,0,100,2000,1000,1759,2621,1187,1018,1214,1991,3232,1638,1659,2449,1207,1628,2652,1357,1526,2235,1664,2622,1336,1239
"161",1000,0.2,0.4,0,10,2000,1000,1697,2044,2516,1094,894,956,1085,1550,2323,1364,1414,2297,1490,2161,2384,1021,799,774,537,262
"162",1000,0.2,0.4,0,20,2000,1000,1738,2288,1293,1344,1825,3483,1912,2375,1325,1394,1880,3342,1746,2118,2489,1097,883,948,1048,1256
"163",1000,0.2,0.4,0,30,2000,1000,1759,2878,1372,1239,1573,2724,1442,1367,1905,3409,1818,2615,1248,1124,1419,1925,2920,1411,1306,2201
"164",1000,0.2,0.4,0,40,2000,1000,1743,2055,2768,1251,1081,1354,2265,1672,2237,1761,2207,1928,1174,1676,2848,1465,2098,2929,1381,1790
"165",1000,0.2,0.4,0,50,2000,1000,1726,1905,2985,1393,1346,1931,2991,1480,1456,2050,3149,1543,1340,2321,2264,1843,2982,1513,1478,2670
"166",1000,0.2,0.4,0,60,2000,1000,1759,2044,2918,1305,1700,2589,1283,1498,2173,2366,980,700,835,833,778,1001,1189,1532,2252,2620
"167",1000,0.2,0.4,0,70,2000,1000,1734,2022,2826,1293,1203,1583,2283,1461,1639,2389,1171,1384,1958,2981,1475,1428,2590,1390,1812,2812
