"","rep","budget","at","bb","extinct","act_dev","abs_act_dev","fin_yield","max_diff_yield","inac_ts","overK"
"157",57,1000,0.1,0,1,-0.966,0.966,9985.125,0.0780346820809249,0,0
"158",58,1000,0.1,0,1,-0.981,0.981,9992.125,0.103537430955459,0,0
"159",59,1000,0.1,0,1,-0.943,0.943,9973.75,0.0698911729141475,0,0
"160",60,1000,0.1,0,0,-0.309,0.309,9712.75,0.107295878341681,0,0
"161",61,1000,0.1,0,1,-0.985,0.985,9994.0625,0.0876685934489403,0,0
"162",62,1000,0.1,0,1,-0.98,0.98,9991,0.115019011406844,0,0
"163",63,1000,0.1,0,1,-0.975,0.975,9989.375,0.0765221511490168,0,0
"164",64,1000,0.1,0,1,-0.946,0.946,9976.375,0.0813701923076923,0,0
"165",65,1000,0.1,0,1,-0.985,0.985,9992.75,0.0769598470363289,0,0
"166",66,1000,0.1,0,1,-0.937,0.937,9973.125,0.0896437839112998,0,0
"167",67,1000,0.1,0,1,-0.962,0.962,9983.125,0.0861637468716482,0,0
"168",68,1000,0.1,0,0,-0.569,0.569,9818.34375,0.0741593456528325,0,0
"169",69,1000,0.1,0,1,-0.936,0.936,9971.25,0.0747551946501075,0,0
"170",70,1000,0.1,0,1,-0.958,0.958,9982.875,0.124524262607041,0,0
"171",71,1000,0.1,0,1,-0.962,0.962,9982.75,0.100238095238095,0,0
"172",72,1000,0.1,0,1,-0.955,0.955,9979.625,0.118044237485448,0,0
"173",73,1000,0.1,0,1,-0.981,0.981,9991,0.0980861244019139,0,0
"174",74,1000,0.1,0,1,-0.925,0.925,9967,0.0776839565741858,0,0
"175",75,1000,0.1,0,1,-0.977,0.977,9989.5,0.111722488038278,0,0
"176",76,1000,0.1,0,1,-0.988,0.988,9994.625,0.0728667305848514,0,0
"177",77,1000,0.1,0,1,-0.982,0.982,9992.125,0.0783277270543008,0,0
"178",78,1000,0.1,0,1,-0.977,0.977,9989.25,0.1329534662868,0,0
"179",79,1000,0.1,0,1,-0.94,0.94,9975.5,0.0661639503770372,0,0
"180",80,1000,0.1,0,1,-0.953,0.953,9979.5,0.0644535982553913,0,0
"181",81,1000,0.1,0,1,-0.942,0.942,9974.3125,0.0712753277711561,0,0
"182",82,1000,0.1,0,1,-0.969,0.969,9986.375,0.0791717417783191,0,0
