"","rep","budget","at","bb","extinct","act_dev","abs_act_dev","fin_yield","max_diff_yield","inac_ts"
"3954",54,1200,0,0,0,-0.252,0.252,9687.375,0.0633362510941603,0
"3955",55,1200,0,0,0,-0.031,0.031,9620.875,0.0772425120473527,0
"3956",56,1200,0,0,0,-0.095,0.095,9644.4375,0.0853860802260581,0
"3957",57,1200,0,0,0,0.0740000000000001,0.0740000000000001,9579.8125,0.0995088286495897,0
"3958",58,1200,0,0,0,-0.143,0.143,9655.3125,0.0725715714464308,0
"3959",59,1200,0,0,0,-0.014,0.014,9624.125,0.104766116041818,0
"3960",60,1200,0,0,0,-0.679,0.679,9856.0625,0.0830806549423893,0
"3961",61,1200,0,0,0,-0.035,0.035,9617.4375,0.0779828029875102,0
"3962",62,1200,0,0,0,-0.219,0.219,9573.3125,0.0906483790523691,0
"3963",63,1200,0,0,0,0.085,0.085,9585.125,0.08700391809909,0
"3964",64,1200,0,0,0,0.0269999999999999,0.0269999999999999,9600.21875,0.103097262739743,0
"3965",65,1200,0,0,0,0.127,0.127,9426.546875,0.0551869337756795,0
"3966",66,1200,0,0,0,-0.397,0.397,9749.25,0.108216190014542,0
"3967",67,1200,0,0,0,-0.464,0.464,9766.03125,0.0848263254113346,0
"3968",68,1200,0,0,0,-0.085,0.085,9630.3125,0.0726130653266332,0
"3969",69,1200,0,0,0,0.396,0.396,9462.09375,0.105565028677724,0
"3970",70,1200,0,0,0,0.069,0.069,9537.75,0.0611583894322368,0
"3971",71,1200,0,0,0,-0.045,0.045,9337,0.100115003263606,0
"3972",72,1200,0,0,0,-0.73,0.73,9873.890625,0.163219741480611,0
"3973",73,1200,0,0,0,0.238,0.238,9534.625,0.090738423028786,0
"3974",74,1200,0,0,0,0.144,0.144,9558.5625,0.101092896174863,0
"3975",75,1200,0,0,0,-0.183,0.183,9664.28125,0.0872071630074819,0
"3976",76,1200,0,0,0,-0.547,0.547,9815.71875,0.12123786407767,0
"3977",77,1200,0,0,0,0.107,0.107,9563.34375,0.0792147516307075,0
"3978",78,1200,0,0,0,-0.644,0.644,9834.125,0.105827112930412,0
"3979",79,1200,0,0,0,0.03,0.03,9601.546875,0.113240036316959,0
"3980",80,1200,0,0,0,-0.726,0.726,9521.28125,0.0508726327515782,0
"3981",81,1200,0,0,0,-0.994,0.994,9987.875,0.0897914909003254,0
"3982",82,1200,0,0,0,-0.271,0.271,9693.59375,0.114303786030541,0
"3983",83,1200,0,0,0,0.081,0.081,9586.53125,0.112472160356347,0
"3984",84,1200,0,0,0,0.317,0.317,9457.0625,0.0898961762471512,0
"3985",85,1200,0,0,0,0.034,0.034,9452.75,0.117581187010078,0
"3986",86,1200,0,0,0,-0.268,0.268,9700.6875,0.0674598230970475,0
"3987",87,1200,0,0,0,-0.197,0.197,9671.375,0.109850858503572,0
"3988",88,1200,0,0,0,-0.542,0.542,9800.0625,0.102267245537868,0
"3989",89,1200,0,0,0,-0.499,0.499,9786.4375,0.0742598482994862,0
"3990",90,1200,0,0,0,0.17,0.17,9535.9375,0.0957004160887656,0
"3991",91,1200,0,0,0,-0.161,0.161,9644.5,0.0876449320533599,0
"3992",92,1200,0,0,0,0.0900000000000001,0.0900000000000001,9577.4375,0.0902227255568139,0
"3993",93,1200,0,0,0,-0.049,0.049,9596.625,0.100389201210848,0
"3994",94,1200,0,0,0,-0.802,0.802,9899.0625,0.109404761904762,0
"3995",95,1200,0,0,0,-0.402,0.402,9745.9375,0.0827556591620146,0
"3996",96,1200,0,0,0,-0.028,0.028,9626.71875,0.0754114775643032,0
"3997",97,1200,0,0,0,-0.519,0.519,9796.53125,0.0465784215784216,0
"3998",98,1200,0,0,0,-0.00800000000000001,0.00800000000000001,9616.6875,0.0662450691879031,0
"3999",99,1200,0,0,0,-0.126,0.126,9456.875,0.0648747095396596,0
"4000",100,1200,0,0,0,-0.099,0.099,9652.65625,0.0982219497240956,0
"4001",1,1200,0.4,0,0,1.19,1.19,9086.11328125,0.198474451660336,10
"4002",2,1200,0.4,0,1,-0.985,0.985,9993.125,0.108674928503337,5
"4003",3,1200,0.4,0,0,-0.644,0.644,9848.078125,0.0802909562638992,13
"4004",4,1200,0.4,0,0,-0.315,0.315,9706.96875,0.101371386212009,7
"4005",5,1200,0.4,0,0,1.26,1.26,9070.625,0.183518005540166,11
"4006",6,1200,0.4,0,1,-0.977,0.977,9990.5,0.0697896749521989,1
"4007",7,1200,0.4,0,0,1.351,1.351,9039.5,0.187276041023106,8
"4008",8,1200,0.4,0,0,1.327,1.327,9030.1484375,0.167797577525525,9
"4009",9,1200,0.4,0,0,1.703,1.703,8886.578125,0.123344866591257,9
"4010",10,1200,0.4,0,0,-0.523,0.523,9795.828125,0.0789895255699322,8
"4011",11,1200,0.4,0,0,1.258,1.258,9056.390625,0.1746149220593,6
"4012",12,1200,0.4,0,0,-0.024,0.024,9585.578125,0.105095740036175,10
"4013",13,1200,0.4,0,1,-0.963,0.963,9984.375,0.0596584075054126,1
"4014",14,1200,0.4,0,0,-0.089,0.089,9610.9453125,0.0959196484620213,13
"4015",15,1200,0.4,0,0,0.199,0.199,9485.4375,0.0836562281648987,9
"4016",16,1200,0.4,0,0,-0.529,0.529,9791.9375,0.0991223851887473,12
"4017",17,1200,0.4,0,0,0.898,0.898,9202.84375,0.155135203757776,7
"4018",18,1200,0.4,0,0,-0.619,0.619,9835,0.0847270044269552,14
"4019",19,1200,0.4,0,0,-0.79,0.79,9904.75,0.0964576352321685,10
"4020",20,1200,0.4,0,0,0.522,0.522,9354.40625,0.118022175222714,8
"4021",21,1200,0.4,0,0,0.739,0.739,9274.8125,0.169463513857107,8
"4022",22,1200,0.4,0,0,0.325,0.325,9436.75,0.0598602832788566,11
"4023",23,1200,0.4,0,0,0.635,0.635,9309.65625,0.0984366507880687,10
"4024",24,1200,0.4,0,0,0.135,0.135,9513.0625,0.128302348336595,14
"4025",25,1200,0.4,0,1,-0.269,0.269,9681.1875,0.0901090728805156,9
"4026",26,1200,0.4,0,1,-0.962,0.962,9981.75,0.144715818306323,5
"4027",27,1200,0.4,0,0,1.386,1.386,9011.046875,0.142762025398681,13
"4028",28,1200,0.4,0,0,1.48,1.48,8964.609375,0.107656280491771,3
"4029",29,1200,0.4,0,0,0.488,0.488,9371.25,0.140440671618501,10
"4030",30,1200,0.4,0,0,0.43,0.43,9395.9375,0.0980460132366845,15
"4031",31,1200,0.4,0,0,0.945,0.945,9190.90625,0.104666068452762,9
"4032",32,1200,0.4,0,0,0.59,0.59,9327.203125,0.047813675879071,14
"4033",33,1200,0.4,0,0,1.317,1.317,9054.046875,0.172810770005033,8
"4034",34,1200,0.4,0,0,1.238,1.238,9078.2109375,0.24220141279829,8
"4035",35,1200,0.4,0,0,0.586,0.586,9334.5390625,0.116397942763386,14
"4036",36,1200,0.4,0,1,-0.984,0.984,9993,0.0944656488549618,1
"4037",37,1200,0.4,0,0,-0.116,0.116,9622.28125,0.157545605306799,6
"4038",38,1200,0.4,0,0,0.494,0.494,9361.3203125,0.0873051510680608,11
"4039",39,1200,0.4,0,0,-0.014,0.014,9588.265625,0.130457637600495,7
"4040",40,1200,0.4,0,0,-0.491,0.491,9778.4375,0.142165277096616,11
"4041",41,1200,0.4,0,0,0.14,0.14,9506.03125,0.0815530373397734,12
"4042",42,1200,0.4,0,0,1.017,1.017,9163.515625,0.124992144293615,4
"4043",43,1200,0.4,0,0,-0.515,0.515,9787.4375,0.112827883578872,15
"4044",44,1200,0.4,0,0,-0.129,0.129,9627.75,0.122221552918499,9
"4045",45,1200,0.4,0,0,-0.012,0.012,9572.3828125,0.0972653822249845,11
"4046",46,1200,0.4,0,0,-0.133,0.133,9631.46875,0.125807323740575,14
"4047",47,1200,0.4,0,0,-0.572,0.572,9814.5625,0.10308656860381,1
"4048",48,1200,0.4,0,0,-0.579,0.579,9809.75,0.107047711310245,3
"4049",49,1200,0.4,0,0,0.443,0.443,9390.75,0.142631578947368,8
"4050",50,1200,0.4,0,0,0.373,0.373,9415.8125,0.124485140358659,12
"4051",51,1200,0.4,0,0,0.129,0.129,9516.125,0.113244707040867,9
"4052",52,1200,0.4,0,0,1.48,1.48,8977.4609375,0.13641421745107,7
"4053",53,1200,0.4,0,0,0.602,0.602,9324.890625,0.132232972870423,8
"4054",54,1200,0.4,0,0,-0.053,0.053,9587.5,0.132884777123633,8
"4055",55,1200,0.4,0,0,0.383,0.383,9409.03125,0.128741581441756,10
"4056",56,1200,0.4,0,0,0.993,0.993,9167.125,0.144044585987261,12
"4057",57,1200,0.4,0,0,0.852,0.852,9214.84765625,0.120202868587673,10
"4058",58,1200,0.4,0,0,-0.738,0.738,9884.9375,0.105716985589416,8
"4059",59,1200,0.4,0,0,0.093,0.093,9530.875,0.0918831371083287,13
"4060",60,1200,0.4,0,0,-0.275,0.275,9690.9375,0.0605588125233878,14
"4061",61,1200,0.4,0,0,0.00499999999999989,0.00499999999999989,9565.75,0.126739926739927,6
"4062",62,1200,0.4,0,0,-0.4,0.4,9736.9375,0.112819881889764,14
"4063",63,1200,0.4,0,0,-0.53,0.53,9797.375,0.0897120354417918,2
"4064",64,1200,0.4,0,0,-0.116,0.116,9620.21875,0.06965422544002,9
"4065",65,1200,0.4,0,0,1.43,1.43,8984.21875,0.105541863718111,4
"4066",66,1200,0.4,0,0,0.167,0.167,9509.71875,0.0963213023725391,9
"4067",67,1200,0.4,0,0,0.68,0.68,9294.8125,0.0941131400842804,11
"4068",68,1200,0.4,0,0,0.077,0.077,9528.3125,0.0918691945540145,19
"4069",69,1200,0.4,0,0,1.203,1.203,9071.65625,0.192488545936822,10
"4070",70,1200,0.4,0,0,-0.602,0.602,9829.203125,0.10222116073561,12
"4071",71,1200,0.4,0,0,0.644,0.644,9306.9375,0.163052799215975,12
"4072",72,1200,0.4,0,0,1.526,1.526,8950.4453125,0.102901585402333,3
"4073",73,1200,0.4,0,0,1.138,1.138,9121.25,0.158049613972915,9
"4074",74,1200,0.4,0,0,1.591,1.591,8910.8125,0.0843197233674691,4
"4075",75,1200,0.4,0,0,1.383,1.383,9011.3203125,0.120919540229885,8
"4076",76,1200,0.4,0,0,-0.705,0.705,9870.375,0.0781042195623262,4
"4077",77,1200,0.4,0,0,1.449,1.449,8988.21875,0.174281253449826,10
"4078",78,1200,0.4,0,0,-0.016,0.016,9577.4375,0.116150781489427,13
"4079",79,1200,0.4,0,0,-0.196,0.196,9654.25,0.0698662667166604,12
"4080",80,1200,0.4,0,0,-0.678,0.678,9854.9375,0.126770538243626,4
"4081",81,1200,0.4,0,0,0.265,0.265,9459.84375,0.122165235123278,9
"4082",82,1200,0.4,0,0,-0.714,0.714,9875.9375,0.057075646898601,1
"4083",83,1200,0.4,0,0,-0.989,0.989,9995.5,0.0539298669891173,4
"4084",84,1200,0.4,0,0,0.17,0.17,9511.734375,0.0839508518588891,9
"4085",85,1200,0.4,0,0,0.825,0.825,9233.3125,0.163543336210085,10
"4086",86,1200,0.4,0,0,1.269,1.269,9057.53125,0.144503460486078,10
"4087",87,1200,0.4,0,0,0.478,0.478,9374.390625,0.102620225859662,11
"4088",88,1200,0.4,0,0,0.397,0.397,9411.40625,0.118723010487353,11
"4089",89,1200,0.4,0,0,0.287,0.287,9461.5,0.126422408403151,8
"4090",90,1200,0.4,0,0,-0.306,0.306,9701.3125,0.114878850602703,12
"4091",91,1200,0.4,0,0,1.228,1.228,9075.125,0.170897321995177,8
"4092",92,1200,0.4,0,0,-0.027,0.027,9584.546875,0.0886965249027725,13
"4093",93,1200,0.4,0,0,1.12,1.12,9113.609375,0.185203452527744,9
"4094",94,1200,0.4,0,0,1.534,1.534,8946.5,0.105768593946619,7
"4095",95,1200,0.4,0,0,1.371,1.371,9002.15625,0.0947963949740149,10
"4096",96,1200,0.4,0,0,1.37,1.37,9003.984375,0.0820788170748026,4
"4097",97,1200,0.4,0,0,1.119,1.119,9117.15625,0.14712592686482,7
"4098",98,1200,0.4,0,0,-0.328,0.328,9712,0.0929404542664211,12
"4099",99,1200,0.4,0,0,-0.091,0.091,9605.3125,0.0592414055562603,16
"4100",100,1200,0.4,0,0,-0.586,0.586,9820,0.0946497120921305,8
"4101",1,1200,0.4,0.5,0,1.085,1.085,9129.71875,0.10097911227154,8
"4102",2,1200,0.4,0.5,0,-0.254,0.254,9676.46875,0.0811997526283241,8
"4103",3,1200,0.4,0.5,0,-0.47,0.47,9769.4375,0.0634881574900031,16
"4104",4,1200,0.4,0.5,0,1.344,1.344,9033.3515625,0.130458130289818,9
"4105",5,1200,0.4,0.5,0,-0.089,0.089,9607.8125,0.10294846382557,19
"4106",6,1200,0.4,0.5,0,-0.863,0.863,9942.28125,0.0644776666972393,1
"4107",7,1200,0.4,0.5,0,1.19,1.19,9083.1875,0.118133452983783,13
"4108",8,1200,0.4,0.5,1,-0.973,0.973,9988.78125,0.0842155919153032,8
"4109",9,1200,0.4,0.5,0,0.01,0.01,9566.34375,0.124476415953378,9
"4110",10,1200,0.4,0.5,1,-0.981,0.981,9992,0.0973138548539114,1
"4111",11,1200,0.4,0.5,0,1.318,1.318,9012.6875,0.15886192256511,4
"4112",12,1200,0.4,0.5,0,-0.803,0.803,9917.25,0.0682167681614074,1
"4113",13,1200,0.4,0.5,0,1.209,1.209,9074.703125,0.113879566896726,8
"4114",14,1200,0.4,0.5,0,-0.313,0.313,9703.6875,0.053209619390267,10
"4115",15,1200,0.4,0.5,0,0.204,0.204,9485.3125,0.127063715299009,12
"4116",16,1200,0.4,0.5,0,-0.026,0.026,9580.1875,0.125913742690058,13
"4117",17,1200,0.4,0.5,0,0.171,0.171,9499.5,0.119235095613048,10
"4118",18,1200,0.4,0.5,0,0.104,0.104,9526.03125,0.162505943889681,13
"4119",19,1200,0.4,0.5,0,1.458,1.458,8973.09375,0.139555499271829,7
"4120",20,1200,0.4,0.5,0,0.126,0.126,9522.34375,0.0865408805031447,13
"4121",21,1200,0.4,0.5,0,-0.396,0.396,9743.5,0.0929589579749324,11
"4122",22,1200,0.4,0.5,0,-0.601,0.601,9826.75,0.109744560075686,13
"4123",23,1200,0.4,0.5,0,-0.041,0.041,9589.8828125,0.101628021706956,9
"4124",24,1200,0.4,0.5,0,-0.793,0.793,9910.375,0.159278650378127,1
"4125",25,1200,0.4,0.5,0,0.433,0.433,9389.96875,0.0821191206543967,14
"4126",26,1200,0.4,0.5,0,-0.458,0.458,9764,0.0810347990948566,13
"4127",27,1200,0.4,0.5,0,0.992,0.992,9153.6875,0.15774683464368,12
"4128",28,1200,0.4,0.5,0,0.0109999999999999,0.0109999999999999,9568,0.113992469330742,13
"4129",29,1200,0.4,0.5,0,0.453,0.453,9386.6875,0.11650710673245,15
"4130",30,1200,0.4,0.5,1,-0.986,0.986,9993.75,0.0388970950270803,1
"4131",31,1200,0.4,0.5,1,-0.969,0.969,9986.375,0.0726243526436228,5
"4132",32,1200,0.4,0.5,0,-0.018,0.018,9585.875,0.0957829854754058,16
"4133",33,1200,0.4,0.5,0,-0.368,0.368,9727.0625,0.0802690029615005,11
"4134",34,1200,0.4,0.5,0,-0.304,0.304,9701.0625,0.110819202292811,2
"4135",35,1200,0.4,0.5,0,-0.391,0.391,9738.3125,0.137659842708771,11
"4136",36,1200,0.4,0.5,0,1.083,1.083,9126.625,0.15968045112782,8
"4137",37,1200,0.4,0.5,0,1.732,1.732,8868.9140625,0.0979249144467557,4
"4138",38,1200,0.4,0.5,0,0.825,0.825,9236.9921875,0.203613074738686,10
"4139",39,1200,0.4,0.5,0,-0.227,0.227,9665.625,0.119581372306168,13
"4140",40,1200,0.4,0.5,0,-0.231,0.231,9664.53125,0.085290249859102,13
"4141",41,1200,0.4,0.5,0,1.623,1.623,8905.03125,0.0768788667635823,7
"4142",42,1200,0.4,0.5,0,-0.128,0.128,9623.5,0.0958276587842021,11
"4143",43,1200,0.4,0.5,0,1.195,1.195,9093.3828125,0.2108796015065,9
"4144",44,1200,0.4,0.5,0,1.209,1.209,9069.203125,0.157382974299925,11
"4145",45,1200,0.4,0.5,0,-0.762,0.762,9896.59375,0.0977646108268247,2
"4146",46,1200,0.4,0.5,0,-0.689,0.689,9863.5,0.106699147381242,10
"4147",47,1200,0.4,0.5,0,0.588,0.588,9326.3125,0.167255594817432,8
"4148",48,1200,0.4,0.5,0,1.492,1.492,8962.40625,0.117360058020703,9
"4149",49,1200,0.4,0.5,0,1.233,1.233,9082.96875,0.152788232342241,10
"4150",50,1200,0.4,0.5,1,-0.988,0.988,9994.5,0.0936149783965435,2
"4151",51,1200,0.4,0.5,0,0.459,0.459,9386.78125,0.0948635035134631,9
"4152",52,1200,0.4,0.5,0,0.0840000000000001,0.0840000000000001,9540.53125,0.128771650651815,13
"4153",53,1200,0.4,0.5,0,1.39,1.39,8998.75,0.12048465266559,7
"4154",54,1200,0.4,0.5,0,0.376,0.376,9405.8125,0.1067383739323,12
"4155",55,1200,0.4,0.5,0,-0.208,0.208,9655,0.070653196963042,9
"4156",56,1200,0.4,0.5,0,-0.208,0.208,9654.5,0.0504531913545034,13
"4157",57,1200,0.4,0.5,0,-0.542,0.542,9800.3125,0.0772498331209418,10
"4158",58,1200,0.4,0.5,0,0.012,0.012,9564.125,0.101841091198238,10
"4159",59,1200,0.4,0.5,0,-0.198,0.198,9655.46875,0.124194034347695,12
"4160",60,1200,0.4,0.5,0,-0.411,0.411,9750.359375,0.0758095945068201,8
"4161",61,1200,0.4,0.5,0,-0.646,0.646,9841.5625,0.092423689650979,8
"4162",62,1200,0.4,0.5,0,0.723,0.723,9279.75,0.132877228219935,10
"4163",63,1200,0.4,0.5,0,0.142,0.142,9516.125,0.135380835380835,7
"4164",64,1200,0.4,0.5,0,-0.254,0.254,9682.875,0.141648551788967,14
"4165",65,1200,0.4,0.5,0,1.295,1.295,9042.21875,0.178364961668971,7
"4166",66,1200,0.4,0.5,0,1.205,1.205,9088.546875,0.15007388846055,8
"4167",67,1200,0.4,0.5,0,1.289,1.289,9046.015625,0.159382100479677,7
"4168",68,1200,0.4,0.5,0,1.27,1.27,9046.796875,0.15003656714045,11
"4169",69,1200,0.4,0.5,0,0.1,0.1,9534.625,0.107229943916118,9
"4170",70,1200,0.4,0.5,1,-0.988,0.988,9995,0.0921428571428571,1
"4171",71,1200,0.4,0.5,0,1.322,1.322,9024.421875,0.108745123537061,7
"4172",72,1200,0.4,0.5,0,0.662,0.662,9297.65625,0.0717504898758981,10
"4173",73,1200,0.4,0.5,0,0.106,0.106,9522.8125,0.0822391154111956,9
"4174",74,1200,0.4,0.5,0,0.331,0.331,9437.21875,0.144071170453849,7
"4175",75,1200,0.4,0.5,0,-0.948,0.948,9976.625,0.077125748502994,1
"4176",76,1200,0.4,0.5,0,0.25,0.25,9466.6875,0.134077143767931,12
"4177",77,1200,0.4,0.5,0,0.379,0.379,9412.84375,0.113673597983617,11
"4178",78,1200,0.4,0.5,0,0.071,0.071,9544.59375,0.111035168385734,12
"4179",79,1200,0.4,0.5,0,-0.997,0.997,9998.5,0.0820143884892086,1
"4180",80,1200,0.4,0.5,0,-0.386,0.386,9729.1875,0.0930090442434613,18
"4181",81,1200,0.4,0.5,0,1.255,1.255,9072.2578125,0.195546384132068,13
"4182",82,1200,0.4,0.5,0,0.179,0.179,9493,0.0726901740738379,18
"4183",83,1200,0.4,0.5,0,0.102,0.102,9527.40625,0.0979658055659553,11
"4184",84,1200,0.4,0.5,0,0.652,0.652,9323.109375,0.172361854917235,14
"4185",85,1200,0.4,0.5,0,1.544,1.544,8940.03125,0.0945545378850958,9
"4186",86,1200,0.4,0.5,0,-0.954,0.954,9980.25,0.0942945810455956,14
"4187",87,1200,0.4,0.5,0,1.663,1.663,8890.109375,0.0947720099388893,3
"4188",88,1200,0.4,0.5,0,0.486,0.486,9373.1875,0.137795883097244,9
"4189",89,1200,0.4,0.5,0,0.661,0.661,9305.53125,0.0624887800897593,13
"4190",90,1200,0.4,0.5,0,0.256,0.256,9468.03125,0.172303135028388,12
"4191",91,1200,0.4,0.5,0,-0.051,0.051,9590.46875,0.106549364613881,9
"4192",92,1200,0.4,0.5,0,0.0529999999999999,0.0529999999999999,9543.5,0.131060792517844,15
"4193",93,1200,0.4,0.5,0,-0.095,0.095,9613.8125,0.0954200864607481,10
"4194",94,1200,0.4,0.5,0,0.266,0.266,9457.859375,0.118984797085061,11
"4195",95,1200,0.4,0.5,0,1.53,1.53,8950.703125,0.0615569388997902,8
"4196",96,1200,0.4,0.5,0,-0.179,0.179,9640.5,0.134188338677117,13
"4197",97,1200,0.4,0.5,0,0.506,0.506,9354.9375,0.114838547556226,11
"4198",98,1200,0.4,0.5,0,0.469,0.469,9377.953125,0.107147355163728,10
"4199",99,1200,0.4,0.5,0,0.444,0.444,9390.625,0.0882315195071869,13
"4200",100,1200,0.4,0.5,0,-0.073,0.073,9595.25,0.0912039925140362,13
"4201",1,1200,0.4,1,0,0.232,0.232,9479.9375,0.112549487840131,7
"4202",2,1200,0.4,1,0,1.476,1.476,8972.671875,0.155707979849362,3
"4203",3,1200,0.4,1,0,0.433,0.433,9386.28125,0.100107201412536,12
"4204",4,1200,0.4,1,0,1.145,1.145,9120.5625,0.192224421625634,5
"4205",5,1200,0.4,1,0,0.301,0.301,9448.5,0.123905267053164,10
"4206",6,1200,0.4,1,0,1.358,1.358,9013.546875,0.128029691786348,12
"4207",7,1200,0.4,1,0,-0.078,0.078,9602.6875,0.079686439108697,13
"4208",8,1200,0.4,1,0,1.399,1.399,9010.671875,0.162465846442371,15
"4209",9,1200,0.4,1,0,-0.46,0.46,9768.5,0.0620715443101084,9
"4210",10,1200,0.4,1,0,1.522,1.522,8955.03125,0.124822975331818,5
"4211",11,1200,0.4,1,0,0.181,0.181,9491.96875,0.102114879239144,14
"4212",12,1200,0.4,1,1,-0.971,0.971,9987,0.0857006445452375,4
"4213",13,1200,0.4,1,0,-0.032,0.032,9587.6875,0.094902687673772,13
"4214",14,1200,0.4,1,0,1.439,1.439,8974.296875,0.164871239163692,6
"4215",15,1200,0.4,1,0,1.034,1.034,9149.609375,0.148660205245154,10
"4216",16,1200,0.4,1,0,0.079,0.079,9541.75,0.0970686871196125,8
"4217",17,1200,0.4,1,0,1.391,1.391,9000.640625,0.0959290017912392,8
"4218",18,1200,0.4,1,0,1.23,1.23,9081.140625,0.166144989540243,7
"4219",19,1200,0.4,1,0,-0.413,0.413,9747.3125,0.0742685671417855,10
"4220",20,1200,0.4,1,0,0.0920000000000001,0.0920000000000001,9531.21875,0.12847721822542,14
"4221",21,1200,0.4,1,0,0.442,0.442,9380.875,0.168215056341405,8
"4222",22,1200,0.4,1,0,-0.552,0.552,9804.125,0.0803659742828882,12
"4223",23,1200,0.4,1,0,0.626,0.626,9311.015625,0.101388777394236,14
"4224",24,1200,0.4,1,0,0.67,0.67,9289.90625,0.0914005851672815,8
"4225",25,1200,0.4,1,1,-0.97,0.97,9986.75,0.0753098188751192,4
"4226",26,1200,0.4,1,0,1.399,1.399,9005.515625,0.115169266619199,8
"4227",27,1200,0.4,1,0,0.241,0.241,9474.96875,0.0962856786738128,13
"4228",28,1200,0.4,1,0,0.332,0.332,9436,0.0899209174832225,11
"4229",29,1200,0.4,1,0,-0.0590000000000001,0.0590000000000001,9594.375,0.125793698334731,13
"4230",30,1200,0.4,1,0,0.0700000000000001,0.0700000000000001,9543.875,0.132824051256777,14
"4231",31,1200,0.4,1,0,0.488,0.488,9372.015625,0.0777678457412846,9
"4232",32,1200,0.4,1,0,1.136,1.136,9112.9375,0.17073623045064,8
"4233",33,1200,0.4,1,0,0.975,0.975,9174.703125,0.136709022412362,8
"4234",34,1200,0.4,1,0,1.563,1.563,8951.3359375,0.145153896529142,6
"4235",35,1200,0.4,1,0,-0.081,0.081,9604.09375,0.0914885639295088,9
"4236",36,1200,0.4,1,0,-0.711,0.711,9873.25,0.108362079219698,1
"4237",37,1200,0.4,1,0,1.339,1.339,9033.90625,0.109300502906407,11
"4238",38,1200,0.4,1,0,-0.347,0.347,9720.15625,0.0778506059856542,10
"4239",39,1200,0.4,1,0,-0.281,0.281,9687.53125,0.087124132613724,12
"4240",40,1200,0.4,1,0,1.3,1.3,9059.015625,0.182289701999246,4
"4241",41,1200,0.4,1,0,0.0840000000000001,0.0840000000000001,9537.40625,0.106183789110618,8
"4242",42,1200,0.4,1,0,1.17,1.17,9106.90625,0.1502956322716,6
"4243",43,1200,0.4,1,0,0.0429999999999999,0.0429999999999999,9560.859375,0.130360443622921,9
"4244",44,1200,0.4,1,0,-0.305,0.305,9699.0625,0.143958259219732,12
"4245",45,1200,0.4,1,0,1.205,1.205,9089.3359375,0.160708575813775,2
"4246",46,1200,0.4,1,1,-0.976,0.976,9988.875,0.0463188688444661,1
"4247",47,1200,0.4,1,0,0.853,0.853,9227.109375,0.106573896353167,9
"4248",48,1200,0.4,1,0,-0.295,0.295,9696.78125,0.0823617901466717,11
"4249",49,1200,0.4,1,0,-0.716,0.716,9876.5625,0.0786980811270342,4
"4250",50,1200,0.4,1,0,1.515,1.515,8961.265625,0.111675788376336,8
"4251",51,1200,0.4,1,0,-0.949,0.949,9978.625,0.0853365384615385,1
"4252",52,1200,0.4,1,0,0.57,0.57,9333.46875,0.159175104964189,10
"4253",53,1200,0.4,1,0,0.121,0.121,9518.890625,0.133832389994523,13
"4254",54,1200,0.4,1,1,-0.99,0.99,9995.5,0.0923412506059137,1
"4255",55,1200,0.4,1,0,0.39,0.39,9409.3203125,0.0955975339867215,12
"4256",56,1200,0.4,1,0,1.45,1.45,8979.5546875,0.109551398775037,8
"4257",57,1200,0.4,1,0,0.529,0.529,9352.4375,0.12059439893313,13
"4258",58,1200,0.4,1,0,0.215,0.215,9478.140625,0.0791248481749025,13
"4259",59,1200,0.4,1,0,-0.239,0.239,9674.1875,0.128304632549115,12
"4260",60,1200,0.4,1,0,1.037,1.037,9150.09375,0.18368855488481,8
"4261",61,1200,0.4,1,0,1.521,1.521,8948.90625,0.124583632682385,9
"4262",62,1200,0.4,1,0,0.846,0.846,9226.6640625,0.11889449949187,16
"4263",63,1200,0.4,1,0,-0.207,0.207,9658.625,0.0662959260184954,11
"4264",64,1200,0.4,1,0,-0.35,0.35,9716.125,0.0862888482632541,11
"4265",65,1200,0.4,1,0,0.0409999999999999,0.0409999999999999,9558.0078125,0.137460200832721,8
"4266",66,1200,0.4,1,0,-0.247,0.247,9669.625,0.086756285785412,13
"4267",67,1200,0.4,1,0,-0.049,0.049,9592.8125,0.146325016857721,11
"4268",68,1200,0.4,1,0,-0.211,0.211,9654.375,0.0956905535462515,13
"4269",69,1200,0.4,1,0,0.289,0.289,9459.15625,0.151518775412581,10
"4270",70,1200,0.4,1,0,0.937,0.937,9180.375,0.143841735800893,7
"4271",71,1200,0.4,1,0,1.082,1.082,9140.5078125,0.150824625456377,8
"4272",72,1200,0.4,1,0,-0.466,0.466,9769.1875,0.0828504500061645,7
"4273",73,1200,0.4,1,0,1.177,1.177,9092.96875,0.135864389562567,11
"4274",74,1200,0.4,1,0,-0.248,0.248,9676.4375,0.11109756097561,12
"4275",75,1200,0.4,1,0,1.563,1.563,8925.3515625,0.102533492505637,3
"4276",76,1200,0.4,1,0,-0.624,0.624,9834.25,0.130549873661413,9
"4277",77,1200,0.4,1,0,0.84,0.84,9216.625,0.110783244595548,14
"4278",78,1200,0.4,1,0,0.501,0.501,9375.06640625,0.109999362691989,10
"4279",79,1200,0.4,1,0,0.0900000000000001,0.0900000000000001,9533.640625,0.0703562661295399,13
"4280",80,1200,0.4,1,0,-0.918,0.918,9963.375,0.092874109263658,15
"4281",81,1200,0.4,1,0,0.562,0.562,9343.8046875,0.125748121736916,11
"4282",82,1200,0.4,1,0,-0.078,0.078,9609.8125,0.0664008102291429,13
