"","rep","scar","at","bb","extinct","act_dev","final yield","max_diff_yield","inac_ts"
"13975",75,1,0.3,0.5,0,1.445,8998.265625,0.2,5
"13976",76,1,0.3,0.5,0,1.281,9059.5,0.2,3
"13977",77,1,0.3,0.5,0,0.512,9365.28125,0.1,6
"13978",78,1,0.3,0.5,0,-0.508,9790.3125,0.1,5
"13979",79,1,0.3,0.5,0,-0.564,9816,0.1,6
"13980",80,1,0.3,0.5,0,0.625,9321.3125,0.1,4
"13981",81,1,0.3,0.5,0,-0.689,9865,0.1,5
"13982",82,1,0.3,0.5,0,1.145,9116.34375,0.1,4
"13983",83,1,0.3,0.5,0,0.0960000000000001,9533.28125,0.1,11
"13984",84,1,0.3,0.5,0,1.128,9105.640625,0.2,9
"13985",85,1,0.3,0.5,0,-0.534,9795.875,0.1,4
"13986",86,1,0.3,0.5,0,0.477,9382.75,0.1,11
"13987",87,1,0.3,0.5,0,0.947,9185.859375,0.2,3
"13988",88,1,0.3,0.5,0,-0.237,9674.28125,0.2,8
"13989",89,1,0.3,0.5,0,0.685,9290.96875,0.2,4
"13990",90,1,0.3,0.5,0,1.17,9096.828125,0.2,5
"13991",91,1,0.3,0.5,0,0.026,9557.96875,0.1,9
"13992",92,1,0.3,0.5,0,-0.46,9764.75,0.1,9
"13993",93,1,0.3,0.5,0,-0.834,9928.625,0.1,5
"13994",94,1,0.3,0.5,0,1.293,9046.375,0.1,9
"13995",95,1,0.3,0.5,0,0.211,9491.3125,0.2,5
"13996",96,1,0.3,0.5,0,0.428,9402.5625,0.2,8
"13997",97,1,0.3,0.5,0,1.069,9131.2890625,0.1,12
"13998",98,1,0.3,0.5,0,1.078,9147.8125,0.2,6
"13999",99,1,0.3,0.5,0,0.157,9512.0625,0.1,12
"14000",100,1,0.3,0.5,0,0.623,9316.8125,0.1,6
"14001",1,1,0.3,0.6,0,1.441,8978.484375,0.1,2
"14002",2,1,0.3,0.6,0,1.03,9154.25,0.2,8
"14003",3,1,0.3,0.6,0,-0.087,9612.46875,0.1,8
"14004",4,1,0.3,0.6,0,1.29,9057.9765625,0.2,2
"14005",5,1,0.3,0.6,0,0.665,9308.53125,0.2,4
"14006",6,1,0.3,0.6,0,-0.61,9832.5,0.1,8
"14007",7,1,0.3,0.6,0,0.584,9338.8125,0.1,5
"14008",8,1,0.3,0.6,0,0.161,9506.46875,0.1,6
"14009",9,1,0.3,0.6,0,1.443,8992.3515625,0.2,7
"14010",10,1,0.3,0.6,0,-0.9,9958,0.1,4
"14011",11,1,0.3,0.6,0,0.886,9219.65625,0.2,4
"14012",12,1,0.3,0.6,0,-0.414,9744,0.1,3
"14013",13,1,0.3,0.6,0,-0.082,9604,0.1,8
"14014",14,1,0.3,0.6,0,-0.465,9768.9375,0.1,10
"14015",15,1,0.3,0.6,0,-0.47,9773.125,0.1,7
"14016",16,1,0.3,0.6,0,-0.704,9867.8125,0.1,9
"14017",17,1,0.3,0.6,0,-0.811,9920.03125,0.1,6
"14018",18,1,0.3,0.6,0,-0.296,9699.6875,0.1,8
"14019",19,1,0.3,0.6,0,-0.542,9798,0.1,7
"14020",20,1,0.3,0.6,0,-0.563,9814.21875,0.1,2
"14021",21,1,0.3,0.6,0,-0.16,9643.875,0.1,5
"14022",22,1,0.3,0.6,0,1.181,9085.96875,0.2,10
"14023",23,1,0.3,0.6,0,0.128,9525.875,0.1,5
"14024",24,1,0.3,0.6,0,1.107,9133.109375,0.2,7
"14025",25,1,0.3,0.6,0,1.081,9147.59375,0.2,5
"14026",26,1,0.3,0.6,0,-0.719,9879.3125,0.1,8
"14027",27,1,0.3,0.6,0,0.151,9513.984375,0.1,8
"14028",28,1,0.3,0.6,1,-0.224,9665.53125,0.1,4
"14029",29,1,0.3,0.6,0,-0.743,9887.25,0.1,6
"14030",30,1,0.3,0.6,1,-0.277,9687.3125,0.1,7
"14031",31,1,0.3,0.6,0,-0.444,9756.6875,0.1,2
"14032",32,1,0.3,0.6,0,0.496,9380.96875,0.1,7
"14033",33,1,0.3,0.6,0,0.828,9240.6640625,0.1,7
"14034",34,1,0.3,0.6,0,1.2,9071.578125,0.1,3
"14035",35,1,0.3,0.6,0,-0.522,9793.75,0.1,12
"14036",36,1,0.3,0.6,0,1.096,9137.34375,0.2,6
"14037",37,1,0.3,0.6,0,-0.192,9650.71875,0.1,6
"14038",38,1,0.3,0.6,0,0.004,9568.21875,0.1,9
"14039",39,1,0.3,0.6,0,0.897,9219.7265625,0.2,7
"14040",40,1,0.3,0.6,0,0.0169999999999999,9563.84375,0.1,4
"14041",41,1,0.3,0.6,0,0.274,9456.1875,0.1,3
"14042",42,1,0.3,0.6,0,-0.782,9903,0.1,5
"14043",43,1,0.3,0.6,0,1.198,9097.796875,0.2,3
"14044",44,1,0.3,0.6,0,0.288,9447.625,0.1,12
"14045",45,1,0.3,0.6,0,0.426,9405.4375,0.2,2
"14046",46,1,0.3,0.6,0,0.162,9512.28125,0.1,10
"14047",47,1,0.3,0.6,0,-0.935,9972.625,0.1,6
"14048",48,1,0.3,0.6,1,0.117,9520.765625,0.1,1
"14049",49,1,0.3,0.6,0,0.529,9352.140625,0.1,4
"14050",50,1,0.3,0.6,0,-0.031,9588.90625,0.1,9
"14051",51,1,0.3,0.6,0,-0.278,9692.1875,0.1,6
"14052",52,1,0.3,0.6,0,-0.117,9619.34375,0.1,8
"14053",53,1,0.3,0.6,0,-0.046,9592.6875,0.1,9
"14054",54,1,0.3,0.6,0,0.648,9307.0078125,0.1,5
"14055",55,1,0.3,0.6,0,0.0209999999999999,9558.125,0.1,8
"14056",56,1,0.3,0.6,0,-0.305,9700.1875,0.1,11
"14057",57,1,0.3,0.6,0,-0.199,9660.03125,0.1,4
"14058",58,1,0.3,0.6,0,-0.037,9582.40625,0.1,6
"14059",59,1,0.3,0.6,0,0.793,9254.796875,0.2,6
"14060",60,1,0.3,0.6,0,-0.525,9794,0.1,8
"14061",61,1,0.3,0.6,0,1.094,9124.671875,0.1,9
"14062",62,1,0.3,0.6,0,-0.33,9708.3125,0.2,9
"14063",63,1,0.3,0.6,0,-0.334,9708,0.1,7
"14064",64,1,0.3,0.6,0,0.767,9258.78125,0.1,5
"14065",65,1,0.3,0.6,0,-0.894,9953.6875,0.1,10
"14066",66,1,0.3,0.6,0,1.045,9150.125,0.2,5
"14067",67,1,0.3,0.6,0,-0.562,9810.75,0.1,12
"14068",68,1,0.3,0.6,0,-0.582,9820,0.1,7
"14069",69,1,0.3,0.6,0,1.171,9102.8203125,0.1,9
"14070",70,1,0.3,0.6,0,-0.211,9662.9375,0.2,8
"14071",71,1,0.3,0.6,0,-0.27,9685.6875,0.1,2
"14072",72,1,0.3,0.6,0,0.00600000000000001,9566.375,0.1,8
"14073",73,1,0.3,0.6,0,-0.553,9802.9375,0.1,8
"14074",74,1,0.3,0.6,0,0.334,9441.34375,0.1,9
"14075",75,1,0.3,0.6,0,-0.226,9671.78125,0.1,9
"14076",76,1,0.3,0.6,1,-0.36,9724.46875,0.1,5
"14077",77,1,0.3,0.6,0,0.24,9473.21875,0.1,7
"14078",78,1,0.3,0.6,0,0.393,9412.8125,0.1,10
"14079",79,1,0.3,0.6,0,0.178,9500,0.1,7
"14080",80,1,0.3,0.6,0,-0.64,9844.8125,0.1,8
"14081",81,1,0.3,0.6,0,-0.35,9713.5625,0.1,8
"14082",82,1,0.3,0.6,0,0.107,9522.3125,0.1,9
"14083",83,1,0.3,0.6,0,1.413,9008.15625,0.1,5
"14084",84,1,0.3,0.6,0,-0.157,9641.0625,0.1,7
"14085",85,1,0.3,0.6,0,0.575,9330.78125,0.1,8
"14086",86,1,0.3,0.6,0,1.326,9043.5703125,0.1,8
"14087",87,1,0.3,0.6,0,0.235,9475.59375,0.1,4
"14088",88,1,0.3,0.6,0,-0.51,9787.65625,0.1,2
"14089",89,1,0.3,0.6,0,0.496,9381,0.2,4
"14090",90,1,0.3,0.6,0,0.904,9204.921875,0.2,7
"14091",91,1,0.3,0.6,0,0.168,9508.78125,0.1,7
"14092",92,1,0.3,0.6,0,0.225,9473.5625,0.1,11
"14093",93,1,0.3,0.6,1,-0.519,9793.84375,0.1,7
"14094",94,1,0.3,0.6,0,-0.427,9754.125,0.1,10
"14095",95,1,0.3,0.6,0,0,9576.5625,0.1,11
"14096",96,1,0.3,0.6,0,0.452,9394.3125,0.1,7
"14097",97,1,0.3,0.6,0,0.741,9272.796875,0.2,9
"14098",98,1,0.3,0.6,0,1.128,9123.078125,0.1,8
"14099",99,1,0.3,0.6,0,0.391,9408.4375,0.1,10
"14100",100,1,0.3,0.6,0,1.09,9132.53125,0.1,10
"14101",1,1,0.3,0.7,0,-0.434,9754.5,0.1,5
"14102",2,1,0.3,0.7,0,-0.416,9750,0.1,6
"14103",3,1,0.3,0.7,0,0.651,9306.4375,0.1,6
"14104",4,1,0.3,0.7,0,-0.247,9679.71875,0.1,7
"14105",5,1,0.3,0.7,0,0.474,9369.21875,0.1,7
"14106",6,1,0.3,0.7,0,0.972,9174.6640625,0.1,8
"14107",7,1,0.3,0.7,0,0.412,9408.171875,0.1,6
"14108",8,1,0.3,0.7,0,-0.43,9753,0.1,7
"14109",9,1,0.3,0.7,1,-0.621,9831.875,0.1,5
"14110",10,1,0.3,0.7,0,0.118,9522.03125,0.1,9
"14111",11,1,0.3,0.7,0,-0.092,9612.96875,0.1,11
"14112",12,1,0.3,0.7,0,-0.213,9656.71875,0.1,12
"14113",13,1,0.3,0.7,0,-0.409,9744.25,0.1,6
"14114",14,1,0.3,0.7,0,1.36,9029.6640625,0.2,5
"14115",15,1,0.3,0.7,0,-0.465,9767.65625,0.1,10
"14116",16,1,0.3,0.7,0,1.04,9155.78125,0.2,5
"14117",17,1,0.3,0.7,0,-0.023,9583.59375,0.1,12
"14118",18,1,0.3,0.7,0,-0.491,9779.5,0.1,9
"14119",19,1,0.3,0.7,0,0.0940000000000001,9538.125,0.1,8
"14120",20,1,0.3,0.7,0,-0.167,9637.625,0.1,10
"14121",21,1,0.3,0.7,0,0.12,9520.2578125,0.1,7
"14122",22,1,0.3,0.7,0,1.41,8999.09765625,0.1,7
"14123",23,1,0.3,0.7,0,0.982,9169.59765625,0.1,6
"14124",24,1,0.3,0.7,0,-0.833,9926.3125,0.1,6
"14125",25,1,0.3,0.7,0,-0.397,9741.3125,0.1,9
"14126",26,1,0.3,0.7,0,0.737,9269.203125,0.2,5
"14127",27,1,0.3,0.7,0,-0.513,9787.75,0.1,3
"14128",28,1,0.3,0.7,1,-0.522,9790,0.1,5
"14129",29,1,0.3,0.7,0,0.661,9303.359375,0.2,4
"14130",30,1,0.3,0.7,0,0.978,9171.453125,0.2,5
"14131",31,1,0.3,0.7,0,-0.0659999999999999,9604.65625,0.1,5
"14132",32,1,0.3,0.7,0,-0.731,9885.1875,0.1,5
"14133",33,1,0.3,0.7,0,-0.192,9652.203125,0.1,9
"14134",34,1,0.3,0.7,0,0.026,9567.75,0.2,4
"14135",35,1,0.3,0.7,0,-0.069,9599.59375,0.1,6
"14136",36,1,0.3,0.7,0,-0.508,9790.3125,0.1,9
"14137",37,1,0.3,0.7,0,0.292,9457.375,0.1,7
"14138",38,1,0.3,0.7,0,-0.58,9819.625,0.1,5
"14139",39,1,0.3,0.7,0,1.036,9147.625,0.2,6
"14140",40,1,0.3,0.7,0,0.279,9455.75,0.1,5
"14141",41,1,0.3,0.7,0,1.405,9013.609375,0.2,6
"14142",42,1,0.3,0.7,0,0.384,9416.671875,0.1,9
"14143",43,1,0.3,0.7,0,-0.652,9853.0625,0.1,7
"14144",44,1,0.3,0.7,0,-0.649,9849.4375,0.1,6
"14145",45,1,0.3,0.7,0,-0.387,9735.375,0,3
"14146",46,1,0.3,0.7,0,-0.024,9586,0.1,9
"14147",47,1,0.3,0.7,0,1.209,9092.625,0.2,4
"14148",48,1,0.3,0.7,0,-0.198,9655,0.1,6
"14149",49,1,0.3,0.7,0,-0.389,9741.46875,0.1,3
"14150",50,1,0.3,0.7,0,-0.424,9751.40625,0.1,3
"14151",51,1,0.3,0.7,0,0.071,9544.34375,0.1,11
"14152",52,1,0.3,0.7,0,1.131,9122.29296875,0.1,5
"14153",53,1,0.3,0.7,0,-0.018,9584.40625,0.1,5
"14154",54,1,0.3,0.7,0,1.133,9119.21875,0.2,6
"14155",55,1,0.3,0.7,0,0.396,9412.40625,0.2,3
"14156",56,1,0.3,0.7,0,-0.572,9814.0625,0.1,6
"14157",57,1,0.3,0.7,0,-0.276,9694.59375,0.1,5
"14158",58,1,0.3,0.7,0,-0.129,9631.28125,0.1,4
"14159",59,1,0.3,0.7,0,-0.084,9603.125,0.1,7
"14160",60,1,0.3,0.7,0,0.01,9568.625,0.1,6
"14161",61,1,0.3,0.7,0,-0.719,9882,0.1,7
"14162",62,1,0.3,0.7,0,-0.0629999999999999,9597.515625,0.1,5
"14163",63,1,0.3,0.7,0,-0.018,9584.703125,0.1,2
"14164",64,1,0.3,0.7,0,-0.554,9809,0,11
"14165",65,1,0.3,0.7,0,-0.113,9617.03125,0.1,14
"14166",66,1,0.3,0.7,0,-0.626,9838.84375,0.1,2
"14167",67,1,0.3,0.7,0,-0.049,9588.21875,0.1,7
"14168",68,1,0.3,0.7,0,-0.171,9646.65625,0.1,7
"14169",69,1,0.3,0.7,0,-0.09,9609.625,0.1,5
"14170",70,1,0.3,0.7,0,0.559,9347.15625,0.1,9
"14171",71,1,0.3,0.7,0,-0.045,9600.1875,0.1,6
"14172",72,1,0.3,0.7,0,0.741,9271.625,0.2,8
"14173",73,1,0.3,0.7,0,0.206,9484.4375,0.1,8
"14174",74,1,0.3,0.7,0,-0.626,9833.4375,0.1,6
"14175",75,1,0.3,0.7,0,-0.954,9980,0.1,5
"14176",76,1,0.3,0.7,0,0.03,9556.40625,0.1,7
"14177",77,1,0.3,0.7,0,-0.664,9854.6875,0.1,9
"14178",78,1,0.3,0.7,0,-0.95,9978.8125,0.1,7
"14179",79,1,0.3,0.7,0,0.328,9446.296875,0.1,10
"14180",80,1,0.3,0.7,0,-0.583,9819.75,0.1,2
"14181",81,1,0.3,0.7,0,-0.074,9597.9375,0.1,9
"14182",82,1,0.3,0.7,0,0.92,9197.28125,0.1,11
"14183",83,1,0.3,0.7,0,-0.08,9601.640625,0.1,9
"14184",84,1,0.3,0.7,0,0.287,9448.953125,0.1,12
"14185",85,1,0.3,0.7,0,-0.708,9871.9375,0.1,6
"14186",86,1,0.3,0.7,0,1.336,9040.390625,0.2,5
"14187",87,1,0.3,0.7,0,-0.218,9667.515625,0.1,6
"14188",88,1,0.3,0.7,0,-0.207,9657.59375,0.2,8
"14189",89,1,0.3,0.7,0,-0.116,9626.9375,0.1,6
"14190",90,1,0.3,0.7,0,1.209,9073.640625,0.1,11
"14191",91,1,0.3,0.7,0,1.43,8979.703125,0.1,2
"14192",92,1,0.3,0.7,0,-0.548,9801.625,0.1,10
"14193",93,1,0.3,0.7,0,-0.221,9670,0.1,8
"14194",94,1,0.3,0.7,0,-0.099,9616.3125,0.1,12
"14195",95,1,0.3,0.7,0,-0.016,9573.46875,0.1,10
"14196",96,1,0.3,0.7,0,-0.028,9581.96875,0.1,6
"14197",97,1,0.3,0.7,0,1.26,9073.3125,0.1,7
"14198",98,1,0.3,0.7,0,1.339,9024.609375,0.1,9
"14199",99,1,0.3,0.7,0,0.276,9455.34375,0.2,11
"14200",100,1,0.3,0.7,0,-0.257,9679.96875,0.1,7
"14201",1,1,0.3,0.8,0,0.938,9200.15625,0.1,5
"14202",2,1,0.3,0.8,0,0.217,9486.40625,0.1,8
"14203",3,1,0.3,0.8,0,-0.338,9718.75,0.1,6
"14204",4,1,0.3,0.8,1,-0.462,9764.8125,0.1,2
"14205",5,1,0.3,0.8,0,-0.282,9689.8125,0.1,4
"14206",6,1,0.3,0.8,0,1.26,9068.5390625,0.1,2
"14207",7,1,0.3,0.8,0,0.749,9284.4921875,0.1,7
"14208",8,1,0.3,0.8,0,0.087,9535.6875,0.1,5
"14209",9,1,0.3,0.8,0,-0.404,9741.90625,0.1,3
"14210",10,1,0.3,0.8,0,-0.088,9608.0625,0.1,5
"14211",11,1,0.3,0.8,0,0.004,9562.65625,0.1,9
"14212",12,1,0.3,0.8,0,0.255,9474.234375,0.1,7
"14213",13,1,0.3,0.8,0,1.414,9003.21875,0.2,5
"14214",14,1,0.3,0.8,0,0.755,9262.640625,0.1,6
"14215",15,1,0.3,0.8,0,-0.892,9954,0.1,0
"14216",16,1,0.3,0.8,0,0.0580000000000001,9549.65625,0.1,11
"14217",17,1,0.3,0.8,0,-0.366,9730.0625,0.1,7
"14218",18,1,0.3,0.8,0,0.931,9196.53125,0.2,13
"14219",19,1,0.3,0.8,0,0.836,9240.42578125,0.1,4
"14220",20,1,0.3,0.8,0,-0.199,9655.1875,0.1,11
"14221",21,1,0.3,0.8,0,0.108,9528.8125,0.1,9
"14222",22,1,0.3,0.8,0,1.134,9113.84765625,0.2,11
"14223",23,1,0.3,0.8,0,1.117,9111.046875,0.1,7
"14224",24,1,0.3,0.8,0,0.933,9184.75,0.1,11
"14225",25,1,0.3,0.8,0,-0.279,9686.375,0.1,6
"14226",26,1,0.3,0.8,0,0.152,9505.75,0.1,11
"14227",27,1,0.3,0.8,0,0.19,9494.59375,0.1,8
"14228",28,1,0.3,0.8,0,-0.325,9714.5,0.1,6
"14229",29,1,0.3,0.8,0,-0.555,9806.6875,0.1,7
"14230",30,1,0.3,0.8,0,-0.28,9690.75,0.1,9
"14231",31,1,0.3,0.8,0,0.707,9293.640625,0.2,6
"14232",32,1,0.3,0.8,0,-0.152,9637.5625,0.1,2
"14233",33,1,0.3,0.8,0,1.346,9045.0625,0.2,5
"14234",34,1,0.3,0.8,0,-0.085,9611.5,0.1,9
"14235",35,1,0.3,0.8,0,1.256,9063.078125,0.2,5
"14236",36,1,0.3,0.8,0,-0.569,9814.75,0.1,7
"14237",37,1,0.3,0.8,0,0.0780000000000001,9536.96875,0.1,4
"14238",38,1,0.3,0.8,0,-0.52,9789.5,0.1,5
"14239",39,1,0.3,0.8,0,-0.474,9771.5625,0.1,5
"14240",40,1,0.3,0.8,0,0.356,9427.859375,0.1,6
"14241",41,1,0.3,0.8,0,1.309,9044.125,0.1,9
"14242",42,1,0.3,0.8,0,1.185,9098.3984375,0.1,8
"14243",43,1,0.3,0.8,0,0.355,9415.75,0.1,12
"14244",44,1,0.3,0.8,0,0.099,9530.3125,0.1,6
"14245",45,1,0.3,0.8,0,-0.242,9666.5,0.1,8
"14246",46,1,0.3,0.8,0,0.865,9219.5625,0.2,4
"14247",47,1,0.3,0.8,0,-0.275,9685.125,0.1,6
"14248",48,1,0.3,0.8,0,1.335,9033.265625,0.1,7
"14249",49,1,0.3,0.8,0,-0.492,9787.96875,0.1,6
"14250",50,1,0.3,0.8,0,1.127,9115.328125,0.2,7
"14251",51,1,0.3,0.8,0,-0.214,9658.90625,0.1,5
"14252",52,1,0.3,0.8,0,1.255,9057.703125,0.1,4
"14253",53,1,0.3,0.8,0,0.25,9471.25,0.2,10
"14254",54,1,0.3,0.8,0,0.7,9293.703125,0.1,7
"14255",55,1,0.3,0.8,0,-0.318,9706.65625,0.1,7
"14256",56,1,0.3,0.8,0,0.478,9380.515625,0.1,2
"14257",57,1,0.3,0.8,0,1.491,8973.6015625,0.2,7
"14258",58,1,0.3,0.8,0,-0.227,9663.875,0.1,9
"14259",59,1,0.3,0.8,0,0.58,9331.2578125,0.1,6
"14260",60,1,0.3,0.8,0,1.143,9115.15625,0.2,6
"14261",61,1,0.3,0.8,0,-0.534,9796.3125,0.1,6
"14262",62,1,0.3,0.8,0,-0.929,9970.25,0.1,10
"14263",63,1,0.3,0.8,0,0.874,9222.828125,0.2,7
"14264",64,1,0.3,0.8,0,0.145,9510.703125,0.2,11
"14265",65,1,0.3,0.8,0,-0.342,9714.84375,0.1,10
"14266",66,1,0.3,0.8,0,0.182,9500.3125,0.1,5
"14267",67,1,0.3,0.8,0,0.545,9352.21875,0.1,12
"14268",68,1,0.3,0.8,0,-0.585,9820.0625,0.1,6
"14269",69,1,0.3,0.8,0,-0.369,9727.15625,0.1,7
"14270",70,1,0.3,0.8,0,-0.238,9674.28125,0.1,7
"14271",71,1,0.3,0.8,1,-0.342,9712.0625,0.1,5
"14272",72,1,0.3,0.8,0,-0.138,9628.6875,0.1,10
"14273",73,1,0.3,0.8,0,1.343,9036.125,0.2,6
"14274",74,1,0.3,0.8,0,0.578,9344.4375,0.1,8
"14275",75,1,0.3,0.8,0,0.989,9175.734375,0.2,6
"14276",76,1,0.3,0.8,0,-0.226,9669.65625,0.1,7
"14277",77,1,0.3,0.8,0,0.0960000000000001,9534.0625,0.1,4
"14278",78,1,0.3,0.8,0,0.842,9244.15625,0.2,6
"14279",79,1,0.3,0.8,0,0.371,9429.234375,0.2,3
"14280",80,1,0.3,0.8,0,0.93,9204.375,0.2,6
"14281",81,1,0.3,0.8,0,0.168,9509.59375,0.1,7
"14282",82,1,0.3,0.8,0,-0.411,9743,0.1,9
"14283",83,1,0.3,0.8,0,0.637,9318.921875,0.2,7
"14284",84,1,0.3,0.8,0,-0.508,9786.84375,0.1,3
"14285",85,1,0.3,0.8,0,0.28,9465.03125,0.1,4
"14286",86,1,0.3,0.8,0,-0.776,9900.75,0.1,9
"14287",87,1,0.3,0.8,0,1.068,9148.5859375,0.2,5
"14288",88,1,0.3,0.8,0,-0.372,9729.8125,0.1,7
"14289",89,1,0.3,0.8,0,-0.985,9993.5,0.1,7
"14290",90,1,0.3,0.8,0,0.159,9503.84375,0.1,8
"14291",91,1,0.3,0.8,0,0.097,9532.53125,0.1,8
"14292",92,1,0.3,0.8,0,-0.226,9669.4375,0.1,6
"14293",93,1,0.3,0.8,0,0.376,9420.90625,0.1,8
"14294",94,1,0.3,0.8,0,-0.169,9645.53125,0.1,5
"14295",95,1,0.3,0.8,0,0.784,9263.25,0.2,4
"14296",96,1,0.3,0.8,0,-0.652,9849.375,0.1,3
"14297",97,1,0.3,0.8,0,0.984,9173.84375,0.2,9
"14298",98,1,0.3,0.8,0,1.29,9070.2421875,0.2,6
"14299",99,1,0.3,0.8,0,0.309,9446.65625,0.1,10
"14300",100,1,0.3,0.8,0,1.435,9001.4765625,0.2,6
"14301",1,1,0.3,0.9,0,1.601,8940.1171875,0.2,4
"14302",2,1,0.3,0.9,0,-0.382,9737.59375,0.1,11
"14303",3,1,0.3,0.9,0,0.821,9250.734375,0.1,10
"14304",4,1,0.3,0.9,0,-0.603,9830.5,0.1,3
"14305",5,1,0.3,0.9,0,1.203,9086.359375,0.2,7
"14306",6,1,0.3,0.9,0,0.434,9399,0.2,8
"14307",7,1,0.3,0.9,0,-0.78,9904.25,0.1,2
"14308",8,1,0.3,0.9,0,-0.582,9818.3125,0.1,6
"14309",9,1,0.3,0.9,0,0.298,9447.0625,0.1,3
"14310",10,1,0.3,0.9,0,-0.328,9708.40625,0.1,6
"14311",11,1,0.3,0.9,0,0.254,9464.4375,0.1,8
"14312",12,1,0.3,0.9,0,-0.016,9580.28125,0.1,8
"14313",13,1,0.3,0.9,0,0.504,9366.6875,0.2,6
"14314",14,1,0.3,0.9,0,-0.465,9769.90625,0.1,3
"14315",15,1,0.3,0.9,1,-0.522,9797.25,0.1,5
"14316",16,1,0.3,0.9,0,-0.33,9718.71875,0.1,4
"14317",17,1,0.3,0.9,0,-0.114,9619.5,0.1,9
"14318",18,1,0.3,0.9,0,-0.462,9767.90625,0.1,8
"14319",19,1,0.3,0.9,0,0.0700000000000001,9543.640625,0.1,7
"14320",20,1,0.3,0.9,0,1.653,8905.705078125,0.1,1
"14321",21,1,0.3,0.9,0,-0.831,9924.25,0.1,7
"14322",22,1,0.3,0.9,0,-0.518,9792,0.1,5
"14323",23,1,0.3,0.9,0,-0.279,9694.34375,0.1,5
"14324",24,1,0.3,0.9,0,1.338,9031.3828125,0.1,9
"14325",25,1,0.3,0.9,0,1.312,9047.828125,0.2,8
"14326",26,1,0.3,0.9,0,0.162,9502.1875,0.1,6
"14327",27,1,0.3,0.9,0,-0.933,9970.375,0.1,4
"14328",28,1,0.3,0.9,0,1.098,9134.234375,0.2,5
"14329",29,1,0.3,0.9,0,0.0720000000000001,9543.84375,0.1,7
"14330",30,1,0.3,0.9,0,0.348,9426.8046875,0.1,8
"14331",31,1,0.3,0.9,0,-0.00800000000000001,9572.375,0.1,5
"14332",32,1,0.3,0.9,1,0.123,9521.875,0.1,1
"14333",33,1,0.3,0.9,0,0.425,9393,0.1,7
"14334",34,1,0.3,0.9,0,-0.975,9989.5,0.1,3
"14335",35,1,0.3,0.9,0,-0.945,9977.25,0.1,10
"14336",36,1,0.3,0.9,0,-0.157,9637.375,0.1,5
"14337",37,1,0.3,0.9,0,0.187,9488.78125,0.1,10
"14338",38,1,0.3,0.9,0,-0.093,9614.59375,0.1,8
"14339",39,1,0.3,0.9,0,-0.769,9898.75,0.1,5
"14340",40,1,0.3,0.9,0,1.021,9176.28125,0.2,6
"14341",41,1,0.3,0.9,0,1.257,9070.72265625,0.2,4
"14342",42,1,0.3,0.9,0,-0.296,9697.125,0.1,5
"14343",43,1,0.3,0.9,0,0.0620000000000001,9547.9375,0.1,10
"14344",44,1,0.3,0.9,0,0.191,9494.59375,0.2,7
"14345",45,1,0.3,0.9,0,0.208,9485.75,0.1,10
"14346",46,1,0.3,0.9,0,0.0880000000000001,9537.5,0.1,7
"14347",47,1,0.3,0.9,0,0.636,9324.59375,0.2,3
"14348",48,1,0.3,0.9,0,0.163,9516.0625,0.1,3
"14349",49,1,0.3,0.9,0,-0.127,9625.53125,0.1,7
"14350",50,1,0.3,0.9,0,-0.272,9688.875,0.2,4
"14351",51,1,0.3,0.9,0,0.401,9402.8125,0.1,5
"14352",52,1,0.3,0.9,0,0.2,9493.875,0.1,5
"14353",53,1,0.3,0.9,0,0.732,9288.578125,0.2,7
"14354",54,1,0.3,0.9,0,-0.356,9722.28125,0.1,10
"14355",55,1,0.3,0.9,0,-0.565,9810.875,0.1,6
"14356",56,1,0.3,0.9,0,-0.0679999999999999,9599.9375,0.1,12
"14357",57,1,0.3,0.9,0,0.914,9199,0.2,8
"14358",58,1,0.3,0.9,0,-0.464,9768.5,0.1,12
"14359",59,1,0.3,0.9,0,0.166,9506.4375,0.1,6
"14360",60,1,0.3,0.9,0,-0.493,9782.3125,0.1,7
"14361",61,1,0.3,0.9,0,-0.0629999999999999,9602.3125,0.1,11
"14362",62,1,0.3,0.9,0,1.061,9146.875,0.2,6
"14363",63,1,0.3,0.9,0,-0.572,9812.8125,0.1,7
"14364",64,1,0.3,0.9,0,0.421,9415.25,0.2,7
"14365",65,1,0.3,0.9,0,0.758,9280.625,0.2,3
"14366",66,1,0.3,0.9,0,0.157,9508.28125,0.1,8
"14367",67,1,0.3,0.9,0,-0.0639999999999999,9599.5,0.1,9
"14368",68,1,0.3,0.9,0,1.047,9146.75,0.1,3
"14369",69,1,0.3,0.9,0,1.38,9019.6171875,0.2,4
"14370",70,1,0.3,0.9,0,0,9570.59375,0.2,12
"14371",71,1,0.3,0.9,0,-0.148,9637.390625,0.1,4
"14372",72,1,0.3,0.9,0,-0.345,9714.25,0.1,6
"14373",73,1,0.3,0.9,0,0.177,9501.984375,0.1,8
"14374",74,1,0.3,0.9,0,0.829,9250.3828125,0.2,6
"14375",75,1,0.3,0.9,0,0.992,9192.296875,0.2,7
"14376",76,1,0.3,0.9,0,0.704,9279.578125,0.2,7
"14377",77,1,0.3,0.9,0,0.288,9457.78125,0.2,4
"14378",78,1,0.3,0.9,0,-0.14,9623.3125,0.1,8
"14379",79,1,0.3,0.9,0,-0.268,9686.4375,0,10
"14380",80,1,0.3,0.9,0,-0.299,9707.015625,0.1,11
